,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
667,Samuel Di Carmine,it ITA,"FW,MF",Hellas Verona,it Serie A,30,1988,14.4,8,30,14,46.7,2.09,0.97,0.23,0.50,12.4,0,1,2,6.7,5.2,0.17,+1.3,+1.8,Matches
668,Federico Di Francesco,it ITA,FW,SPAL,it Serie A,25,1994,12.0,2,25,9,36.0,2.08,0.75,0.08,0.22,18.5,1,0,0,2.1,2.1,0.09,-0.1,-0.1,Matches
669,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,3,20,6,30.0,0.61,0.18,0.15,0.50,12.8,0,0,0,3.2,3.2,0.16,-0.2,-0.2,Matches
670,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,31,1988,22.2,8,72,22,30.6,3.24,0.99,0.10,0.32,21.0,8,1,2,8.3,6.7,0.09,-0.3,+0.3,Matches
671,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,22,1996,20.1,7,38,17,44.7,1.89,0.84,0.16,0.35,14.7,0,1,1,5.7,5.0,0.13,+1.3,+1.0,Matches
672,Fousseni Diabaté,ml MLI,"FW,MF",Amiens,fr Ligue 1,23,1995,13.2,1,7,2,28.6,0.53,0.15,0.14,0.50,16.9,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
673,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,20,1999,19.7,5,41,23,56.1,2.08,1.17,0.12,0.22,18.3,0,0,0,5.1,5.1,0.12,-0.1,-0.1,Matches
674,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,22,1996,16.0,0,1,1,100.0,0.06,0.06,0.00,0.00,10.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
675,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,2,10,5,50.0,0.66,0.33,0.20,0.40,7.9,0,0,0,1.6,1.6,0.16,+0.4,+0.4,Matches
676,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,23,1996,13.3,0,5,2,40.0,0.37,0.15,0.00,0.00,7.4,0,0,0,1.2,1.2,0.24,-1.2,-1.2,Matches
677,Amad Diallo,ci CIV,FW,Atalanta,it Serie A,17,2002,0.3,1,1,1,100.0,3.33,3.33,1.00,1.00,21.3,0,0,0,0.0,0.0,0.03,+1.0,+1.0,Matches
678,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,24,1995,24.4,12,73,28,38.4,2.99,1.15,0.15,0.39,19.6,1,1,3,9.6,7.2,0.10,+2.4,+3.8,Matches
679,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,20,1999,17.3,0,5,2,40.0,0.29,0.12,0.00,0.00,28.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
680,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
681,Lucas Dias,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
682,Amadou Diawara,gn GUI,MF,Roma,it Serie A,22,1997,16.9,1,9,3,33.3,0.53,0.18,0.00,0.00,29.0,0,1,1,1.0,0.3,0.03,0.0,-0.3,Matches
683,Brahim Díaz,es ESP,FW,Real Madrid,es La Liga,19,1999,0.7,0,3,2,66.7,4.15,2.77,0.00,0.00,17.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
684,Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,1,16,1,6.3,0.50,0.03,0.06,1.00,23.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
685,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,2,5,4,80.0,0.24,0.19,0.40,0.50,9.8,0,0,0,1.2,1.2,0.23,+0.8,+0.8,Matches
686,Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,25,1994,14.9,0,8,1,12.5,0.54,0.07,0.00,0.00,15.6,1,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
687,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,0,29,4,13.8,0.86,0.12,0.00,0.00,24.4,13,0,0,1.5,1.5,0.05,-1.5,-1.5,Matches
688,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
689,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,1998,14.5,4,19,6,31.6,1.31,0.41,0.21,0.67,19.4,3,0,0,2.8,2.8,0.15,+1.2,+1.2,Matches
690,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,0,13,3,23.1,2.25,0.52,0.00,0.00,20.2,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
691,Federico Dimarco,it ITA,DF,Inter,it Serie A,21,1997,0.3,0,1,0,0.0,3.33,0.00,0.00,,21.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
692,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,28,1991,9.9,0,9,1,11.1,0.91,0.10,0.00,0.00,20.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
693,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,7.4,2,15,7,46.7,2.03,0.95,0.13,0.29,17.2,2,0,0,1.2,1.2,0.08,+0.8,+0.8,Matches
694,Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,3,15,6,40.0,0.49,0.20,0.20,0.50,9.2,0,0,0,1.5,1.5,0.10,+1.5,+1.5,Matches
695,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,33,1986,25.0,1,27,6,22.2,1.08,0.24,0.04,0.17,22.8,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
696,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,21,1997,1.3,0,1,1,100.0,0.75,0.75,0.00,0.00,26.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
697,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,1,15,2,13.3,0.56,0.07,0.07,0.50,11.5,0,0,0,2.8,2.8,0.19,-1.8,-1.8,Matches
698,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
699,Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,0,5,1,20.0,0.15,0.03,0.00,0.00,12.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
700,Moussa Djenepo,ml MLI,"MF,DF",Southampton,eng Premier League,21,1998,10.3,2,20,7,35.0,1.94,0.68,0.10,0.29,18.1,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches
701,Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
702,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,24,1994,22.9,1,20,7,35.0,0.87,0.31,0.05,0.14,18.1,0,0,0,2.6,2.6,0.13,-1.6,-1.6,Matches
703,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,2,21,5,23.8,0.68,0.16,0.10,0.40,10.3,0,0,0,2.0,2.0,0.10,0.0,0.0,Matches
704,Naïs Djouahra,fr FRA,FW,Real Sociedad,es La Liga,19,1999,0.3,0,1,0,0.0,3.10,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
705,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,27,1992,35.0,0,1,1,100.0,0.03,0.03,0.00,0.00,6.4,0,0,0,0.5,0.5,0.47,-0.5,-0.5,Matches
706,Matt Doherty,ie IRL,"MF,DF",Wolves,eng Premier League,27,1992,31.5,4,35,15,42.9,1.11,0.48,0.11,0.27,11.2,0,0,0,6.9,6.9,0.20,-2.9,-2.9,Matches
707,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,21,1997,21.0,11,42,25,59.5,2.00,1.19,0.26,0.44,13.9,0,0,0,8.1,8.1,0.19,+2.9,+2.9,Matches
708,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,26,1993,1.6,0,4,3,75.0,2.43,1.82,0.00,0.00,29.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
709,Jaume Doménech,es ESP,GK,Valencia,es La Liga,28,1990,14.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
710,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,21,1998,7.8,0,10,1,10.0,1.29,0.13,0.00,0.00,24.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
711,Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,1,9,2,22.2,0.46,0.10,0.11,0.50,23.7,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
712,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,de Bundesliga,28,1991,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
713,Anastasios Donis,gr GRE,FW,Reims,fr Ligue 1,22,1996,6.8,0,16,7,43.8,2.36,1.03,0.00,0.00,21.5,0,0,0,1.4,1.4,0.09,-1.4,-1.4,Matches
714,Alfredo Donnarumma,it ITA,FW,Brescia,it Serie A,28,1990,18.7,7,40,13,32.5,2.14,0.69,0.13,0.38,16.4,0,2,2,6.8,5.2,0.13,+0.2,-0.2,Matches
715,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,20,1999,35.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
716,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,1,17,4,23.5,0.73,0.17,0.06,0.25,12.0,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
717,Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,31,1988,19.5,1,24,3,12.5,1.23,0.15,0.04,0.33,18.0,1,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
718,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,16.4,8,32,17,53.1,1.95,1.04,0.25,0.47,9.5,0,0,0,7.8,7.8,0.24,+0.2,+0.2,Matches
719,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,26,1993,35.1,4,61,12,19.7,1.74,0.34,0.07,0.33,18.3,0,0,0,5.2,5.2,0.08,-1.2,-1.2,Matches
720,Mamadou Doucouré,fr FRA,MF,M'Gladbach,de Bundesliga,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
721,Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,24,1994,19.1,2,44,9,20.5,2.31,0.47,0.02,0.11,22.8,3,1,1,3.4,2.6,0.06,-1.4,-1.6,Matches
722,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
723,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
724,Thomas Doyle,eng ENG,MF,Manchester City,eng Premier League,17,2001,0.2,0,1,1,100.0,5.63,5.63,0.00,0.00,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
725,Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,1,14,2,14.3,0.87,0.12,0.07,0.50,21.4,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
726,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,0,2,0,0.0,0.17,0.00,0.00,,6.7,0,0,0,0.7,0.7,0.36,-0.7,-0.7,Matches
727,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
728,Julian Draxler,de GER,MF,Paris S-G,fr Ligue 1,25,1993,7.6,0,13,5,38.5,1.71,0.66,0.00,0.00,18.5,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
729,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,29,1990,17.6,3,20,8,40.0,1.13,0.45,0.15,0.38,18.9,0,0,0,1.9,1.9,0.10,+1.1,+1.1,Matches
730,Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,2.9,0,2,0,0.0,0.69,0.00,0.00,,18.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
731,Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
732,Josip Drmić,ch SUI,FW,Norwich City,eng Premier League,26,1992,7.2,1,14,5,35.7,1.95,0.70,0.07,0.20,13.4,0,0,0,3.1,3.1,0.22,-2.1,-2.1,Matches
733,Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,3,13,5,38.5,0.38,0.15,0.23,0.60,9.7,0,0,0,1.6,1.6,0.12,+1.4,+1.4,Matches
734,Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,0,3,0,0.0,0.67,0.00,0.00,,9.6,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
735,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,0,4,1,25.0,0.74,0.19,0.00,0.00,7.9,0,0,0,0.6,0.6,0.17,-0.6,-0.6,Matches
736,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,0,19,8,42.1,0.64,0.27,0.00,0.00,18.3,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
737,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
738,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,0,5,0,0.0,0.33,0.00,0.00,,24.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
739,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
740,Ondrej Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,8.0,0,10,3,30.0,1.24,0.37,0.00,0.00,22.1,2,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
741,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,24,1994,5.0,0,7,5,71.4,1.41,1.01,0.00,0.00,21.4,2,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
742,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,1,7,1,14.3,0.51,0.07,0.14,1.00,10.9,0,0,0,1.2,1.2,0.17,-0.2,-0.2,Matches
743,Haris Duljević,ba BIH,"FW,MF",Nîmes,fr Ligue 1,25,1993,5.8,0,14,4,28.6,2.42,0.69,0.00,0.00,24.3,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
744,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,0,2,2,100.0,0.15,0.15,0.00,0.00,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
745,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,9.9,1,15,5,33.3,1.52,0.51,0.07,0.20,23.9,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
746,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,9.4,1,16,3,18.8,1.71,0.32,0.06,0.33,24.5,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
747,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,3,31,10,32.3,0.86,0.28,0.10,0.30,11.8,5,0,0,4.5,4.5,0.15,-1.5,-1.5,Matches
748,Erik Durm,de GER,"DF,FW",Eint Frankfurt,de Bundesliga,27,1992,5.7,0,14,3,21.4,2.47,0.53,0.00,0.00,20.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
749,Riza Durmisi,dk DEN,"DF,MF",Nice,fr Ligue 1,25,1994,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,27.1,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
750,Hugo Duro,es ESP,"FW,MF",Getafe,es La Liga,19,1999,4.2,1,6,3,50.0,1.43,0.71,0.17,0.33,10.3,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
751,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,22,1997,13.1,0,2,1,50.0,0.15,0.08,0.00,0.00,16.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
752,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,25,1993,23.9,11,99,35,35.4,4.13,1.46,0.10,0.29,19.7,10,1,1,9.4,8.6,0.09,+1.6,+1.4,Matches
753,Edin Džeko,ba BIH,FW,Roma,it Serie A,33,1986,31.7,16,122,46,37.7,3.85,1.45,0.13,0.35,13.8,0,0,0,19.0,19.0,0.16,-3.0,-3.0,Matches
754,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,33,1986,7.8,1,16,4,25.0,2.06,0.52,0.06,0.25,23.7,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
755,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28.0,0,18,0,0.0,0.64,0.00,0.00,,13.7,0,0,0,1.7,1.7,0.09,-1.7,-1.7,Matches
756,Simone Edera,it ITA,"MF,FW",Torino,it Serie A,22,1997,4.4,1,15,7,46.7,3.39,1.58,0.07,0.14,20.0,1,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
757,Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,34.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
758,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,2,27,4,14.8,0.76,0.11,0.07,0.50,9.4,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Matches
759,Johannes Eggestein,de GER,"MF,FW",Werder Bremen,de Bundesliga,21,1998,5.7,1,15,6,40.0,2.65,1.06,0.07,0.17,18.4,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
760,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,22,1996,31.7,1,45,11,24.4,1.42,0.35,0.02,0.09,22.3,0,0,0,2.6,2.6,0.06,-1.6,-1.6,Matches
761,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,1,12,4,33.3,0.46,0.15,0.08,0.25,20.5,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Matches
762,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,26.5,0,16,2,12.5,0.60,0.08,0.00,0.00,21.3,0,0,0,1.5,1.5,0.09,-1.5,-1.5,Matches
763,Harvey Elliott,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
764,Elif Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,12.6,1,23,8,34.8,1.83,0.63,0.04,0.13,16.6,0,0,0,2.0,2.0,0.09,-1.0,-1.0,Matches
765,Ilay Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
766,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,1,5,1,20.0,0.44,0.09,0.20,1.00,11.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
767,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,0,9,1,11.1,0.54,0.06,0.00,0.00,10.4,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
768,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,29.1,1,9,1,11.1,0.31,0.03,0.11,1.00,9.2,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
769,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,25,1993,23.6,2,6,2,33.3,0.25,0.08,0.33,1.00,9.2,0,0,0,1.0,1.0,0.17,+1.0,+1.0,Matches
770,Adri Embarba,es ESP,"MF,FW",Espanyol,es La Liga,27,1992,15.2,2,38,14,36.8,2.49,0.92,0.03,0.07,25.6,12,1,1,3.2,2.4,0.06,-1.2,-1.4,Matches
771,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,de Bundesliga,22,1997,17.2,8,45,18,40.0,2.61,1.05,0.18,0.44,12.4,0,0,1,10.4,9.6,0.22,-2.4,-1.6,Matches
772,Emerson,br BRA,DF,Betis,es La Liga,20,1999,31.5,3,26,4,15.4,0.82,0.13,0.12,0.75,15.0,0,0,0,1.8,1.8,0.07,+1.2,+1.2,Matches
773,Renaud Emond,be BEL,FW,Nantes,fr Ligue 1,27,1991,3.2,0,4,1,25.0,1.23,0.31,0.00,0.00,11.7,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
774,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,25,1994,9.5,0,2,0,0.0,0.21,0.00,0.00,,14.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
775,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,22,1997,15.4,4,40,17,42.5,2.60,1.10,0.10,0.24,15.0,0,0,0,5.0,5.0,0.13,-1.0,-1.0,Matches
776,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,22,1997,8.8,4,21,8,38.1,2.37,0.90,0.19,0.50,11.6,0,0,0,3.6,3.6,0.17,+0.4,+0.4,Matches
777,Björn Engels,be BEL,DF,Aston Villa,eng Premier League,24,1994,16.1,1,8,1,12.5,0.50,0.06,0.13,1.00,7.8,0,0,0,1.0,0.9,0.11,0.0,+0.1,Matches
778,Sergi Enrich,es ESP,FW,Eibar,es La Liga,29,1990,20.7,1,28,6,21.4,1.35,0.29,0.04,0.17,11.1,0,0,0,3.0,3.0,0.11,-2.0,-2.0,Matches
779,Javier Eraso,es ESP,MF,Leganés,es La Liga,29,1990,9.1,0,9,3,33.3,0.99,0.33,0.00,0.00,18.2,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
780,Christian Eriksen,dk DEN,"MF,FW",Tottenham,eng Premier League,27,1992,12.2,2,26,9,34.6,2.13,0.74,0.08,0.22,25.1,7,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
781,Christian Eriksen,dk DEN,MF,Inter,it Serie A,27,1992,7.8,1,24,9,37.5,3.07,1.15,0.04,0.11,21.1,5,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches
782,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,26,1993,18.6,0,21,5,23.8,1.13,0.27,0.00,0.00,15.4,0,0,0,1.7,1.7,0.08,-1.7,-1.7,Matches
783,Aarón Escandell,es ESP,GK,Granada,es La Liga,23,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
784,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,29,1989,8.6,1,8,6,75.0,0.93,0.70,0.13,0.17,20.3,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
785,Bernardo Espinosa,co COL,DF,Espanyol,es La Liga,30,1989,25.1,3,22,8,36.4,0.88,0.32,0.14,0.38,10.5,0,0,0,2.3,2.3,0.10,+0.7,+0.7,Matches
786,Sebastiano Esposito,it ITA,FW,Inter,it Serie A,17,2002,2.2,1,10,3,30.0,4.52,1.36,0.00,0.00,19.2,1,1,1,1.8,1.0,0.10,-0.8,-1.0,Matches
787,Vicente Esquerdo,es ESP,"MF,FW",Valencia,es La Liga,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
788,Alexander Esswein,de GER,"FW,MF",Hertha BSC,de Bundesliga,29,1990,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,32.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
789,Pervis Estupiñán,ec ECU,DF,Osasuna,es La Liga,21,1998,33.1,1,19,2,10.5,0.57,0.06,0.05,0.50,18.5,1,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
790,Oghenekaro Etebo,ng NGA,MF,Getafe,es La Liga,23,1995,6.4,1,9,3,33.3,1.42,0.47,0.11,0.33,15.7,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
791,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,32,1987,4.4,0,5,2,40.0,1.14,0.46,0.00,0.00,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
792,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,16.1,0,6,2,33.3,0.37,0.12,0.00,0.00,12.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
793,Antony Evans,eng ENG,"MF,DF",Paderborn 07,de Bundesliga,20,1998,1.7,0,2,1,50.0,1.15,0.58,0.00,0.00,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
794,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,37.6,1,23,8,34.8,0.61,0.21,0.04,0.13,8.4,0,0,0,3.7,3.7,0.16,-2.7,-2.7,Matches
795,Edu Expósito,es ESP,MF,Eibar,es La Liga,22,1996,25.7,4,32,15,46.9,1.24,0.58,0.09,0.20,25.2,0,1,2,2.7,1.0,0.03,+1.3,+2.0,Matches
796,Valentin Eysseric,fr FRA,"MF,FW",Hellas Verona,it Serie A,27,1992,3.9,0,5,1,20.0,1.27,0.25,0.00,0.00,20.7,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
797,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,27,1992,0.5,0,2,1,50.0,4.29,2.14,0.00,0.00,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
798,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,34,1985,23.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
799,Fabinho,br BRA,MF,Liverpool,eng Premier League,25,1993,23.1,2,12,4,33.3,0.52,0.17,0.17,0.50,28.7,2,0,0,0.4,0.4,0.04,+1.6,+1.6,Matches
800,Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,0,3,0,0.0,0.32,0.00,0.00,,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
801,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,32,1987,10.3,0,10,2,20.0,0.97,0.19,0.00,0.00,21.5,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
802,Fabricio,es ESP,GK,Mallorca,es La Liga,31,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
