,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
139,Jean-Kévin Augustin,fr FRA,FW,Monaco,fr Ligue 1,22,1997,3.0,74,0,2,34,39,15,74,9,4,44.4,5,55.6,46,250,104,6,1,4,9,6,51,17,Matches
140,Ludwig Augustinsson,se SWE,"DF,MF",Werder Bremen,de Bundesliga,25,1994,10.3,656,29,180,273,213,16,656,11,8,72.7,3,27.3,339,1406,738,24,13,3,18,8,351,62,Matches
141,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,2078,124,573,909,619,52,2078,64,39,60.9,25,39.1,1148,4661,2407,66,54,6,54,28,1144,205,Matches
142,Mathias Autret,fr FRA,"MF,FW",Brest,fr Ligue 1,28,1991,13.6,715,6,73,354,299,37,715,20,4,20.0,16,80.0,371,1823,1020,32,27,3,37,14,474,83,Matches
143,Ezequiel Ávila,ar ARG,FW,Osasuna,es La Liga,25,1994,17.7,540,2,25,206,321,80,540,26,16,61.5,10,38.5,308,1671,765,33,22,11,49,29,383,113,Matches
144,Javier Avilés,es ESP,"MF,FW",Leganés,es La Liga,21,1997,2.0,108,1,13,33,63,9,108,8,4,50.0,4,50.0,73,586,305,10,6,1,4,5,69,26,Matches
145,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,1024,102,445,522,65,18,1024,8,6,75.0,2,25.0,458,2351,1270,12,8,0,8,4,487,8,Matches
146,Taiwo Awoniyi,ng NGA,"FW,MF",Mainz 05,de Bundesliga,21,1997,5.4,179,3,20,81,83,31,179,15,8,53.3,7,46.7,117,827,386,12,8,6,21,4,128,43,Matches
147,Florian Ayé,fr FRA,"FW,MF",Brescia,it Serie A,22,1997,15.3,487,25,75,196,221,52,487,21,14,66.7,7,33.3,254,1329,489,18,15,7,39,27,323,88,Matches
148,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,27,1991,35.0,1300,30,154,596,584,123,1300,117,73,62.4,44,37.6,801,5611,2289,77,54,25,113,95,950,184,Matches
149,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,2051,117,850,1010,210,26,2051,18,14,77.8,4,22.2,1144,6618,4266,52,25,2,10,4,1358,25,Matches
150,Ramon Azeez,ng NGA,MF,Granada,es La Liga,26,1992,15.1,516,11,96,295,134,17,516,11,4,36.4,7,63.6,263,1498,671,16,11,2,16,10,273,25,Matches
151,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,3347,117,932,1619,806,93,3347,21,12,57.1,9,42.9,1738,6145,3481,59,39,7,27,13,2152,226,Matches
152,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,746,28,213,387,155,6,746,25,17,68.0,8,32.0,342,2054,1220,29,23,2,16,8,408,42,Matches
153,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,23,1996,32.3,1589,90,484,996,142,13,1589,62,53,85.5,9,14.5,979,4948,2090,16,23,2,40,39,922,8,Matches
154,Khouma Babacar,sn SEN,FW,Lecce,it Serie A,26,1993,15.8,513,31,80,208,232,77,511,27,14,51.9,13,48.1,324,1622,730,29,23,14,57,28,377,100,Matches
155,Carlos Bacca,co COL,FW,Villarreal,es La Liga,32,1986,7.6,208,5,13,96,103,35,208,14,6,42.9,8,57.1,92,481,214,8,6,7,23,5,151,36,Matches
156,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,17.6,1144,54,255,707,193,11,1144,24,20,83.3,4,16.7,588,2441,1165,20,13,1,18,18,753,29,Matches
157,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,10,1,5,4,1,0,10,0,0,,0,,6,34,18,0,1,0,0,0,5,1,Matches
158,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,1091,108,441,629,27,13,1091,5,4,80.0,1,20.0,634,3411,2280,19,5,0,10,3,695,4,Matches
159,Bastian Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,8,0,0,5,3,1,8,0,0,,0,,3,18,0,0,0,0,0,0,6,4,Matches
160,Alex Baena,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,6,0,3,2,1,0,6,0,0,,0,,2,5,1,0,0,0,1,0,3,0,Matches
161,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,290,3,14,137,142,42,289,11,5,45.5,6,54.5,195,966,260,16,6,8,37,23,243,74,Matches
162,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,1093,44,310,661,142,2,1093,14,10,71.4,4,28.6,554,2461,1090,7,15,1,18,9,543,12,Matches
163,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,21,1997,12.1,639,6,64,265,327,57,639,56,35,62.5,21,37.5,418,2922,1559,61,36,19,37,23,462,132,Matches
164,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,92,15,44,49,0,0,92,1,1,100.0,0,0.0,46,186,97,1,0,0,1,1,54,1,Matches
165,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,839,152,581,252,8,5,839,4,3,75.0,1,25.0,471,2044,935,1,2,0,1,6,550,0,Matches
166,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,264,20,64,100,102,1,264,4,2,50.0,2,50.0,118,446,248,12,7,1,3,2,147,18,Matches
167,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,23,17,23,0,0,0,23,0,0,,0,,5,14,5,0,0,0,0,0,4,0,Matches
168,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,1195,32,204,758,245,28,1195,57,36,63.2,21,36.8,717,3809,1734,30,17,7,31,30,866,56,Matches
169,Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,277,11,64,173,47,3,277,12,10,83.3,2,16.7,151,840,378,10,1,0,11,5,184,6,Matches
170,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,102,5,34,50,18,0,102,1,1,100.0,0,0.0,52,204,70,0,0,0,2,1,84,7,Matches
171,Ridle Baku,de GER,"DF,MF",Mainz 05,de Bundesliga,21,1998,26.1,1510,78,439,675,416,21,1510,59,33,55.9,26,44.1,803,4129,1884,42,40,6,40,22,805,118,Matches
172,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,673,91,343,308,24,15,673,2,2,100.0,0,0.0,302,1375,846,8,3,1,6,1,334,2,Matches
173,Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,24,1995,9.5,391,10,40,157,194,45,391,8,5,62.5,3,37.5,217,1183,520,27,14,9,24,10,298,78,Matches
174,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,1908,102,405,623,887,56,1908,70,42,60.0,28,40.0,884,5340,2565,97,63,22,43,22,1036,197,Matches
175,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,30,1989,12.1,622,8,71,256,301,45,622,30,18,60.0,12,40.0,395,2674,1374,48,39,8,24,11,510,118,Matches
176,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,317,15,90,155,73,1,317,3,3,100.0,0,0.0,114,575,313,5,6,0,3,2,144,9,Matches
177,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,de Bundesliga,20,1999,1.5,143,10,56,86,2,0,143,1,0,0.0,1,100.0,78,369,144,1,1,0,0,1,114,0,Matches
178,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,5,0,2,2,1,0,5,0,0,,0,,3,20,9,0,1,0,0,0,4,0,Matches
179,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,1074,49,306,529,259,21,1074,37,24,64.9,13,35.1,588,3943,2437,67,32,3,30,10,622,109,Matches
180,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,309,2,54,201,55,2,309,1,1,100.0,0,0.0,162,711,302,7,2,1,7,6,206,5,Matches
181,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,541,27,60,256,230,49,541,18,10,55.6,8,44.4,315,1435,621,18,14,5,34,10,427,59,Matches
182,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,321,8,112,147,64,3,321,3,1,33.3,2,66.7,106,479,258,9,4,1,3,3,177,23,Matches
183,Jonathan Bamba,ci CIV,"FW,MF",Lille,fr Ligue 1,23,1996,21.5,1076,9,103,509,488,59,1073,82,45,54.9,37,45.1,681,4805,2497,86,63,30,49,45,769,132,Matches
184,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,2633,20,380,1561,720,26,2631,81,59,72.8,22,27.2,1690,8624,4733,66,60,9,52,38,2039,77,Matches
185,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,1442,163,724,686,42,21,1442,2,1,50.0,1,50.0,786,4220,2150,6,6,1,13,2,832,7,Matches
186,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,24,1994,2.2,135,3,18,67,51,2,135,2,1,50.0,1,50.0,82,425,213,7,5,0,8,4,86,12,Matches
187,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,842,27,183,436,232,36,842,22,10,45.5,12,54.5,544,3379,1894,44,41,2,16,20,629,66,Matches
188,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,269,15,87,140,43,2,269,3,2,66.7,1,33.3,121,452,201,3,2,0,8,0,140,15,Matches
189,Danilo Barbosa,br BRA,"DF,MF",Nice,fr Ligue 1,23,1996,12.5,965,93,374,529,72,9,965,17,13,76.5,4,23.5,550,3059,1941,21,9,2,25,7,722,10,Matches
190,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,48,0,7,14,27,1,48,0,0,,0,,29,88,49,0,0,0,0,0,33,10,Matches
191,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,1124,26,217,495,424,48,1124,57,37,64.9,20,35.1,681,3626,1851,58,33,15,48,26,787,117,Matches
192,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,1154,99,328,618,213,11,1154,7,4,57.1,3,42.9,401,1877,942,23,20,1,13,3,485,27,Matches
193,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,1462,27,246,850,391,31,1462,54,36,66.7,18,33.3,882,4821,2402,47,36,8,37,23,1092,98,Matches
194,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,345,21,90,207,49,5,345,6,5,83.3,1,16.7,202,818,363,2,1,0,9,2,200,4,Matches
195,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,733,43,204,380,159,24,733,15,5,33.3,10,66.7,385,1777,893,15,15,1,25,10,444,38,Matches
196,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,22,1997,3.5,138,3,20,47,73,7,138,22,10,45.5,12,54.5,95,675,367,14,10,4,14,8,101,33,Matches
197,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,772,11,82,400,298,31,772,40,27,67.5,13,32.5,520,3158,1519,46,24,11,25,34,610,63,Matches
198,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,de Bundesliga,21,1998,0.9,42,2,12,20,10,0,42,1,0,0.0,1,100.0,17,83,13,0,2,0,3,0,21,3,Matches
199,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,418,11,36,191,193,50,417,14,6,42.9,8,57.1,270,900,341,10,6,5,38,19,335,61,Matches
200,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1997,23.1,997,9,85,347,592,121,997,81,43,53.1,38,46.9,721,4878,2973,95,54,48,59,23,810,221,Matches
201,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,525,28,127,222,178,9,525,4,2,50.0,2,50.0,286,1134,513,15,16,4,7,2,363,56,Matches
202,Antonio Barreca,it ITA,"DF,FW",Genoa,it Serie A,24,1995,12.2,495,30,123,165,213,11,495,18,5,27.8,13,72.2,235,1405,725,33,21,5,10,10,300,58,Matches
203,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,493,16,126,292,78,8,493,7,5,71.4,2,28.6,205,709,332,6,4,2,13,6,232,13,Matches
204,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,17,2001,4.9,271,5,22,97,157,36,271,39,22,56.4,16,41.0,195,1429,716,28,8,19,14,12,206,65,Matches
205,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,43,0,4,31,8,0,43,0,0,,0,,14,47,12,0,1,0,2,0,25,1,Matches
206,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,20,1998,15.0,833,14,73,367,408,76,832,55,35,63.6,20,36.4,530,3416,1702,59,38,22,59,18,583,96,Matches
207,Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,20,1998,2.1,89,1,2,28,59,23,88,4,2,50.0,2,50.0,61,316,146,6,4,4,13,4,68,35,Matches
208,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,32,1987,3.8,203,4,27,95,84,12,203,11,6,54.5,5,45.5,128,666,256,9,7,2,13,3,138,32,Matches
209,Marc Bartra,es ESP,"DF,MF",Betis,es La Liga,28,1991,28.0,2015,269,1091,841,97,30,2015,18,14,77.8,4,22.2,1098,5580,2973,11,19,2,19,8,1288,11,Matches
210,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,897,48,192,487,227,10,897,16,10,62.5,6,37.5,405,2006,906,20,13,3,22,11,468,14,Matches
211,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,2030,243,818,882,352,41,2030,37,24,64.9,13,35.1,716,3683,2048,32,34,7,33,8,894,70,Matches
212,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,725,19,103,481,149,4,725,27,19,70.4,8,29.6,448,2240,1217,19,16,2,31,14,486,24,Matches
213,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,286,12,91,164,32,3,286,1,1,100.0,0,0.0,112,494,247,4,2,0,2,1,174,8,Matches
214,Gil Bastião Dias,pt POR,"MF,DF",Granada,es La Liga,22,1996,4.0,187,6,45,80,65,12,187,14,8,57.1,6,42.9,101,702,300,12,7,4,10,9,101,12,Matches
215,Gil Bastião Dias,pt POR,"DF,MF",Monaco,fr Ligue 1,22,1996,11.7,818,29,162,451,221,23,818,40,23,57.5,17,42.5,453,3090,1929,43,36,8,22,15,471,71,Matches
216,Borja Bastón,es ESP,"MF,FW",Aston Villa,eng Premier League,26,1992,0.2,8,1,1,5,3,1,8,0,0,,0,,1,9,9,0,1,0,1,0,4,0,Matches
217,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,1637,168,642,875,145,15,1637,14,11,78.6,3,21.4,1001,5652,3824,50,30,4,13,7,1173,24,Matches
218,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,512,49,222,244,49,7,512,16,12,75.0,4,25.0,304,1875,1063,14,15,4,4,3,362,11,Matches
219,Oliver Batista-Meier,de GER,MF,Bayern Munich,de Bundesliga,18,2001,0.1,5,0,1,2,2,0,5,0,0,,0,,6,41,5,1,0,0,1,0,5,2,Matches
220,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,125,3,10,58,60,31,125,8,4,50.0,4,50.0,79,428,239,8,5,4,13,4,88,22,Matches
221,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,991,39,242,559,205,17,990,14,7,50.0,7,50.0,450,1956,1061,10,11,1,13,10,609,40,Matches
222,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,1377,1041,1351,27,0,0,1377,0,0,,0,,660,3056,1989,0,0,0,0,0,640,0,Matches
223,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,1324,39,254,882,196,26,1324,11,10,90.9,1,9.1,657,2584,952,9,11,0,25,17,911,23,Matches
224,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,19,1999,16.6,753,16,101,377,285,82,753,48,24,50.0,24,50.0,447,2659,1217,39,31,17,47,25,530,105,Matches
225,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,136,3,19,57,62,18,136,16,8,50.0,8,50.0,83,597,169,5,4,6,18,14,91,27,Matches
226,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,25,1994,23.4,955,37,142,427,409,87,955,94,49,52.1,45,47.9,564,3770,1957,77,46,30,67,55,679,182,Matches
227,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1307,178,659,605,53,16,1307,4,1,25.0,3,75.0,749,3367,2051,12,7,2,13,6,815,9,Matches
228,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,de Bundesliga,24,1995,6.0,160,4,32,56,78,12,160,12,8,66.7,4,33.3,109,790,470,17,5,8,9,2,113,33,Matches
229,Timo Becker,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1997,3.7,194,8,61,93,42,9,194,8,5,62.5,3,37.5,106,727,433,15,3,1,10,2,105,6,Matches
230,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,2033,269,952,1049,40,15,2033,2,2,100.0,0,0.0,806,3186,1736,4,4,1,11,1,962,0,Matches
231,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,42,38,41,1,0,0,42,0,0,,0,,15,52,40,0,0,0,0,0,16,0,Matches
232,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,556,22,117,381,64,2,556,8,6,75.0,2,25.0,292,1269,528,5,6,0,10,5,325,3,Matches
233,Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,42,0,2,19,22,9,42,2,0,0.0,2,100.0,23,195,131,6,3,4,4,4,29,14,Matches
234,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,440,25,132,222,89,2,440,8,4,50.0,4,50.0,199,782,352,3,9,0,3,0,248,17,Matches
235,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,27,1992,3.0,89,2,5,34,50,19,89,12,9,75.0,3,25.0,62,340,129,4,1,4,9,6,76,22,Matches
236,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,1060,54,269,663,144,9,1060,25,18,72.0,7,28.0,615,3159,1457,18,16,1,22,19,704,22,Matches
237,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,17,0,3,7,7,1,17,0,0,,0,,11,42,16,0,0,0,0,0,15,3,Matches
238,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,31,1,15,7,9,1,31,1,1,100.0,0,0.0,15,78,29,2,0,0,1,2,20,3,Matches
239,Karim Bellarabi,de GER,"FW,DF",Leverkusen,de Bundesliga,29,1990,15.8,907,7,78,367,481,81,907,92,51,55.4,41,44.6,594,4890,2723,106,60,33,26,34,695,207,Matches
240,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,907,14,147,551,223,22,907,51,33,64.7,18,35.3,588,3563,1681,40,27,5,41,29,611,65,Matches
241,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,24,1995,12.9,846,34,251,388,211,22,846,31,18,58.1,13,41.9,435,2426,1446,34,24,5,14,12,505,70,Matches
242,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,1171,26,76,505,611,196,1163,82,47,57.3,35,42.7,735,5289,3037,132,88,48,94,61,932,243,Matches
243,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,1034,30,219,623,203,15,1034,31,20,64.5,11,35.5,666,3284,1203,16,24,0,26,23,743,44,Matches
244,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,12,0,3,6,3,0,12,0,0,,0,,5,15,10,0,0,0,0,2,6,3,Matches
245,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,es La Liga,32,1987,1.8,73,1,10,38,26,2,73,13,8,61.5,5,38.5,53,443,156,4,5,2,6,5,58,2,Matches
246,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,1050,8,60,453,550,144,1047,56,34,60.7,22,39.3,629,3608,1848,71,46,30,50,39,796,209,Matches
247,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,452,10,86,187,185,28,452,12,7,58.3,5,41.7,220,1170,646,18,12,0,19,8,302,67,Matches
248,Cristian Benavente,pe PER,"MF,FW",Nantes,fr Ligue 1,25,1994,3.9,199,1,9,120,74,20,199,10,5,50.0,5,50.0,119,589,212,4,10,0,14,8,149,35,Matches
249,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,30,1989,15.3,1265,42,286,740,247,29,1265,18,14,77.8,4,22.2,593,3278,1731,38,36,4,15,7,762,49,Matches
250,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2884,207,1228,1586,80,32,2884,8,7,87.5,1,12.5,1648,7493,2932,4,6,1,15,5,2059,4,Matches
251,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,733,26,54,374,310,85,732,27,17,63.0,10,37.0,388,1516,364,14,8,7,51,27,523,120,Matches
252,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,612,6,78,308,233,21,612,18,13,72.2,5,27.8,342,1343,700,17,14,5,12,8,396,48,Matches
253,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,851,775,848,3,0,0,851,0,0,,0,,401,2008,1291,0,0,0,1,0,354,0,Matches
254,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,1537,81,411,882,262,24,1537,13,5,38.5,8,61.5,865,4476,2471,50,36,6,25,11,973,73,Matches
255,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2001,1.5,80,1,8,45,27,2,80,2,0,0.0,2,100.0,36,243,119,4,4,1,6,1,50,3,Matches
256,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,2061,54,420,1321,355,9,2061,92,73,79.3,19,20.7,1248,6757,3279,41,45,4,41,30,1364,32,Matches
257,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,316,49,160,129,28,7,316,0,0,,0,,109,400,230,3,3,0,2,1,157,0,Matches
258,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,256,11,93,144,19,0,256,0,0,,0,,115,540,312,3,4,0,2,0,158,1,Matches
259,Keanan Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,1,0,0,0,1,0,1,0,0,,0,,1,2,1,0,0,0,0,0,1,0,Matches
260,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,20,1999,1.9,131,2,18,53,65,2,131,7,4,57.1,3,42.9,82,358,163,4,7,0,7,2,92,20,Matches
261,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,fr Ligue 1,20,1999,8.5,452,1,39,176,244,29,452,36,17,47.2,19,52.8,271,1495,573,17,18,6,48,36,299,46,Matches
262,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,1167,53,354,590,240,32,1165,29,15,51.7,14,48.3,590,2818,1482,31,24,8,20,13,634,68,Matches
263,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,496,18,140,323,38,1,496,10,8,80.0,2,20.0,243,978,344,2,2,0,6,2,293,1,Matches
264,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,1905,53,339,1132,457,15,1905,53,36,67.9,17,32.1,1252,4726,2098,26,41,1,25,18,1364,60,Matches
265,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,530,38,53,224,262,81,530,23,19,82.6,4,17.4,232,1312,584,22,8,10,47,23,399,79,Matches
266,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,76,5,28,33,16,0,76,1,1,100.0,0,0.0,44,258,183,5,0,0,1,0,49,7,Matches
267,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,1659,33,110,640,918,238,1654,68,38,55.9,30,44.1,1092,5833,2704,110,55,65,64,41,1377,270,Matches
268,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,113,2,13,71,31,1,113,6,3,50.0,3,50.0,58,359,168,6,8,1,3,4,77,5,Matches
269,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,1593,36,198,612,810,89,1590,76,39,51.3,37,48.7,928,5816,2734,78,67,26,64,30,1131,227,Matches
270,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,2057,81,540,979,570,35,2057,70,43,61.4,27,38.6,1089,6791,3562,83,73,11,54,22,1182,141,Matches
271,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,24,1995,20.3,1061,21,153,452,481,67,1061,104,65,62.5,39,37.5,672,4983,2827,97,58,24,55,48,736,121,Matches
272,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,1657,129,518,813,342,15,1657,27,15,55.6,12,44.4,763,3789,2100,49,38,8,17,15,860,71,Matches
273,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,254,9,41,84,136,23,254,6,5,83.3,1,16.7,155,990,404,18,11,4,9,5,162,31,Matches
274,Markel Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,24,2,3,10,11,2,24,0,0,,0,,7,26,11,1,0,0,1,0,8,3,Matches
275,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,502,20,74,251,184,19,502,20,15,75.0,5,25.0,261,1479,655,18,8,3,15,7,309,35,Matches
276,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,21,1997,7.8,340,3,47,161,137,19,340,18,8,44.4,10,55.6,226,1400,759,24,17,6,17,10,233,50,Matches
277,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,28,1991,4.6,106,2,4,44,59,16,106,3,1,33.3,2,66.7,54,252,107,3,2,2,9,5,66,23,Matches
278,Etrit Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26.0,955,831,953,2,0,0,955,1,1,100.0,0,0.0,465,2580,1854,0,0,0,1,0,356,0,Matches
279,Valon Berisha,xk KVX,MF,Lazio,it Serie A,26,1993,0.4,9,2,5,3,1,0,9,0,0,,0,,3,29,20,1,1,0,1,0,4,1,Matches
280,Valon Berisha,xk KVX,MF,Düsseldorf,de Bundesliga,26,1993,10.5,484,6,74,262,151,14,484,3,1,33.3,2,66.7,228,1035,445,10,8,2,17,10,345,54,Matches
