,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
1479,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,27.3,1245,1209,27,9,3,33,55,5,3,3,0,0,987,9,17,Matches
1480,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,382,366,15,8,0,1,5,7,0,0,0,0,340,1,1,Matches
1481,Arnaud Lusamba,cd COD,"MF,FW",Nice,fr Ligue 1,22,1997,10.9,443,413,30,11,0,7,11,4,9,1,4,0,371,0,10,Matches
1482,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10.0,416,298,117,26,0,0,0,0,0,0,0,0,294,1,1,Matches
1483,Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,665,638,26,26,0,12,5,0,0,0,0,0,563,1,6,Matches
1484,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,618,486,130,22,0,8,64,94,14,6,6,0,400,2,21,Matches
1485,Yann M'Vila,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,1990,21.6,1207,1182,23,22,1,13,0,1,0,0,0,0,1034,2,13,Matches
1486,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,20,1998,3.9,121,97,24,9,0,0,23,0,15,8,5,0,77,0,4,Matches
1487,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,26,1993,23.7,584,501,82,24,0,5,141,7,50,29,11,0,350,1,19,Matches
1488,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,63,44,19,0,0,2,3,19,0,0,0,0,43,0,2,Matches
1489,James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,29.2,1709,1443,258,85,19,9,221,7,157,54,71,5,1288,8,29,Matches
1490,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,446,418,28,26,0,7,0,2,0,0,0,0,343,0,2,Matches
1491,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,1191,1121,65,63,3,12,4,0,1,0,0,0,1050,5,7,Matches
1492,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,1995,1.3,37,37,0,0,0,0,0,0,0,0,0,0,28,0,0,Matches
1493,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,79,76,3,3,0,0,0,0,0,0,0,0,64,0,0,Matches
1494,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,163,161,2,0,0,3,6,2,0,0,0,0,127,0,1,Matches
1495,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38.0,2535,2453,77,68,1,43,2,9,0,0,0,0,2192,5,6,Matches
1496,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,38,38,0,0,0,0,0,0,0,0,0,0,33,0,0,Matches
1497,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,28,1991,21.6,1200,1118,77,12,11,16,89,10,55,29,3,0,1015,5,21,Matches
1498,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,39,36,3,1,0,0,0,2,0,0,0,0,31,0,0,Matches
1499,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,5.9,328,315,13,4,0,1,15,1,8,3,5,0,267,0,5,Matches
1500,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,1996,25.2,1298,1267,26,17,2,14,53,8,0,0,0,0,1044,5,23,Matches
1501,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,1995,28.0,765,484,279,79,0,1,0,0,0,0,0,0,493,2,1,Matches
1502,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,1025,839,185,19,2,4,18,166,0,0,0,0,841,1,11,Matches
1503,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,8.2,207,189,16,1,2,0,0,1,0,0,0,0,171,2,4,Matches
1504,Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,4.1,86,85,1,0,2,0,7,1,0,0,0,0,61,0,2,Matches
1505,Žan Majer,si SVN,MF,Lecce,it Serie A,27,1992,18.5,745,715,26,9,1,5,26,3,10,0,0,0,592,4,21,Matches
1506,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,1998,11.0,442,436,5,3,2,1,8,1,1,1,0,0,364,1,6,Matches
1507,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,1995,32.2,742,665,74,23,0,2,8,5,0,0,0,0,520,3,10,Matches
1508,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,20.0,1394,1345,48,32,0,10,13,12,0,0,0,0,1291,1,11,Matches
1509,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,2.8,172,137,34,3,0,1,13,31,0,0,0,0,138,1,0,Matches
1510,Daniel Maldini,it ITA,"FW,MF",Milan,it Serie A,17,2001,0.3,15,15,0,0,0,1,0,0,0,0,0,0,13,0,0,Matches
1511,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,26,1993,17.1,999,905,89,21,5,9,90,9,55,18,31,0,773,5,22,Matches
1512,Yunus Mallı,tr TUR,"MF,FW",Union Berlin,de Bundesliga,27,1992,7.5,205,196,8,0,0,0,10,1,3,3,0,0,144,1,8,Matches
1513,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,1991,21.8,1313,1035,275,35,1,8,85,239,1,0,1,0,993,3,31,Matches
1514,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,16.9,274,240,33,0,3,1,6,4,0,0,0,0,203,1,11,Matches
1515,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,1.6,89,88,1,1,0,0,0,0,0,0,0,0,73,0,0,Matches
1516,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22.0,1347,1080,265,18,0,5,42,247,0,0,0,0,1069,2,22,Matches
1517,Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,1996,30.4,1678,1619,57,46,3,5,2,11,0,0,0,0,1479,2,11,Matches
1518,Marco Mancosu,it ITA,"MF,FW",Lecce,it Serie A,30,1988,27.1,882,857,22,9,2,6,45,6,4,1,0,0,658,3,26,Matches
1519,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,841,623,218,74,0,1,0,0,0,0,0,0,573,0,1,Matches
1520,Reinildo Mandava,mz MOZ,"DF,MF",Lille,fr Ligue 1,25,1994,12.3,669,563,106,10,0,3,40,96,0,0,0,0,520,0,23,Matches
1521,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,1991,28.6,1820,1711,105,89,2,25,3,15,0,0,0,0,1628,4,12,Matches
1522,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,22.8,971,872,93,44,1,16,51,7,39,21,0,0,789,6,15,Matches
1523,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,1170,1143,23,7,6,11,49,13,1,0,1,0,923,4,27,Matches
1524,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,286,278,8,8,0,1,0,0,0,0,0,0,252,0,0,Matches
1525,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,1387,1230,153,73,0,10,134,4,76,28,40,2,1083,4,12,Matches
1526,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,10.8,447,385,62,19,0,3,9,43,0,0,0,0,362,0,6,Matches
1527,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,1510,1455,52,48,0,5,0,4,0,0,0,0,1384,3,2,Matches
1528,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,642,517,123,3,0,0,45,120,0,0,0,0,448,2,22,Matches
1529,Giacomo Manzari,it ITA,"FW,MF",Sassuolo,it Serie A,18,2000,0.2,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
1530,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,7.5,315,312,3,0,0,1,9,3,0,0,0,0,254,0,4,Matches
1531,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20.0,1011,797,212,11,1,2,61,201,0,0,0,0,757,2,20,Matches
1532,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,752,662,89,15,0,4,30,74,0,0,0,0,609,1,6,Matches
1533,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,1064,935,126,11,2,18,58,115,0,0,0,0,872,3,18,Matches
1534,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,1171,1131,38,36,0,7,1,2,0,0,0,0,997,2,6,Matches
1535,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,25,1994,12.7,622,532,90,8,1,15,67,63,15,9,4,0,451,0,16,Matches
1536,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,1492,1436,54,47,0,4,2,5,0,0,0,0,1384,2,6,Matches
1537,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,30,1989,6.0,224,192,31,3,0,0,20,26,2,0,1,0,162,1,8,Matches
1538,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1.0,62,61,1,1,0,0,0,0,0,0,0,0,52,0,0,Matches
1539,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1540,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,100,99,1,1,0,1,0,0,0,0,0,0,85,0,0,Matches
1541,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,920,847,68,64,0,12,0,1,0,0,0,0,784,5,6,Matches
1542,Mariano,do DOM,"FW,MF",Real Madrid,es La Liga,25,1993,0.5,14,12,2,0,0,0,0,0,0,0,0,0,10,0,0,Matches
1543,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,615,479,133,5,0,2,22,128,0,0,0,0,426,3,6,Matches
1544,Jordan Marié,fr FRA,"MF,FW",Dijon,fr Ligue 1,27,1991,2.2,107,103,4,2,1,1,4,0,2,0,2,0,78,0,4,Matches
1545,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,14,14,0,0,0,0,2,0,0,0,0,0,7,0,1,Matches
1546,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,9.5,361,254,104,14,0,2,18,88,2,0,2,0,245,3,9,Matches
1547,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1.0,12,10,2,2,0,0,0,0,0,0,0,0,9,0,0,Matches
1548,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,1081,1050,31,29,0,13,4,2,0,0,0,0,949,0,6,Matches
1549,Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,1468,1428,39,33,1,10,0,6,0,0,0,0,1383,1,6,Matches
1550,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,20,1999,0.9,,,,,,,1,,,,,,,,,Matches
1551,Gonzalo Maroni,ar ARG,"MF,FW",Sampdoria,it Serie A,20,1999,2.0,93,83,10,3,0,1,12,1,6,3,3,0,72,0,5,Matches
1552,Marquinhos,br BRA,"MF,DF",Paris S-G,fr Ligue 1,25,1994,16.4,1309,1283,23,16,5,12,3,6,0,0,0,0,1218,3,4,Matches
1553,Bruno Martella,it ITA,DF,Brescia,it Serie A,26,1992,14.1,577,466,109,15,0,4,66,91,3,2,0,0,406,2,17,Matches
1554,Roger Martí,es ESP,FW,Levante,es La Liga,28,1991,25.2,453,440,8,0,2,7,18,0,0,0,0,0,283,5,16,Matches
1555,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,731,694,34,4,5,0,11,5,0,0,0,0,580,3,26,Matches
1556,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,22,1997,19.9,907,633,270,44,1,1,136,167,58,30,28,0,649,4,14,Matches
1557,Daniel Martín,es ESP,GK,Betis,es La Liga,21,1998,5.9,184,139,44,8,0,1,0,0,0,0,0,0,139,1,1,Matches
1558,David Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,4.8,124,61,62,18,0,0,0,0,0,0,0,0,56,1,0,Matches
1559,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,84,79,5,5,0,0,1,0,0,0,0,0,76,0,0,Matches
1560,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,186,167,19,16,0,4,6,1,2,1,0,0,166,0,0,Matches
1561,Josh Martin,eng ENG,"FW,MF",Norwich City,eng Premier League,17,2001,0.4,15,15,0,0,0,0,0,0,0,0,0,0,12,0,1,Matches
1562,Martinelli,br BRA,FW,Arsenal,eng Premier League,18,2001,7.4,140,137,2,1,1,1,22,1,0,0,0,0,82,1,8,Matches
1563,Álex Martínez,es ESP,DF,Granada,es La Liga,28,1990,0.2,10,6,4,2,0,1,4,1,1,0,1,0,6,0,0,Matches
1564,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,293,214,79,18,0,0,0,0,0,0,0,0,212,0,1,Matches
1565,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,1991,33.0,1580,1443,125,86,0,54,19,39,0,0,0,0,1200,12,23,Matches
1566,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
1567,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,30,1988,7.5,599,590,8,8,0,7,0,0,0,0,0,0,544,1,1,Matches
1568,José Martínez,es ESP,DF,Granada,es La Liga,26,1993,13.2,513,461,51,27,0,6,1,24,0,0,0,0,376,1,5,Matches
1569,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,1997,27.2,504,480,18,1,1,5,16,3,1,0,0,0,305,6,13,Matches
1570,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,1998,0.4,18,16,2,1,0,0,0,0,1,0,0,0,14,0,0,Matches
1571,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26.0,1076,1019,55,54,0,10,0,1,0,0,0,0,835,2,7,Matches
1572,Gelson Martins,pt POR,"DF,FW",Monaco,fr Ligue 1,24,1995,18.6,787,715,72,4,2,2,64,68,0,0,0,0,615,0,28,Matches
1573,Adam Marušić,me MNE,DF,Lazio,it Serie A,26,1992,10.5,389,311,78,6,0,1,13,71,1,0,0,0,327,0,9,Matches
1574,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,1993,22.5,1326,1268,53,50,3,15,4,1,2,0,1,0,1119,5,19,Matches
1575,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,1986,14.7,821,758,60,25,0,19,9,35,0,0,0,0,688,3,11,Matches
1576,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,6.0,311,288,23,16,0,8,2,7,0,0,0,0,257,0,3,Matches
1577,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,1994,20.2,962,743,213,15,1,13,69,190,8,5,2,0,574,6,24,Matches
1578,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35.0,1053,595,455,119,0,0,0,0,0,0,0,0,560,3,0,Matches
1579,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,609,519,88,9,2,7,25,79,0,0,0,0,476,2,16,Matches
1580,Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,30.5,771,753,14,1,2,6,58,5,0,0,0,0,486,4,35,Matches
1581,Juan Mata,es ESP,"MF,FW",Manchester Utd,eng Premier League,31,1988,8.4,543,508,33,11,4,7,23,7,10,7,1,0,459,2,8,Matches
1582,Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,1158,1006,150,30,0,17,16,120,0,0,0,0,939,2,19,Matches
1583,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,206,176,29,1,1,1,6,0,0,0,0,0,129,1,6,Matches
1584,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,1273,1242,30,26,2,8,3,4,0,0,0,0,1106,1,25,Matches
1585,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,558,544,14,10,0,3,1,4,0,0,0,0,470,0,0,Matches
1586,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,18,2000,12.9,236,227,9,0,0,1,9,2,0,0,0,0,155,0,15,Matches
1587,Alessandro Matri,it ITA,"FW,MF",Brescia,it Serie A,34,1984,1.0,27,24,3,0,1,0,2,2,0,0,0,0,18,0,1,Matches
1588,Federico Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,408,359,47,5,0,0,30,42,0,0,0,0,318,2,11,Matches
1589,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,1100,1062,35,8,2,1,40,26,1,0,0,0,951,3,15,Matches
1590,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,699,618,74,7,4,4,12,12,0,0,0,0,543,7,26,Matches
1591,Stephy Mavididi,eng ENG,"FW,MF",Dijon,fr Ligue 1,21,1998,15.5,348,339,8,0,2,1,15,0,0,0,0,0,275,1,9,Matches
1592,Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,1430,986,438,96,1,18,218,240,102,45,49,0,934,6,39,Matches
1593,Alexandru Maxim,ro ROU,"MF,DF",Mainz 05,de Bundesliga,29,1990,1.3,78,62,16,3,0,2,13,2,11,6,3,0,60,0,2,Matches
1594,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,fr Ligue 1,30,1989,5.0,108,102,5,0,1,0,2,1,0,0,0,0,85,1,4,Matches
1595,Kévin Mayi,ga GAB,"FW,MF",Brest,fr Ligue 1,26,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1596,Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,575,549,26,1,2,9,19,4,0,0,0,0,445,0,17,Matches
1597,Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,28,28,0,0,0,0,1,0,0,0,0,0,26,0,0,Matches
1598,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,925,692,229,3,1,2,84,226,0,0,0,0,622,4,36,Matches
1599,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,661,622,37,3,3,3,48,9,14,0,1,0,501,2,11,Matches
1600,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,842,677,165,30,0,2,9,135,0,0,0,0,705,0,18,Matches
1601,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,75,71,4,0,0,0,2,4,0,0,0,0,69,0,0,Matches
1602,Isaac Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,37,31,5,1,0,0,5,1,3,0,2,0,27,1,2,Matches
1603,Nathanael Mbuku,fr FRA,"FW,MF",Reims,fr Ligue 1,17,2002,4.4,113,106,7,2,1,2,8,2,3,1,0,0,76,0,8,Matches
1604,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,1513,1427,83,5,4,10,44,38,1,0,0,0,1166,3,49,Matches
1605,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,633,626,2,0,1,2,9,2,0,0,0,0,376,5,13,Matches
1606,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28.0,826,541,280,102,0,0,0,0,0,0,0,0,459,5,1,Matches
1607,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,826,761,62,34,0,11,35,5,22,2,0,20,625,3,20,Matches
1608,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,794,701,84,28,3,26,66,4,24,20,0,0,600,9,22,Matches
1609,David McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,629,608,11,1,2,8,8,1,0,0,0,0,461,10,8,Matches
1610,Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,51,32,19,5,0,0,0,0,0,0,0,0,30,0,0,Matches
1611,Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,20,1998,23.0,1067,1021,41,16,3,9,9,25,0,0,0,0,844,5,15,Matches
1612,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,27,1992,33.0,1760,1664,88,48,9,24,53,19,19,8,10,1,1362,8,31,Matches
1613,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,1305,1169,127,57,4,16,257,10,60,57,1,0,894,9,58,Matches
1614,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,1028,994,32,31,2,12,14,1,0,0,0,0,822,2,19,Matches
1615,Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,396,353,42,9,0,6,9,33,0,0,0,0,324,1,3,Matches
1616,Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,1113,1056,56,42,3,1,3,12,0,0,0,0,998,1,8,Matches
1617,Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32.0,1272,1215,52,45,0,9,3,7,0,0,0,0,906,5,11,Matches
1618,Joshua Mees,de GER,"MF,FW",Union Berlin,de Bundesliga,23,1996,3.6,85,83,2,0,0,1,5,2,0,0,0,0,59,0,5,Matches
1619,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,28,1991,13.3,570,512,57,16,4,7,41,11,20,5,11,0,410,1,16,Matches
1620,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,24.5,919,887,25,14,1,13,16,1,3,0,0,0,753,7,15,Matches
1621,Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,22,1997,3.4,98,97,1,1,1,2,8,0,0,0,0,0,65,0,5,Matches
1622,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,21,1997,12.4,358,349,9,3,0,2,12,3,3,1,2,0,292,0,3,Matches
1623,Gonzalo Melero,es ESP,MF,Levante,es La Liga,25,1994,13.7,563,546,13,9,2,4,2,1,0,0,0,0,459,4,11,Matches
1624,Arthur Melo,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,1043,991,49,26,6,9,14,9,14,6,3,0,942,3,13,Matches
1625,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,25,1994,11.3,485,420,60,20,7,6,38,3,31,11,8,0,358,5,13,Matches
1626,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,723,690,29,25,1,16,6,4,0,0,0,0,576,4,5,Matches
1627,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,1174,1136,38,26,5,13,9,8,4,0,2,0,1004,0,15,Matches
1628,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,22,1997,16.4,697,649,44,14,3,12,43,10,20,6,8,0,510,4,20,Matches
1629,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,29,1990,9.6,196,192,4,0,0,2,17,3,0,0,0,0,120,0,8,Matches
1630,Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,27,1992,12.2,386,369,15,4,2,6,23,4,3,3,0,0,262,2,17,Matches
1631,Alexandre Mendy,gw GNB,FW,Brest,fr Ligue 1,25,1994,10.0,163,154,7,1,1,1,3,0,0,0,0,0,115,2,3,Matches
1632,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,1309,1174,130,15,0,8,86,115,0,0,0,0,1107,5,20,Matches
1633,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,789,567,220,57,0,4,0,0,0,0,0,0,581,2,1,Matches
1634,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,1252,1066,186,9,0,21,66,177,0,0,0,0,1060,0,27,Matches
1635,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,27,1992,3.2,212,210,1,1,0,0,2,0,0,0,0,0,192,1,2,Matches
1636,Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,850,682,163,17,0,2,46,146,0,0,0,0,649,5,16,Matches
1637,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,505,495,8,8,0,3,3,0,0,0,0,0,434,2,2,Matches
1638,Levent Mercan,de GER,"MF,FW",Schalke 04,de Bundesliga,18,2000,0.8,31,29,2,1,0,0,1,1,0,0,0,0,23,0,2,Matches
1639,Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,384,368,15,12,0,6,0,3,0,0,0,0,338,1,0,Matches
1640,Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,21.7,605,422,183,44,0,0,0,0,0,0,0,0,516,0,0,Matches
1641,Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,785,741,41,33,3,22,21,3,3,3,0,0,584,3,9,Matches
1642,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,1983,1940,33,25,5,24,32,7,0,0,0,0,1480,10,34,Matches
1643,Sabin Merino,es ESP,FW,Leganés,es La Liga,27,1992,0.9,21,21,0,0,0,0,0,0,0,0,0,0,15,0,0,Matches
1644,Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,2.9,143,135,8,7,0,1,0,1,0,0,0,0,130,0,2,Matches
1645,Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,18.8,721,633,83,6,4,5,83,3,36,19,10,0,540,5,28,Matches
1646,Roque Mesa,es ESP,MF,Leganés,es La Liga,30,1989,22.4,898,828,61,25,3,15,56,11,21,4,13,0,716,9,14,Matches
1647,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,32,1987,32.0,2130,1908,198,89,36,15,114,17,77,41,8,2,1675,24,40,Matches
1648,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,13.8,930,802,126,7,0,7,55,118,1,0,0,0,768,2,20,Matches
1649,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,1128,1004,121,38,0,19,9,83,0,0,0,0,903,3,17,Matches
1650,Max Meyer,de GER,"MF,FW",Crystal Palace,eng Premier League,23,1995,7.3,211,210,0,0,0,0,9,0,0,0,0,0,158,1,9,Matches
1651,Kingsley Michael,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,57,54,3,1,1,1,1,0,0,0,0,0,51,0,0,Matches
1652,Míchel,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,1425,1231,188,102,1,44,100,3,79,24,32,0,1098,6,18,Matches
1653,Sven Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,372,330,41,0,1,3,20,3,0,0,0,0,231,1,27,Matches
1654,Miguel,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,37,37,0,0,0,0,5,0,0,0,0,0,17,0,3,Matches
1655,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,22.8,991,722,264,12,0,1,65,252,0,0,0,0,696,5,31,Matches
