,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal
1430,1684,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,1997,7.1,5.0,0.7,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
1431,1685,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,1989,29.9,13.0,0.43,8.0,2.0,0.0,2.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1432,1686,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,1996,0.1,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1687,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,1991,9.1,39.0,4.28,33.0,1.0,1.0,2.0,2.0,0.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0
1434,1690,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,1691,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,1997,4.6,10.0,2.17,5.0,0.0,1.0,1.0,3.0,0.0,2.0,0.43,1.0,0.0,0.0,0.0,1.0,0.0
1436,1692,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,1999,4.3,7.0,1.62,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,1693,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,1994,20.6,49.0,2.38,37.0,0.0,1.0,4.0,4.0,3.0,4.0,0.19,2.0,0.0,0.0,2.0,0.0,0.0
1438,1694,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,1994,25.9,41.0,1.59,33.0,3.0,3.0,0.0,1.0,1.0,8.0,0.31,5.0,0.0,2.0,0.0,1.0,0.0
1439,1695,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,1996,12.9,25.0,1.94,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,1696,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,1994,32.5,165.0,5.08,97.0,31.0,17.0,8.0,9.0,3.0,25.0,0.77,17.0,2.0,4.0,0.0,2.0,0.0
1441,1697,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,1998,14.4,15.0,1.04,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,1698,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,1990,18.1,8.0,0.44,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,1699,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,1992,24.9,60.0,2.41,54.0,0.0,1.0,2.0,1.0,2.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0
1444,1700,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,1997,29.7,61.0,2.06,46.0,2.0,3.0,4.0,6.0,0.0,13.0,0.44,7.0,0.0,1.0,3.0,2.0,0.0
1445,1701,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,1990,23.2,33.0,1.42,20.0,1.0,2.0,4.0,5.0,1.0,3.0,0.13,1.0,1.0,0.0,0.0,1.0,0.0
1446,1702,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,1999,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,1703,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,2000,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,1704,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,1994,10.6,19.0,1.79,14.0,0.0,4.0,1.0,0.0,0.0,2.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0
1449,1707,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,1995,24.5,47.0,1.92,41.0,0.0,2.0,0.0,4.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1450,1708,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,1992,16.2,22.0,1.36,14.0,0.0,0.0,0.0,5.0,3.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
1451,1709,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,de Bundesliga,22,1997,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,1710,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1711,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,1997,14.4,9.0,0.62,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,1713,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,1996,23.9,60.0,2.51,45.0,0.0,1.0,6.0,4.0,4.0,8.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0
1455,1714,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,es La Liga,25,1995,6.1,23.0,3.76,15.0,7.0,0.0,0.0,1.0,0.0,1.0,0.16,0.0,1.0,0.0,0.0,0.0,0.0
1456,1715,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,1997,4.6,1.0,0.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27,0.0,0.0,1.0,0.0,0.0,0.0
1457,1716,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,33,1987,16.2,62.0,3.83,50.0,4.0,1.0,3.0,1.0,3.0,10.0,0.62,8.0,0.0,0.0,0.0,1.0,1.0
1458,1717,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,1989,19.6,46.0,2.35,35.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,1719,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,33,1987,33.6,241.0,7.17,141.0,20.0,40.0,12.0,28.0,0.0,34.0,1.01,21.0,1.0,7.0,3.0,2.0,0.0
1460,1720,Junior Messias,br BRA,"MF,FW",Crotone,it Serie A,29,1991,35.7,112.0,3.14,49.0,10.0,21.0,17.0,11.0,4.0,16.0,0.45,5.0,2.0,1.0,4.0,1.0,3.0
1461,1721,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,1991,16.4,28.0,1.71,22.0,1.0,1.0,2.0,1.0,1.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0
1462,1722,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,1988,7.9,2.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,1723,Max Meyer,de GER,MF,Köln,de Bundesliga,24,1995,3.9,10.0,2.56,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,1724,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,1994,8.8,5.0,0.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1725,Míchel,es ESP,MF,Valladolid,es La Liga,32,1988,10.5,37.0,3.52,26.0,6.0,1.0,3.0,0.0,1.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0
1466,1726,Jonas Michel Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,2002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,1727,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,2001,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,1728,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,1997,12.8,31.0,2.42,23.0,5.0,0.0,2.0,0.0,1.0,4.0,0.31,4.0,0.0,0.0,0.0,0.0,0.0
1469,1729,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,1730,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,1998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,1731,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,1996,17.1,5.0,0.29,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0
1472,1732,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,20,2000,7.8,19.0,2.45,14.0,0.0,3.0,1.0,1.0,0.0,2.0,0.26,1.0,0.0,0.0,0.0,1.0,0.0
1473,1733,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,1997,33.7,23.0,0.68,18.0,1.0,1.0,3.0,0.0,0.0,4.0,0.12,2.0,0.0,0.0,2.0,0.0,0.0
1474,1734,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,26,1994,13.6,28.0,2.07,18.0,0.0,3.0,3.0,2.0,2.0,4.0,0.3,3.0,0.0,1.0,0.0,0.0,0.0
1475,1735,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,25,1995,30.5,94.0,3.08,77.0,1.0,2.0,6.0,4.0,4.0,17.0,0.56,15.0,0.0,0.0,0.0,1.0,1.0
1476,1737,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,1998,12.6,9.0,0.71,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0
1477,1738,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,29,1991,26.2,49.0,1.87,31.0,14.0,1.0,2.0,1.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
1478,1739,Luis Milla,es ESP,MF,Granada,es La Liga,25,1994,13.9,35.0,2.52,22.0,9.0,2.0,0.0,1.0,1.0,4.0,0.29,3.0,0.0,0.0,0.0,0.0,1.0
1479,1740,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,27,1992,22.0,40.0,1.82,21.0,0.0,2.0,8.0,8.0,1.0,7.0,0.32,5.0,0.0,1.0,1.0,0.0,0.0
1480,1741,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,1742,Vincenzo Millico,it ITA,"FW,MF",Torino,it Serie A,19,2000,0.2,1.0,4.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,1743,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,2002,0.5,1.0,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,1744,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,34,1986,11.9,27.0,2.27,22.0,3.0,1.0,1.0,0.0,0.0,1.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0
1484,1745,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,1995,26.8,38.0,1.42,24.0,0.0,1.0,5.0,8.0,0.0,6.0,0.22,2.0,0.0,0.0,0.0,4.0,0.0
1485,1746,Yerry Mina,co COL,DF,Everton,eng Premier League,25,1994,21.5,6.0,0.28,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,1749,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,1993,35.5,23.0,0.65,17.0,2.0,1.0,2.0,0.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1487,1750,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,1999,21.1,21.0,0.99,16.0,0.0,1.0,1.0,1.0,2.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0
1488,1751,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,1997,32.0,31.0,0.97,22.0,2.0,3.0,3.0,1.0,0.0,4.0,0.13,2.0,1.0,0.0,0.0,1.0,0.0
1489,1752,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,1989,19.2,45.0,2.34,41.0,0.0,2.0,1.0,1.0,0.0,6.0,0.31,5.0,0.0,0.0,0.0,1.0,0.0
1490,1753,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,24,1995,7.5,34.0,4.53,25.0,3.0,1.0,2.0,3.0,0.0,5.0,0.67,4.0,0.0,0.0,1.0,0.0,0.0
1491,1754,Juan Miranda,es ESP,DF,Betis,es La Liga,20,2000,18.4,25.0,1.36,20.0,3.0,0.0,1.0,1.0,0.0,4.0,0.22,3.0,1.0,0.0,0.0,0.0,0.0
1492,1756,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,1999,19.0,12.0,0.63,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0
1493,1757,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25,1994,15.6,44.0,2.82,34.0,1.0,3.0,1.0,5.0,0.0,5.0,0.32,3.0,0.0,1.0,1.0,0.0,0.0
1494,1758,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,1990,30.9,17.0,0.55,10.0,3.0,0.0,2.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1495,1759,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,23,1997,20.0,44.0,2.2,35.0,3.0,2.0,3.0,0.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
1496,1760,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,31,1989,30.5,117.0,3.97,93.0,1.0,10.0,8.0,5.0,0.0,17.0,0.58,14.0,0.0,1.0,1.0,1.0,0.0
1497,1761,Jakub Moder,pl POL,"DF,MF",Brighton,eng Premier League,21,1999,7.2,12.0,1.67,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
1498,1764,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,34,1985,30.4,104.0,3.42,81.0,12.0,5.0,2.0,2.0,2.0,8.0,0.26,7.0,0.0,1.0,0.0,0.0,0.0
1499,1765,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,21,1999,23.0,56.0,2.43,39.0,0.0,7.0,5.0,4.0,1.0,8.0,0.35,3.0,0.0,2.0,2.0,1.0,0.0
1500,1766,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,27,1993,17.3,32.0,1.85,25.0,4.0,0.0,2.0,1.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
1501,1767,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,34,1985,13.6,7.0,0.52,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
1502,1768,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,fr Ligue 1,18,2001,1.0,9.0,8.53,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,1771,Guillem Molina,es ESP,DF,Valencia,es La Liga,20,2000,1.7,1.0,0.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,1772,Jorge Molina,es ESP,FW,Granada,es La Liga,38,1982,17.9,46.0,2.56,40.0,0.0,0.0,1.0,5.0,0.0,5.0,0.28,5.0,0.0,0.0,0.0,0.0,0.0
1505,1773,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,22,1998,20.3,50.0,2.46,40.0,4.0,3.0,2.0,0.0,1.0,12.0,0.59,10.0,0.0,2.0,0.0,0.0,0.0
1506,1774,Salvatore Molina,it ITA,"MF,DF",Crotone,it Serie A,28,1992,25.7,46.0,1.79,37.0,3.0,3.0,1.0,2.0,0.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0
1507,1775,Victor Mollejo,es ESP,"MF,DF",Getafe,es La Liga,19,2001,0.8,6.0,7.5,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,1776,Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,26.2,74.0,2.83,44.0,19.0,0.0,1.0,9.0,1.0,9.0,0.34,5.0,3.0,0.0,0.0,1.0,0.0
1509,1777,Jayson Molumby,ie IRL,MF,Brighton,eng Premier League,20,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,1778,Alkhaly Momo Cissé,gn GUI,"FW,DF",Stuttgart,de Bundesliga,17,2002,0.4,1.0,2.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,1779,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,22,1998,29.6,45.0,1.52,42.0,0.0,2.0,1.0,0.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0
1512,1780,Gabriele Moncini,it ITA,"FW,MF",Benevento,it Serie A,24,1996,4.0,7.0,1.76,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,1781,Thomas Monconduit,fr FRA,MF,Lorient,fr Ligue 1,29,1991,12.8,31.0,2.42,20.0,3.0,3.0,4.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0
1514,1782,Kévin Monnet-Paquet,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,31,1988,6.3,11.0,1.76,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,1783,Nacho Monreal,es ESP,DF,Real Sociedad,es La Liga,34,1986,23.1,27.0,1.17,25.0,1.0,0.0,1.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
1516,1784,Cristóbal Montiel,es ESP,"MF,FW",Fiorentina,it Serie A,20,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,1786,Ángel Montoro,es ESP,MF,Granada,es La Liga,32,1988,15.1,50.0,3.31,28.0,18.0,0.0,1.0,3.0,0.0,2.0,0.13,1.0,1.0,0.0,0.0,0.0,0.0
1518,1787,Martín Montoya,es ESP,DF,Betis,es La Liga,29,1991,2.7,4.0,1.51,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,1788,Emre Mor,tr TUR,"FW,MF",Celta Vigo,es La Liga,23,1997,5.6,8.0,1.44,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,1789,Luca Mora,it ITA,MF,Spezia,it Serie A,32,1988,1.3,1.0,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,1790,Wesley Moraes,br BRA,FW,Aston Villa,eng Premier League,23,1996,0.2,1.0,5.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,1791,Álvaro Morata,es ESP,FW,Juventus,it Serie A,27,1992,22.4,72.0,3.22,55.0,0.0,4.0,8.0,5.0,0.0,15.0,0.67,12.0,0.0,0.0,2.0,1.0,0.0
1523,1792,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,30,1989,3.0,8.0,2.7,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0
1524,1793,Jon Morcillo,es ESP,"MF,FW",Athletic Club,es La Liga,21,1998,15.1,45.0,2.97,28.0,10.0,2.0,1.0,3.0,1.0,3.0,0.2,2.0,1.0,0.0,0.0,0.0,0.0
1525,1794,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,36,1984,27.7,19.0,0.69,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,1795,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,28,1992,2.1,4.0,1.87,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,1796,Álex Moreno,es ESP,DF,Betis,es La Liga,27,1993,19.8,35.0,1.76,27.0,3.0,3.0,0.0,1.0,1.0,4.0,0.2,3.0,1.0,0.0,0.0,0.0,0.0
1528,1797,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,28,1992,29.7,100.0,3.37,76.0,0.0,12.0,8.0,3.0,1.0,25.0,0.84,18.0,0.0,4.0,3.0,0.0,0.0
1529,1798,Tete Morente,es ESP,"MF,FW",Elche,es La Liga,23,1996,22.4,38.0,1.69,23.0,6.0,4.0,1.0,4.0,0.0,9.0,0.4,4.0,2.0,1.0,1.0,1.0,0.0
1530,1799,Mateu Morey,es ESP,DF,Dortmund,de Bundesliga,20,2000,9.2,21.0,2.28,19.0,0.0,0.0,0.0,2.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0
1531,1800,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,36,1984,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,1801,Ilaix Moriba,gn GUI,MF,Barcelona,es La Liga,17,2003,6.0,12.0,1.99,10.0,0.0,0.0,1.0,1.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0
1533,1802,Raúl Moro,es ESP,FW,Lazio,it Serie A,17,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,1803,Loren Morón,es ESP,FW,Betis,es La Liga,26,1993,11.0,17.0,1.55,9.0,0.0,4.0,1.0,3.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0
1535,1804,Pedro Mosquera,es ESP,MF,Huesca,es La Liga,32,1988,22.8,27.0,1.19,23.0,1.0,0.0,1.0,2.0,0.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0
1536,1805,Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,fr Ligue 1,19,2001,8.3,15.0,1.81,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,1806,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,de Bundesliga,15,2004,4.7,16.0,3.41,7.0,0.0,2.0,4.0,3.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0
1538,1807,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,22,1997,25.3,15.0,0.59,11.0,1.0,0.0,3.0,0.0,0.0,3.0,0.12,0.0,0.0,0.0,3.0,0.0,0.0
1539,1809,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,25,1994,29.8,49.0,1.64,34.0,0.0,2.0,6.0,6.0,1.0,8.0,0.27,7.0,0.0,0.0,0.0,1.0,0.0
1540,1810,Mason Mount,eng ENG,MF,Chelsea,eng Premier League,21,1999,32.1,169.0,5.26,97.0,46.0,11.0,7.0,7.0,1.0,14.0,0.44,6.0,4.0,1.0,2.0,1.0,0.0
1541,1811,Lucas Moura,br BRA,"FW,MF",Tottenham,eng Premier League,27,1992,15.7,39.0,2.49,27.0,3.0,1.0,2.0,4.0,2.0,9.0,0.57,7.0,0.0,0.0,1.0,0.0,1.0
1542,1812,Lys Mousset,fr FRA,"FW,MF",Sheffield Utd,eng Premier League,24,1996,3.3,6.0,1.82,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,1813,João Moutinho,pt POR,MF,Wolves,eng Premier League,33,1986,28.1,96.0,3.42,62.0,27.0,0.0,2.0,2.0,3.0,6.0,0.21,3.0,2.0,0.0,0.0,1.0,0.0
1544,1814,Samuel Moutoussamy,cd COD,FW,Nantes,fr Ligue 1,23,1996,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,1815,Loris Mouyokolo,cg CGO,DF,Lorient,fr Ligue 1,19,2001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,1816,Javi Moyano,es ESP,DF,Valladolid,es La Liga,34,1986,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,1817,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,22,1997,18.6,29.0,1.56,26.0,0.0,0.0,0.0,3.0,0.0,4.0,0.21,3.0,0.0,0.0,0.0,1.0,0.0
1548,1818,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,21,1999,18.6,27.0,1.46,24.0,0.0,0.0,2.0,1.0,0.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0
1549,1820,Sebastian Müller,de GER,"MF,DF",Arminia,de Bundesliga,19,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,1821,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,30,1989,29.7,141.0,4.75,130.0,1.0,2.0,6.0,2.0,0.0,28.0,0.94,24.0,0.0,1.0,2.0,1.0,0.0
1551,1822,Joel Mumbongo,se SWE,FW,Burnley,eng Premier League,21,1999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,1823,Marshall Munetsi,zw ZIM,"MF,DF",Reims,fr Ligue 1,24,1996,21.4,23.0,1.07,21.0,0.0,0.0,1.0,1.0,0.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0
1553,1824,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,27,1992,21.6,84.0,3.89,54.0,10.0,5.0,2.0,12.0,1.0,12.0,0.56,5.0,1.0,1.0,1.0,4.0,0.0
