,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received
99,113,Valentin Antov,bg BUL,DF,Bologna,it Serie A,19,2000,2.6,154.0,30.0,101.0,51.0,2.0,0.0,154.0,1.0,1.0,100.0,0.0,0.0,71.0,353.0,200.0,1.0,1.0,0.0,2.0,0.0,93.0,0.0
100,114,Houssem Aouar,dz ALG,"MF,FW",Lyon,fr Ligue 1,22,1998,19.8,1248.0,8.0,78.0,654.0,535.0,119.0,1246.0,81.0,46.0,56.8,35.0,43.2,841.0,4633.0,2482.0,74.0,54.0,33.0,54.0,35.0,1021.0,172.0
101,115,Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2002,19.2,1046.0,11.0,126.0,530.0,406.0,48.0,1046.0,61.0,34.0,55.7,27.0,44.3,620.0,3832.0,1947.0,56.0,29.0,14.0,61.0,27.0,701.0,92.0
102,116,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,28,1992,17.3,1057.0,50.0,345.0,462.0,256.0,12.0,1057.0,20.0,12.0,60.0,8.0,40.0,467.0,2251.0,1189.0,33.0,29.0,3.0,18.0,17.0,512.0,81.0
103,117,Aritz Arambarri,es ESP,DF,Real Sociedad,es La Liga,22,1998,0.3,23.0,0.0,4.0,16.0,3.0,1.0,23.0,1.0,0.0,0.0,1.0,100.0,10.0,30.0,11.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0
104,118,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,24,1995,33.1,1443.0,39.0,223.0,814.0,436.0,31.0,1443.0,56.0,36.0,64.3,20.0,35.7,716.0,4368.0,1745.0,38.0,44.0,9.0,39.0,31.0,721.0,50.0
105,119,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,31,1989,18.5,1357.0,49.0,312.0,887.0,162.0,12.0,1357.0,15.0,9.0,60.0,6.0,40.0,707.0,2687.0,1191.0,11.0,14.0,2.0,20.0,9.0,917.0,18.0
106,120,Luiz Araújo,br BRA,MF,Lille,fr Ligue 1,24,1996,16.6,854.0,11.0,80.0,387.0,410.0,46.0,854.0,84.0,49.0,58.3,35.0,41.7,523.0,3692.0,1694.0,50.0,47.0,13.0,37.0,27.0,601.0,135.0
107,121,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,28,1991,27.0,1804.0,215.0,965.0,804.0,46.0,10.0,1804.0,5.0,5.0,100.0,0.0,0.0,1105.0,6431.0,3838.0,26.0,15.0,0.0,15.0,0.0,1236.0,1.0
108,122,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,21,1999,16.8,1213.0,151.0,536.0,640.0,42.0,12.0,1213.0,8.0,8.0,100.0,0.0,0.0,815.0,3850.0,2161.0,9.0,7.0,1.0,6.0,2.0,879.0,2.0
109,123,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,33,1987,31.2,2222.0,119.0,720.0,1256.0,284.0,13.0,2222.0,30.0,25.0,83.3,5.0,16.7,1109.0,6550.0,3244.0,37.0,26.0,3.0,22.0,9.0,1156.0,19.0
110,125,Santiago Arias,co COL,DF,Leverkusen,de Bundesliga,28,1992,1.0,68.0,3.0,21.0,34.0,14.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,22.0,126.0,63.0,2.0,1.0,0.0,1.0,0.0,38.0,4.0
111,126,Karim Aribi,dz ALG,FW,Nîmes,fr Ligue 1,26,1994,3.3,110.0,3.0,13.0,54.0,47.0,12.0,110.0,8.0,3.0,37.5,5.0,62.5,45.0,272.0,114.0,4.0,3.0,2.0,13.0,3.0,72.0,19.0
112,127,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,es La Liga,21,1999,0.5,14.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,11.0,0.0,0.0,0.0,3.0,0.0,11.0,6.0
113,128,Nicolò Armini,it ITA,DF,Lazio,it Serie A,19,2001,0.1,5.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
114,129,Stuart Armstrong,sct SCO,MF,Southampton,eng Premier League,28,1992,30.7,1669.0,38.0,234.0,946.0,512.0,53.0,1669.0,106.0,68.0,64.2,38.0,35.8,985.0,7033.0,3521.0,109.0,75.0,10.0,77.0,68.0,1132.0,118.0
115,130,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,26,1994,28.7,1964.0,85.0,368.0,1188.0,432.0,11.0,1964.0,19.0,17.0,89.5,2.0,10.5,939.0,4472.0,2243.0,30.0,37.0,2.0,29.0,22.0,1097.0,33.0
116,131,Toluwalase Arokodare,ng NGA,"FW,MF",Köln,de Bundesliga,19,2000,1.2,54.0,0.0,2.0,24.0,29.0,11.0,54.0,0.0,0.0,0.0,0.0,0.0,28.0,102.0,19.0,1.0,1.0,1.0,6.0,2.0,43.0,11.0
117,132,Sergio Arribas,es ESP,"MF,FW",Real Madrid,es La Liga,18,2001,1.5,104.0,2.0,23.0,48.0,36.0,2.0,104.0,6.0,6.0,100.0,0.0,0.0,68.0,399.0,210.0,8.0,3.0,2.0,3.0,3.0,78.0,13.0
118,134,Tolgay Arslan,de GER,MF,Udinese,it Serie A,29,1990,20.2,1095.0,23.0,227.0,652.0,234.0,19.0,1095.0,48.0,34.0,70.8,14.0,29.2,665.0,3971.0,2354.0,48.0,45.0,6.0,22.0,22.0,734.0,37.0
119,135,Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,it Serie A,31,1988,2.5,136.0,8.0,34.0,70.0,35.0,1.0,136.0,3.0,2.0,66.7,1.0,33.3,72.0,325.0,211.0,4.0,5.0,0.0,1.0,1.0,77.0,11.0
120,136,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,de Bundesliga,23,1997,8.5,484.0,22.0,149.0,274.0,65.0,10.0,484.0,6.0,2.0,33.3,4.0,66.7,216.0,904.0,421.0,7.0,4.0,1.0,19.0,3.0,250.0,8.0
121,138,Marco Asensio,es ESP,"FW,MF",Real Madrid,es La Liga,24,1996,20.8,1179.0,17.0,126.0,444.0,617.0,71.0,1179.0,39.0,29.0,74.4,10.0,25.6,761.0,5310.0,2520.0,92.0,62.0,16.0,32.0,23.0,935.0,166.0
122,139,Kristoffer Askildsen,no NOR,MF,Sampdoria,it Serie A,19,2001,1.1,31.0,2.0,13.0,13.0,5.0,1.0,31.0,1.0,1.0,100.0,0.0,0.0,15.0,37.0,7.0,1.0,1.0,0.0,3.0,3.0,16.0,2.0
123,140,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,32,1987,31.8,1559.0,29.0,146.0,699.0,731.0,147.0,1554.0,85.0,60.0,70.6,25.0,29.4,973.0,5564.0,2651.0,93.0,48.0,47.0,56.0,27.0,1231.0,269.0
124,141,Roger Assalé,ci CIV,"FW,MF",Dijon,fr Ligue 1,26,1993,9.2,274.0,2.0,31.0,125.0,121.0,27.0,274.0,23.0,10.0,43.5,13.0,56.5,203.0,1247.0,556.0,22.0,14.0,9.0,30.0,19.0,220.0,58.0
125,142,Youcef Atal,dz ALG,"DF,FW",Nice,fr Ligue 1,24,1996,10.6,790.0,26.0,192.0,367.0,243.0,22.0,790.0,36.0,20.0,55.6,16.0,44.4,481.0,2862.0,1567.0,43.0,29.0,11.0,39.0,13.0,515.0,95.0
126,143,Miguel Atienza,es ESP,MF,Eibar,es La Liga,21,1999,9.3,424.0,15.0,64.0,262.0,99.0,7.0,424.0,3.0,1.0,33.3,2.0,66.7,211.0,938.0,373.0,5.0,5.0,0.0,5.0,5.0,235.0,10.0
127,144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,31,1989,25.9,887.0,19.0,113.0,345.0,437.0,119.0,885.0,25.0,12.0,48.0,13.0,52.0,527.0,3138.0,1697.0,65.0,29.0,28.0,39.0,19.0,703.0,195.0
128,146,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,35.7,2330.0,109.0,708.0,1016.0,632.0,31.0,2330.0,54.0,31.0,57.4,23.0,42.6,1215.0,6866.0,3913.0,105.0,72.0,7.0,43.0,16.0,1409.0,159.0
129,147,Jean-Kévin Augustin,fr FRA,FW,Nantes,fr Ligue 1,23,1997,0.4,7.0,0.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
130,148,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,de Bundesliga,26,1994,21.7,1375.0,79.0,409.0,540.0,436.0,29.0,1375.0,10.0,6.0,60.0,4.0,40.0,571.0,2745.0,1609.0,38.0,27.0,6.0,17.0,5.0,679.0,108.0
131,149,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,1221.0,78.0,416.0,555.0,264.0,25.0,1221.0,32.0,17.0,53.1,15.0,46.9,558.0,2181.0,1129.0,28.0,16.0,5.0,29.0,13.0,678.0,82.0
132,150,Charlie Austin,eng ENG,"FW,MF",West Brom,eng Premier League,31,1989,1.5,55.0,4.0,8.0,22.0,26.0,4.0,55.0,2.0,1.0,50.0,1.0,50.0,22.0,101.0,51.0,1.0,2.0,1.0,4.0,2.0,36.0,4.0
133,151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,26,1994,2.2,76.0,0.0,9.0,35.0,32.0,5.0,76.0,2.0,0.0,0.0,2.0,100.0,37.0,179.0,79.0,1.0,1.0,0.0,1.0,7.0,59.0,9.0
134,152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,15.1,485.0,3.0,26.0,268.0,203.0,66.0,485.0,29.0,13.0,44.8,16.0,55.2,294.0,1358.0,495.0,19.0,23.0,10.0,75.0,29.0,389.0,108.0
135,153,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,278.0,16.0,112.0,125.0,42.0,4.0,278.0,6.0,2.0,33.3,4.0,66.7,105.0,455.0,217.0,6.0,2.0,0.0,12.0,4.0,122.0,10.0
136,154,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,28,1991,23.3,973.0,17.0,137.0,476.0,381.0,57.0,973.0,89.0,52.0,58.4,37.0,41.6,585.0,3988.0,1762.0,58.0,32.0,14.0,82.0,60.0,711.0,109.0
137,155,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,651.0,68.0,219.0,358.0,77.0,4.0,651.0,4.0,3.0,75.0,1.0,25.0,394.0,1642.0,1030.0,19.0,9.0,1.0,1.0,3.0,466.0,13.0
138,156,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,3219.0,236.0,1348.0,1400.0,498.0,68.0,3219.0,59.0,41.0,69.5,18.0,30.5,1818.0,11724.0,7382.0,110.0,39.0,6.0,55.0,21.0,2030.0,110.0
139,157,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,1.1,43.0,1.0,5.0,28.0,10.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,24.0,64.0,13.0,0.0,0.0,0.0,1.0,1.0,26.0,2.0
140,158,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,2302.0,113.0,813.0,1056.0,447.0,38.0,2302.0,14.0,6.0,42.9,8.0,57.1,1153.0,5097.0,2982.0,37.0,35.0,2.0,17.0,6.0,1603.0,83.0
141,159,Ludovic Baal,gf GUF,"DF,MF",Brest,fr Ligue 1,34,1986,3.3,280.0,13.0,104.0,152.0,27.0,0.0,280.0,8.0,7.0,87.5,1.0,12.5,183.0,889.0,560.0,8.0,3.0,0.0,3.0,4.0,193.0,7.0
142,160,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,8.7,244.0,1.0,20.0,108.0,118.0,38.0,244.0,14.0,5.0,35.7,9.0,64.3,139.0,664.0,308.0,11.0,11.0,4.0,20.0,11.0,178.0,52.0
143,161,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,2323.0,260.0,1238.0,1050.0,56.0,10.0,2323.0,26.0,23.0,88.5,3.0,11.5,1403.0,9668.0,5896.0,42.0,19.0,2.0,21.0,11.0,1489.0,2.0
144,162,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,1905.0,78.0,478.0,1177.0,273.0,13.0,1905.0,46.0,36.0,78.3,10.0,21.7,1036.0,4111.0,1845.0,23.0,26.0,1.0,31.0,22.0,1193.0,25.0
145,164,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2721.0,218.0,1123.0,1532.0,81.0,32.0,2721.0,7.0,4.0,57.1,3.0,42.9,1613.0,7551.0,4566.0,17.0,16.0,0.0,15.0,2.0,1955.0,6.0
146,165,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,74.0,2.0,13.0,27.0,34.0,2.0,74.0,4.0,2.0,50.0,2.0,50.0,38.0,220.0,100.0,5.0,4.0,0.0,0.0,2.0,53.0,12.0
147,166,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,es La Liga,20,2000,6.0,269.0,4.0,61.0,106.0,102.0,19.0,269.0,8.0,2.0,25.0,6.0,75.0,142.0,681.0,290.0,9.0,10.0,3.0,15.0,3.0,189.0,26.0
148,167,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,18.0,558.0,9.0,22.0,266.0,276.0,72.0,557.0,24.0,14.0,58.3,10.0,41.7,348.0,1948.0,747.0,34.0,18.0,15.0,70.0,34.0,423.0,110.0
149,168,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,23.8,1238.0,7.0,91.0,473.0,702.0,108.0,1238.0,136.0,74.0,54.4,62.0,45.6,734.0,5905.0,3027.0,112.0,68.0,43.0,71.0,30.0,899.0,254.0
150,169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,652.0,92.0,339.0,304.0,14.0,4.0,652.0,4.0,4.0,100.0,0.0,0.0,429.0,2480.0,1331.0,6.0,5.0,0.0,7.0,0.0,424.0,0.0
151,171,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,1449.0,36.0,296.0,973.0,187.0,16.0,1449.0,29.0,25.0,86.2,4.0,13.8,804.0,3386.0,1295.0,15.0,18.0,1.0,27.0,20.0,1063.0,17.0
152,172,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,1486.0,45.0,322.0,694.0,482.0,28.0,1486.0,30.0,15.0,50.0,15.0,50.0,837.0,3130.0,1476.0,31.0,31.0,4.0,18.0,11.0,1023.0,180.0
153,175,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,0.6,55.0,0.0,4.0,37.0,14.0,1.0,55.0,1.0,0.0,0.0,1.0,100.0,40.0,213.0,66.0,1.0,1.0,1.0,3.0,1.0,49.0,2.0
154,176,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,632.0,93.0,321.0,294.0,23.0,10.0,632.0,2.0,1.0,50.0,1.0,50.0,286.0,1263.0,610.0,3.0,1.0,0.0,3.0,0.0,334.0,2.0
155,177,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,473.0,4.0,21.0,189.0,270.0,83.0,473.0,26.0,16.0,61.5,10.0,38.5,302.0,1847.0,961.0,40.0,26.0,23.0,45.0,15.0,400.0,110.0
156,178,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,1443.0,95.0,389.0,502.0,569.0,45.0,1443.0,33.0,17.0,51.5,16.0,48.5,656.0,4130.0,1969.0,68.0,47.0,9.0,33.0,20.0,772.0,140.0
157,179,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,564.0,19.0,79.0,251.0,242.0,41.0,564.0,49.0,27.0,55.1,22.0,44.9,316.0,2345.0,1001.0,31.0,21.0,12.0,17.0,7.0,391.0,85.0
158,180,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,1106.0,59.0,325.0,555.0,231.0,2.0,1106.0,15.0,10.0,66.7,5.0,33.3,550.0,2848.0,1630.0,28.0,15.0,1.0,19.0,10.0,614.0,48.0
159,181,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,1248.0,122.0,627.0,580.0,50.0,16.0,1248.0,13.0,10.0,76.9,3.0,23.1,771.0,3755.0,1897.0,11.0,11.0,2.0,11.0,10.0,820.0,1.0
160,182,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,505.0,13.0,112.0,244.0,152.0,17.0,505.0,9.0,3.0,33.3,6.0,66.7,256.0,1560.0,789.0,30.0,17.0,6.0,7.0,5.0,302.0,52.0
161,183,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,105.0,13.0,62.0,40.0,3.0,1.0,105.0,1.0,1.0,100.0,0.0,0.0,63.0,300.0,196.0,1.0,1.0,0.0,1.0,0.0,64.0,1.0
162,184,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,993.0,36.0,315.0,495.0,189.0,5.0,993.0,9.0,4.0,44.4,5.0,55.6,479.0,1855.0,818.0,19.0,13.0,2.0,13.0,3.0,553.0,60.0
163,185,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,2079.0,26.0,186.0,1022.0,901.0,68.0,2079.0,119.0,52.0,43.7,67.0,56.3,1348.0,7685.0,3685.0,103.0,95.0,23.0,89.0,72.0,1517.0,262.0
164,186,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,940.0,138.0,552.0,377.0,16.0,4.0,940.0,6.0,3.0,50.0,3.0,50.0,625.0,3211.0,1827.0,10.0,0.0,0.0,9.0,5.0,663.0,5.0
165,187,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,850.0,47.0,82.0,384.0,394.0,163.0,848.0,40.0,19.0,47.5,21.0,52.5,388.0,1801.0,700.0,32.0,16.0,20.0,81.0,21.0,556.0,167.0
166,190,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,1996,15.2,510.0,17.0,36.0,231.0,248.0,66.0,509.0,23.0,9.0,39.1,14.0,60.9,293.0,1341.0,542.0,17.0,13.0,4.0,52.0,22.0,400.0,115.0
167,191,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,1598.0,57.0,234.0,937.0,459.0,76.0,1598.0,41.0,27.0,65.9,14.0,34.1,882.0,4840.0,2376.0,64.0,49.0,14.0,44.0,28.0,1080.0,101.0
168,192,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,1672.0,154.0,817.0,669.0,201.0,25.0,1672.0,8.0,5.0,62.5,3.0,37.5,760.0,3883.0,2099.0,23.0,22.0,1.0,14.0,6.0,891.0,26.0
169,193,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,234.0,25.0,119.0,110.0,5.0,1.0,234.0,1.0,1.0,100.0,0.0,0.0,168.0,1032.0,619.0,3.0,1.0,0.0,3.0,0.0,169.0,0.0
170,194,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,48.0,7.0,29.0,16.0,3.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,15.0,103.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
171,195,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,453.0,12.0,100.0,208.0,148.0,9.0,453.0,11.0,8.0,72.7,3.0,27.3,255.0,1252.0,747.0,17.0,13.0,5.0,13.0,1.0,261.0,48.0
172,196,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,1098.0,26.0,206.0,504.0,405.0,35.0,1098.0,57.0,35.0,61.4,22.0,38.6,703.0,3605.0,1903.0,44.0,41.0,5.0,42.0,36.0,772.0,117.0
173,197,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,196.0,12.0,58.0,102.0,38.0,1.0,196.0,4.0,3.0,75.0,1.0,25.0,72.0,335.0,183.0,4.0,6.0,0.0,1.0,1.0,92.0,6.0
174,198,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,2236.0,41.0,358.0,1168.0,737.0,54.0,2236.0,52.0,35.0,67.3,17.0,32.7,1305.0,7055.0,3879.0,99.0,77.0,12.0,63.0,28.0,1700.0,149.0
175,199,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,19.0,3.0,8.0,9.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,31.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0
176,200,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,697.0,13.0,106.0,294.0,313.0,32.0,697.0,82.0,54.0,65.9,28.0,34.1,468.0,3015.0,1281.0,46.0,29.0,8.0,55.0,40.0,506.0,143.0
177,203,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,668.0,12.0,73.0,309.0,298.0,28.0,668.0,45.0,23.0,51.1,22.0,48.9,357.0,2108.0,988.0,30.0,22.0,10.0,48.0,21.0,415.0,76.0
178,204,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,489.0,11.0,41.0,208.0,241.0,66.0,488.0,2.0,1.0,50.0,1.0,50.0,250.0,813.0,332.0,8.0,9.0,4.0,44.0,21.0,378.0,79.0
179,205,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1997,21.6,914.0,13.0,109.0,344.0,482.0,96.0,914.0,89.0,40.0,44.9,49.0,55.1,591.0,4576.0,2576.0,105.0,79.0,33.0,58.0,31.0,706.0,163.0
180,206,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,28.0,2.0,10.0,10.0,9.0,1.0,28.0,1.0,1.0,100.0,0.0,0.0,9.0,71.0,47.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0
181,207,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,1527.0,133.0,691.0,630.0,210.0,11.0,1527.0,16.0,11.0,68.8,5.0,31.3,831.0,3526.0,1829.0,34.0,29.0,3.0,15.0,7.0,985.0,63.0
182,208,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,56.0,2.0,8.0,25.0,23.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,23.0,82.0,42.0,1.0,1.0,0.0,1.0,0.0,29.0,9.0
183,209,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,1028.0,78.0,286.0,490.0,256.0,51.0,1028.0,14.0,5.0,35.7,9.0,64.3,351.0,1311.0,521.0,11.0,14.0,1.0,34.0,11.0,425.0,42.0
184,210,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,2001,14.5,612.0,8.0,87.0,251.0,286.0,32.0,612.0,67.0,39.0,58.2,28.0,41.8,389.0,2805.0,1247.0,37.0,23.0,12.0,50.0,35.0,424.0,106.0
185,211,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,692.0,59.0,255.0,343.0,102.0,1.0,692.0,9.0,8.0,88.9,1.0,11.1,297.0,1316.0,638.0,13.0,3.0,0.0,13.0,2.0,331.0,20.0
186,212,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,1998,32.5,1559.0,16.0,150.0,652.0,771.0,119.0,1558.0,71.0,34.0,47.9,37.0,52.1,976.0,5680.0,2529.0,88.0,52.0,29.0,103.0,53.0,1175.0,253.0
187,213,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,1172.0,266.0,712.0,393.0,73.0,40.0,1172.0,4.0,4.0,100.0,0.0,0.0,440.0,2113.0,859.0,2.0,3.0,0.0,9.0,2.0,507.0,3.0
188,214,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,150.0,4.0,24.0,79.0,48.0,9.0,150.0,6.0,4.0,66.7,2.0,33.3,87.0,501.0,284.0,8.0,2.0,4.0,6.0,3.0,110.0,14.0
189,215,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,1173.0,132.0,605.0,530.0,44.0,14.0,1173.0,8.0,7.0,87.5,1.0,12.5,599.0,2610.0,1394.0,4.0,9.0,0.0,12.0,1.0,722.0,4.0
190,216,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,273.0,7.0,49.0,164.0,60.0,5.0,273.0,7.0,4.0,57.1,3.0,42.9,140.0,777.0,359.0,7.0,5.0,1.0,4.0,2.0,155.0,9.0
191,217,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,1988,28.6,1518.0,168.0,574.0,665.0,295.0,41.0,1518.0,30.0,21.0,70.0,9.0,30.0,707.0,4074.0,2566.0,38.0,32.0,2.0,30.0,19.0,792.0,48.0
192,218,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,1570.0,47.0,308.0,968.0,305.0,30.0,1570.0,31.0,23.0,74.2,8.0,25.8,998.0,4752.0,1986.0,31.0,24.0,2.0,46.0,22.0,1132.0,76.0
193,219,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,8.0,0.0,2.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
194,220,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,2547.0,245.0,931.0,1357.0,278.0,19.0,2547.0,15.0,12.0,80.0,3.0,20.0,1649.0,8511.0,5492.0,70.0,55.0,2.0,19.0,6.0,1923.0,60.0
195,221,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1272.0,41.0,363.0,544.0,382.0,26.0,1272.0,40.0,25.0,62.5,15.0,37.5,702.0,4151.0,2437.0,51.0,41.0,2.0,28.0,19.0,766.0,78.0
196,222,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,52.0,5.0,25.0,18.0,9.0,1.0,52.0,4.0,2.0,50.0,2.0,50.0,38.0,190.0,84.0,1.0,1.0,0.0,0.0,3.0,34.0,1.0
197,223,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,255.0,6.0,23.0,132.0,104.0,25.0,255.0,17.0,11.0,64.7,6.0,35.3,146.0,875.0,517.0,16.0,10.0,7.0,26.0,22.0,197.0,44.0
198,224,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,1253.0,84.0,366.0,770.0,129.0,20.0,1253.0,25.0,18.0,72.0,7.0,28.0,717.0,3705.0,1663.0,22.0,13.0,0.0,18.0,15.0,765.0,14.0
199,225,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,233.0,9.0,44.0,129.0,61.0,3.0,233.0,4.0,3.0,75.0,1.0,25.0,140.0,531.0,292.0,5.0,1.0,0.0,5.0,3.0,168.0,6.0
