,Unnamed: 0,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net
1536,1805,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,22,1997,25.3,3,13,4,30.8,0.51,0.16,0.23,0.75,8.0,0.0,0,0,2.2,2.2,0.17,0.8,0.8
1537,1807,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,25,1994,29.8,9,78,33,42.3,2.62,1.11,0.1,0.24,12.9,0.0,1,2,12.1,10.5,0.13,-3.1,-2.5
1538,1808,Mason Mount,eng ENG,MF,Chelsea,eng Premier League,21,1999,32.1,6,81,25,30.9,2.52,0.78,0.06,0.2,21.1,6.0,1,1,6.3,5.5,0.07,-0.3,-0.5
1539,1809,Lucas Moura,br BRA,"FW,MF",Tottenham,eng Premier League,27,1992,15.7,3,18,6,33.3,1.15,0.38,0.17,0.5,16.1,0.0,0,0,1.9,1.9,0.11,1.1,1.1
1540,1810,Lys Mousset,fr FRA,"FW,MF",Sheffield Utd,eng Premier League,24,1996,3.3,0,4,2,50.0,1.22,0.61,0.0,0.0,16.8,0.0,0,0,1.0,1.0,0.24,-1.0,-1.0
1541,1811,João Moutinho,pt POR,MF,Wolves,eng Premier League,33,1986,28.1,1,14,4,28.6,0.5,0.14,0.07,0.25,23.7,1.0,0,0,0.6,0.6,0.04,0.4,0.4
1542,1812,Samuel Moutoussamy,cd COD,FW,Nantes,fr Ligue 1,23,1996,0.9,0,2,0,0.0,2.2,0.0,0.0,0.0,24.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
1543,1813,Loris Mouyokolo,fr FRA,DF,Lorient,fr Ligue 1,19,2001,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1544,1814,Javi Moyano,es ESP,DF,Valladolid,es La Liga,34,1986,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1545,1815,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,22,1997,18.6,3,21,7,33.3,1.13,0.38,0.14,0.43,13.0,0.0,0,0,2.6,2.6,0.12,0.4,0.4
1546,1816,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,21,1999,18.6,0,15,1,6.7,0.81,0.05,0.0,0.0,16.6,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8
1547,1818,Sebastian Müller,de GER,"MF,DF",Arminia,de Bundesliga,19,2001,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1548,1819,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,30,1989,29.7,11,50,17,34.0,1.68,0.57,0.2,0.59,13.9,0.0,1,1,8.2,7.4,0.15,2.8,2.6
1549,1820,Joel Mumbongo,se SWE,FW,Burnley,eng Premier League,21,1999,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1550,1821,Marshall Munetsi,zw ZIM,"MF,DF",Reims,fr Ligue 1,24,1996,21.4,1,12,3,25.0,0.56,0.14,0.08,0.33,20.0,0.0,0,0,1.0,1.0,0.08,0.0,0.0
1551,1822,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,27,1992,21.6,5,23,9,39.1,1.07,0.42,0.22,0.56,13.9,1.0,0,0,4.5,4.5,0.21,0.5,0.5
1552,1823,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,22,1997,13.4,0,4,1,25.0,0.3,0.07,0.0,0.0,21.9,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3
1553,1824,Joaquín Muñoz,es ESP,FW,Huesca,es La Liga,21,1999,0.5,0,1,1,100.0,2.2,2.2,0.0,0.0,15.0,0.0,0,0,0.0,0.0,0.04,0.0,0.0
1554,1825,Luis Muriel,co COL,FW,Atalanta,it Serie A,29,1991,16.0,22,84,36,42.9,5.26,2.26,0.24,0.56,18.0,8.0,2,3,15.5,13.1,0.16,6.5,6.9
1555,1826,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,28,1992,30.0,2,9,3,33.3,0.3,0.1,0.22,0.67,10.8,0.0,0,0,0.8,0.8,0.09,1.2,1.2
1556,1827,Vedat Muriqi,xk KVX,FW,Lazio,it Serie A,26,1994,9.2,1,31,8,25.8,3.35,0.87,0.03,0.13,13.4,0.0,0,0,3.2,3.2,0.1,-2.2,-2.2
1557,1828,Jacob Murphy,eng ENG,"DF,MF",Newcastle Utd,eng Premier League,25,1995,18.1,2,30,8,26.7,1.66,0.44,0.07,0.25,23.4,6.0,0,0,1.7,1.7,0.06,0.3,0.3
1558,1829,Nicola Murru,it ITA,DF,Torino,it Serie A,25,1994,6.3,0,5,1,20.0,0.79,0.16,0.0,0.0,16.0,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4
1559,1830,Petar Musa,hr CRO,FW,Union Berlin,de Bundesliga,22,1998,7.9,1,17,5,29.4,2.14,0.63,0.06,0.2,12.7,0.0,0,0,3.2,3.2,0.19,-2.2,-2.2
1560,1833,Yunus Musah,us USA,MF,Valencia,es La Liga,17,2002,17.0,1,6,2,33.3,0.35,0.12,0.17,0.5,19.0,0.0,0,0,1.1,1.1,0.18,-0.1,-0.1
1561,1834,Jamal Musiala,de GER,"FW,MF",Bayern Munich,de Bundesliga,17,2003,9.8,6,26,10,38.5,2.66,1.02,0.23,0.6,15.4,0.0,0,0,2.9,2.9,0.11,3.1,3.1
1562,1838,Yoshinori Mutō,jp JPN,"FW,MF",Eibar,es La Liga,28,1992,12.5,1,22,5,22.7,1.76,0.4,0.05,0.2,15.6,0.0,0,0,2.5,2.5,0.11,-1.5,-1.5
1563,1839,Phillipp Mwene,at AUT,"DF,MF",Mainz 05,de Bundesliga,26,1994,18.6,1,7,3,42.9,0.38,0.16,0.14,0.33,23.1,0.0,0,0,0.5,0.5,0.07,0.5,0.5
1564,1840,Joakim Mæhle,dk DEN,DF,Atalanta,it Serie A,23,1997,13.5,0,21,6,28.6,1.55,0.44,0.0,0.0,18.8,0.0,0,0,1.6,1.6,0.07,-1.6,-1.6
1565,1841,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,20,1999,22.7,3,17,5,29.4,0.75,0.22,0.18,0.6,10.9,0.0,0,0,1.4,1.4,0.08,1.6,1.6
1566,1842,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,24,1996,3.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1567,1843,Stanley N'Soki,fr FRA,DF,Nice,fr Ligue 1,21,1999,13.8,0,7,0,0.0,0.51,0.0,0.0,0.0,9.7,0.0,0,0,0.7,0.7,0.1,-0.7,-0.7
1568,1844,Nacho,es ESP,DF,Valladolid,es La Liga,31,1989,20.1,0,8,1,12.5,0.4,0.05,0.0,0.0,22.3,3.0,0,0,0.6,0.6,0.08,-0.6,-0.6
1569,1845,Nacho,es ESP,DF,Real Madrid,es La Liga,30,1990,22.2,1,11,3,27.3,0.5,0.14,0.09,0.33,16.9,1.0,0,0,1.1,1.1,0.1,-0.1,-0.1
1570,1846,Yuto Nagatomo,jp JPN,DF,Marseille,fr Ligue 1,33,1986,17.7,0,4,0,0.0,0.23,0.0,0.0,0.0,27.6,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
1571,1847,Kenny Nagera,fr FRA,FW,Paris S-G,fr Ligue 1,18,2002,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1572,1850,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,26,1994,8.3,0,2,1,50.0,0.24,0.12,0.0,0.0,28.9,0.0,0,0,0.0,0.0,0.02,0.0,0.0
1573,1851,Nahitan Nández,uy URU,"MF,DF",Cagliari,it Serie A,24,1995,30.4,2,32,14,43.8,1.05,0.46,0.06,0.14,17.8,0.0,0,0,3.3,3.3,0.1,-1.3,-1.3
1574,1852,Nano,es ESP,FW,Cádiz,es La Liga,25,1995,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1575,1854,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,27,1993,13.6,0,7,2,28.6,0.52,0.15,0.0,0.0,12.5,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4
1576,1855,Roberto Navarro,es ESP,MF,Real Sociedad,es La Liga,18,2002,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1577,1856,Ximo Navarro,es ESP,DF,Alavés,es La Liga,30,1990,26.4,1,13,3,23.1,0.49,0.11,0.08,0.33,25.9,0.0,0,0,0.4,0.4,0.03,0.6,0.6
1578,1857,Jesús Navas,es ESP,DF,Sevilla,es La Liga,34,1985,31.4,0,15,2,13.3,0.48,0.06,0.0,0.0,18.0,0.0,0,0,1.1,1.1,0.08,-1.1,-1.1
1579,1859,Raúl Navas,es ESP,DF,Osasuna,es La Liga,32,1988,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1580,1860,Papa Ndiaga Yade,sn SEN,"FW,MF",Metz,fr Ligue 1,20,2000,11.1,3,28,6,21.4,2.52,0.54,0.11,0.5,23.4,1.0,0,0,1.4,1.4,0.05,1.6,1.6
1581,1861,Iliman Ndiaye,sn SEN,MF,Sheffield Utd,eng Premier League,20,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1582,1862,Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,eng Premier League,23,1996,24.2,1,16,1,6.3,0.66,0.04,0.06,1.0,20.0,0.0,0,0,0.7,0.7,0.04,0.3,0.3
1583,1863,Bridge Ndilu,fr FRA,"FW,MF",Nantes,fr Ligue 1,20,2000,0.5,0,2,0,0.0,4.29,0.0,0.0,0.0,17.2,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
1584,1864,Tanguy Ndombele,fr FRA,MF,Tottenham,eng Premier League,23,1996,23.2,3,18,7,38.9,0.77,0.3,0.17,0.43,18.4,0.0,0,0,1.6,1.6,0.09,1.4,1.4
1585,1865,Dan Ndoye,ch SUI,"FW,MF",Nice,fr Ligue 1,19,2000,6.1,1,12,4,33.3,1.96,0.65,0.08,0.25,16.3,0.0,0,0,0.7,0.7,0.06,0.3,0.3
1586,1866,Paul Nebel,de GER,"MF,FW",Mainz 05,de Bundesliga,17,2002,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1587,1867,Álvaro Negredo,es ESP,FW,Cádiz,es La Liga,34,1985,24.4,8,48,20,41.7,1.97,0.82,0.17,0.4,15.4,2.0,0,0,5.7,5.7,0.12,2.3,2.3
1588,1868,Reiss Nelson,eng ENG,"FW,MF",Arsenal,eng Premier League,20,1999,0.8,0,1,0,0.0,1.27,0.0,0.0,0.0,12.1,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
1589,1869,Ilija Nestorovski,mk MKD,"FW,MF",Udinese,it Serie A,30,1990,7.8,2,25,9,36.0,3.21,1.16,0.08,0.22,11.7,0.0,0,0,4.7,4.7,0.19,-2.7,-2.7
1590,1871,Pedro Neto,pt POR,"FW,MF",Wolves,eng Premier League,20,2000,28.3,5,61,21,34.4,2.15,0.74,0.08,0.24,19.6,3.0,0,0,5.1,5.1,0.08,-0.1,-0.1
1591,1872,Luca Netz,de GER,"DF,FW",Hertha BSC,de Bundesliga,17,2003,3.4,1,2,1,50.0,0.58,0.29,0.5,1.0,7.9,0.0,0,0,0.7,0.7,0.36,0.3,0.3
1592,1874,Florian Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,23,1997,29.1,6,49,17,34.7,1.68,0.58,0.12,0.35,24.7,2.0,0,0,2.7,2.7,0.06,3.3,3.3
1593,1875,Carlos Neva,es ESP,DF,Granada,es La Liga,24,1996,20.0,0,8,1,12.5,0.4,0.05,0.0,0.0,22.4,0.0,0,0,0.5,0.5,0.07,-0.5,-0.5
1594,1876,Rúben Neves,pt POR,MF,Wolves,eng Premier League,23,1997,29.7,5,64,13,20.3,2.15,0.44,0.03,0.15,26.9,12.0,3,3,5.1,2.7,0.04,-0.1,-0.7
1595,1877,Neymar,br BRA,"MF,FW",Paris S-G,fr Ligue 1,28,1992,15.7,9,64,16,25.0,4.07,1.02,0.06,0.25,19.7,18.0,5,6,13.1,8.4,0.14,-4.1,-4.4
1596,1878,Yvan Neyou,cm CMR,MF,Saint-Étienne,fr Ligue 1,23,1997,27.1,1,29,7,24.1,1.07,0.26,0.03,0.14,26.2,1.0,0,0,1.3,1.3,0.04,-0.3,-0.3
1597,1879,Jessic Ngankam,de GER,FW,Hertha BSC,de Bundesliga,20,2000,3.3,2,6,4,66.7,1.82,1.22,0.33,0.5,12.7,0.0,0,0,0.4,0.4,0.06,1.6,1.6
1598,1880,Muzinga Ngonda,cd COD,DF,Dijon,fr Ligue 1,25,1994,25.6,2,11,4,36.4,0.43,0.16,0.18,0.5,26.1,0.0,0,0,0.3,0.3,0.03,1.7,1.7
1599,1881,Ahmad Ngouyamsa,cm CMR,DF,Dijon,fr Ligue 1,19,2000,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1600,1882,Opa Nguette,sn SEN,"FW,MF",Metz,fr Ligue 1,26,1994,12.6,3,17,7,41.2,1.35,0.56,0.18,0.43,16.4,0.0,0,1,3.3,2.6,0.15,-0.3,0.4
1601,1883,Moussa Niakhate,sn SEN,DF,Mainz 05,de Bundesliga,24,1996,31.8,3,9,5,55.6,0.28,0.16,0.22,0.4,17.2,1.0,1,1,2.3,1.5,0.17,0.7,0.5
1602,1884,Ibrahima Niane,sn SEN,FW,Metz,fr Ligue 1,21,1999,7.4,6,22,8,36.4,2.99,1.09,0.23,0.63,15.7,1.0,1,1,3.5,2.7,0.12,2.5,2.3
1603,1885,M'Baye Niang,sn SEN,FW,Rennes,fr Ligue 1,25,1994,4.7,1,11,2,18.2,2.35,0.43,0.09,0.5,13.2,0.0,0,0,1.0,1.0,0.09,0.0,0.0
1604,1886,Mamor Niang,sn SEN,"MF,FW",Getafe,es La Liga,18,2002,0.2,0,1,0,0.0,4.09,0.0,0.0,0.0,11.1,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
1605,1887,Tanguy Nianzou,fr FRA,"DF,FW",Bayern Munich,de Bundesliga,18,2002,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1606,1888,Florian Niederlechner,de GER,FW,Augsburg,de Bundesliga,29,1990,19.3,5,47,18,38.3,2.44,0.93,0.11,0.28,14.5,0.0,0,0,6.0,6.0,0.13,-1.0,-1.0
1607,1889,Nieto,es ESP,"FW,DF",Cádiz,es La Liga,22,1998,0.2,0,1,0,0.0,6.43,0.0,0.0,0.0,6.1,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1
1608,1890,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,es La Liga,25,1994,22.6,2,32,12,37.5,1.42,0.53,0.06,0.17,17.0,0.0,0,1,2.8,1.9,0.06,-0.8,0.1
1609,1891,Joakim Nilsson,se SWE,DF,Arminia,de Bundesliga,26,1994,24.0,0,6,2,33.3,0.25,0.08,0.0,0.0,9.8,0.0,0,0,0.9,0.9,0.14,-0.9,-0.9
1610,1892,Casimir Ninga,td CHA,FW,Angers,fr Ligue 1,27,1993,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1611,1893,Nino,es ESP,"FW,MF",Elche,es La Liga,40,1980,3.2,0,3,1,33.3,0.95,0.32,0.0,0.0,12.8,0.0,0,0,0.6,0.6,0.21,-0.6,-0.6
1612,1894,Fernando Niño,es ESP,FW,Villarreal,es La Liga,19,2000,6.6,3,14,7,50.0,2.12,1.06,0.21,0.43,9.8,0.0,0,0,4.6,4.6,0.33,-1.6,-1.6
1613,1895,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,21,1999,4.7,2,12,5,41.7,2.55,1.06,0.17,0.4,12.8,0.0,0,0,1.8,1.8,0.15,0.2,0.2
1614,1896,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,30,1990,15.1,1,3,1,33.3,0.2,0.07,0.33,1.0,9.9,0.0,0,0,0.5,0.5,0.16,0.5,0.5
1615,1897,Niels Nkounkou,fr FRA,"DF,FW",Everton,eng Premier League,19,2000,0.9,0,1,0,0.0,1.11,0.0,0.0,0.0,27.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0
1616,1898,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,de Bundesliga,22,1997,21.0,6,55,26,47.3,2.62,1.24,0.11,0.23,18.2,6.0,0,0,6.9,6.9,0.12,-0.9,-0.9
1617,1899,Dan Nlundulu,eng ENG,"FW,MF",Southampton,eng Premier League,21,1999,1.2,0,1,0,0.0,0.81,0.0,0.0,0.0,12.4,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
1618,1900,Mark Noble,eng ENG,MF,West Ham,eng Premier League,33,1987,7.9,0,1,0,0.0,0.13,0.0,0.0,0.0,22.3,0.0,0,0,0.0,0.0,0.04,0.0,0.0
1619,1901,Nolito,es ESP,"MF,FW",Celta Vigo,es La Liga,33,1986,28.9,7,55,23,41.8,1.91,0.8,0.13,0.3,17.4,3.0,0,0,5.9,5.9,0.11,1.1,1.1
1620,1902,Arnaud Nordin,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,22,1998,19.7,4,44,13,29.5,2.24,0.66,0.09,0.31,17.6,0.0,0,0,3.9,3.9,0.09,0.1,0.1
1621,1903,Håvard Nordtveit,no NOR,DF,Hoffenheim,de Bundesliga,30,1990,7.8,0,3,1,33.3,0.39,0.13,0.0,0.0,13.0,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
1622,1905,Oliver Norwood,nir NIR,MF,Sheffield Utd,eng Premier League,29,1991,24.7,0,11,1,9.1,0.45,0.04,0.0,0.0,31.6,2.0,0,0,0.5,0.5,0.04,-0.5,-0.5
1623,1906,Olivier Ntcham,cm CMR,MF,Marseille,fr Ligue 1,24,1996,1.3,0,1,0,0.0,0.75,0.0,0.0,0.0,22.7,1.0,0,0,0.1,0.1,0.08,-0.1,-0.1
1624,1908,Kasim Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,25,1995,11.0,0,7,0,0.0,0.64,0.0,0.0,0.0,15.8,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5
1625,1909,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,23,1997,23.4,1,12,5,41.7,0.51,0.21,0.08,0.2,11.1,0.0,0,0,1.8,1.8,0.15,-0.8,-0.8
1626,1910,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,30,1990,18.2,1,4,2,50.0,0.22,0.11,0.25,0.5,16.8,0.0,0,0,0.4,0.4,0.09,0.6,0.6
1627,1911,Kelechi Nwakali,ng NGA,"MF,FW",Huesca,es La Liga,22,1998,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1628,1912,Simeon Nwankwo,ng NGA,FW,Crotone,it Serie A,28,1992,32.7,20,55,24,43.6,1.68,0.73,0.22,0.5,12.6,0.0,8,8,19.1,12.8,0.23,0.9,-0.8
1629,1913,Gerzino Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,23,1997,9.7,1,5,1,20.0,0.52,0.1,0.2,1.0,10.0,0.0,0,0,0.5,0.5,0.1,0.5,0.5
1630,1914,Allan Nyom,cm CMR,"MF,DF",Getafe,es La Liga,32,1988,25.8,0,10,2,20.0,0.39,0.08,0.0,0.0,14.0,0.0,0,0,1.0,1.0,0.1,-1.0,-1.0
1631,1915,M'Bala Nzola,ao ANG,FW,Spezia,it Serie A,23,1996,21.1,11,41,14,34.1,1.95,0.66,0.17,0.5,14.2,0.0,4,4,9.3,6.2,0.15,1.7,0.8
1632,1916,Steven Nzonzi,fr FRA,MF,Rennes,fr Ligue 1,31,1988,32.3,1,20,4,20.0,0.62,0.12,0.05,0.25,16.7,0.0,0,0,1.7,1.7,0.08,-0.7,-0.7
1633,1917,Jack O'Connell,eng ENG,DF,Sheffield Utd,eng Premier League,26,1994,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1634,1918,Dara O'Shea,ie IRL,DF,West Brom,eng Premier League,21,1999,23.4,0,3,0,0.0,0.13,0.0,0.0,0.0,13.5,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
1635,1919,Michael Obafemi,ie IRL,FW,Southampton,eng Premier League,20,2000,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1636,1920,Pedro Obiang,gq EQG,MF,Sassuolo,it Serie A,28,1992,16.3,0,16,5,31.3,0.98,0.31,0.0,0.0,24.3,0.0,0,0,0.7,0.7,0.04,-0.7,-0.7
1637,1922,Lucas Ocampos,ar ARG,FW,Sevilla,es La Liga,26,1994,29.2,5,64,16,25.0,2.19,0.55,0.02,0.06,16.9,0.0,4,5,11.2,7.3,0.11,-6.2,-6.3
1638,1923,Bastian Oczipka,de GER,"DF,FW",Schalke 04,de Bundesliga,31,1989,21.4,0,8,0,0.0,0.37,0.0,0.0,0.0,24.9,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3
1639,1924,Brian Oddei,it ITA,"FW,MF",Sassuolo,it Serie A,17,2002,0.5,0,2,1,50.0,4.0,2.0,0.0,0.0,15.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
1640,1925,Denis Odoi,gh GHA,DF,Fulham,eng Premier League,32,1988,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,25.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
1641,1926,Álvaro Odriozola,es ESP,DF,Real Madrid,es La Liga,24,1995,9.2,2,3,2,66.7,0.33,0.22,0.67,1.0,11.0,0.0,0,0,0.6,0.6,0.19,1.4,1.4
1642,1927,Angelo Ogbonna,it ITA,DF,West Ham,eng Premier League,32,1988,27.7,3,13,4,30.8,0.47,0.14,0.23,0.75,7.3,0.0,0,0,1.7,1.7,0.13,1.3,1.3
1643,1928,Stefano Okaka,it ITA,FW,Udinese,it Serie A,30,1989,16.5,4,24,9,37.5,1.45,0.54,0.17,0.44,12.6,0.0,0,0,3.8,3.8,0.16,0.2,0.2
1644,1929,Shinji Okazaki,jp JPN,"FW,MF",Huesca,es La Liga,34,1986,12.5,1,19,5,26.3,1.52,0.4,0.05,0.2,14.3,0.0,0,0,2.1,2.1,0.11,-1.1,-1.1
1645,1930,Masaya Okugawa,jp JPN,MF,Arminia,de Bundesliga,24,1996,10.2,1,9,4,44.4,0.89,0.39,0.11,0.25,16.3,0.0,0,0,1.1,1.1,0.12,-0.1,-0.1
1646,1935,Kiko Olivas,es ESP,DF,Valladolid,es La Liga,31,1988,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1647,1936,Paulo Oliveira,pt POR,DF,Eibar,es La Liga,28,1992,29.3,0,13,3,23.1,0.44,0.1,0.0,0.0,11.5,0.0,0,0,0.9,0.9,0.07,-0.9,-0.9
1648,1937,Mathías Olivera,uy URU,DF,Getafe,es La Liga,22,1997,29.0,0,19,4,21.1,0.65,0.14,0.0,0.0,12.9,0.0,0,0,2.5,2.5,0.13,-2.5,-2.5
1649,1938,Maximiliano Olivera,uy URU,DF,Fiorentina,it Serie A,28,1992,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1650,1939,Dani Olmo,es ESP,MF,RB Leipzig,de Bundesliga,22,1998,24.4,5,76,22,28.9,3.12,0.9,0.05,0.18,20.1,0.0,1,1,6.6,5.8,0.08,-1.6,-1.8
1651,1942,Jérôme Onguéné,cm CMR,DF,Genoa,it Serie A,22,1997,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1652,1943,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,de Bundesliga,28,1992,20.5,4,54,20,37.0,2.64,0.98,0.07,0.2,16.5,0.0,0,0,6.2,6.2,0.11,-2.2,-2.2
1653,1944,Josh Onomah,eng ENG,MF,Fulham,eng Premier League,23,1997,4.2,0,6,1,16.7,1.44,0.24,0.0,0.0,17.9,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4
1654,1945,Javier Ontiveros,es ESP,"FW,MF",Huesca,es La Liga,22,1997,10.2,2,35,9,25.7,3.43,0.88,0.03,0.11,24.6,4.0,1,1,1.9,1.1,0.03,0.1,-0.1
1655,1946,Henry Onyekuru,ng NGA,FW,Monaco,fr Ligue 1,23,1997,1.6,0,2,1,50.0,1.29,0.64,0.0,0.0,11.1,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2
1656,1947,Willi Orban,hu HUN,DF,RB Leipzig,de Bundesliga,27,1992,26.3,4,23,7,30.4,0.88,0.27,0.17,0.57,8.4,0.0,0,0,3.8,3.8,0.17,0.2,0.2
1657,1948,Fabián Orellana,cl CHI,"MF,FW",Valladolid,es La Liga,34,1986,23.8,6,26,12,46.2,1.09,0.51,0.08,0.17,20.0,1.0,4,4,6.0,2.8,0.11,0.0,-0.8
1658,1949,Divock Origi,be BEL,FW,Liverpool,eng Premier League,25,1995,2.1,0,7,2,28.6,3.39,0.97,0.0,0.0,18.5,0.0,0,0,1.1,1.1,0.16,-1.1,-1.1
1659,1950,Riccardo Orsolini,it ITA,"FW,MF",Bologna,it Serie A,23,1997,19.5,7,53,19,35.8,2.72,0.97,0.08,0.21,18.8,11.0,3,3,9.3,7.1,0.13,-2.3,-3.1
1660,1952,Yuya Osako,jp JPN,"MF,FW",Werder Bremen,de Bundesliga,30,1990,8.5,0,10,4,40.0,1.18,0.47,0.0,0.0,17.4,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5
1661,1953,Ben Osborn,eng ENG,"MF,DF",Sheffield Utd,eng Premier League,25,1994,17.8,1,9,4,44.4,0.5,0.22,0.11,0.25,18.4,0.0,0,0,1.1,1.1,0.13,-0.1,-0.1
1662,1954,Victor Osimhen,ng NGA,FW,Napoli,it Serie A,21,1998,17.5,10,66,24,36.4,3.78,1.37,0.15,0.42,13.8,0.0,0,0,10.6,10.6,0.16,-0.6,-0.6
1663,1955,Yordan Osorio,ve VEN,DF,Parma,it Serie A,26,1994,20.1,0,7,1,14.3,0.35,0.05,0.0,0.0,10.2,0.0,0,0,0.7,0.7,0.11,-0.7,-0.7
1664,1957,Owen Otasowie,us USA,"MF,FW",Wolves,eng Premier League,19,2001,2.1,0,4,0,0.0,1.93,0.0,0.0,0.0,13.6,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5
1665,1958,Otávio,br BRA,MF,Bordeaux,fr Ligue 1,26,1994,17.3,1,6,2,33.3,0.35,0.12,0.17,0.5,28.9,0.0,0,0,0.4,0.4,0.07,0.6,0.6
