,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked
131,149,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,980.0,823.0,157.0,4.0,1.0,1.0,35,153.0,0.0,0.0,0.0,0.0,772.0,0.0,32.0
132,150,Charlie Austin,eng ENG,"FW,MF",West Brom,eng Premier League,31,1989,1.5,34.0,32.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0
133,151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,26,1994,2.2,54.0,53.0,1.0,0.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
134,152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,15.1,295.0,289.0,5.0,0.0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,194.0,1.0,7.0
135,153,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,204.0,156.0,48.0,1.0,0.0,0.0,10,47.0,0.0,0.0,0.0,0.0,136.0,0.0,8.0
136,154,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,28,1991,23.3,667.0,656.0,10.0,3.0,1.0,3.0,31,2.0,0.0,0.0,0.0,0.0,519.0,1.0,30.0
137,155,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,567.0,530.0,36.0,8.0,0.0,1.0,3,28.0,0.0,0.0,0.0,0.0,515.0,1.0,3.0
138,156,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,2770.0,2407.0,355.0,56.0,4.0,50.0,82,299.0,0.0,0.0,0.0,0.0,2161.0,8.0,46.0
139,157,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,1.1,37.0,35.0,2.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
140,158,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,2081.0,1892.0,185.0,32.0,3.0,0.0,37,153.0,0.0,0.0,0.0,0.0,1787.0,4.0,31.0
141,159,Ludovic Baal,gf GUF,"DF,MF",Brest,fr Ligue 1,34,1986,3.3,253.0,233.0,20.0,6.0,0.0,3.0,2,14.0,0.0,0.0,0.0,0.0,212.0,0.0,1.0
142,160,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,8.7,168.0,153.0,14.0,0.0,2.0,2.0,7,1.0,0.0,0.0,0.0,0.0,105.0,1.0,5.0
143,161,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,1961.0,1925.0,33.0,29.0,1.0,15.0,5,1.0,0.0,0.0,0.0,0.0,1672.0,3.0,11.0
144,162,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,1597.0,1520.0,70.0,54.0,3.0,26.0,15,3.0,2.0,1.0,1.0,0.0,1295.0,7.0,25.0
145,164,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2450.0,2400.0,46.0,41.0,1.0,28.0,3,5.0,0.0,0.0,0.0,0.0,2124.0,4.0,7.0
146,165,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,56.0,52.0,3.0,3.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0
147,166,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,es La Liga,20,2000,6.0,212.0,196.0,16.0,3.0,1.0,3.0,12,5.0,8.0,4.0,1.0,0.0,169.0,0.0,3.0
148,167,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,18.0,333.0,303.0,28.0,0.0,1.0,0.0,20,1.0,0.0,0.0,0.0,0.0,234.0,2.0,19.0
149,168,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,23.8,962.0,859.0,98.0,11.0,1.0,15.0,155,24.0,62.0,17.0,26.0,0.0,668.0,5.0,45.0
150,169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,564.0,552.0,11.0,10.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,497.0,1.0,3.0
151,171,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,1228.0,1198.0,27.0,27.0,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,1080.0,3.0,16.0
152,172,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,1334.0,1203.0,131.0,17.0,0.0,2.0,51,114.0,0.0,0.0,0.0,0.0,1177.0,0.0,13.0
153,175,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,0.6,40.0,40.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
154,176,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,488.0,463.0,22.0,22.0,1.0,9.0,3,0.0,0.0,0.0,0.0,0.0,362.0,3.0,4.0
155,177,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,315.0,292.0,23.0,1.0,0.0,0.0,8,2.0,2.0,2.0,0.0,0.0,230.0,0.0,9.0
156,178,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,1153.0,954.0,197.0,5.0,1.0,1.0,62,192.0,0.0,0.0,0.0,0.0,888.0,2.0,47.0
157,179,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,416.0,386.0,29.0,7.0,2.0,12.0,40,9.0,13.0,11.0,1.0,0.0,285.0,1.0,14.0
158,180,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,951.0,757.0,190.0,20.0,0.0,1.0,44,170.0,0.0,0.0,0.0,0.0,715.0,4.0,31.0
159,181,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,1064.0,1006.0,58.0,40.0,0.0,13.0,1,18.0,0.0,0.0,0.0,0.0,921.0,0.0,10.0
160,182,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,432.0,353.0,78.0,7.0,0.0,0.0,39,71.0,0.0,0.0,0.0,0.0,349.0,1.0,9.0
161,183,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,79.0,75.0,4.0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
162,184,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,875.0,680.0,194.0,16.0,1.0,2.0,48,178.0,0.0,0.0,0.0,0.0,650.0,1.0,23.0
163,185,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,1680.0,1483.0,184.0,53.0,4.0,8.0,146,55.0,75.0,35.0,37.0,1.0,1305.0,13.0,42.0
164,186,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,827.0,787.0,40.0,27.0,0.0,6.0,1,13.0,0.0,0.0,0.0,0.0,720.0,0.0,13.0
165,187,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,516.0,422.0,90.0,1.0,2.0,0.0,3,0.0,2.0,0.0,0.0,0.0,394.0,4.0,14.0
166,190,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,1996,15.2,321.0,305.0,14.0,1.0,0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,228.0,2.0,10.0
167,191,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,1311.0,1261.0,40.0,20.0,2.0,6.0,14,15.0,0.0,0.0,0.0,0.0,1017.0,10.0,37.0
168,192,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,1396.0,1152.0,240.0,61.0,0.0,4.0,38,171.0,0.0,0.0,0.0,0.0,1095.0,4.0,23.0
169,193,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,203.0,198.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,178.0,1.0,1.0
170,194,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,33.0,23.0,10.0,1.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
171,195,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,385.0,323.0,62.0,4.0,0.0,0.0,22,58.0,0.0,0.0,0.0,0.0,309.0,0.0,6.0
172,196,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,888.0,787.0,89.0,31.0,2.0,13.0,65,10.0,47.0,14.0,10.0,0.0,656.0,12.0,25.0
173,197,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,162.0,119.0,41.0,0.0,0.0,0.0,10,41.0,0.0,0.0,0.0,0.0,104.0,2.0,5.0
174,198,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,1931.0,1894.0,29.0,10.0,5.0,12.0,64,18.0,1.0,1.0,0.0,0.0,1591.0,8.0,41.0
175,199,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
176,200,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,505.0,492.0,11.0,1.0,1.0,3.0,72,5.0,3.0,0.0,1.0,0.0,341.0,2.0,23.0
177,203,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,495.0,437.0,57.0,11.0,2.0,1.0,41,19.0,27.0,4.0,15.0,0.0,362.0,1.0,13.0
178,204,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,315.0,310.0,2.0,1.0,0.0,3.0,8,0.0,0.0,0.0,0.0,0.0,189.0,3.0,11.0
179,205,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1997,21.6,637.0,632.0,2.0,0.0,2.0,3.0,27,2.0,0.0,0.0,0.0,0.0,459.0,3.0,25.0
180,206,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,19.0,9.0,10.0,2.0,0.0,0.0,6,6.0,2.0,0.0,2.0,0.0,11.0,0.0,2.0
181,207,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,1326.0,1115.0,206.0,47.0,0.0,12.0,53,159.0,0.0,0.0,0.0,0.0,1091.0,5.0,16.0
182,208,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,51.0,36.0,15.0,2.0,0.0,0.0,11,10.0,3.0,0.0,3.0,0.0,32.0,0.0,2.0
183,209,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,702.0,687.0,12.0,11.0,3.0,1.0,9,1.0,0.0,0.0,0.0,0.0,449.0,3.0,31.0
184,210,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,2001,14.5,413.0,399.0,13.0,3.0,2.0,2.0,34,9.0,1.0,0.0,0.0,0.0,291.0,1.0,19.0
185,211,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,557.0,441.0,115.0,10.0,1.0,1.0,21,105.0,0.0,0.0,0.0,0.0,434.0,1.0,12.0
186,212,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,1998,32.5,1165.0,1031.0,125.0,32.0,1.0,17.0,138,15.0,66.0,54.0,5.0,0.0,818.0,9.0,21.0
187,213,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,842.0,805.0,34.0,23.0,0.0,7.0,1,11.0,0.0,0.0,0.0,0.0,647.0,3.0,5.0
188,214,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,124.0,117.0,7.0,1.0,0.0,1.0,13,1.0,5.0,0.0,4.0,0.0,91.0,0.0,4.0
189,215,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,971.0,917.0,49.0,43.0,0.0,9.0,2,6.0,0.0,0.0,0.0,0.0,776.0,5.0,4.0
190,216,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,217.0,190.0,24.0,10.0,2.0,2.0,14,0.0,12.0,5.0,6.0,0.0,163.0,3.0,5.0
191,217,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,1988,28.6,1153.0,1071.0,80.0,10.0,0.0,4.0,25,69.0,0.0,0.0,0.0,0.0,939.0,2.0,16.0
192,218,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,1289.0,1227.0,57.0,33.0,1.0,12.0,64,2.0,22.0,11.0,8.0,0.0,1048.0,5.0,15.0
193,219,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,8.0,8.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
194,220,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,2306.0,2175.0,124.0,63.0,1.0,24.0,24,32.0,0.0,0.0,0.0,0.0,2065.0,7.0,24.0
195,221,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1068.0,862.0,199.0,30.0,0.0,3.0,93,135.0,34.0,0.0,31.0,0.0,794.0,7.0,35.0
196,222,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,41.0,39.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
197,223,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,174.0,160.0,14.0,1.0,0.0,0.0,5,2.0,0.0,0.0,0.0,0.0,122.0,0.0,9.0
198,224,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,1039.0,988.0,49.0,44.0,1.0,6.0,3,0.0,1.0,1.0,0.0,0.0,870.0,2.0,17.0
199,225,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,209.0,190.0,18.0,5.0,0.0,4.0,17,0.0,13.0,8.0,2.0,0.0,171.0,1.0,0.0
200,227,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,651.0,631.0,18.0,16.0,2.0,8.0,3,1.0,0.0,0.0,0.0,0.0,557.0,2.0,9.0
201,228,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,26.3,951.0,887.0,58.0,13.0,1.0,9.0,21,14.0,2.0,1.0,1.0,0.0,699.0,6.0,30.0
202,229,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,92.0,87.0,5.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0
203,230,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,1715.0,1651.0,60.0,55.0,0.0,18.0,2,5.0,0.0,0.0,0.0,0.0,1502.0,4.0,11.0
204,231,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,1996,0.4,12.0,11.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
205,232,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,24.4,630.0,606.0,23.0,2.0,0.0,5.0,44,10.0,0.0,0.0,0.0,0.0,466.0,1.0,23.0
206,233,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1371.0,1313.0,54.0,49.0,0.0,5.0,13,5.0,0.0,0.0,0.0,0.0,1173.0,4.0,19.0
207,234,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,1995,12.3,326.0,321.0,2.0,0.0,0.0,2.0,52,2.0,0.0,0.0,0.0,0.0,202.0,3.0,11.0
208,235,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,788.0,672.0,114.0,17.0,0.0,6.0,23,97.0,0.0,0.0,0.0,0.0,593.0,2.0,27.0
209,236,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,2115.0,2016.0,96.0,52.0,0.0,10.0,0,44.0,0.0,0.0,0.0,0.0,1734.0,3.0,12.0
210,237,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,1997,5.8,275.0,267.0,8.0,4.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,237.0,0.0,9.0
211,238,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,218.0,211.0,6.0,4.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,162.0,1.0,2.0
212,239,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,58.0,42.0,16.0,3.0,0.0,3.0,1,13.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
213,240,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,241,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,1992,6.6,149.0,135.0,13.0,1.0,2.0,0.0,3,3.0,0.0,0.0,0.0,0.0,104.0,1.0,5.0
215,242,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
216,243,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,1421.0,1381.0,40.0,31.0,0.0,6.0,11,7.0,0.0,0.0,0.0,0.0,1237.0,0.0,22.0
217,244,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,594.0,557.0,33.0,22.0,0.0,2.0,2,11.0,0.0,0.0,0.0,0.0,438.0,4.0,3.0
218,245,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,1990,8.9,410.0,385.0,21.0,0.0,0.0,1.0,58,16.0,2.0,0.0,0.0,0.0,291.0,4.0,19.0
219,246,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,1998,23.2,806.0,763.0,39.0,9.0,0.0,13.0,68,3.0,27.0,15.0,5.0,0.0,618.0,4.0,30.0
220,247,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,23.2,1324.0,1158.0,163.0,10.0,2.0,5.0,54,153.0,0.0,0.0,0.0,0.0,1080.0,3.0,32.0
221,248,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,1049.0,1022.0,22.0,15.0,3.0,6.0,20,2.0,0.0,0.0,0.0,0.0,866.0,5.0,23.0
222,249,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,716.0,656.0,56.0,4.0,9.0,11.0,25,2.0,0.0,0.0,0.0,0.0,481.0,4.0,39.0
223,250,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1999,15.5,773.0,753.0,20.0,14.0,0.0,4.0,6,2.0,3.0,0.0,2.0,0.0,697.0,0.0,8.0
224,251,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
225,252,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,18.9,894.0,757.0,136.0,43.0,4.0,17.0,80,19.0,46.0,21.0,15.0,0.0,719.0,1.0,15.0
226,253,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
227,254,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29.0,893.0,813.0,76.0,5.0,7.0,4.0,17,8.0,0.0,0.0,0.0,0.0,651.0,4.0,21.0
228,255,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,788.0,736.0,50.0,23.0,0.0,3.0,28,8.0,19.0,6.0,9.0,0.0,662.0,2.0,13.0
229,256,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,2000,0.5,23.0,23.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
230,257,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,725.0,621.0,101.0,11.0,0.0,4.0,12,90.0,0.0,0.0,0.0,0.0,600.0,3.0,17.0
231,258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,1020.0,998.0,22.0,22.0,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,916.0,0.0,3.0
232,259,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,360.0,341.0,19.0,0.0,0.0,7.0,11,0.0,0.0,0.0,0.0,0.0,240.0,0.0,11.0
233,263,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,1799.0,1514.0,283.0,45.0,0.0,2.0,40,237.0,1.0,0.0,0.0,0.0,1515.0,2.0,23.0
234,264,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,265,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,48.0,38.0,10.0,4.0,0.0,0.0,11,0.0,6.0,3.0,2.0,0.0,32.0,0.0,2.0
236,266,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,81.0,78.0,3.0,2.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0
237,267,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,984.0,938.0,39.0,31.0,0.0,10.0,10,1.0,7.0,2.0,3.0,0.0,851.0,7.0,14.0
238,268,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,1995,15.5,536.0,519.0,14.0,1.0,3.0,1.0,44,5.0,0.0,0.0,0.0,0.0,411.0,3.0,9.0
239,269,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,604.0,508.0,94.0,40.0,2.0,8.0,93,2.0,50.0,22.0,19.0,3.0,442.0,2.0,12.0
240,270,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,1237.0,1049.0,184.0,41.0,0.0,4.0,18,143.0,0.0,0.0,0.0,0.0,997.0,4.0,24.0
241,271,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,85.0,83.0,2.0,1.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,62.0,0.0,4.0
242,272,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,285.0,271.0,12.0,11.0,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,231.0,2.0,1.0
243,273,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,1851.0,1785.0,60.0,40.0,2.0,14.0,25,5.0,15.0,5.0,6.0,0.0,1643.0,6.0,21.0
244,274,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,583.0,567.0,12.0,1.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,339.0,4.0,9.0
245,275,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,1235.0,1169.0,59.0,2.0,4.0,12.0,18,1.0,3.0,0.0,0.0,0.0,1029.0,7.0,25.0
246,276,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,1994,4.5,201.0,168.0,32.0,15.0,0.0,1.0,22,0.0,10.0,4.0,6.0,0.0,155.0,1.0,2.0
247,278,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,1310.0,1202.0,102.0,39.0,7.0,11.0,117,5.0,58.0,30.0,16.0,0.0,984.0,6.0,30.0
248,279,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,63.0,56.0,6.0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0
249,280,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,1132.0,895.0,233.0,34.0,1.0,21.0,76,199.0,0.0,0.0,0.0,0.0,909.0,4.0,31.0
250,283,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29.0,1496.0,1218.0,274.0,41.0,0.0,2.0,46,233.0,0.0,0.0,0.0,0.0,1203.0,4.0,26.0
251,284,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,473.0,465.0,5.0,0.0,1.0,3.0,31,2.0,3.0,3.0,0.0,0.0,355.0,3.0,4.0
252,285,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,12.4,464.0,454.0,8.0,3.0,0.0,3.0,23,3.0,2.0,2.0,0.0,0.0,378.0,2.0,9.0
253,286,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,22,1997,13.4,430.0,421.0,9.0,2.0,0.0,1.0,13,1.0,4.0,3.0,0.0,0.0,350.0,0.0,8.0
254,287,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,1014.0,920.0,93.0,43.0,0.0,20.0,62,7.0,43.0,11.0,26.0,0.0,827.0,1.0,8.0
255,288,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,1992,5.1,270.0,263.0,5.0,1.0,0.0,1.0,14,2.0,0.0,0.0,0.0,0.0,219.0,2.0,10.0
256,289,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,1994,10.8,585.0,501.0,82.0,21.0,1.0,7.0,85,25.0,36.0,4.0,28.0,0.0,447.0,2.0,19.0
257,290,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,25,1995,2.3,85.0,78.0,6.0,1.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,61.0,1.0,6.0
258,292,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,125.0,108.0,16.0,2.0,0.0,0.0,1,14.0,0.0,0.0,0.0,0.0,114.0,1.0,2.0
259,294,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
260,295,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,1569.0,1214.0,347.0,58.0,0.0,3.0,82,282.0,7.0,3.0,0.0,3.0,1186.0,8.0,34.0
261,296,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,6.8,299.0,291.0,7.0,4.0,2.0,1.0,16,0.0,3.0,0.0,3.0,0.0,252.0,1.0,7.0
262,297,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1.0,44.0,43.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
263,298,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2000,2.1,99.0,90.0,9.0,6.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0
