,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
935,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,27,1991,9,211,23,6.2,2.3,1,98,1,8,14,3,1.33,5,2,+3,+1.28,+1.42,3.6,2.3,+1.3,+0.54,+0.71,Matches
936,Jordan Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,24,"1,874",78,54.8,20.8,21,85,15,3,28,0,1.63,37,31,+6,+0.29,+0.70,30.5,29.5,+1.0,+0.05,+0.49,Matches
937,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,4,116,29,3.4,1.3,1,54,0,3,21,7,2.50,1,1,0,0.00,-0.63,1.7,2.3,-0.6,-0.49,-1.32,Matches
938,Oliver Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,18,"1,055",59,34.5,11.7,13,78,5,5,9,2,1.67,20,19,+1,+0.09,+0.85,17.4,17.5,-0.1,-0.01,+0.67,Matches
939,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,18,"1,335",74,43.6,14.8,17,75,5,1,63,0,1.06,22,24,-2,-0.13,+0.80,23.9,21.2,+2.7,+0.18,+1.14,Matches
940,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,26,1991,34,"2,607",77,76.2,29.0,31,82,15,3,21,0,2.50,65,15,+50,+1.73,-0.16,55.6,20.2,+35.4,+1.22,+0.17,Matches
941,Junior Firpo,es ESP,"DF,FW",Betis,es La Liga,21,1996,24,"1,937",81,56.6,21.5,22,87,20,2,17,1,1.46,22,30,-8,-0.37,-0.37,27.1,28.1,-1.0,-0.05,+0.03,Matches
942,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,10,453,45,13.2,5.0,4,82,2,6,21,9,1.60,6,8,-2,-0.40,-0.85,4.2,6.4,-2.2,-0.44,-0.58,Matches
943,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1,90,90,2.9,1.0,1,90,1,0,,27,3.00,5,1,+4,+4.00,+4.58,0.9,1.1,-0.2,-0.23,+0.38,Matches
944,Sergio Floccari,it ITA,FW,SPAL,it Serie A,36,1981,20,976,49,28.5,10.8,11,79,2,9,12,14,1.05,15,16,-1,-0.09,+0.31,12.3,9.9,+2.4,+0.22,+0.58,Matches
945,Alessandro Florenzi,it ITA,"DF,FW",Roma,it Serie A,27,1991,29,"2,180",75,63.7,24.2,24,84,16,5,32,3,1.83,40,28,+12,+0.50,+0.06,41.7,31.9,+9.7,+0.40,+0.22,Matches
946,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,13,335,26,9.8,3.7,3,80,1,10,10,16,2.77,9,0,+9,+2.42,+0.58,9.6,2.0,+7.6,+2.03,+0.51,Matches
947,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,25,1992,3,186,62,5.4,2.1,2,86,1,1,14,0,1.00,1,5,-4,-1.94,-1.46,1.7,2.0,-0.3,-0.17,+0.23,Matches
948,Guessouma Fofana,mr MTN,MF,Guingamp,fr Ligue 1,25,1992,10,479,48,14.0,5.3,4,81,2,6,26,11,1.00,3,14,-11,-2.07,-1.18,5.9,8.6,-2.7,-0.51,-0.20,Matches
949,Seko Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,31,"2,639",85,77.2,29.3,31,85,24,0,,0,0.97,28,43,-15,-0.51,-0.63,32.8,44.6,-11.8,-0.40,+0.23,Matches
950,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,2,161,81,4.7,1.8,1,90,1,1,71,2,2.00,4,1,+3,+1.68,+1.26,3.6,3.3,+0.3,+0.15,-0.02,Matches
951,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,17,912,54,26.7,10.1,10,83,7,7,11,10,1.35,19,14,+5,+0.49,+0.31,12.7,18.0,-5.4,-0.53,-0.36,Matches
952,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32,"2,880",90,84.2,32.0,32,90,32,0,,0,1.44,32,32,0,0.00,+0.50,33.6,35.0,-1.3,-0.04,+0.89,Matches
953,Thomas Fontaine,mg MAD,"DF,MF",Reims,fr Ligue 1,27,1991,7,420,60,12.3,4.7,4,90,4,3,20,18,1.86,3,6,-3,-0.64,-0.64,3.8,5.7,-1.9,-0.41,-0.27,Matches
954,José Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,36,"3,110",86,90.9,34.6,36,86,34,0,,0,2.00,60,28,+32,+0.93,+0.06,55.4,38.4,+17.0,+0.49,+0.39,Matches
955,Rui Fonte,pt POR,"FW,MF",Lille,fr Ligue 1,28,1990,18,627,35,18.3,7.0,5,74,0,13,20,6,1.72,12,7,+5,+0.72,-0.25,10.8,7.2,+3.5,+0.51,+0.06,Matches
956,Philip Fontein,de GER,MF,Schalke 04,de Bundesliga,24,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
957,Pablo Fornals,es ESP,"MF,FW",Villarreal,es La Liga,22,1996,35,"2,479",71,72.5,27.5,28,84,19,7,19,1,1.20,33,38,-5,-0.18,-0.37,38.0,39.0,-0.9,-0.03,-0.02,Matches
958,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,26,1991,20,"1,249",62,40.8,13.9,14,81,3,6,20,2,2.10,35,16,+19,+1.37,+0.62,31.9,16.5,+15.4,+1.11,+0.62,Matches
959,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1,90,90,2.6,1.0,1,90,1,0,,4,0.00,0,3,-3,-3.00,-2.54,0.5,1.9,-1.4,-1.41,-1.23,Matches
960,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,3,136,45,4.0,1.5,1,90,1,2,23,4,2.33,1,1,0,0.00,+0.60,1.9,2.1,-0.2,-0.13,+0.16,Matches
961,Alessandro Fortunato D'Andrea,it ITA,GK,Napoli,it Serie A,18,2000,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
962,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,22,1996,9,455,51,14.9,5.1,5,82,3,4,11,14,0.78,5,15,-10,-1.98,-0.94,4.7,10.1,-5.4,-1.07,-0.20,Matches
963,Ben Foster,eng ENG,GK,Watford,eng Premier League,35,1983,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.32,52,59,-7,-0.18,,48.2,59.2,-11.0,-0.29,,Matches
964,Lyle Foster,za RSA,FW,Monaco,fr Ligue 1,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
965,Timothy Fosu-Mensah,nl NED,DF,Fulham,eng Premier League,20,1998,12,793,66,23.2,8.8,10,73,6,2,31,4,0.67,10,18,-8,-0.91,+0.43,9.5,17.8,-8.2,-0.93,-0.30,Matches
966,Dimitri Foulquier,fr FRA,"MF,DF",Getafe,es La Liga,25,1993,25,"1,799",72,52.6,20.0,23,77,11,2,14,4,1.84,22,19,+3,+0.15,-0.41,20.4,21.7,-1.3,-0.07,-0.28,Matches
967,Juan Foyth,ar ARG,DF,Tottenham,eng Premier League,20,1998,12,888,74,26.0,9.9,10,89,9,2,1,11,1.75,22,11,+11,+1.11,+0.51,15.9,14.4,+1.5,+0.16,-0.07,Matches
968,Raphael Framberger,de GER,"DF,MF",Augsburg,de Bundesliga,22,1995,7,548,78,17.9,6.1,6,90,6,1,7,11,0.14,7,13,-6,-0.99,-0.48,9.1,9.1,0.0,+0.01,+0.57,Matches
969,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,33,1985,17,"1,229",72,35.9,13.7,13,87,12,4,26,1,1.47,19,24,-5,-0.37,0.00,17.7,20.4,-2.7,-0.20,-0.15,Matches
970,Dominik Franke,de GER,DF,Wolfsburg,de Bundesliga,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
971,Mike Frantz,de GER,"MF,FW",Freiburg,de Bundesliga,31,1986,31,"2,216",71,72.4,24.6,29,75,8,2,19,0,1.00,36,49,-13,-0.53,-0.31,26.6,47.3,-20.7,-0.84,-0.89,Matches
972,Ryan Fraser,sct SCO,"MF,FW",Bournemouth,eng Premier League,24,1994,38,"3,166",83,92.6,35.2,35,87,25,3,39,0,1.18,52,64,-12,-0.34,+0.37,51.2,51.3,-0.1,0.00,+1.34,Matches
973,Pierluigi Frattali,it ITA,GK,Parma,it Serie A,32,1985,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,1,2,-1,-1.00,-0.49,1.0,1.7,-0.6,-0.61,+0.05,Matches
974,Fred,br BRA,MF,Manchester Utd,eng Premier League,25,1993,17,"1,041",61,30.4,11.6,13,76,5,4,14,15,1.65,18,19,-1,-0.09,-0.54,19.2,15.9,+3.2,+0.28,-0.01,Matches
975,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,25,1992,15,"1,086",72,31.8,12.1,12,84,10,3,25,8,1.20,12,16,-4,-0.33,-0.37,13.2,23.8,-10.6,-0.88,-0.73,Matches
976,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,26,1992,35,"3,022",86,88.4,33.6,35,86,25,0,,2,1.83,61,38,+23,+0.68,-1.12,60.4,34.6,+25.8,+0.77,-0.42,Matches
977,Nicolas Frey,fr FRA,DF,Chievo,it Serie A,34,1984,5,227,45,6.6,2.5,3,73,2,2,5,9,0.60,0,6,-6,-2.38,-1.14,1.7,3.3,-1.6,-0.64,0.00,Matches
978,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,20,1998,7,474,68,15.5,5.3,5,81,4,2,34,27,2.00,11,9,+2,+0.38,+0.14,6.8,10.0,-3.2,-0.61,-0.50,Matches
979,Constantin Frommann,de GER,GK,Freiburg,de Bundesliga,20,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
980,Christian Früchtl,de GER,GK,Bayern Munich,de Bundesliga,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
981,Alexander Fuchs,de GER,"MF,FW",Nürnberg,de Bundesliga,21,1997,9,655,73,21.4,7.3,8,78,2,1,30,12,0.67,2,14,-12,-1.65,-0.53,7.5,11.4,-3.9,-0.53,-0.03,Matches
982,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,32,1986,3,207,69,6.1,2.3,2,91,2,1,26,29,1.00,2,5,-3,-1.30,-1.47,2.4,2.8,-0.4,-0.18,-0.43,Matches
983,Javi Fuego,es ESP,MF,Villarreal,es La Liga,34,1984,5,233,47,6.8,2.6,3,76,0,2,3,6,1.40,2,4,-2,-0.77,-0.74,2.2,5.0,-2.9,-1.10,-1.15,Matches
984,Angelo Fulgini,fr FRA,"MF,FW",Angers,fr Ligue 1,21,1996,31,"1,635",53,47.8,18.2,18,78,4,13,18,2,1.10,25,29,-4,-0.22,-0.17,26.1,21.5,+4.6,+0.25,+0.34,Matches
985,Andrea Fulignati,it ITA,"FW,GK",SPAL,it Serie A,23,1994,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
986,Andrea Fulignati,it ITA,"FW,GK",Empoli,it Serie A,23,1994,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
987,Niclas Füllkrug,de GER,FW,Hannover 96,de Bundesliga,25,1993,14,"1,112",79,36.3,12.4,13,85,11,1,4,0,0.71,12,27,-15,-1.21,-0.06,13.6,24.5,-10.9,-0.88,+0.02,Matches
988,Ramiro Funes Mori,ar ARG,"DF,MF",Villarreal,es La Liga,27,1991,31,"2,627",85,76.8,29.2,29,88,27,2,33,5,1.26,41,36,+5,+0.17,+1.08,43.6,41.2,+2.5,+0.08,+0.49,Matches
989,Alessio Furlanetto,it ITA,GK,Lazio,it Serie A,16,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
990,Daniel Fuzato,br BRA,GK,Roma,it Serie A,21,1997,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
991,Manolo Gabbiadini,it ITA,"FW,MF",Southampton,eng Premier League,26,1991,12,476,40,13.9,5.3,4,84,2,8,18,0,0.50,3,12,-9,-1.70,-1.37,6.2,8.5,-2.2,-0.43,-0.24,Matches
992,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,26,1991,18,812,45,23.7,9.0,8,77,4,10,20,0,1.33,18,16,+2,+0.22,-0.02,14.3,13.6,+0.7,+0.08,+0.26,Matches
993,Mijat Gaćinović,rs SRB,MF,Eint Frankfurt,de Bundesliga,23,1995,29,"1,626",56,53.1,18.1,16,82,9,13,24,0,1.41,29,28,+1,+0.06,-0.64,29.8,29.6,+0.3,+0.01,-0.38,Matches
994,Gianluca Gaetano,it ITA,"MF,FW",Napoli,it Serie A,18,2000,2,8,4,0.2,0.1,0,,0,2,4,6,1.50,0,1,-1,-11.25,-12.28,0.2,0.2,-0.1,-0.92,-1.54,Matches
995,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,24,1994,19,"1,087",57,31.8,12.1,13,79,8,6,10,19,2.26,24,9,+15,+1.24,+0.89,22.2,11.0,+11.1,+0.92,+0.37,Matches
996,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,28,1990,34,"3,045",90,89.0,33.8,34,90,33,0,,1,1.15,35,51,-16,-0.47,+0.49,36.1,58.3,-22.2,-0.66,+0.04,Matches
997,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,1,90,90,2.6,1.0,1,90,1,0,,1,0.00,0,2,-2,-2.00,-1.84,0.2,1.5,-1.3,-1.35,-1.01,Matches
998,Javi Galán,es ESP,"DF,FW",Huesca,es La Liga,23,1994,16,"1,440",90,42.1,16.0,16,90,16,0,,0,1.31,25,23,+2,+0.12,+1.22,21.7,25.7,-4.0,-0.25,0.00,Matches
999,Sam Gallagher,eng ENG,FW,Southampton,eng Premier League,22,1995,4,34,9,1.0,0.4,0,,0,4,8,4,1.50,1,1,0,0.00,+0.53,0.6,1.5,-0.9,-2.27,-2.07,Matches
1000,Álex Gallar,es ESP,"MF,FW",Huesca,es La Liga,26,1992,25,"1,009",40,29.5,11.2,10,73,3,15,19,9,0.80,14,25,-11,-0.98,-0.57,17.2,17.9,-0.7,-0.06,+0.26,Matches
1001,Enric Gallego,es ESP,FW,Huesca,es La Liga,31,1986,19,"1,539",81,45.0,17.1,17,87,13,2,30,0,1.16,23,25,-2,-0.12,+0.84,20.6,26.5,-5.9,-0.34,-0.18,Matches
1002,Álex Gálvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,17,"1,412",83,41.3,15.7,17,83,11,0,,10,0.71,13,28,-15,-0.96,-0.33,17.9,27.0,-9.1,-0.58,-0.48,Matches
1003,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,31,1987,33,"1,612",49,47.1,17.9,16,78,7,17,22,1,1.61,20,18,+2,+0.11,-0.59,27.8,21.9,+5.9,+0.33,-0.26,Matches
1004,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,28,1989,33,"2,822",86,82.5,31.4,32,88,28,1,15,0,1.52,41,31,+10,+0.32,+0.62,41.2,37.4,+3.9,+0.12,+0.11,Matches
1005,Ignatius Ganago,cm CMR,FW,Nice,fr Ligue 1,19,1999,20,"1,036",52,30.3,11.5,9,78,3,11,30,2,1.55,10,11,-1,-0.09,+0.06,16.5,16.8,-0.3,-0.03,+0.10,Matches
1006,Cristian Ganea,ro ROU,DF,Athletic Club,es La Liga,26,1992,1,49,49,1.4,0.5,1,49,0,0,,2,0.00,0,1,-1,-1.84,-1.76,0.5,0.7,-0.2,-0.36,-0.30,Matches
1007,Ganso,br BRA,"MF,FW",Amiens,fr Ligue 1,28,1989,12,520,43,15.2,5.8,5,76,1,7,20,0,0.75,6,11,-5,-0.87,-0.37,5.3,8.3,-3.0,-0.53,-0.17,Matches
1008,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,31,1986,24,"2,136",89,62.5,23.7,24,89,23,0,,3,1.58,31,23,+8,+0.34,-0.22,39.9,24.2,+15.7,+0.66,+0.51,Matches
1009,Borja Garcés,es ESP,FW,Atlético Madrid,es La Liga,18,1999,1,20,20,0.6,0.2,0,,0,1,19,9,1.00,1,1,0,0.00,-0.69,0.7,1.0,-0.3,-1.31,-1.46,Matches
1010,Alberto García,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17,"1,530",90,44.7,17.0,17,90,17,0,,21,0.76,18,35,-17,-1.00,-0.43,23.1,29.9,-6.7,-0.40,-0.18,Matches
1011,Aleix García,es ESP,MF,Girona,es La Liga,21,1997,31,"1,663",54,48.6,18.5,20,74,6,11,17,6,1.10,15,24,-9,-0.49,-0.13,20.8,24.6,-3.9,-0.21,+0.06,Matches
1012,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,25,1992,35,"1,766",50,51.6,19.6,17,79,7,18,24,2,0.86,21,35,-14,-0.71,+0.10,23.4,31.1,-7.6,-0.39,-0.19,Matches
1013,Borja García,es ESP,"MF,FW",Girona,es La Liga,27,1990,33,"2,629",80,76.9,29.2,30,84,19,3,38,0,1.03,31,38,-7,-0.24,+0.78,32.6,39.5,-6.9,-0.24,+0.03,Matches
1014,Dani García,es ESP,MF,Athletic Club,es La Liga,28,1990,29,"2,476",85,72.4,27.5,29,85,23,0,,2,1.45,29,27,+2,+0.07,+0.64,29.4,29.3,+0.1,0.00,+0.23,Matches
1015,Javi García,es ESP,"DF,MF",Betis,es La Liga,31,1987,13,524,40,15.3,5.8,6,82,4,7,5,12,2.31,8,8,0,0.00,+0.25,5.7,7.7,-1.9,-0.33,-0.32,Matches
1016,Manu García,es ESP,MF,Alavés,es La Liga,32,1986,34,"2,330",69,68.1,25.9,25,87,21,9,17,3,1.35,26,36,-10,-0.39,-0.30,26.8,34.1,-7.3,-0.28,+0.11,Matches
1017,Manu García,es ESP,MF,Toulouse,fr Ligue 1,20,1998,31,"1,843",59,53.9,20.5,21,79,7,10,19,6,1.03,18,30,-12,-0.59,-0.02,26.5,26.3,+0.3,+0.01,+0.64,Matches
1018,Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,32,1986,33,"2,369",72,69.3,26.3,27,81,14,6,31,0,1.21,28,24,+4,+0.15,+0.84,30.2,26.8,+3.4,+0.13,+0.62,Matches
1019,Raúl García,es ESP,DF,Leganés,es La Liga,29,1989,5,381,76,11.1,4.2,4,90,4,1,20,5,0.80,3,6,-3,-0.71,-0.62,2.9,6.6,-3.7,-0.86,-0.96,Matches
1020,Raúl García,es ESP,DF,Girona,es La Liga,29,1989,10,850,85,24.9,9.4,10,85,6,0,,2,0.70,7,13,-6,-0.64,-0.29,8.6,10.2,-1.6,-0.17,+0.10,Matches
1021,Sergio García,es ESP,"FW,MF",Espanyol,es La Liga,35,1983,29,"1,486",51,43.5,16.5,17,77,6,12,15,2,1.59,18,23,-5,-0.30,-0.44,21.1,24.7,-3.6,-0.22,-0.16,Matches
1022,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,1,1,1,0.0,0.0,0,,0,1,0,1,3.00,0,0,0,0.00,-0.29,0.0,0.0,0.0,-2.51,-2.80,Matches
1023,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,31,"2,599",84,76.0,28.9,30,87,26,1,2,3,1.16,34,36,-2,-0.07,+0.04,38.8,40.1,-1.3,-0.05,-0.07,Matches
1024,Manuel Gasparini,it ITA,GK,Udinese,it Serie A,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1025,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,26,1992,3,270,90,7.9,3.0,3,90,3,0,,32,2.00,4,2,+2,+0.67,-0.08,5.0,3.1,+2.0,+0.65,+0.49,Matches
1026,Marcello Gazzola,it ITA,"DF,MF",Parma,it Serie A,33,1985,20,921,46,26.9,10.2,9,84,5,11,15,17,1.25,11,14,-3,-0.29,+0.32,11.1,15.5,-4.4,-0.43,+0.32,Matches
1027,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,31,"2,672",86,87.3,29.7,30,88,27,1,35,0,1.26,39,48,-9,-0.30,+0.16,43.0,52.4,-9.3,-0.31,-0.61,Matches
1028,Yann Gboho,fr FRA,"FW,MF",Rennes,fr Ligue 1,17,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1029,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.74,65,54,+11,+0.29,,61.4,50.6,+10.8,+0.29,,Matches
1030,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,32,"2,814",88,92.0,31.3,32,88,31,0,,0,1.53,53,46,+7,+0.22,-0.51,46.9,50.8,-3.9,-0.12,+0.78,Matches
1031,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,20,1998,4,246,62,8.0,2.7,2,84,1,2,40,0,1.25,8,5,+3,+1.10,+0.62,6.1,4.4,+1.8,+0.64,-0.05,Matches
1032,Jérémy Gélin,fr FRA,"DF,MF",Rennes,fr Ligue 1,21,1997,22,"1,278",58,37.4,14.2,12,88,11,10,23,8,1.36,18,25,-7,-0.49,-0.91,21.1,17.8,+3.3,+0.23,+0.04,Matches
1033,Luca Gemello,it ITA,GK,Torino,it Serie A,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1034,Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,30,1987,6,357,60,10.4,4.0,5,65,3,1,33,4,0.67,4,10,-6,-1.51,-0.95,2.8,8.2,-5.4,-1.37,-0.56,Matches
1035,Christian Gentner,de GER,"MF,FW",Stuttgart,de Bundesliga,32,1985,29,"2,018",70,65.9,22.4,24,80,14,5,22,1,0.83,20,44,-24,-1.07,+0.14,23.8,38.2,-14.4,-0.64,-0.15,Matches
1036,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,24,1994,30,"2,455",82,80.2,27.3,28,86,21,2,23,2,1.70,53,39,+14,+0.51,+0.81,39.7,39.1,+0.6,+0.02,+0.22,Matches
1037,Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,28,1990,36,"2,170",60,63.5,24.1,23,82,13,13,22,2,1.67,41,32,+9,+0.37,+0.45,31.9,28.6,+3.3,+0.14,-0.14,Matches
1038,Gerson,br BRA,"MF,FW",Fiorentina,it Serie A,21,1997,36,"2,426",67,70.9,27.0,27,80,12,9,30,1,1.11,35,29,+6,+0.22,+0.58,38.3,28.9,+9.5,+0.35,+0.03,Matches
1039,Edvinas Gertmonas,lt LTU,GK,Rennes,fr Ligue 1,22,1996,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
1040,Gervinho,ci CIV,FW,Parma,it Serie A,31,1987,30,"2,304",77,67.4,25.6,27,83,18,3,22,1,1.17,31,42,-11,-0.43,+0.30,29.8,43.1,-13.3,-0.52,+0.44,Matches
1041,Willem Geubbels,fr FRA,MF,Monaco,fr Ligue 1,16,2001,1,8,8,0.2,0.1,0,,0,1,8,1,1.00,0,0,0,0.00,+0.50,0.0,0.1,0.0,-0.55,-0.48,Matches
1042,Anwar El Ghazi,nl NED,"FW,MF",Lille,fr Ligue 1,23,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1043,Lamine Ghezali,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,1999,6,44,7,1.3,0.5,0,,0,6,7,3,2.17,2,0,+2,+4.09,+3.66,0.8,0.6,+0.1,+0.22,+0.06,Matches
1044,Rachid Ghezzal,dz ALG,"FW,MF",Leicester City,eng Premier League,26,1992,19,743,39,21.7,8.3,8,63,2,11,22,7,0.89,6,13,-7,-0.85,-1.18,14.5,8.5,+6.0,+0.73,+0.64,Matches
1045,Simone Ghidotti,it ITA,GK,Fiorentina,it Serie A,18,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1046,Paolo Ghiglione,it ITA,DF,Frosinone,it Serie A,21,1997,9,514,57,15.0,5.7,6,76,3,3,20,21,0.44,4,11,-7,-1.23,-0.20,5.5,9.1,-3.6,-0.63,-0.03,Matches
1047,Andrea Ghion,it ITA,MF,Sassuolo,it Serie A,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1048,Saman Ghoddos,ir IRN,"FW,MF",Amiens,fr Ligue 1,24,1993,27,"1,827",68,53.4,20.3,20,82,9,7,27,0,1.26,19,27,-8,-0.39,+0.34,21.4,26.5,-5.1,-0.25,+0.28,Matches
1049,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,27,1991,16,"1,154",72,33.7,12.8,12,86,9,4,31,11,2.13,28,12,+16,+1.25,+0.37,21.1,11.7,+9.4,+0.74,+0.17,Matches
1050,Emanuele Giaccherini,it ITA,"MF,FW",Chievo,it Serie A,33,1985,26,"2,009",77,58.7,22.3,22,87,19,4,22,1,0.38,15,50,-35,-1.57,-0.61,24.6,36.6,-12.0,-0.54,+0.25,Matches
1051,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,18,2000,26,663,26,19.4,7.4,5,72,0,21,14,10,1.38,10,12,-2,-0.27,-0.37,12.7,10.5,+2.2,+0.29,+0.04,Matches
1052,Ben Gibson,eng ENG,DF,Burnley,eng Premier League,25,1993,1,62,62,1.8,0.7,1,62,0,0,,23,0.00,1,3,-2,-2.90,-2.34,1.2,1.1,+0.1,+0.15,+0.63,Matches
1053,Fabian Giefer,de GER,GK,Augsburg,de Bundesliga,28,1990,4,360,90,11.8,4.0,4,90,4,0,,13,1.00,6,7,-1,-0.25,+0.38,5.8,6.7,-0.9,-0.23,+0.26,Matches
1054,Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,26,1991,30,"2,593",86,84.7,28.8,29,89,27,1,19,2,1.43,42,49,-7,-0.24,+1.49,39.7,47.6,-7.9,-0.27,+1.15,Matches
1055,Bryan Gil,es ESP,"MF,FW",Sevilla,es La Liga,17,2001,11,167,15,4.9,1.9,0,,0,11,14,7,1.27,6,3,+3,+1.62,+1.28,3.3,3.1,+0.2,+0.12,-0.46,Matches
1056,Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,27,1991,24,"1,276",53,41.7,14.2,12,83,5,12,23,0,1.58,30,16,+14,+0.99,+1.09,20.8,16.8,+4.0,+0.28,+0.52,Matches
1057,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,24,1994,27,"2,379",88,77.7,26.4,27,88,26,0,,0,1.63,44,37,+7,+0.26,-0.53,41.4,41.4,0.0,0.00,+0.01,Matches
1058,Andrei Girotto,br BRA,MF,Nantes,fr Ligue 1,26,1992,20,"1,475",74,43.1,16.4,18,80,12,2,21,2,1.50,25,16,+9,+0.55,+0.97,22.6,17.1,+5.5,+0.34,+0.50,Matches
1059,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,31,1986,27,847,31,24.8,9.4,7,77,2,20,15,9,1.96,24,5,+19,+2.02,+1.84,19.5,8.9,+10.6,+1.13,+0.73,Matches
1060,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,30,1988,33,"2,970",90,86.8,33.0,33,90,33,0,,0,0.94,33,48,-15,-0.45,+0.35,42.6,40.7,+1.9,+0.06,+1.00,Matches
