,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
574,Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,979,16,141,564,281,8,979,13,8,61.5,5,38.5,566,2155,1168,20,31,2,8,5,670,33,Matches
575,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,354,64,188,155,11,9,354,3,3,100.0,0,0.0,131,677,510,3,0,0,1,1,161,0,Matches
576,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,798,102,431,334,38,15,798,5,2,40.0,3,60.0,384,2269,1226,6,0,0,4,5,433,2,Matches
577,Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,2780,301,1581,1163,43,25,2780,5,4,80.0,1,20.0,1485,6386,3588,10,5,1,9,5,2015,2,Matches
578,Palkó Dárdai,hu HUN,"FW,MF",Hertha BSC,de Bundesliga,19,1999,1.3,58,1,9,28,21,6,58,0,0,,0,,39,181,50,3,1,1,6,4,45,12,Matches
579,Sergi Darder,es ESP,MF,Espanyol,es La Liga,24,1993,30.1,1595,37,276,873,478,44,1595,55,33,60.0,22,40.0,990,5904,2829,53,42,10,45,23,1123,96,Matches
580,Vladimír Darida,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,4.2,287,7,47,190,55,9,287,7,4,57.1,3,42.9,166,876,392,7,6,2,8,4,196,12,Matches
581,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,269,31,92,115,62,0,269,3,1,33.3,2,66.7,117,496,299,7,7,0,3,2,151,18,Matches
582,Alphonso Davies,ca CAN,"MF,FW",Bayern Munich,de Bundesliga,17,2000,0.9,50,1,11,26,14,3,50,7,3,42.9,4,57.1,33,287,97,1,2,0,1,2,34,7,Matches
583,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,25,1993,20.5,1564,78,422,785,363,29,1564,16,4,25.0,12,75.0,864,3809,2242,44,45,2,19,10,943,117,Matches
584,Tom Davies,eng ENG,MF,Everton,eng Premier League,20,1998,10.9,646,11,99,394,157,12,646,17,13,76.5,4,23.5,395,1727,781,11,13,5,27,8,419,20,Matches
585,Steven Davis,nir NIR,MF,Southampton,eng Premier League,33,1985,1.1,81,3,16,57,8,1,81,0,0,,0,,45,227,90,1,1,0,1,0,52,1,Matches
586,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,27,1991,10.8,963,7,62,421,490,41,963,27,19,70.4,8,29.6,652,3319,2002,50,41,9,23,13,727,88,Matches
587,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,614,109,330,245,44,17,614,6,4,66.7,2,33.3,244,1316,680,9,7,0,5,1,289,3,Matches
588,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,292,34,147,136,11,2,292,1,0,0.0,1,100.0,157,882,611,10,3,0,0,0,183,1,Matches
589,Rodrigo De Paul,ar ARG,"MF,FW",Udinese,it Serie A,24,1994,35.4,2294,19,293,1211,844,51,2288,139,81,58.3,58,41.7,1569,12097,6533,186,144,21,87,65,1617,132,Matches
590,Daniele De Rossi,it ITA,MF,Roma,it Serie A,35,1983,14.1,1039,52,255,664,127,9,1039,3,2,66.7,1,33.3,526,2499,1414,16,19,0,4,1,766,9,Matches
591,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,1361,71,393,694,288,16,1361,12,7,58.3,5,41.7,717,3327,1909,40,30,3,13,10,865,91,Matches
592,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,30,1988,26.8,1507,75,284,727,510,67,1507,15,5,33.3,10,66.7,599,3217,1585,59,37,3,38,20,829,139,Matches
593,Lucas Deaux,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,13.2,673,17,105,414,161,24,673,14,5,35.7,9,64.3,266,1365,597,19,16,4,21,12,424,39,Matches
594,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,1426,69,386,643,406,36,1426,24,9,37.5,15,62.5,561,2372,1236,31,18,0,31,11,754,105,Matches
595,Troy Deeney,eng ENG,FW,Watford,eng Premier League,30,1988,28.3,1165,34,108,561,502,133,1164,20,6,30.0,14,70.0,544,1821,760,23,19,12,61,35,850,161,Matches
596,Jermain Defoe,eng ENG,FW,Bournemouth,eng Premier League,35,1982,0.3,5,0,0,1,4,4,5,0,0,,0,,0,0,0,0,0,0,1,0,0,0,Matches
597,Steven Defour,be BEL,MF,Burnley,eng Premier League,30,1988,5.0,291,8,52,212,30,0,291,3,1,33.3,2,66.7,130,759,389,6,5,0,1,1,190,3,Matches
598,Grégoire Defrel,mq MTQ,"FW,MF",Sampdoria,it Serie A,27,1991,26.0,1041,11,85,414,551,89,1041,53,28,52.8,25,47.2,704,3637,1433,44,40,15,59,51,813,246,Matches
599,Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,22,1995,5.0,237,8,50,124,64,6,237,3,0,0.0,3,100.0,131,543,273,6,6,0,7,8,144,19,Matches
600,Alessandro Deiola,it ITA,"MF,FW",Parma,it Serie A,22,1995,6.1,255,14,73,131,54,3,255,9,2,22.2,7,77.8,125,597,258,7,5,1,7,4,133,20,Matches
601,Romain Del Castillo,fr FRA,"MF,FW",Rennes,fr Ligue 1,22,1996,14.9,782,2,98,330,368,45,782,67,36,53.7,31,46.3,463,3109,1648,69,39,19,43,26,512,151,Matches
602,Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,26,1991,25.4,1936,70,364,1311,272,44,1936,15,10,66.7,5,33.3,1045,4156,1602,21,30,3,37,14,1358,32,Matches
603,Moisés Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,137,7,49,58,31,1,137,2,2,100.0,0,0.0,60,294,157,5,2,0,5,1,69,10,Matches
604,Cristian Dell'Orco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,642,59,278,321,47,7,642,4,2,50.0,2,50.0,349,2162,1415,10,7,0,11,5,408,7,Matches
605,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,81,5,25,38,19,1,81,2,1,50.0,1,50.0,47,148,95,4,2,0,1,0,54,8,Matches
606,Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,26,1991,34.6,1658,11,71,692,912,158,1655,94,54,57.4,40,42.6,835,4442,1918,79,34,33,126,64,1281,345,Matches
607,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,845,20,123,555,168,1,845,9,8,88.9,1,11.1,605,2399,1235,20,25,1,10,1,615,23,Matches
608,Mousa Dembélé,be BEL,MF,Tottenham,eng Premier League,31,1987,5.7,357,13,67,267,26,0,357,8,7,87.5,1,12.5,222,1159,502,7,5,0,9,7,241,9,Matches
609,Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,22,1996,22.4,690,15,33,289,377,141,688,43,27,62.8,16,37.2,394,1978,873,44,20,29,65,41,492,164,Matches
610,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,es La Liga,21,1997,18.5,1212,6,76,434,728,109,1212,111,68,61.3,43,38.7,883,6560,3681,113,109,49,39,44,1013,232,Matches
611,Jessy Deminguet,fr FRA,MF,Caen,fr Ligue 1,20,1998,14.1,622,32,148,387,97,9,622,22,14,63.6,8,36.4,329,2284,1140,30,16,1,19,26,358,17,Matches
612,Merih Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,870,101,419,428,28,13,870,5,4,80.0,1,20.0,508,2865,1428,3,6,1,1,1,544,3,Matches
613,Kerem Demirbay,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,1730,63,305,922,537,32,1730,76,58,76.3,18,23.7,1025,6464,3384,82,73,6,51,52,1121,66,Matches
614,Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,1781,24,257,1199,339,17,1781,16,8,50.0,8,50.0,867,4467,2618,52,35,2,34,18,1184,38,Matches
615,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,2231,188,909,1281,56,20,2231,18,11,61.1,7,38.9,1483,8657,5927,38,18,3,10,5,1622,3,Matches
616,Leander Dendoncker,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,816,45,201,433,186,33,816,12,12,100.0,0,0.0,314,1366,550,15,10,5,17,7,477,31,Matches
617,Fabio Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,1551,110,477,689,400,23,1551,29,14,48.3,15,51.7,700,3778,2210,63,47,5,37,17,798,110,Matches
618,Laurent Depoitre,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,428,13,23,190,219,66,428,15,5,33.3,10,66.7,196,872,296,10,5,5,41,31,328,72,Matches
619,Clément Depres,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,235,6,18,92,126,35,235,3,2,66.7,1,33.3,96,401,205,9,3,5,18,9,175,31,Matches
620,Kiril Despodov,bg BUL,"FW,MF",Cagliari,it Serie A,21,1996,1.2,26,0,5,12,11,0,26,2,1,50.0,1,50.0,19,131,65,2,0,1,4,1,21,8,Matches
621,Daniele Dessena,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,224,5,30,132,65,6,224,4,0,0.0,4,100.0,112,436,229,7,5,0,12,2,155,11,Matches
622,Mattia Destro,it ITA,FW,Bologna,it Serie A,27,1991,5.5,143,5,18,73,55,20,143,5,1,20.0,4,80.0,83,320,118,5,4,1,16,9,102,27,Matches
623,Gerard Deulofeu,es ESP,"FW,MF",Watford,eng Premier League,24,1994,23.0,1072,4,60,405,626,127,1072,89,47,52.8,42,47.2,755,5413,2665,100,70,54,67,60,777,193,Matches
624,Jacopo Dezi,it ITA,MF,Parma,it Serie A,26,1992,1.0,56,3,13,36,7,1,56,1,0,0.0,1,100.0,24,117,52,0,0,0,1,0,36,3,Matches
625,Federico Di Francesco,it ITA,"FW,MF",Sassuolo,it Serie A,24,1994,11.9,506,6,91,187,234,46,506,22,13,59.1,9,40.9,336,2027,1090,38,25,11,26,19,380,106,Matches
626,Antonio Di Gaudio,it ITA,FW,Parma,it Serie A,28,1989,7.8,212,3,38,80,98,32,212,18,6,33.3,12,66.7,143,1150,597,26,16,9,29,8,150,45,Matches
627,Giovanni Di Lorenzo,it ITA,"DF,FW",Empoli,it Serie A,24,1993,37.0,2563,140,593,1161,835,69,2563,62,28,45.2,34,54.8,1510,7345,4149,83,72,12,41,44,1728,219,Matches
628,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,30,1988,25.8,1748,16,119,711,937,136,1747,84,41,48.8,42,50.0,1086,6038,3283,98,74,35,48,44,1342,277,Matches
629,Franco Di Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,54,2,5,27,22,4,54,4,1,25.0,3,75.0,21,119,9,1,0,0,4,0,34,9,Matches
630,Franco Di Santo,ar ARG,"MF,FW",Schalke 04,de Bundesliga,29,1989,2.7,94,3,12,39,46,9,94,4,3,75.0,1,25.0,46,323,169,7,3,1,7,4,62,19,Matches
631,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,21,1996,8.3,274,10,37,123,124,43,274,32,17,53.1,15,46.9,160,1138,564,20,12,17,28,14,177,63,Matches
632,Fousseni Diabaté,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,21,0,6,10,5,0,21,0,0,,0,,12,53,32,0,0,0,1,0,14,5,Matches
633,Moussa Diaby,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,19,1999,12.7,692,10,75,260,364,68,692,36,20,55.6,16,44.4,486,3044,1592,60,32,27,34,24,552,148,Matches
634,Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,eng Premier League,22,1996,6.1,231,2,28,95,115,18,231,21,12,57.1,9,42.9,171,1209,654,22,15,9,17,22,188,57,Matches
635,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,21,1996,17.6,872,143,472,383,23,16,872,7,5,71.4,2,28.6,443,2396,1223,7,2,0,3,2,511,0,Matches
636,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,446,28,153,215,80,2,446,6,0,0.0,6,100.0,180,893,415,8,5,0,9,6,201,24,Matches
637,Abdou Diallo,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,2229,157,803,1236,212,16,2229,54,40,74.1,14,25.9,1392,7487,4230,46,29,2,27,16,1574,62,Matches
638,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,156,139,156,0,0,0,156,0,0,,0,,80,463,309,0,0,0,0,1,61,0,Matches
639,Mustapha Diallo,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,239,13,65,152,22,6,239,0,0,,0,,73,252,41,0,0,0,10,1,91,2,Matches
640,Mohamed Diamé,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,1050,47,276,614,169,16,1050,29,16,55.2,13,44.8,449,1924,950,17,16,3,31,38,562,15,Matches
641,Grady Diangana,cd COD,"MF,FW",West Ham,eng Premier League,20,1998,6.8,384,8,59,179,158,30,384,38,21,55.3,17,44.7,210,1378,642,20,14,13,28,19,255,72,Matches
642,Lassana Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,159,2,21,130,10,0,159,5,4,80.0,1,20.0,112,464,193,0,3,0,2,6,136,0,Matches
643,Amadou Diawara,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,618,19,86,455,85,3,618,9,9,100.0,0,0.0,431,1511,663,3,14,0,5,6,475,6,Matches
644,Brahim Díaz,ma MAR,FW,Real Madrid,es La Liga,18,1999,4.2,233,0,21,104,109,35,233,34,17,50.0,17,50.0,173,1137,535,17,10,11,18,8,204,49,Matches
645,Javier Díaz,es ESP,GK,Sevilla,es La Liga,21,1997,1.0,26,24,26,0,0,0,26,0,0,,0,,14,74,39,0,0,0,0,0,12,0,Matches
646,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1737,137,655,847,247,18,1737,27,16,59.3,11,40.7,893,4448,2104,37,29,3,19,16,945,68,Matches
647,Lorenzo Dickmann,it ITA,"DF,MF",SPAL,it Serie A,21,1996,1.9,73,3,34,26,15,1,73,1,1,100.0,0,0.0,36,152,81,0,0,0,2,1,35,3,Matches
648,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,10.6,589,6,55,317,228,27,589,16,11,68.8,5,31.3,324,1865,811,29,17,4,32,21,417,70,Matches
649,Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,1448,51,274,937,246,13,1448,7,4,57.1,3,42.9,626,2995,1254,15,11,2,21,27,850,35,Matches
650,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,306,44,180,118,11,3,306,7,6,85.7,1,14.3,110,626,286,2,3,0,8,1,117,0,Matches
651,Eric Dier,eng ENG,"MF,DF",Tottenham,eng Premier League,24,1994,16.7,1253,63,363,785,110,14,1253,7,2,28.6,5,71.4,771,3469,1716,18,19,2,12,9,905,7,Matches
652,Tim Dierßen,de GER,MF,Hannover 96,de Bundesliga,22,1996,0.2,4,0,2,2,0,0,4,0,0,,0,,3,9,0,0,0,0,0,0,3,0,Matches
653,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,2503,119,649,1020,858,32,2503,30,14,46.7,16,53.3,1093,5214,2699,82,59,5,31,30,1200,221,Matches
654,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,22.5,1244,59,320,532,415,23,1244,68,32,47.1,36,52.9,656,5370,3081,96,75,11,35,23,673,90,Matches
655,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,20,1998,10.0,362,7,61,159,154,18,362,22,9,40.9,13,59.1,236,1844,939,36,29,13,27,14,237,64,Matches
656,Federico Dimarco,it ITA,"DF,MF",Parma,it Serie A,20,1997,9.9,565,36,168,247,164,11,565,12,10,83.3,2,16.7,282,1501,923,21,16,3,12,14,282,33,Matches
657,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21.0,685,624,683,2,0,0,685,0,0,,0,,311,2194,1657,0,0,0,1,0,202,0,Matches
658,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,735,8,113,427,197,15,735,23,9,39.1,14,60.9,391,1378,558,7,11,1,25,17,539,78,Matches
659,Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,25,1992,14.4,729,42,238,463,36,1,729,13,8,61.5,5,38.5,414,2060,944,6,4,0,13,13,457,4,Matches
660,Federico Dionisi,it ITA,"FW,MF",Frosinone,it Serie A,31,1987,2.3,94,0,1,34,59,14,94,4,1,25.0,3,75.0,65,270,77,2,7,0,6,8,89,22,Matches
661,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,17.7,491,7,44,169,288,90,491,31,15,48.4,16,51.6,287,1947,824,34,16,20,36,35,359,157,Matches
662,Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,1540,210,764,766,22,17,1540,9,6,66.7,3,33.3,679,3927,2369,9,5,0,13,1,796,2,Matches
663,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,1394,27,166,903,338,35,1394,21,17,81.0,4,19.0,624,2496,1081,13,22,4,30,12,748,22,Matches
664,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2000,8.2,343,2,47,178,124,11,343,34,14,41.2,20,58.8,242,1613,772,24,19,5,23,22,243,64,Matches
665,Assane Dioussé,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,597,25,144,397,70,0,597,9,7,77.8,2,22.2,332,1642,719,6,15,1,12,4,367,8,Matches
666,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,168,9,47,108,14,1,168,4,4,100.0,0,0.0,88,472,250,4,3,0,3,7,113,6,Matches
667,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,97,14,66,25,7,1,97,2,1,50.0,1,50.0,43,270,140,0,2,0,2,0,48,3,Matches
668,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,1348,181,641,649,76,20,1348,19,16,84.2,3,15.8,500,3162,1543,17,9,2,18,11,414,11,Matches
669,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,787,104,388,375,29,1,787,15,15,100.0,0,0.0,402,2001,872,8,11,1,11,7,397,1,Matches
670,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,60,6,29,30,1,0,60,0,0,,0,,29,156,97,0,0,0,0,1,44,0,Matches
671,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1840,212,1065,750,38,17,1840,13,8,61.5,5,38.5,799,4048,2076,7,5,1,14,13,961,3,Matches
672,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,110,12,42,64,6,2,110,1,1,100.0,0,0.0,50,279,143,0,0,0,1,0,58,1,Matches
673,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1279,168,698,544,43,17,1279,5,5,100.0,0,0.0,730,3734,1333,5,8,1,13,4,783,2,Matches
674,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,150,22,101,46,3,1,150,2,2,100.0,0,0.0,58,250,112,1,1,0,0,1,83,0,Matches
675,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,1992,24.0,816,630,813,3,0,0,816,0,0,,0,,366,2441,1859,0,1,1,1,0,247,0,Matches
676,Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,26,1992,34.9,2288,116,544,984,774,103,2288,49,20,40.8,29,59.2,904,4601,2688,80,45,19,44,23,1264,221,Matches
677,Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1.0,50,0,6,29,16,2,50,0,0,,0,,32,188,86,2,2,0,4,4,38,5,Matches
678,Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,1990,4.0,102,93,102,0,0,0,102,0,0,,0,,40,327,249,0,0,0,0,0,18,0,Matches
679,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,428,37,131,191,113,3,428,11,5,45.5,6,54.5,200,989,515,13,20,0,5,2,206,33,Matches
680,Ji Dong-won,kr KOR,"MF,FW",Augsburg,de Bundesliga,27,1991,9.9,505,11,66,267,179,32,505,26,19,73.1,7,26.9,262,1673,858,29,23,8,24,19,341,53,Matches
681,Anastasios Donis,gr GRE,"FW,MF",Stuttgart,de Bundesliga,21,1996,10.7,331,2,33,111,198,37,331,29,18,62.1,11,37.9,217,1888,855,33,18,8,37,13,245,79,Matches
682,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,19,1999,34.3,1248,1136,1244,4,0,0,1248,0,0,,0,,648,3410,2355,0,0,0,0,1,516,0,Matches
683,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,77,8,20,47,12,0,77,5,5,100.0,0,0.0,43,261,149,4,4,0,2,0,48,3,Matches
684,Riccardo Doratiotto,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,15,0,1,10,4,1,15,0,0,,0,,8,60,20,1,0,1,3,2,8,3,Matches
685,Mathieu Dossevi,tg TOG,"FW,MF",Toulouse,fr Ligue 1,30,1988,27.4,1273,12,156,484,658,79,1273,91,40,44.0,51,56.0,813,5684,2753,119,70,19,90,50,872,256,Matches
686,Abdoulaye Doucouré,ml MLI,MF,Watford,eng Premier League,25,1993,34.0,2320,62,432,1390,521,78,2320,55,32,58.2,23,41.8,1448,6612,3319,58,49,12,59,41,1556,83,Matches
687,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,25,1992,3.5,157,4,27,111,21,2,157,3,2,66.7,1,33.3,83,369,130,0,2,0,6,4,97,5,Matches
688,Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,23,1994,17.8,877,12,156,380,366,40,877,62,32,51.6,30,48.4,613,4598,2369,75,52,15,62,39,660,128,Matches
689,Seydou Doumbia,ci CIV,FW,Girona,es La Liga,30,1987,6.0,141,4,12,58,75,36,141,17,12,70.6,5,29.4,87,553,207,9,10,4,15,15,92,27,Matches
690,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,415,24,138,209,73,1,415,14,7,50.0,7,50.0,235,1368,762,13,15,1,7,5,249,22,Matches
691,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,1239,79,441,771,32,8,1239,0,0,,0,,654,3142,2145,10,9,1,7,1,883,2,Matches
692,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,111,101,111,0,0,0,111,1,0,0.0,1,100.0,66,301,178,0,0,0,0,0,53,0,Matches
693,Bartłomiej Drągowski,pl POL,GK,Empoli,it Serie A,20,1997,14.0,543,496,542,2,0,0,543,0,0,,0,,248,1556,1156,0,0,0,0,0,153,0,Matches
694,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,24,1993,22.7,1785,9,163,1029,611,67,1785,58,43,74.1,15,25.9,1142,7091,3733,93,87,18,35,42,1450,169,Matches
695,Luke Dreher,eng ENG,FW,Crystal Palace,eng Premier League,19,1998,0.0,3,0,0,1,2,0,3,0,0,,0,,2,17,15,0,0,0,0,0,3,0,Matches
696,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,25,1992,2.5,82,0,6,40,36,9,82,3,2,66.7,1,33.3,43,303,107,7,4,1,5,4,61,18,Matches
697,Jaroslav Drobný,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2.0,40,31,39,1,0,0,40,0,0,,0,,17,124,93,0,0,0,0,0,9,0,Matches
698,Óscar Duarte,cr CRC,"DF,MF",Espanyol,es La Liga,29,1989,7.3,406,45,223,175,11,1,406,0,0,,0,,206,1009,508,2,1,0,0,1,246,2,Matches
699,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,1625,138,596,753,287,19,1625,10,5,50.0,5,50.0,602,3184,1533,34,31,1,19,7,667,81,Matches
700,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1738,75,364,931,456,41,1738,29,13,44.8,16,55.2,1011,5414,3306,86,51,14,20,12,1084,157,Matches
701,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,1254,1046,1245,9,0,0,1254,1,1,100.0,0,0.0,618,4513,2991,0,1,0,0,0,436,0,Matches
702,Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,367,11,31,171,167,36,367,8,2,25.0,6,75.0,164,604,258,8,3,1,22,6,241,61,Matches
703,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,1601,25,167,990,465,55,1601,57,38,66.7,19,33.3,1017,4060,1663,36,35,11,72,41,1090,116,Matches
704,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,1775,359,1039,635,110,74,1775,5,5,100.0,0,0.0,734,3061,1423,1,4,0,17,2,919,11,Matches
705,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,38,2,8,20,10,0,38,2,0,0.0,2,100.0,20,63,29,1,1,0,2,0,21,1,Matches
706,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,1173,114,514,502,164,6,1173,3,2,66.7,1,33.3,404,1515,866,10,8,1,10,1,553,16,Matches
707,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,1040,26,196,582,278,26,1040,34,19,55.9,15,44.1,620,3161,1623,45,32,9,25,31,765,59,Matches
708,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,1927,295,1034,839,74,44,1927,4,0,0.0,4,100.0,892,4521,2321,16,11,0,16,3,1056,6,Matches
709,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,317,261,316,1,0,0,317,0,0,,0,,121,780,553,0,0,0,1,0,107,0,Matches
710,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,1306,51,345,576,400,22,1306,21,12,57.1,9,42.9,564,2938,1359,42,26,8,33,14,636,106,Matches
711,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,1989,21.1,1455,9,144,833,508,35,1453,87,49,56.3,38,43.7,829,5149,2654,60,63,14,45,40,1032,110,Matches
712,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,190,10,39,66,87,13,190,1,1,100.0,0,0.0,100,617,389,16,6,7,6,0,121,25,Matches
713,Hugo Duro,es ESP,"MF,FW",Getafe,es La Liga,18,1999,4.6,114,2,16,56,45,11,114,11,5,45.5,6,54.5,62,333,116,3,3,0,8,2,68,18,Matches
714,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,71,3,6,25,41,8,71,6,2,33.3,4,66.7,40,284,128,7,2,0,6,2,54,17,Matches
715,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,1993,23.7,1571,4,110,812,674,69,1570,90,49,54.4,41,45.6,1087,6549,2603,69,57,16,71,43,1243,154,Matches
