,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assits,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
1343,Mohamed Lamine Diaby,fr FRA,FW,Nice,fr Ligue 1,17,2001,1.8,23,27,85.2,278,16,15,17,88.2,4,4,100.0,1,1,100.0,0,0.0,0.1,0.0,1,1,0,0,2,Matches
1344,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,437,544,80.3,8233,3161,148,167,88.6,239,267,89.5,43,95,45.3,0,0.0,0.1,0.0,0,18,1,0,26,Matches
1345,Michael Lang,ch SUI,DF,Gladbach,de Bundesliga,27,1991,13.9,647,803,80.6,10575,3170,319,357,89.4,257,325,79.1,53,77,68.8,0,0.4,0.5,-0.4,4,39,7,4,57,Matches
1346,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,858,970,88.5,16959,5377,268,292,91.8,489,534,91.6,93,126,73.8,0,0.7,0.8,-0.7,5,53,1,0,79,Matches
1347,Manuel Lanzini,ar ARG,MF,West Ham,eng Premier League,25,1993,7.6,409,472,86.7,5044,1522,262,280,93.6,99,117,84.6,12,25,48.0,1,0.8,1.2,+0.2,5,31,5,0,39,Matches
1348,Gianluca Lapadula,pe PER,FW,Genoa,it Serie A,28,1990,4.5,50,75,66.7,548,75,28,41,68.3,10,16,62.5,1,1,100.0,0,0.2,0.1,-0.2,4,1,2,0,4,Matches
1349,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,24,1994,34.0,2804,3053,91.8,51483,16750,1100,1160,94.8,1353,1422,95.1,291,384,75.8,3,0.8,1.4,+2.2,13,265,7,0,294,Matches
1350,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,34,1984,34.2,1143,1489,76.8,25276,11021,303,344,88.1,618,711,86.9,214,404,53.0,0,0.8,1.2,-0.8,9,108,10,3,104,Matches
1351,Johan Larsson,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1.0,28,41,68.3,489,191,11,11,100.0,14,20,70.0,2,7,28.6,0,0.1,0.0,-0.1,1,4,1,0,5,Matches
1352,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,25,1992,27.3,319,475,67.2,4186,666,208,267,77.9,73,116,62.9,13,25,52.0,2,2.0,1.3,0.0,19,14,4,1,29,Matches
1353,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,848,1111,76.3,16809,5919,275,333,82.6,440,533,82.6,114,189,60.3,1,0.9,0.5,+0.1,3,33,0,0,53,Matches
1354,Paul Lasne,fr FRA,"MF,DF",Montpellier,fr Ligue 1,29,1989,19.9,794,1009,78.7,13122,4573,399,462,86.4,307,381,80.6,66,114,57.9,0,1.7,1.0,-1.7,23,75,11,6,103,Matches
1355,Toni Lato,es ESP,DF,Valencia,es La Liga,20,1997,3.0,140,175,80.0,2301,954,72,80,90.0,54,64,84.4,12,23,52.2,0,0.0,0.1,0.0,1,10,2,0,14,Matches
1356,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,825,1039,79.4,14509,3913,374,444,84.2,340,405,84.0,87,132,65.9,3,2.0,2.3,+1.0,23,97,16,0,126,Matches
1357,Alexandre Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,192,228,84.2,3538,1237,74,79,93.7,100,109,91.7,18,33,54.5,0,0.0,0.0,0.0,0,10,0,0,12,Matches
1358,Armand Lauriente,fr FRA,MF,Rennes,fr Ligue 1,19,1998,0.0,3,4,75.0,45,13,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1359,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,448,582,77.0,8135,3511,187,206,90.8,195,246,79.3,51,96,53.1,0,0.5,0.6,-0.5,7,51,15,10,60,Matches
1360,Wesley Lautoa,nc NCL,"DF,MF",Dijon,fr Ligue 1,30,1987,33.6,1371,1587,86.4,27469,10210,443,499,88.8,731,786,93.0,181,257,70.4,0,0.2,0.5,-0.2,4,88,5,0,118,Matches
1361,Diego Laxalt,uy URU,"DF,MF",Milan,it Serie A,25,1993,7.2,290,385,75.3,4549,1562,164,190,86.3,93,120,77.5,27,46,58.7,0,0.7,0.6,-0.7,8,22,10,7,27,Matches
1362,Miguel Layún,mx MEX,"MF,DF",Villarreal,es La Liga,30,1988,5.6,193,279,69.2,3340,1015,100,118,84.7,63,87,72.4,24,60,40.0,1,0.9,1.2,+0.1,11,19,5,5,18,Matches
1363,Valentino Lazaro,at AUT,"DF,FW",Hertha BSC,de Bundesliga,22,1996,30.5,1179,1634,72.2,19266,8435,600,703,85.3,441,588,75.0,105,240,43.8,6,6.4,5.8,-0.4,55,86,31,12,127,Matches
1364,Darko Lazović,rs SRB,"DF,FW",Genoa,it Serie A,27,1990,28.2,736,1066,69.0,11874,5206,388,453,85.7,259,383,67.6,68,158,43.0,4,3.9,4.5,+0.1,46,66,45,14,104,Matches
1365,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,24,1993,31.5,1092,1463,74.6,15322,4727,696,789,88.2,286,384,74.5,61,146,41.8,8,5.9,5.0,+2.1,55,56,68,57,68,Matches
1366,Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,28,1990,2.3,44,54,81.5,570,77,25,29,86.2,15,18,83.3,1,3,33.3,0,0.1,0.1,-0.1,1,3,0,0,2,Matches
1367,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,25.0,1216,1488,81.7,22576,9761,477,511,93.3,598,691,86.5,117,217,53.9,1,0.7,0.7,+0.3,9,61,6,3,77,Matches
1368,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,21,1996,3.2,194,221,87.8,4060,1176,47,49,95.9,111,120,92.5,30,41,73.2,1,0.9,0.5,+0.1,2,8,1,0,12,Matches
1369,Damien Le Tallec,fr FRA,MF,Montpellier,fr Ligue 1,28,1990,31.2,986,1253,78.7,17146,5397,459,565,81.2,381,463,82.3,113,147,76.9,0,1.1,1.0,-1.1,23,101,11,1,125,Matches
1370,James Lea Siliki,cm CMR,"MF,FW",Rennes,fr Ligue 1,22,1996,13.6,303,446,67.9,5268,1750,154,183,84.2,102,139,73.4,37,90,41.1,3,3.5,1.7,-0.5,18,39,11,4,58,Matches
1371,Rafael Leão,pt POR,FW,Lille,fr Ligue 1,19,1999,14.3,177,252,70.2,2567,361,105,135,77.8,53,73,72.6,11,15,73.3,3,1.7,1.1,+1.3,13,9,7,1,17,Matches
1372,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,de Bundesliga,27,1991,10.5,239,356,67.1,3229,787,163,204,79.9,59,96,61.5,9,23,39.1,0,1.0,1.5,-1.0,12,25,14,5,33,Matches
1373,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,27,1991,37.0,879,1282,68.6,30606,24582,70,70,100.0,333,338,98.5,475,870,54.6,0,0.0,0.1,0.0,1,12,0,0,0,Matches
1374,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,25,1993,26.6,1227,1456,84.3,21223,5698,589,650,90.6,480,535,89.7,126,203,62.1,1,2.3,1.8,-1.3,30,112,11,0,143,Matches
1375,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,24,1993,20.0,634,920,68.9,11728,5291,266,310,85.8,281,395,71.1,76,179,42.5,1,0.2,0.5,+0.8,4,42,7,2,56,Matches
1376,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,26,1991,11.8,151,212,71.2,1757,465,102,124,82.3,27,40,67.5,5,10,50.0,1,1.5,1.2,-0.5,10,8,15,3,23,Matches
1377,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,1225,1594,76.9,20828,7777,623,696,89.5,427,532,80.3,129,259,49.8,2,2.7,3.4,-0.7,37,60,23,7,111,Matches
1378,Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,1987,22.1,1221,1406,86.8,21618,7589,524,604,86.8,547,594,92.1,125,160,78.1,2,2.0,2.5,0.0,30,154,22,3,170,Matches
1379,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,433,575,75.3,9880,3403,147,178,82.6,185,218,84.9,96,156,61.5,0,0.4,0.5,-0.4,6,34,5,1,33,Matches
1380,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,90,118,76.3,1454,644,47,53,88.7,33,42,78.6,7,16,43.8,0,0.1,0.1,-0.1,2,5,0,0,5,Matches
1381,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,22,1995,20.2,825,1020,80.9,11702,3077,486,540,90.0,220,275,80.0,55,99,55.6,3,3.3,3.2,-0.3,38,61,28,5,84,Matches
1382,Mario Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,704,826,85.2,12024,3166,339,369,91.9,280,322,87.0,67,98,68.4,1,1.1,1.1,-0.1,13,75,13,1,92,Matches
1383,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,58,64,90.6,1209,330,18,19,94.7,32,33,97.0,8,9,88.9,0,0.0,0.0,0.0,0,0,0,0,4,Matches
1384,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,1024,1147,89.3,19010,7938,407,422,96.4,481,516,93.2,120,172,69.8,0,0.0,0.1,0.0,0,34,0,0,49,Matches
1385,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,31,1987,13.5,227,307,73.9,3224,613,136,167,81.4,75,92,81.5,9,16,56.3,1,0.7,0.8,+0.3,7,10,6,3,18,Matches
1386,Bernd Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,817,1105,73.9,21776,14746,149,150,99.3,437,440,99.3,226,505,44.8,0,0.0,0.0,0.0,0,3,0,0,2,Matches
1387,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,31,1986,4.7,84,166,50.6,1471,566,42,62,67.7,27,50,54.0,13,36,36.1,0,0.3,0.6,-0.3,5,10,5,5,11,Matches
1388,Sergio León,es ESP,"FW,MF",Betis,es La Liga,29,1989,7.1,79,104,76.0,1047,109,47,54,87.0,22,28,78.6,3,6,50.0,1,0.6,0.7,+0.4,6,1,1,1,3,Matches
1389,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,305,413,73.8,4637,1399,152,186,81.7,108,141,76.6,20,40,50.0,0,1.1,0.8,-1.1,18,29,13,5,44,Matches
1390,Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,520,658,79.0,7961,2606,277,320,86.6,175,220,79.5,39,71,54.9,1,0.5,1.0,+0.5,9,62,10,2,74,Matches
1391,Mehdi Léris,dz ALG,"MF,DF",Chievo,it Serie A,20,1998,17.9,557,746,74.7,8551,2767,286,332,86.1,182,238,76.5,46,94,48.9,2,0.9,0.8,+1.1,18,45,13,7,66,Matches
1392,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,1301,1568,83.0,21652,6479,655,749,87.4,504,578,87.2,104,160,65.0,0,1.1,1.2,-1.1,15,134,10,1,133,Matches
1393,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,565,742,76.1,7685,1666,311,365,85.2,161,204,78.9,33,40,82.5,7,8.9,6.9,-1.9,47,42,31,1,92,Matches
1394,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,172,204,84.3,3330,1245,60,67,89.6,89,103,86.4,23,31,74.2,0,0.0,0.0,0.0,0,5,1,1,9,Matches
1395,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16.0,208,265,78.5,2491,446,143,155,92.3,44,62,71.0,4,9,44.4,0,0.5,0.6,-0.5,10,15,5,0,20,Matches
1396,Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,451,596,75.7,6967,2141,232,259,89.6,182,230,79.1,25,57,43.9,0,0.1,0.3,-0.1,3,25,6,1,32,Matches
1397,Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,30,1988,14.3,667,861,77.5,12461,2874,311,337,92.3,227,278,81.7,107,203,52.7,2,0.9,1.1,+1.1,14,50,10,6,58,Matches
1398,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,244,301,81.1,5694,1820,47,55,85.5,154,168,91.7,42,71,59.2,0,0.1,0.2,-0.1,2,18,2,1,25,Matches
1399,Lucas Lima,br BRA,"DF,FW",Nantes,fr Ligue 1,26,1991,27.7,1226,1774,69.1,19910,9527,650,737,88.2,406,593,68.5,122,297,41.1,4,5.0,4.8,-1.0,49,104,40,19,154,Matches
1400,Anthony Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,329,462,71.2,4150,1087,217,263,82.5,73,111,65.8,10,31,32.3,1,3.3,2.4,-2.3,29,10,15,7,32,Matches
1401,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,1339,1504,89.0,23509,8412,559,593,94.3,644,685,94.0,102,163,62.6,1,1.2,0.7,-0.2,5,44,7,0,83,Matches
1402,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,1073,1288,83.3,15308,4180,652,740,88.1,317,376,84.3,57,81,70.4,3,2.8,2.2,+0.2,30,88,36,4,118,Matches
1403,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,25,1992,18.5,664,795,83.5,8567,1532,379,423,89.6,199,233,85.4,20,36,55.6,2,2.7,2.5,-0.7,17,53,14,2,55,Matches
1404,Pol Lirola,es ESP,"DF,MF",Sassuolo,it Serie A,20,1997,33.1,1355,1778,76.2,20827,8151,722,815,88.6,504,651,77.4,80,173,46.2,6,6.3,4.6,-0.3,40,102,33,22,129,Matches
1405,Adem Ljajić,rs SRB,MF,Torino,it Serie A,26,1991,0.3,18,23,78.3,237,72,14,15,93.3,4,5,80.0,0,2,0.0,0,0.0,0.1,0.0,0,3,0,0,2,Matches
1406,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,935,1110,84.2,20043,6276,240,267,89.9,552,605,91.2,141,215,65.6,0,0.1,0.4,-0.1,2,51,3,1,58,Matches
1407,Fernando Llorente,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,148,226,65.5,1727,234,101,137,73.7,31,45,68.9,3,9,33.3,4,1.6,0.9,+2.4,14,11,2,0,10,Matches
1408,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6.0,350,379,92.3,7106,1489,128,139,92.1,161,164,98.2,59,64,92.2,0,0.2,0.2,-0.2,4,23,0,0,18,Matches
1409,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,31,1986,33.0,928,1208,76.8,26523,18099,94,95,98.9,525,540,97.2,308,572,53.8,0,0.0,0.0,0.0,0,7,0,0,0,Matches
1410,Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,22,1996,26.6,1194,1461,81.7,18078,4211,632,713,88.6,425,487,87.3,66,106,62.3,4,4.0,3.8,0.0,27,119,40,1,175,Matches
1411,Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,13,13,100.0,170,60,7,7,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1412,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,1257,1418,88.6,20195,5158,648,712,91.0,473,511,92.6,100,128,78.1,1,0.9,1.3,+0.1,18,89,12,2,118,Matches
1413,Jürgen Locadia,nl NED,"FW,MF",Brighton,eng Premier League,24,1993,13.7,249,348,71.6,3807,749,148,194,76.3,66,94,70.2,23,33,69.7,0,1.0,0.6,-1.0,13,12,10,2,15,Matches
1414,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,1047,1228,85.3,16804,4975,552,600,92.0,379,437,86.7,88,136,64.7,4,3.5,3.3,+0.5,41,101,18,1,130,Matches
1415,Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,22,1996,11.1,539,616,87.5,7014,1438,328,360,91.1,153,172,89.0,14,17,82.4,2,0.8,0.7,+1.2,16,40,6,0,61,Matches
1416,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,354,418,84.7,6040,1402,148,161,91.9,172,193,89.1,20,36,55.6,1,0.2,0.3,+0.8,6,32,2,1,40,Matches
1417,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,138,170,81.2,3100,1193,34,38,89.5,74,84,88.1,28,43,65.1,1,0.5,0.0,+0.5,1,8,0,0,10,Matches
1418,Shane Long,ie IRL,"FW,MF",Southampton,eng Premier League,31,1987,14.1,198,321,61.7,2491,510,133,192,69.3,51,86,59.3,5,18,27.8,1,1.6,1.4,-0.6,12,14,5,1,18,Matches
1419,Samuele Longo,it ITA,FW,Huesca,es La Liga,26,1992,6.2,52,83,62.7,637,179,33,45,73.3,11,22,50.0,2,4,50.0,2,1.7,0.2,+0.3,6,4,1,0,7,Matches
1420,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,239,297,80.5,4621,1139,104,123,84.6,92,100,92.0,37,59,62.7,0,0.5,0.5,-0.5,5,33,6,2,28,Matches
1421,Ademola Lookman,ng NGA,"FW,MF",Everton,eng Premier League,20,1997,6.9,224,274,81.8,2776,697,153,172,89.0,53,64,82.8,6,13,46.2,2,1.4,1.0,+0.6,10,12,7,4,24,Matches
1422,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34.0,864,1074,80.4,23387,15858,115,115,100.0,465,468,99.4,280,483,58.0,0,0.0,0.0,0.0,0,4,0,0,1,Matches
1423,Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,22,1995,20.5,447,689,64.9,6891,2311,260,306,85.0,123,191,64.4,46,120,38.3,2,4.7,3.7,-2.7,47,26,24,9,66,Matches
1424,Álex López,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,69,77,89.6,1293,236,26,28,92.9,30,33,90.9,11,12,91.7,0,0.0,0.1,0.0,0,6,1,1,9,Matches
1425,Cristian López,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,67,101,66.3,793,96,44,55,80.0,17,27,63.0,1,1,100.0,0,0.6,0.2,-0.6,2,2,0,0,6,Matches
1426,David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,1070,1213,88.2,21115,8037,360,402,89.6,549,589,93.2,147,201,73.1,0,0.3,0.4,-0.3,5,72,6,1,81,Matches
1427,Diego López,es ESP,GK,Espanyol,es La Liga,36,1981,38.0,835,1205,69.3,25991,19055,94,94,100.0,403,411,98.1,336,694,48.4,0,0.0,0.1,0.0,1,17,0,0,1,Matches
1428,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,848,1112,76.3,13724,4920,427,473,90.3,355,455,78.0,53,121,43.8,1,0.9,1.4,+0.1,17,63,21,7,86,Matches
1429,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,198,245,80.8,3747,1582,74,86,86.0,97,113,85.8,23,41,56.1,0,0.0,0.3,0.0,0,12,0,0,18,Matches
1430,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,2065,2303,89.7,29476,11251,1236,1315,94.0,597,652,91.6,129,198,65.2,3,3.3,3.0,-0.3,47,172,30,10,268,Matches
1431,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,191,234,81.6,3151,1259,102,108,94.4,67,81,82.7,18,34,52.9,1,0.5,0.6,+0.5,5,14,7,4,22,Matches
1432,Pau López,es ESP,GK,Betis,es La Liga,23,1994,33.0,1015,1248,81.3,24142,16870,234,236,99.2,537,548,98.0,243,457,53.2,0,0.0,0.0,0.0,0,5,1,0,1,Matches
1433,Roberto López,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,1,3,33.3,6,0,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1434,Unai López,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,218,257,84.8,4080,911,93,101,92.1,94,102,92.2,26,42,61.9,0,0.4,0.5,-0.4,2,24,4,1,31,Matches
1435,Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,711,1105,64.3,26054,21655,46,46,100.0,281,289,97.2,383,767,49.9,1,0.5,0.1,+0.5,4,22,0,0,0,Matches
1436,Albert Lottin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,16,2001,0.2,9,11,81.8,208,109,2,3,66.7,4,5,80.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
1437,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,19,1999,1.0,31,43,72.1,473,124,15,18,83.3,12,14,85.7,2,5,40.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
1438,Davor Lovren,hr CRO,MF,Düsseldorf,de Bundesliga,19,1998,0.5,12,17,70.6,143,28,9,10,90.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
1439,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,715,829,86.2,13411,4861,250,272,91.9,404,443,91.2,50,95,52.6,0,0.1,0.4,-0.1,1,22,2,1,27,Matches
1440,Chris Löwe,de GER,"DF,MF",Huddersfield,eng Premier League,29,1989,22.9,767,1109,69.2,13554,4429,386,454,85.0,248,348,71.3,109,220,49.5,2,1.7,1.6,+0.3,20,42,24,21,64,Matches
1441,Eduard Löwen,de GER,"MF,FW",Nürnberg,de Bundesliga,21,1997,18.0,540,729,74.1,9520,3427,254,309,82.2,204,251,81.3,66,112,58.9,2,1.9,1.9,+0.1,15,66,14,3,98,Matches
1442,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,626,914,68.5,11693,5445,292,337,86.6,228,335,68.1,95,198,48.0,0,0.7,0.7,-0.7,8,66,20,7,74,Matches
1443,Anthony Lozano,hn HON,"FW,MF",Girona,es La Liga,25,1993,8.1,122,190,64.2,1500,374,76,99,76.8,27,44,61.4,5,19,26.3,0,0.4,0.4,-0.4,4,7,4,0,11,Matches
1444,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,168,187,89.8,3183,1142,62,66,93.9,86,91,94.5,18,27,66.7,0,0.0,0.0,0.0,0,6,0,0,14,Matches
1445,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,1254,1537,81.6,18297,6454,720,776,92.8,406,500,81.2,68,160,42.5,2,1.1,1.9,+0.9,15,95,25,7,110,Matches
1446,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,1437,1816,79.1,23651,8165,735,817,90.0,567,694,81.7,114,217,52.5,1,2.3,3.1,-1.3,25,127,36,15,158,Matches
1447,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,31,1987,35.5,528,799,66.1,7840,2236,312,378,82.5,142,204,69.6,44,101,43.6,5,6.0,3.5,-1.0,44,35,45,7,87,Matches
1448,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,1168,1331,87.8,22022,6805,407,445,91.5,612,680,90.0,125,160,78.1,1,0.5,0.5,+0.5,6,44,4,2,63,Matches
1449,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,206,246,83.7,3264,1059,111,116,95.7,82,98,83.7,10,24,41.7,0,0.7,0.1,-0.7,3,12,4,2,16,Matches
1450,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,2317,2643,87.7,46443,17719,800,851,94.0,1179,1273,92.6,309,459,67.3,2,2.9,2.8,-0.9,17,212,14,1,247,Matches
1451,Douglas Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,619,746,83.0,12097,3567,246,274,89.8,260,301,86.4,99,143,69.2,0,0.5,0.7,-0.5,10,66,7,1,90,Matches
1452,Everton Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,112,132,84.8,1618,302,59,65,90.8,46,50,92.0,3,10,30.0,0,0.0,0.3,0.0,0,9,0,0,8,Matches
1453,Jordan Lukaku,be BEL,"DF,MF",Lazio,it Serie A,24,1994,1.9,83,109,76.1,1141,347,51,62,82.3,29,35,82.9,1,5,20.0,0,0.0,0.2,0.0,1,4,0,0,5,Matches
1454,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,359,581,61.8,4607,1012,203,285,71.2,82,153,53.6,20,44,45.5,0,2.2,2.9,-2.2,21,30,23,3,55,Matches
1455,Dodi Lukebakio,be BEL,"FW,MF",Düsseldorf,de Bundesliga,20,1997,21.9,425,591,71.9,6877,1172,228,266,85.7,138,194,71.1,42,77,54.5,3,2.2,2.2,+0.8,20,23,18,7,41,Matches
1456,Saša Lukić,rs SRB,MF,Torino,it Serie A,21,1996,11.0,396,467,84.8,6250,1620,203,227,89.4,124,139,89.2,41,56,73.2,0,0.7,1.0,-0.7,12,36,13,6,46,Matches
1457,Senad Lulić,ba BIH,"DF,FW",Lazio,it Serie A,32,1986,32.5,1241,1675,74.1,20682,6590,639,729,87.7,430,577,74.5,128,228,56.1,1,4.7,4.5,-3.7,52,83,66,33,154,Matches
1458,Antonio Luna,es ESP,"DF,FW",Levante,es La Liga,27,1991,14.0,462,651,71.0,7490,2889,236,264,89.4,190,264,72.0,27,92,29.3,2,1.8,1.1,+0.2,10,32,19,8,48,Matches
1459,Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,82,124,66.1,3059,2362,6,7,85.7,28,28,100.0,48,89,53.9,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1460,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,419,467,89.7,7131,2648,181,194,93.3,206,219,94.1,23,39,59.0,0,0.0,0.1,0.0,0,21,1,0,20,Matches
1461,Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,1148,1332,86.2,22914,8135,386,418,92.3,602,668,90.1,148,219,67.6,1,0.6,0.3,+0.4,4,45,1,0,67,Matches
1462,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,330,483,68.3,10038,6785,19,19,100.0,184,186,98.9,127,276,46.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1463,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1.0,20,25,80.0,380,98,7,7,100.0,9,11,81.8,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
1464,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,429,536,80.0,8670,3161,152,176,86.4,212,246,86.2,59,94,62.8,0,0.3,0.2,-0.3,3,24,2,0,39,Matches
1465,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,478,573,83.4,8856,3043,183,198,92.4,249,278,89.6,41,86,47.7,0,0.0,0.1,0.0,0,22,0,0,18,Matches
1466,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,282,437,64.5,5164,2346,115,139,82.7,119,177,67.2,36,79,45.6,1,1.6,1.0,-0.6,8,24,8,5,24,Matches
