,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
866,Dani García,es ESP,MF,Athletic Club,es La Liga,28,1990,29,29,"2,476",27.5,0,1,1,0,0,0,13,0,0.0,0.0,0.1,0.2,11,105,10,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.01,0.00,0.01,Matches
867,Javi García,es ESP,"DF,MF",Betis,es La Liga,31,1987,13,6,524,5.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,28,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
868,Manu García,es ESP,MF,Alavés,es La Liga,32,1986,34,25,"2,330",25.9,1,1,2,1,0,0,6,0,2.9,2.9,0.7,3.6,19,97,35,0.04,0.04,0.08,0.04,0.08,0.11,0.03,0.14,0.11,0.14,Matches
869,Manu García,es ESP,MF,Toulouse,fr Ligue 1,20,1998,31,21,"1,843",20.5,0,4,4,0,0,0,2,1,0.8,0.8,1.8,2.6,36,139,65,0.00,0.20,0.20,0.00,0.20,0.04,0.09,0.12,0.04,0.12,Matches
870,Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,32,1986,33,27,"2,369",26.3,9,3,12,7,2,4,12,0,8.7,5.4,3.0,8.4,27,116,135,0.34,0.11,0.46,0.27,0.38,0.33,0.11,0.44,0.20,0.32,Matches
871,Raúl García,es ESP,DF,Leganés,es La Liga,29,1989,5,4,381,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
872,Raúl García,es ESP,DF,Girona,es La Liga,29,1989,10,10,850,9.4,0,1,1,0,0,0,1,0,0.4,0.4,0.3,0.8,27,28,41,0.00,0.11,0.11,0.00,0.11,0.04,0.04,0.08,0.04,0.08,Matches
873,Sergio García,es ESP,"FW,MF",Espanyol,es La Liga,35,1983,29,17,"1,486",16.5,2,1,3,2,0,0,3,0,3.3,3.3,2.3,5.6,47,65,152,0.12,0.06,0.18,0.12,0.18,0.20,0.14,0.34,0.20,0.34,Matches
874,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
875,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,31,30,"2,599",28.9,1,2,3,1,0,0,17,1,1.9,1.9,2.6,4.5,56,106,128,0.03,0.07,0.10,0.03,0.10,0.07,0.09,0.15,0.07,0.15,Matches
876,Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
877,Marcello Gazzola,it ITA,"DF,MF",Parma,it Serie A,33,1985,20,9,921,10.2,1,0,1,1,0,0,3,0,1.0,1.0,0.5,1.4,13,30,36,0.10,0.00,0.10,0.10,0.10,0.09,0.05,0.14,0.09,0.14,Matches
878,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,31,30,"2,672",29.7,2,1,3,2,0,0,3,0,1.4,1.4,1.9,3.3,67,135,67,0.07,0.03,0.10,0.07,0.10,0.05,0.06,0.11,0.05,0.11,Matches
879,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
880,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,32,32,"2,814",31.3,3,2,5,3,0,0,2,0,3.9,3.9,2.0,5.9,42,131,151,0.10,0.06,0.16,0.10,0.16,0.13,0.06,0.19,0.13,0.19,Matches
881,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,20,1998,4,2,246,2.7,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,6,18,4,0.00,0.37,0.37,0.00,0.37,0.05,0.31,0.36,0.05,0.36,Matches
882,Jérémy Gélin,fr FRA,"DF,MF",Rennes,fr Ligue 1,21,1997,22,12,"1,278",14.2,0,0,0,0,0,0,3,1,0.9,0.9,0.1,1.0,5,79,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
883,Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,30,1987,6,5,357,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
884,Christian Gentner,de GER,"MF,FW",Stuttgart,de Bundesliga,32,1985,29,24,"2,018",22.4,0,5,5,0,0,0,3,0,2.5,2.5,2.1,4.6,33,134,65,0.00,0.22,0.22,0.00,0.22,0.11,0.09,0.20,0.11,0.20,Matches
885,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,24,1994,30,28,"2,455",27.3,2,2,4,2,0,0,2,0,3.5,3.5,3.1,6.6,74,95,155,0.07,0.07,0.15,0.07,0.15,0.13,0.11,0.24,0.13,0.24,Matches
886,Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,28,1990,36,23,"2,170",24.1,8,2,10,8,0,0,1,0,4.8,4.8,3.2,7.9,9,29,111,0.33,0.08,0.41,0.33,0.41,0.20,0.13,0.33,0.20,0.33,Matches
887,Gerson,br BRA,"MF,FW",Fiorentina,it Serie A,21,1997,36,27,"2,426",27.0,3,3,6,3,0,0,9,0,2.8,2.8,2.7,5.5,82,150,104,0.11,0.11,0.22,0.11,0.22,0.10,0.10,0.21,0.10,0.21,Matches
888,Gervinho,ci CIV,FW,Parma,it Serie A,31,1987,30,27,"2,304",25.6,11,2,13,11,0,0,3,0,7.4,7.4,3.7,11.1,107,53,126,0.43,0.08,0.51,0.43,0.51,0.29,0.15,0.43,0.29,0.43,Matches
889,Willem Geubbels,fr FRA,MF,Monaco,fr Ligue 1,16,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
890,Lamine Ghezali,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,1999,6,0,44,0.5,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,6,3,11,2.05,0.00,2.05,2.05,2.05,0.71,0.00,0.71,0.71,0.71,Matches
891,Rachid Ghezzal,dz ALG,"FW,MF",Leicester City,eng Premier League,26,1992,19,8,743,8.3,1,0,1,1,0,0,3,0,1.4,1.4,1.7,3.1,36,40,77,0.12,0.00,0.12,0.12,0.12,0.17,0.20,0.38,0.17,0.38,Matches
892,Paolo Ghiglione,it ITA,DF,Frosinone,it Serie A,21,1997,9,6,514,5.7,1,0,1,1,0,0,4,0,0.5,0.5,0.6,1.0,11,10,39,0.18,0.00,0.18,0.18,0.18,0.08,0.10,0.18,0.08,0.18,Matches
893,Saman Ghoddos,ir IRN,"FW,MF",Amiens,fr Ligue 1,24,1993,27,20,"1,827",20.3,4,4,8,4,0,0,4,0,2.6,2.6,2.6,5.2,40,44,124,0.20,0.20,0.39,0.20,0.39,0.13,0.13,0.26,0.13,0.26,Matches
894,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,27,1991,16,12,"1,154",12.8,1,3,4,1,0,0,2,0,1.0,1.0,3.3,4.4,37,68,138,0.08,0.23,0.31,0.08,0.31,0.08,0.26,0.34,0.08,0.34,Matches
895,Emanuele Giaccherini,it ITA,"MF,FW",Chievo,it Serie A,33,1985,26,22,"2,009",22.3,3,1,4,2,1,2,8,0,3.0,1.4,3.6,5.0,76,106,193,0.13,0.04,0.18,0.09,0.13,0.14,0.16,0.30,0.06,0.22,Matches
896,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,18,2000,26,5,663,7.4,0,1,1,0,0,0,1,0,1.1,1.1,1.3,2.4,13,28,47,0.00,0.14,0.14,0.00,0.14,0.15,0.17,0.32,0.15,0.32,Matches
897,Ben Gibson,eng ENG,DF,Burnley,eng Premier League,25,1993,1,1,62,0.7,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,0,2,0,1.45,0.00,1.45,1.45,1.45,1.06,0.00,1.06,1.06,1.06,Matches
898,Fabian Giefer,de GER,GK,Augsburg,de Bundesliga,28,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
899,Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,26,1991,30,29,"2,593",28.8,0,3,3,0,0,0,2,0,1.3,1.3,3.2,4.5,54,116,100,0.00,0.10,0.10,0.00,0.10,0.04,0.11,0.16,0.04,0.16,Matches
900,Bryan Gil,es ESP,"MF,FW",Sevilla,es La Liga,17,2001,11,0,167,1.9,1,1,2,1,0,0,0,0,0.8,0.8,0.4,1.3,10,7,28,0.54,0.54,1.08,0.54,1.08,0.45,0.24,0.69,0.45,0.69,Matches
901,Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,27,1991,24,12,"1,276",14.2,6,2,8,6,0,0,4,0,3.8,3.8,1.6,5.4,34,25,103,0.42,0.14,0.56,0.42,0.56,0.27,0.11,0.38,0.27,0.38,Matches
902,Matthias Ginter,de GER,DF,Gladbach,de Bundesliga,24,1994,27,27,"2,379",26.4,2,0,2,2,0,0,2,0,1.8,1.8,1.0,2.8,61,151,19,0.08,0.00,0.08,0.08,0.08,0.07,0.04,0.11,0.07,0.11,Matches
903,Andrei Girotto,br BRA,MF,Nantes,fr Ligue 1,26,1992,20,18,"1,475",16.4,2,0,2,2,0,0,6,3,1.1,1.1,0.4,1.5,17,81,10,0.12,0.00,0.12,0.12,0.12,0.07,0.03,0.09,0.07,0.09,Matches
904,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,31,1986,27,7,847,9.4,2,4,6,2,0,0,1,0,4.6,4.6,2.2,6.8,3,9,75,0.21,0.43,0.64,0.21,0.64,0.49,0.23,0.72,0.49,0.72,Matches
905,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,30,1988,33,33,"2,970",33.0,1,0,1,1,0,0,10,0,1.4,1.4,0.1,1.5,30,107,2,0.03,0.00,0.03,0.03,0.03,0.04,0.00,0.04,0.04,0.04,Matches
906,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,23,1995,30,21,"1,762",19.6,10,5,15,10,0,0,0,0,9.4,9.4,6.9,16.3,101,69,236,0.51,0.26,0.77,0.51,0.77,0.48,0.35,0.83,0.48,0.83,Matches
907,Joris Gnagnon,fr FRA,"DF,MF",Sevilla,es La Liga,21,1997,7,4,446,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.3,10,25,7,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
908,Eddy Gnahoré,fr FRA,MF,Amiens,fr Ligue 1,24,1993,34,24,"2,243",24.9,4,2,6,4,0,0,4,2,4.3,4.3,2.5,6.8,45,88,63,0.16,0.08,0.24,0.16,0.24,0.17,0.10,0.27,0.17,0.27,Matches
909,Massimo Gobbi,it ITA,DF,Parma,it Serie A,37,1980,16,13,"1,183",13.1,0,1,1,0,0,0,3,0,0.2,0.2,0.4,0.5,27,60,27,0.00,0.08,0.08,0.00,0.08,0.01,0.03,0.04,0.01,0.04,Matches
910,Kevin Goden,de GER,"DF,MF",Nürnberg,de Bundesliga,19,1999,5,3,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
911,Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,32,1986,30,28,"2,509",27.9,3,1,4,3,0,0,6,0,2.6,2.6,0.3,2.9,12,60,3,0.11,0.04,0.14,0.11,0.14,0.09,0.01,0.10,0.09,0.10,Matches
912,Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,30,1988,8,7,713,7.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
913,Edoardo Goldaniga,it ITA,DF,Frosinone,it Serie A,24,1993,29,29,"2,610",29.0,1,1,2,1,0,0,6,0,2.0,2.0,0.8,2.8,19,87,21,0.03,0.03,0.07,0.03,0.07,0.07,0.03,0.10,0.07,0.10,Matches
914,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,23,1995,20,20,"1,799",20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
915,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,22,1996,30,27,"2,290",25.4,3,3,6,3,0,0,7,1,4.3,4.3,2.0,6.3,80,120,151,0.12,0.12,0.24,0.12,0.24,0.17,0.08,0.25,0.17,0.25,Matches
916,André Gomes,pt POR,MF,Everton,eng Premier League,25,1993,27,24,"1,980",22.0,1,1,2,1,0,0,7,0,1.6,1.6,0.6,2.2,49,145,22,0.05,0.05,0.09,0.05,0.09,0.07,0.03,0.10,0.07,0.10,Matches
917,Angel Gomes,eng ENG,"MF,FW",Manchester Utd,eng Premier League,17,2000,2,0,27,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,3,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28,Matches
918,Ibai Gómez,es ESP,FW,Athletic Club,es La Liga,28,1989,14,6,580,6.4,0,2,2,0,0,0,0,0,0.4,0.4,1.4,1.8,7,23,60,0.00,0.31,0.31,0.00,0.31,0.07,0.21,0.28,0.07,0.28,Matches
919,Ibai Gómez,es ESP,"MF,FW",Alavés,es La Liga,28,1989,18,17,"1,449",16.1,3,2,5,3,0,1,0,0,3.3,2.5,2.1,4.6,19,41,73,0.19,0.12,0.31,0.19,0.31,0.21,0.13,0.34,0.16,0.29,Matches
920,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,21,1997,16,12,"1,063",11.8,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,6,38,13,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
921,Mario Gómez,de GER,FW,Stuttgart,de Bundesliga,33,1985,31,25,"2,211",24.6,7,2,9,7,0,0,4,1,9.3,9.3,2.7,12.0,18,37,111,0.28,0.08,0.37,0.28,0.37,0.38,0.11,0.49,0.38,0.49,Matches
922,Maxi Gómez,uy URU,FW,Celta Vigo,es La Liga,21,1996,35,33,"2,960",32.9,13,5,18,12,1,1,6,1,12.5,11.7,3.0,14.6,33,64,150,0.40,0.15,0.55,0.36,0.52,0.38,0.09,0.47,0.35,0.45,Matches
923,Moi Gómez,es ESP,MF,Huesca,es La Liga,24,1994,36,35,"3,055",33.9,2,7,9,2,0,0,3,0,2.1,2.1,4.8,6.9,52,180,61,0.06,0.21,0.27,0.06,0.27,0.06,0.14,0.20,0.06,0.20,Matches
924,Papu Gómez,ar ARG,"MF,FW",Atalanta,it Serie A,30,1988,35,34,"2,899",32.2,7,11,18,7,0,0,5,0,8.4,8.4,12.8,21.3,239,238,264,0.22,0.34,0.56,0.22,0.56,0.26,0.40,0.66,0.26,0.66,Matches
925,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,26,1992,32,31,"2,765",30.7,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.2,12,94,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
926,Alfred Gomis,sn SEN,GK,SPAL,it Serie A,24,1993,20,19,"1,724",19.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
927,Maxime Gonalons,fr FRA,MF,Sevilla,es La Liga,29,1989,10,5,540,6.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,39,2,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
928,Anthony Gonçalves,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,32,1986,18,12,"1,058",11.8,5,2,7,5,0,0,3,0,1.5,1.5,1.3,2.7,50,45,77,0.43,0.17,0.60,0.43,0.60,0.12,0.11,0.23,0.12,0.23,Matches
929,Jérôme Gondorf,de GER,"MF,FW",Freiburg,de Bundesliga,30,1988,25,13,"1,296",14.4,2,2,4,2,0,0,3,0,1.5,1.5,3.1,4.7,22,54,62,0.14,0.14,0.28,0.14,0.28,0.10,0.22,0.32,0.10,0.32,Matches
930,Álvaro González,es ESP,DF,Villarreal,es La Liga,28,1990,33,33,"2,964",32.9,1,2,3,1,0,0,17,2,1.2,1.2,1.2,2.4,30,144,6,0.03,0.06,0.09,0.03,0.09,0.04,0.04,0.07,0.04,0.07,Matches
931,Bruno González,es ESP,DF,Getafe,es La Liga,28,1990,23,18,"1,701",18.9,0,1,1,0,0,0,7,1,0.7,0.7,0.3,1.0,4,29,1,0.00,0.05,0.05,0.00,0.05,0.04,0.01,0.05,0.04,0.05,Matches
932,Cristo González,es ESP,FW,Real Madrid,es La Liga,20,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.14,0.06,0.14,Matches
933,Giancarlo González,cr CRC,DF,Bologna,it Serie A,30,1988,12,8,746,8.3,0,1,1,0,0,0,2,0,0.2,0.2,0.7,0.9,6,25,2,0.00,0.12,0.12,0.00,0.12,0.02,0.08,0.11,0.02,0.11,Matches
934,Nicolás González,ar ARG,"FW,MF",Stuttgart,de Bundesliga,20,1998,30,23,"2,162",24.0,2,3,5,2,0,0,2,1,6.3,6.3,3.9,10.2,62,51,154,0.08,0.12,0.21,0.08,0.21,0.26,0.16,0.42,0.26,0.42,Matches
935,Jon Gorenc Stanković,si SVN,"MF,DF",Huddersfield,eng Premier League,22,1996,11,9,715,7.9,1,0,1,1,0,0,2,0,1.0,1.0,0.1,1.1,5,17,4,0.13,0.00,0.13,0.13,0.13,0.13,0.01,0.14,0.13,0.14,Matches
936,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,23,1995,30,23,"2,023",22.5,8,4,12,8,0,0,3,0,6.3,6.3,2.5,8.8,58,112,79,0.36,0.18,0.53,0.36,0.53,0.28,0.11,0.39,0.28,0.39,Matches
937,Mathieu Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,27,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
938,Mirko Gori,it ITA,MF,Frosinone,it Serie A,25,1993,10,2,329,3.7,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,7,15,9,0.00,0.00,0.00,0.00,0.00,0.11,0.03,0.14,0.11,0.14,Matches
939,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,21,1996,7,6,455,5.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,6,18,25,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches
940,Robin Gosens,de GER,"DF,MF",Atalanta,it Serie A,24,1994,28,23,"1,942",21.6,3,2,5,3,0,0,2,0,2.1,2.1,2.7,4.9,96,133,153,0.14,0.09,0.23,0.14,0.23,0.10,0.13,0.22,0.10,0.22,Matches
941,Dan Gosling,eng ENG,MF,Bournemouth,eng Premier League,28,1990,25,19,"1,739",19.3,2,1,3,2,0,0,8,0,1.9,1.9,1.5,3.4,7,116,23,0.10,0.05,0.16,0.10,0.16,0.10,0.08,0.17,0.10,0.17,Matches
942,Felix Götze,de GER,MF,Augsburg,de Bundesliga,20,1998,6,0,126,1.4,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.1,0,4,2,0.71,0.00,0.71,0.71,0.71,0.75,0.00,0.75,0.75,0.75,Matches
943,Mario Götze,de GER,"FW,MF",Dortmund,de Bundesliga,26,1992,26,19,"1,674",18.6,7,7,14,7,0,0,0,0,4.7,4.7,6.2,10.9,54,80,182,0.38,0.38,0.75,0.38,0.75,0.25,0.33,0.59,0.25,0.59,Matches
944,Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,24,1993,30,30,"2,620",29.1,1,0,1,1,0,0,2,0,0.5,0.5,0.2,0.8,5,52,1,0.03,0.00,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03,Matches
945,Yoann Gourcuff,fr FRA,"MF,FW",Dijon,fr Ligue 1,32,1986,8,0,134,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,9,9,11,0.00,0.00,0.00,0.00,0.00,0.26,0.09,0.35,0.26,0.35,Matches
946,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,27,1991,25,24,"2,092",23.2,0,2,2,0,0,0,4,0,0.7,0.7,2.0,2.7,25,127,2,0.00,0.09,0.09,0.00,0.09,0.03,0.09,0.12,0.03,0.12,Matches
947,Paolo Gozzi Iweru,it ITA,DF,Juventus,it Serie A,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
948,Max Gradel,ci CIV,"FW,MF",Toulouse,fr Ligue 1,30,1987,36,36,"3,240",36.0,11,5,16,7,4,8,6,0,14.8,8.5,7.1,15.6,174,127,349,0.31,0.14,0.44,0.19,0.33,0.41,0.20,0.61,0.24,0.43,Matches
949,Jonathan Gradit,fr FRA,DF,Caen,fr Ligue 1,25,1992,24,23,"2,010",22.3,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,42,66,24,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
950,Samuel Grandsir,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,21,1996,8,2,237,2.6,0,0,0,0,0,0,0,1,0.0,0.0,0.4,0.4,9,6,21,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.15,0.01,0.15,Matches
951,Samuel Grandsir,fr FRA,"FW,MF",Monaco,fr Ligue 1,21,1996,12,4,469,5.2,0,1,1,0,0,0,1,1,0.2,0.2,2.1,2.3,16,9,74,0.00,0.19,0.19,0.00,0.19,0.04,0.41,0.44,0.04,0.44,Matches
952,Álex Granell,es ESP,"MF,DF",Girona,es La Liga,29,1988,32,26,"2,391",26.6,0,4,4,0,0,0,5,0,1.2,1.2,6.0,7.2,46,182,80,0.00,0.15,0.15,0.00,0.15,0.05,0.22,0.27,0.05,0.27,Matches
953,Esteban Granero,es ESP,MF,Espanyol,es La Liga,31,1987,28,24,"2,013",22.4,3,1,4,3,0,0,11,0,1.8,1.8,1.5,3.3,39,113,36,0.13,0.04,0.18,0.13,0.18,0.08,0.07,0.15,0.08,0.15,Matches
954,Karlan Grant,eng ENG,FW,Huddersfield,eng Premier League,20,1997,13,9,877,9.7,4,0,4,4,0,0,0,0,3.6,3.6,0.3,3.9,22,14,51,0.41,0.00,0.41,0.41,0.41,0.37,0.03,0.40,0.37,0.40,Matches
955,Alberto Grassi,it ITA,MF,Parma,it Serie A,23,1995,7,5,462,5.1,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,2,7,10,0.00,0.00,0.00,0.00,0.00,0.18,0.02,0.20,0.18,0.20,Matches
956,Andre Gray,jm JAM,FW,Watford,eng Premier League,27,1991,29,13,"1,366",15.2,7,2,9,7,0,0,2,0,5.0,5.0,1.9,7.0,21,15,96,0.46,0.13,0.59,0.46,0.59,0.33,0.13,0.46,0.33,0.46,Matches
957,Demarai Gray,jm JAM,"FW,MF",Leicester City,eng Premier League,22,1996,34,23,"1,985",22.1,4,1,5,4,0,0,2,0,4.5,4.5,1.3,5.8,73,53,180,0.18,0.05,0.23,0.18,0.23,0.20,0.06,0.26,0.20,0.26,Matches
958,Mason Greenwood,eng ENG,FW,Manchester Utd,eng Premier League,16,2001,3,1,117,1.3,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,8,3,18,0.00,0.00,0.00,0.00,0.00,0.51,0.07,0.58,0.51,0.58,Matches
959,Michael Gregoritsch,at AUT,"MF,FW",Augsburg,de Bundesliga,24,1994,32,28,"2,487",27.6,6,2,8,5,1,1,4,0,10.1,9.3,2.5,11.8,36,102,145,0.22,0.07,0.29,0.18,0.25,0.36,0.09,0.45,0.34,0.43,Matches
960,Clément Grenier,fr FRA,MF,Rennes,fr Ligue 1,27,1991,33,29,"2,668",29.6,2,5,7,2,0,1,6,0,3.8,2.9,5.3,8.2,41,225,62,0.07,0.17,0.24,0.07,0.24,0.13,0.18,0.31,0.10,0.28,Matches
961,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,27,1991,37,37,"3,198",35.5,15,8,23,12,3,3,5,0,13.9,11.6,7.7,19.3,87,136,241,0.42,0.23,0.65,0.34,0.56,0.39,0.22,0.61,0.33,0.54,Matches
962,Vincenzo Grifo,it ITA,"MF,FW",Hoffenheim,de Bundesliga,25,1993,7,3,335,3.7,1,2,3,0,1,1,0,0,1.5,0.7,0.6,1.3,15,22,36,0.27,0.54,0.81,0.00,0.54,0.40,0.16,0.56,0.19,0.35,Matches
963,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,25,1993,16,16,"1,427",15.9,6,3,9,5,1,1,1,0,3.6,2.9,3.2,6.1,63,68,110,0.38,0.19,0.57,0.32,0.50,0.23,0.20,0.43,0.18,0.38,Matches
964,Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,22,1995,30,27,"2,394",26.6,0,3,3,0,0,0,8,0,1.3,1.3,2.9,4.2,54,177,14,0.00,0.11,0.11,0.00,0.11,0.05,0.11,0.16,0.05,0.16,Matches
965,Jérémy Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,31,1987,5,2,168,1.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,1,6,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05,Matches
966,Pascal Groß,de GER,"MF,FW",Brighton,eng Premier League,27,1991,25,24,"1,864",20.7,3,3,6,2,1,2,1,0,4.4,2.8,5.5,8.4,26,110,106,0.14,0.14,0.29,0.10,0.24,0.21,0.27,0.48,0.14,0.40,Matches
967,Sergej Grubac,me MNE,FW,Chievo,it Serie A,18,2000,3,2,157,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,0,6,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,Matches
968,Marko Grujić,rs SRB,MF,Hertha BSC,de Bundesliga,22,1996,22,20,"1,780",19.8,5,1,6,5,0,0,5,0,4.4,4.4,1.7,6.1,45,112,43,0.25,0.05,0.30,0.25,0.30,0.22,0.09,0.31,0.22,0.31,Matches
