,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked
2009,2412,Stefano Sensi,it ITA,MF,Inter,it Serie A,27.0,1995.0,0.5,52.0,49.0,3.0,1.0,1.0,1.0,1,0.0,2.0,0.0,1.0,0.0,47.0,0.0,1.0
2010,2413,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,26.0,1997.0,18.4,602.0,570.0,29.0,23.0,0.0,12.0,9,2.0,0.0,0.0,0.0,0.0,445.0,3.0,19.0
2011,2414,Benjamin Šeško,si SVN,FW,RB Leipzig,de Bundesliga,20.0,2003.0,17.0,330.0,316.0,12.0,0.0,4.0,0.0,4,1.0,0.0,0.0,0.0,0.0,215.0,2.0,14.0
2012,2415,Kevin Sessa,de GER,"MF,FW",Heidenheim,de Bundesliga,23.0,2000.0,11.2,450.0,409.0,40.0,14.0,2.0,5.0,20,9.0,7.0,2.0,1.0,0.0,331.0,1.0,19.0
2013,2416,Aaron Seydel,de GER,FW,Darmstadt 98,de Bundesliga,27.0,1996.0,6.9,190.0,176.0,12.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,110.0,2.0,7.0
2014,2417,Andres Sfait,ro ROU,"DF,MF",Salernitana,it Serie A,18.0,2004.0,0.3,6.0,5.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
2015,2418,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,30.0,1992.0,19.3,662.0,617.0,42.0,1.0,2.0,9.0,17,39.0,1.0,1.0,0.0,0.0,545.0,3.0,17.0
2016,2419,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,28.0,1995.0,10.7,648.0,540.0,106.0,17.0,2.0,3.0,33,62.0,19.0,3.0,12.0,0.0,531.0,2.0,10.0
2017,2421,Eldor Shomurodov,uz UZB,"FW,MF",Cagliari,it Serie A,28.0,1995.0,10.4,230.0,212.0,17.0,0.0,2.0,1.0,7,2.0,0.0,0.0,0.0,0.0,153.0,1.0,7.0
2018,2422,Steven Shpendi,al ALB,"FW,MF",Empoli,it Serie A,20.0,2003.0,4.6,76.0,64.0,11.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,57.0,1.0,4.0
2019,2423,Sofiane Sidi Ali,fr FRA,MF,Marseille,fr Ligue 1,28.0,1995.0,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2020,2424,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,27.0,1995.0,25.1,1316.0,1146.0,166.0,59.0,4.0,13.0,111,6.0,81.0,30.0,44.0,0.0,1020.0,4.0,28.0
2021,2425,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,23.0,2000.0,10.1,559.0,545.0,13.0,10.0,0.0,9.0,1,3.0,0.0,0.0,0.0,0.0,456.0,1.0,5.0
2022,2426,Kiliann Sildillia,fr FRA,DF,Freiburg,de Bundesliga,21.0,2002.0,20.1,1167.0,973.0,192.0,17.0,1.0,4.0,37,170.0,0.0,0.0,0.0,0.0,847.0,2.0,32.0
2023,2427,André Silva,pt POR,FW,Real Sociedad,es La Liga,27.0,1995.0,8.1,165.0,143.0,20.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,134.0,2.0,8.0
2024,2428,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,28.0,1994.0,28.6,1936.0,1831.0,99.0,40.0,2.0,7.0,83,23.0,21.0,10.0,0.0,0.0,1671.0,6.0,37.0
2025,2429,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,26.0,1997.0,6.9,464.0,369.0,94.0,15.0,2.0,0.0,36,56.0,23.0,4.0,13.0,0.0,376.0,1.0,13.0
2026,2430,Fábio Silva,pt POR,FW,Wolves,eng Premier League,21.0,2002.0,2.9,76.0,72.0,4.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
2027,2432,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38.0,1984.0,28.1,2287.0,2198.0,88.0,60.0,0.0,9.0,4,3.0,0.0,0.0,0.0,0.0,2166.0,1.0,6.0
2028,2434,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,23.0,2000.0,23.8,1573.0,1456.0,115.0,51.0,3.0,11.0,18,64.0,0.0,0.0,0.0,0.0,1347.0,2.0,12.0
2029,2435,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,28.0,1995.0,8.9,187.0,170.0,15.0,0.0,2.0,0.0,6,0.0,0.0,0.0,0.0,0.0,132.0,2.0,4.0
2030,2436,Giuliano Simeone,ar ARG,FW,Alavés,es La Liga,20.0,2002.0,7.0,169.0,165.0,4.0,0.0,1.0,0.0,14,1.0,1.0,0.0,0.0,0.0,114.0,0.0,8.0
2031,2437,Jan-Carlo Simic,rs SRB,DF,Milan,it Serie A,18.0,2005.0,1.6,64.0,62.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
2032,2438,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,28.0,1995.0,19.9,508.0,472.0,30.0,4.0,4.0,4.0,114,6.0,13.0,3.0,5.0,0.0,318.0,6.0,41.0
2033,2440,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,20.0,2003.0,29.5,1434.0,1293.0,130.0,28.0,19.0,11.0,76,11.0,59.0,21.0,21.0,2.0,1137.0,11.0,42.0
2034,2441,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,22.0,2000.0,24.3,1490.0,1411.0,76.0,42.0,2.0,4.0,21,34.0,0.0,0.0,0.0,0.0,1282.0,3.0,11.0
2035,2442,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,24.0,1999.0,7.8,292.0,292.0,0.0,0.0,1.0,5.0,11,0.0,0.0,0.0,0.0,0.0,226.0,0.0,16.0
2036,2443,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,28.0,1995.0,4.3,276.0,231.0,45.0,9.0,0.0,1.0,5,35.0,1.0,1.0,0.0,0.0,237.0,0.0,3.0
2037,2444,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,27.0,1995.0,10.0,488.0,476.0,11.0,11.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.0,406.0,1.0,8.0
2038,2445,Ayanda Sishuba,be BEL,"MF,FW",Lens,fr Ligue 1,18.0,2005.0,0.7,14.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2039,2446,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,25.0,1997.0,18.2,752.0,737.0,13.0,12.0,2.0,2.0,2,1.0,0.0,0.0,0.0,0.0,614.0,2.0,4.0
2040,2447,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,33.0,1989.0,20.2,681.0,655.0,24.0,11.0,3.0,3.0,18,11.0,1.0,0.0,0.0,0.0,547.0,2.0,19.0
2041,2449,Tim Skarke,de GER,"FW,DF",Darmstadt 98,de Bundesliga,26.0,1996.0,26.7,855.0,777.0,77.0,12.0,1.0,10.0,94,35.0,11.0,4.0,6.0,0.0,622.0,1.0,32.0
2042,2450,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,28.0,1995.0,24.1,1287.0,1249.0,36.0,32.0,4.0,3.0,4,4.0,0.0,0.0,0.0,0.0,1082.0,2.0,20.0
2043,2451,Oliver Skipp,eng ENG,"MF,DF",Tottenham,eng Premier League,22.0,2000.0,7.9,383.0,366.0,16.0,8.0,1.0,0.0,1,8.0,0.0,0.0,0.0,0.0,351.0,1.0,2.0
2044,2452,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,23.0,1999.0,18.1,1339.0,1297.0,37.0,25.0,0.0,8.0,2,6.0,0.0,0.0,0.0,0.0,1172.0,5.0,4.0
2045,2454,Robert Skov,dk DEN,"DF,FW",Hoffenheim,de Bundesliga,27.0,1996.0,14.0,736.0,587.0,147.0,24.0,4.0,2.0,70,98.0,25.0,12.0,9.0,0.0,542.0,2.0,27.0
2046,2455,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,28.0,1995.0,18.1,1820.0,1773.0,45.0,30.0,0.0,4.0,1,5.0,0.0,0.0,0.0,0.0,1735.0,2.0,3.0
2047,2456,Naatan Skyttä,fi FIN,"MF,FW",Toulouse,fr Ligue 1,21.0,2002.0,1.3,61.0,59.0,2.0,0.0,0.0,0.0,2,0.0,1.0,1.0,0.0,0.0,56.0,0.0,0.0
2048,2457,Chris Smalling,eng ENG,DF,Roma,it Serie A,33.0,1989.0,4.3,228.0,224.0,4.0,4.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,1.0
2049,2458,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,32.0,1991.0,23.9,1025.0,793.0,229.0,14.0,3.0,1.0,39,215.0,0.0,0.0,0.0,0.0,782.0,3.0,26.0
2050,2459,Emile Smith Rowe,eng ENG,MF,Arsenal,eng Premier League,23.0,2000.0,3.9,213.0,207.0,6.0,3.0,0.0,1.0,1,1.0,1.0,0.0,0.0,0.0,188.0,0.0,2.0
2051,2460,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,22.0,2000.0,3.9,321.0,307.0,14.0,6.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,285.0,0.0,2.0
2052,2461,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,31.0,1991.0,0.7,69.0,61.0,8.0,2.0,0.0,0.0,4,6.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0
2053,2462,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,31.0,1991.0,3.9,179.0,131.0,48.0,1.0,1.0,0.0,3,46.0,1.0,0.0,0.0,0.0,124.0,0.0,3.0
2054,2463,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,28.0,1995.0,0.3,13.0,11.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
2055,2464,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,31.0,1992.0,18.3,526.0,517.0,6.0,1.0,1.0,3.0,22,4.0,0.0,0.0,0.0,0.0,387.0,3.0,26.0
2056,2465,Andrea Sodero,it ITA,MF,Empoli,it Serie A,18.0,2004.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2057,2466,Emran Soglo,eng ENG,"MF,DF",Marseille,fr Ligue 1,18.0,2005.0,1.2,39.0,38.0,1.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
2058,2469,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,25.0,1997.0,36.9,544.0,485.0,58.0,0.0,1.0,1.0,6,4.0,0.0,0.0,0.0,0.0,400.0,1.0,30.0
2059,2470,Ola Solbakken,no NOR,FW,Roma,it Serie A,24.0,1998.0,0.3,8.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2060,2471,Carlos Soler,es ESP,"MF,DF",Paris S-G,fr Ligue 1,26.0,1997.0,12.1,782.0,736.0,44.0,17.0,4.0,2.0,23,19.0,6.0,1.0,1.0,0.0,670.0,2.0,18.0
2061,2472,Jhon Solis,co COL,MF,Girona,es La Liga,18.0,2004.0,4.3,225.0,222.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,0.0,0.0,191.0,0.0,3.0
2062,2473,Manor Solomon,il ISR,FW,Tottenham,eng Premier League,24.0,1999.0,2.2,90.0,90.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0
2063,2476,Brandon Soppy,fr FRA,DF,Torino,it Serie A,21.0,2002.0,2.0,92.0,67.0,25.0,4.0,0.0,0.0,3,21.0,0.0,0.0,0.0,0.0,68.0,0.0,7.0
2064,2478,Alberto Soro,es ESP,MF,Granada,es La Liga,24.0,1999.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2065,2480,Borna Sosa,hr CRO,"FW,DF",Stuttgart,de Bundesliga,25.0,1998.0,0.5,43.0,37.0,6.0,2.0,0.0,1.0,12,1.0,3.0,2.0,1.0,0.0,27.0,0.0,2.0
2066,2481,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19.0,2003.0,8.0,589.0,534.0,52.0,25.0,0.0,6.0,29,1.0,26.0,9.0,10.0,0.0,516.0,3.0,4.0
2067,2482,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,32.0,1990.0,28.9,1445.0,1361.0,74.0,11.0,12.0,8.0,95,55.0,2.0,0.0,0.0,0.0,1071.0,10.0,47.0
2068,2483,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,24.0,1999.0,12.3,421.0,419.0,2.0,1.0,1.0,4.0,46,1.0,0.0,0.0,0.0,0.0,331.0,0.0,17.0
2069,2484,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28.0,1995.0,31.9,962.0,949.0,7.0,2.0,2.0,9.0,6,3.0,0.0,0.0,0.0,0.0,722.0,6.0,27.0
2070,2485,Matìas Soulé,ar ARG,"FW,MF",Frosinone,it Serie A,20.0,2003.0,34.7,1535.0,1387.0,142.0,27.0,23.0,3.0,98,32.0,82.0,32.0,15.0,1.0,1197.0,6.0,33.0
2071,2486,Boubakary Soumaré,fr FRA,MF,Sevilla,es La Liga,24.0,1999.0,25.4,1232.0,1221.0,9.0,8.0,2.0,6.0,3,1.0,0.0,0.0,0.0,0.0,1109.0,2.0,15.0
2072,2487,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,22.0,2000.0,2.6,62.0,58.0,3.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,33.0,1.0,6.0
2073,2488,Vinicius Souza,br BRA,MF,Sheffield Utd,eng Premier League,24.0,1999.0,29.6,994.0,978.0,13.0,10.0,0.0,8.0,10,2.0,0.0,0.0,0.0,0.0,790.0,3.0,30.0
2074,2489,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,26.0,1997.0,16.2,682.0,664.0,16.0,12.0,0.0,5.0,5,1.0,1.0,0.0,1.0,0.0,582.0,2.0,14.0
2075,2490,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,21.0,2002.0,8.0,353.0,338.0,15.0,14.0,2.0,2.0,0,1.0,0.0,0.0,0.0,0.0,301.0,0.0,3.0
2076,2491,Çağlar Söyüncü,tr TUR,DF,Atlético Madrid,es La Liga,27.0,1996.0,1.3,81.0,79.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0
2077,2492,Djed Spence,eng ENG,DF,Genoa,it Serie A,22.0,2000.0,9.5,342.0,275.0,67.0,4.0,0.0,2.0,12,63.0,0.0,0.0,0.0,0.0,272.0,0.0,5.0
2078,2495,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,30.0,1993.0,14.6,849.0,731.0,112.0,8.0,3.0,7.0,84,104.0,0.0,0.0,0.0,0.0,663.0,6.0,17.0
2079,2499,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,26.0,1996.0,25.9,1042.0,998.0,38.0,19.0,2.0,4.0,10,8.0,0.0,0.0,0.0,0.0,775.0,6.0,28.0
2080,2500,Benjamin Stambouli,fr FRA,MF,Reims,fr Ligue 1,32.0,1990.0,3.2,130.0,129.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0
2081,2501,Josip Stanišić,hr CRO,DF,Leverkusen,de Bundesliga,23.0,2000.0,14.0,1077.0,1018.0,54.0,17.0,1.0,6.0,16,37.0,0.0,0.0,0.0,0.0,961.0,5.0,12.0
2082,2502,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,28.0,1995.0,24.6,1035.0,1013.0,20.0,19.0,0.0,3.0,1,1.0,0.0,0.0,0.0,0.0,907.0,2.0,3.0
2083,2503,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,28.0,1995.0,12.1,595.0,566.0,28.0,26.0,0.0,4.0,0,2.0,0.0,0.0,0.0,0.0,475.0,1.0,3.0
2084,2505,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,27.0,1996.0,11.8,824.0,694.0,128.0,23.0,2.0,17.0,26,103.0,2.0,0.0,2.0,0.0,715.0,2.0,13.0
2085,2506,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,21.0,2002.0,6.6,364.0,319.0,43.0,3.0,0.0,2.0,12,40.0,0.0,0.0,0.0,0.0,308.0,2.0,4.0
2086,2507,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,28.0,1994.0,22.0,728.0,716.0,7.0,0.0,11.0,1.0,59,6.0,0.0,0.0,0.0,0.0,538.0,5.0,34.0
2087,2508,Trivante Stewart,jm JAM,"FW,MF",Salernitana,it Serie A,23.0,2000.0,1.1,27.0,21.0,6.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2088,2511,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,29.0,1993.0,29.6,2028.0,1650.0,362.0,156.0,16.0,12.0,258,40.0,110.0,42.0,60.0,1.0,1363.0,16.0,55.0
2089,2512,Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,de Bundesliga,23.0,2000.0,1.7,21.0,20.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2090,2513,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,29.0,1994.0,11.8,839.0,824.0,15.0,9.0,0.0,7.0,5,3.0,0.0,0.0,0.0,0.0,781.0,0.0,6.0
2091,2515,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,23.0,2000.0,31.8,618.0,587.0,28.0,0.0,3.0,2.0,18,2.0,0.0,0.0,0.0,0.0,423.0,3.0,22.0
2092,2516,Gabriel Strefezza,br BRA,FW,Lecce,it Serie A,26.0,1997.0,12.4,412.0,352.0,57.0,19.0,3.0,6.0,42,10.0,22.0,7.0,2.0,0.0,300.0,3.0,9.0
2093,2517,Kevin Strootman,nl NED,MF,Genoa,it Serie A,33.0,1990.0,13.4,670.0,632.0,37.0,21.0,1.0,1.0,20,11.0,5.0,2.0,1.0,0.0,550.0,1.0,9.0
2094,2518,Cristhian Stuani,uy URU,FW,Girona,es La Liga,36.0,1986.0,8.9,115.0,101.0,14.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,84.0,0.0,2.0
2095,2519,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,30.0,1993.0,28.5,1613.0,1402.0,209.0,68.0,1.0,5.0,15,128.0,0.0,0.0,0.0,0.0,1396.0,2.0,11.0
2096,2520,Damián Suárez,uy URU,DF,Getafe,es La Liga,35.0,1988.0,14.4,638.0,499.0,137.0,20.0,0.0,15.0,49,107.0,9.0,1.0,6.0,1.0,436.0,2.0,14.0
2097,2521,Denis Suárez,es ESP,"MF,FW",Villarreal,es La Liga,29.0,1994.0,1.5,94.0,82.0,12.0,9.0,0.0,1.0,4,1.0,2.0,2.0,0.0,0.0,79.0,0.0,1.0
2098,2522,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,25.0,1997.0,26.2,1482.0,1220.0,258.0,48.0,8.0,8.0,101,189.0,21.0,8.0,11.0,0.0,1163.0,4.0,41.0
2099,2523,Isaac Success,ng NGA,"FW,MF",Udinese,it Serie A,27.0,1996.0,9.8,204.0,201.0,2.0,0.0,3.0,3.0,2,0.0,0.0,0.0,0.0,0.0,130.0,1.0,9.0
2100,2524,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,27.0,1995.0,16.8,1505.0,1431.0,73.0,48.0,0.0,22.0,2,12.0,0.0,0.0,0.0,0.0,1401.0,1.0,6.0
2101,2525,Ibrahim Sulemana,gh GHA,MF,Cagliari,it Serie A,20.0,2003.0,14.9,452.0,446.0,3.0,3.0,0.0,8.0,13,0.0,0.0,0.0,0.0,0.0,361.0,3.0,10.0
2102,2526,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,21.0,2002.0,23.2,573.0,473.0,97.0,27.0,3.0,15.0,72,9.0,29.0,8.0,19.0,0.0,416.0,3.0,23.0
2103,2527,Suso,es ESP,"MF,FW",Sevilla,es La Liga,29.0,1993.0,16.9,907.0,797.0,105.0,37.0,2.0,21.0,132,14.0,50.0,27.0,17.0,0.0,702.0,5.0,29.0
2104,2528,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,24.0,1999.0,19.1,807.0,752.0,52.0,26.0,2.0,7.0,55,0.0,23.0,19.0,4.0,0.0,574.0,3.0,19.0
2105,2529,Max Svensson,es ESP,FW,Osasuna,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,2531,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,19.0,2004.0,4.9,108.0,102.0,5.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,80.0,1.0,3.0
2107,2532,Karol Świderski,pl POL,"FW,MF",Hellas Verona,it Serie A,26.0,1997.0,5.6,120.0,108.0,9.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,84.0,3.0,8.0
2108,2533,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,20.0,2002.0,19.9,1266.0,1186.0,79.0,30.0,0.0,7.0,3,17.0,0.0,0.0,0.0,0.0,1111.0,1.0,5.0
2109,2534,Dembo Sylla,gn GUI,DF,Lorient,fr Ligue 1,20.0,2002.0,0.5,22.0,18.0,4.0,0.0,0.0,1.0,4,4.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2110,2535,Issiaga Sylla,gn GUI,"DF,FW",Montpellier,fr Ligue 1,29.0,1994.0,16.2,719.0,564.0,150.0,10.0,0.0,2.0,43,140.0,0.0,0.0,0.0,0.0,528.0,5.0,24.0
2111,2536,Mamadou Sylla,sn SEN,"FW,MF",Alavés,es La Liga,29.0,1994.0,0.2,7.0,6.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2112,2540,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,22.0,2000.0,23.4,1550.0,1376.0,167.0,34.0,3.0,16.0,113,31.0,66.0,24.0,28.0,2.0,1280.0,7.0,24.0
2113,2541,Przemysław Szymiński,pl POL,MF,Frosinone,it Serie A,29.0,1994.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2114,2542,Alexander Sørloth,no NOR,FW,Villarreal,es La Liga,27.0,1995.0,27.7,476.0,448.0,22.0,0.0,2.0,0.0,7,1.0,0.0,0.0,0.0,0.0,357.0,6.0,15.0
2115,2543,Musa Al-Taamari,jo JOR,FW,Montpellier,fr Ligue 1,26.0,1997.0,21.4,553.0,515.0,35.0,7.0,4.0,3.0,22,19.0,3.0,1.0,0.0,0.0,402.0,3.0,34.0
2116,2544,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,30.0,1992.0,23.6,1175.0,1017.0,153.0,15.0,3.0,0.0,40,137.0,1.0,0.0,0.0,0.0,999.0,5.0,21.0
2117,2545,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,27.0,1996.0,29.2,2193.0,2156.0,33.0,26.0,1.0,7.0,3,1.0,0.0,0.0,0.0,0.0,2070.0,4.0,6.0
2118,2546,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,25.0,1998.0,24.5,1188.0,1147.0,35.0,22.0,0.0,5.0,3,5.0,0.0,0.0,0.0,0.0,1008.0,6.0,6.0
2119,2547,Yassin Tallal,es ESP,FW,Getafe,es La Liga,18.0,2005.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,2548,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,29.0,1994.0,23.8,1276.0,1218.0,56.0,39.0,1.0,5.0,15,16.0,0.0,0.0,0.0,0.0,1106.0,2.0,23.0
2121,2549,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,28.0,1995.0,14.9,715.0,667.0,44.0,38.0,2.0,10.0,9,5.0,0.0,0.0,0.0,0.0,541.0,4.0,15.0
2122,2550,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,24.0,1999.0,23.2,1973.0,1896.0,72.0,40.0,5.0,11.0,5,10.0,0.0,0.0,0.0,0.0,1795.0,5.0,10.0
2123,2551,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,27.0,1995.0,0.9,41.0,38.0,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0
2124,2552,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,21.0,2002.0,11.4,704.0,689.0,13.0,9.0,2.0,2.0,8,3.0,1.0,0.0,0.0,0.0,600.0,2.0,15.0
2125,2553,James Tarkowski,eng ENG,DF,Everton,eng Premier League,30.0,1992.0,38.0,1550.0,1485.0,52.0,45.0,1.0,22.0,6,6.0,0.0,0.0,0.0,0.0,1195.0,13.0,10.0
2126,2554,César Tárrega,es ESP,DF,Valencia,es La Liga,21.0,2002.0,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2127,2555,Jimi Tauriainen,eng ENG,FW,Chelsea,eng Premier League,19.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,2556,Nuno Tavares,pt POR,DF,Nott'ham Forest,eng Premier League,23.0,2000.0,5.1,274.0,225.0,48.0,8.0,0.0,4.0,16,39.0,1.0,0.0,1.0,0.0,201.0,1.0,7.0
2129,2557,Marcus Tavernier,eng ENG,FW,Bournemouth,eng Premier League,24.0,1999.0,23.5,920.0,790.0,121.0,25.0,3.0,8.0,116,35.0,59.0,45.0,2.0,1.0,658.0,9.0,27.0
2130,2558,Elayis Tavsan,nl NED,"MF,FW",Hellas Verona,it Serie A,22.0,2001.0,0.6,8.0,7.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0
2131,2559,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,29.0,1993.0,25.9,1312.0,1099.0,206.0,14.0,0.0,7.0,71,192.0,0.0,0.0,0.0,0.0,995.0,7.0,28.0
2132,2560,Marciano Tchami,gw GNB,FW,Almería,es La Liga,19.0,2004.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,2561,Loum Tchaouna,fr FRA,"FW,MF",Salernitana,it Serie A,19.0,2003.0,23.3,766.0,717.0,43.0,3.0,1.0,12.0,70,10.0,8.0,4.0,1.0,0.0,505.0,6.0,35.0
