,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
2534,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21,1999,31,29,"2,652",29.5,1,0,1,1,0,0,5,0,1.0,1.0,0.5,1.5,25,167,8,0.03,0.00,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,Matches
2535,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24,1995,38,38,"3,404",37.8,0,2,2,0,0,0,7,0,0.3,0.3,2.5,2.8,26,231,156,0.00,0.05,0.05,0.00,0.05,0.01,0.07,0.07,0.01,0.07,Matches
2536,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27,1992,36,36,"3,240",36.0,1,0,1,1,0,0,6,0,3.4,3.4,1.2,4.5,4,83,13,0.03,0.00,0.03,0.03,0.03,0.09,0.03,0.13,0.09,0.13,Matches
2537,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,34,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2538,Percy Tau,za RSA,FW,Brighton,eng Premier League,26,1994,3,1,103,1.1,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,4,1,11,0.00,0.87,0.87,0.00,0.87,0.00,0.36,0.36,0.00,0.36,Matches
2539,Niklas Tauer,de GER,"MF,DF",Mainz 05,de Bundesliga,19,2001,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
2540,Heriberto Tavares,pt POR,"FW,MF",Brest,fr Ligue 1,23,1997,4,0,43,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0,0,2,0.00,0.00,0.00,0.00,0.00,0.60,0.14,0.74,0.60,0.74,Matches
2541,Sidnei Tavares,pt POR,MF,Leicester City,eng Premier League,18,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
2542,Tomás Tavares,pt POR,"MF,DF",Alavés,es La Liga,19,2001,3,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2543,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26,1993,29,28,"2,426",27.0,0,1,1,0,0,0,1,0,0.1,0.1,1.4,1.5,62,73,68,0.00,0.04,0.04,0.00,0.04,0.00,0.05,0.06,0.00,0.06,Matches
2544,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,31,1989,1,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2545,Allan Tchaptchet,fr FRA,DF,Southampton,eng Premier League,18,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2546,Warren Tchimbembé,cg CGO,"MF,FW",Metz,fr Ligue 1,22,1998,15,4,495,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,24,12,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.08,0.06,0.08,Matches
2547,Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,20,2000,36,36,"3,063",34.0,2,4,6,2,0,0,9,1,4.1,4.1,1.9,6.1,42,197,52,0.06,0.12,0.18,0.06,0.18,0.12,0.06,0.18,0.12,0.18,Matches
2548,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,24,1996,2,1,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,10,15,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.19,0.03,0.19,Matches
2549,Nathan Tella,ng NGA,"FW,MF",Southampton,eng Premier League,21,1999,18,7,745,8.3,1,1,2,1,0,0,2,0,1.6,1.6,0.8,2.4,19,9,36,0.12,0.12,0.24,0.12,0.24,0.20,0.09,0.29,0.20,0.29,Matches
2550,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,27,1992,9,8,690,7.7,0,2,2,0,0,0,0,0,0.2,0.2,0.9,1.0,27,48,40,0.00,0.26,0.26,0.00,0.26,0.02,0.12,0.14,0.02,0.14,Matches
2551,Andrés Tello,co COL,"DF,MF",Benevento,it Serie A,23,1996,17,2,413,4.6,1,0,1,1,0,0,3,0,0.3,0.3,0.0,0.4,12,20,17,0.22,0.00,0.22,0.22,0.22,0.07,0.01,0.08,0.07,0.08,Matches
2552,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,28,1991,29,12,"1,283",14.3,5,3,8,5,0,0,2,1,2.7,2.7,2.3,5.0,51,42,98,0.35,0.21,0.56,0.35,0.56,0.19,0.16,0.35,0.19,0.35,Matches
2553,Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,21,1999,10,2,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,8,4,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,Matches
2554,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,23,1997,6,4,351,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,18,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2555,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28,1992,31,31,"2,790",31.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2556,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,30,1990,4,2,272,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2557,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1997,34,30,"2,436",27.1,9,7,16,8,1,1,2,1,5.3,4.6,3.6,8.2,57,64,188,0.33,0.26,0.59,0.30,0.55,0.20,0.13,0.33,0.17,0.30,Matches
2558,Claudio Terzi,it ITA,DF,Spezia,it Serie A,36,1984,25,22,"1,869",20.8,1,1,2,1,0,0,9,1,0.4,0.4,0.5,0.9,20,83,1,0.05,0.05,0.10,0.05,0.10,0.02,0.02,0.04,0.02,0.04,Matches
2559,Kenny Tete,nl NED,"DF,MF",Fulham,eng Premier League,24,1995,22,18,"1,481",16.5,0,1,1,0,0,0,3,0,0.3,0.3,1.4,1.7,38,71,73,0.00,0.06,0.06,0.00,0.06,0.02,0.09,0.10,0.02,0.10,Matches
2560,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,24,1995,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2561,Cedric Teuchert,de GER,"FW,MF",Union Berlin,de Bundesliga,23,1997,24,5,754,8.4,3,1,4,3,0,0,2,0,3.7,3.7,0.7,4.4,23,17,32,0.36,0.12,0.48,0.36,0.48,0.44,0.08,0.52,0.44,0.52,Matches
2562,Florian Thauvin,fr FRA,"FW,MF",Marseille,fr Ligue 1,27,1993,36,33,"2,732",30.4,8,8,16,8,0,2,5,0,9.0,7.4,9.6,17.0,112,163,281,0.26,0.26,0.53,0.26,0.53,0.30,0.31,0.61,0.25,0.56,Matches
2563,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,18,2001,19,15,"1,452",16.1,1,0,1,1,0,0,5,1,0.7,0.7,0.1,0.8,4,28,10,0.06,0.00,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05,Matches
2564,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,18,2002,24,9,"1,029",11.4,2,3,5,2,0,0,0,0,1.4,1.4,0.8,2.2,18,28,70,0.17,0.26,0.44,0.17,0.44,0.12,0.07,0.19,0.12,0.19,Matches
2565,Sada Thioub,sn SEN,"FW,MF",Angers,fr Ligue 1,25,1995,27,12,"1,256",14.0,1,1,2,1,0,0,0,0,1.1,1.1,1.9,3.0,52,63,115,0.07,0.07,0.14,0.07,0.14,0.08,0.14,0.22,0.08,0.22,Matches
2566,William Thomas Fish,eng ENG,FW,Manchester Utd,eng Premier League,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2567,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,19,2001,14,12,969,10.8,1,0,1,1,0,0,2,0,0.3,0.3,0.7,1.0,15,27,45,0.09,0.00,0.09,0.09,0.09,0.03,0.06,0.09,0.03,0.09,Matches
2568,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,32,1988,34,34,"3,024",33.6,4,0,4,4,0,0,5,1,2.6,2.6,0.2,2.8,4,61,5,0.12,0.00,0.12,0.12,0.12,0.08,0.00,0.08,0.08,0.08,Matches
2569,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,26,1993,37,31,"2,624",29.2,5,1,6,5,0,0,8,1,6.2,6.2,4.0,10.2,37,99,159,0.17,0.03,0.21,0.17,0.21,0.21,0.14,0.35,0.21,0.35,Matches
2570,Erik Thommy,de GER,"MF,DF",Stuttgart,de Bundesliga,25,1994,8,3,313,3.5,0,2,2,0,0,0,0,0,0.5,0.5,1.0,1.6,25,13,30,0.00,0.58,0.58,0.00,0.58,0.15,0.30,0.45,0.15,0.45,Matches
2571,Morten Thorsby,no NOR,MF,Sampdoria,it Serie A,24,1996,33,29,"2,648",29.4,3,1,4,3,0,0,10,0,2.9,2.9,1.1,4.0,19,80,55,0.10,0.03,0.14,0.10,0.14,0.10,0.04,0.14,0.10,0.14,Matches
2572,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,19,2001,29,17,"1,494",16.6,2,0,2,2,0,0,3,0,1.0,1.0,0.2,1.2,32,86,17,0.12,0.00,0.12,0.12,0.12,0.06,0.01,0.07,0.06,0.07,Matches
2573,Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,de Bundesliga,22,1997,29,20,"1,731",19.2,8,3,11,8,0,0,3,1,8.1,8.1,2.4,10.5,77,44,162,0.42,0.16,0.57,0.42,0.57,0.42,0.13,0.55,0.42,0.55,Matches
2574,Cheikh Tidiane Sabaly,sn SEN,FW,Metz,fr Ligue 1,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25,Matches
2575,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,23,1997,38,37,"3,357",37.3,6,4,10,4,2,2,6,0,4.4,2.8,3.1,5.9,52,272,66,0.16,0.11,0.27,0.11,0.21,0.12,0.08,0.20,0.08,0.16,Matches
2576,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,23,1997,27,26,"2,299",25.5,1,3,4,1,0,0,4,0,0.5,0.5,3.5,4.0,82,95,194,0.04,0.12,0.16,0.04,0.16,0.02,0.14,0.16,0.02,0.16,Matches
2577,Steffen Tigges,de GER,"FW,DF",Dortmund,de Bundesliga,22,1998,6,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,3,2,0.00,0.00,0.00,0.00,0.00,0.23,0.05,0.28,0.23,0.28,Matches
2578,Guus Til,nl NED,FW,Freiburg,de Bundesliga,22,1997,7,1,125,1.4,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,3,0,15,0.00,0.00,0.00,0.00,0.00,0.48,0.03,0.51,0.48,0.51,Matches
2579,David Timor,es ESP,"MF,DF",Getafe,es La Liga,30,1989,30,15,"1,395",15.5,0,0,0,0,0,0,5,1,0.6,0.6,1.2,1.7,7,70,4,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.11,0.04,0.11,Matches
2580,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,20,1999,15,15,"1,330",14.8,1,0,1,1,0,0,5,0,0.7,0.7,0.1,0.8,13,77,2,0.07,0.00,0.07,0.07,0.07,0.05,0.01,0.05,0.05,0.05,Matches
2581,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,27,1992,35,34,"2,811",31.2,14,6,20,14,0,0,3,0,17.3,17.3,6.9,24.2,118,91,281,0.45,0.19,0.64,0.45,0.64,0.55,0.22,0.78,0.55,0.78,Matches
2582,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,25,1994,16,7,781,8.7,1,0,1,1,0,0,1,1,2.2,2.2,0.4,2.6,12,68,27,0.12,0.00,0.12,0.12,0.12,0.25,0.05,0.30,0.25,0.30,Matches
2583,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,25,1994,26,18,"1,490",16.6,0,2,2,0,0,0,2,0,0.2,0.2,0.8,1.0,32,67,87,0.00,0.12,0.12,0.00,0.12,0.01,0.05,0.06,0.01,0.06,Matches
2584,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,29,1990,31,29,"2,537",28.2,2,0,2,2,0,0,9,0,3.3,3.3,1.2,4.5,40,157,77,0.07,0.00,0.07,0.07,0.07,0.12,0.04,0.16,0.12,0.16,Matches
2585,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,21,1998,31,31,"2,715",30.2,2,0,2,2,0,0,4,0,2.1,2.1,0.4,2.5,56,150,44,0.07,0.00,0.07,0.07,0.07,0.07,0.01,0.08,0.07,0.08,Matches
2586,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,8,6,553,6.1,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,0,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
2587,Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,22,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2588,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,22,1997,17,16,"1,466",16.3,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,4,41,2,0.06,0.00,0.06,0.06,0.06,0.05,0.00,0.05,0.05,0.05,Matches
2589,Sandro Tonali,it ITA,MF,Milan,it Serie A,20,2000,25,17,"1,330",14.8,0,0,0,0,0,0,1,1,0.4,0.4,1.3,1.7,22,84,15,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
2590,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,30,1990,23,21,"1,782",19.8,1,0,1,1,0,0,11,0,2.0,2.0,0.0,2.0,2,42,1,0.05,0.00,0.05,0.05,0.05,0.10,0.00,0.10,0.10,0.10,Matches
2591,Toño,es ESP,"DF,FW",Levante,es La Liga,30,1989,12,9,726,8.1,0,2,2,0,0,0,2,0,0.0,0.0,0.5,0.5,15,28,39,0.00,0.25,0.25,0.00,0.25,0.01,0.06,0.07,0.01,0.07,Matches
2592,Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,31,1989,26,24,"1,940",21.6,2,0,2,2,0,0,1,0,0.7,0.7,0.0,0.8,12,52,1,0.09,0.00,0.09,0.09,0.09,0.03,0.00,0.04,0.03,0.04,Matches
2593,Tyron Tormin,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,2001,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
2594,Ernesto Torregrossa,ve VEN,FW,Sampdoria,it Serie A,28,1992,6,1,170,1.9,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,3,3,14,0.53,0.00,0.53,0.53,0.53,0.21,0.12,0.33,0.21,0.33,Matches
2595,Lucas Torreira,uy URU,MF,Atlético Madrid,es La Liga,24,1996,19,3,518,5.8,1,0,1,1,0,0,2,0,0.1,0.1,0.5,0.6,6,27,4,0.17,0.00,0.17,0.17,0.17,0.02,0.09,0.11,0.02,0.11,Matches
2596,Ferrán Torres,es ESP,"FW,MF",Manchester City,eng Premier League,20,2000,24,15,"1,306",14.5,7,2,9,7,0,0,1,0,4.9,4.9,2.2,7.1,30,31,118,0.48,0.14,0.62,0.48,0.62,0.33,0.15,0.49,0.33,0.49,Matches
2597,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,25,1994,33,15,"1,400",15.6,0,3,3,0,0,0,2,0,1.1,1.1,2.1,3.2,39,130,82,0.00,0.19,0.19,0.00,0.19,0.07,0.14,0.20,0.07,0.20,Matches
2598,Pau Torres,es ESP,DF,Villarreal,es La Liga,23,1997,33,33,"2,970",33.0,2,2,4,2,0,0,2,0,1.5,1.5,0.8,2.3,47,133,11,0.06,0.06,0.12,0.06,0.12,0.05,0.02,0.07,0.05,0.07,Matches
2599,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,31,1989,35,19,"1,894",21.0,7,1,8,3,4,5,0,0,5.9,2.5,1.6,4.1,27,79,95,0.33,0.05,0.38,0.14,0.19,0.28,0.08,0.35,0.12,0.20,Matches
2600,Lucas Torró,es ESP,MF,Osasuna,es La Liga,26,1994,25,17,"1,548",17.2,0,1,1,0,0,0,4,0,1.5,1.5,0.4,1.9,5,55,15,0.00,0.06,0.06,0.00,0.06,0.09,0.02,0.11,0.09,0.11,Matches
2601,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,22,1997,14,11,969,10.8,0,0,0,0,0,0,5,0,0.2,0.2,0.4,0.6,10,44,9,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
2602,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,29,1991,5,0,48,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
2603,Abdoulaye Touré,gn GUI,MF,Nantes,fr Ligue 1,26,1994,29,20,"1,681",18.7,2,2,4,1,1,1,2,0,2.6,1.8,1.4,3.2,22,101,23,0.11,0.11,0.21,0.05,0.16,0.14,0.08,0.22,0.10,0.17,Matches
2604,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,24,1996,17,8,704,7.8,1,1,2,1,0,0,2,0,1.9,1.9,2.0,3.9,17,27,70,0.13,0.13,0.26,0.13,0.26,0.24,0.26,0.49,0.24,0.49,Matches
2605,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,23,1997,26,25,"2,090",23.2,1,0,1,1,0,0,7,0,1.5,1.5,1.6,3.0,24,84,23,0.04,0.00,0.04,0.04,0.04,0.06,0.07,0.13,0.06,0.13,Matches
2606,Andros Townsend,eng ENG,"MF,FW",Crystal Palace,eng Premier League,29,1991,34,25,"2,258",25.1,1,5,6,1,0,0,0,0,2.3,2.3,4.0,6.2,72,75,112,0.04,0.20,0.24,0.04,0.24,0.09,0.16,0.25,0.09,0.25,Matches
2607,Conor Townsend,eng ENG,DF,West Brom,eng Premier League,27,1993,25,25,"2,234",24.8,0,2,2,0,0,0,0,0,1.1,1.1,2.7,3.7,37,113,74,0.00,0.08,0.08,0.00,0.08,0.04,0.11,0.15,0.04,0.15,Matches
2608,Mattéo Tramoni,fr FRA,"MF,FW",Cagliari,it Serie A,20,2000,6,0,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
2609,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,24,1996,37,28,"2,649",29.4,2,2,4,2,0,0,4,0,2.0,2.0,4.8,6.9,219,70,220,0.07,0.07,0.14,0.07,0.14,0.07,0.16,0.23,0.07,0.23,Matches
2610,Amadou Traore,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,19,0,304,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,19,1,27,0.00,0.30,0.30,0.00,0.30,0.06,0.24,0.30,0.06,0.30,Matches
2611,Bertrand Traoré,bf BFA,FW,Aston Villa,eng Premier League,24,1995,36,29,"2,317",25.7,7,6,13,7,0,0,1,0,6.6,6.6,4.3,10.9,51,77,125,0.27,0.23,0.50,0.27,0.50,0.26,0.17,0.42,0.26,0.42,Matches
2612,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,18,2001,2,0,54,0.6,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,1.67,0.00,1.67,1.67,1.67,0.08,0.00,0.08,0.08,0.08,Matches
2613,Chaka Traorè,ci CIV,"FW,DF",Parma,it Serie A,15,2004,3,0,18,0.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,7,0.00,0.00,0.00,0.00,0.00,1.29,0.00,1.29,1.29,1.29,Matches
2614,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,28,1992,22,19,"1,700",18.9,1,0,1,1,0,0,6,0,0.2,0.2,0.3,0.4,38,55,58,0.05,0.00,0.05,0.05,0.05,0.01,0.01,0.02,0.01,0.02,Matches
2615,Cheick Traoré,ml MLI,DF,Lens,fr Ligue 1,25,1995,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2616,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,28,1992,35,34,"3,000",33.3,1,1,2,1,0,0,4,0,1.2,1.2,3.1,4.4,72,204,236,0.03,0.03,0.06,0.03,0.06,0.04,0.09,0.13,0.04,0.13,Matches
2617,Ibrahima Traoré,gn GUI,"FW,DF",M'Gladbach,de Bundesliga,32,1988,7,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,Matches
2618,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,33,1986,34,34,"2,993",33.3,3,3,6,3,0,0,3,0,1.5,1.5,0.9,2.4,11,83,8,0.09,0.09,0.18,0.09,0.18,0.04,0.03,0.07,0.04,0.07,Matches
2619,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,30,1990,33,33,"2,970",33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2620,Miguel Trauco,pe PER,DF,Saint-Étienne,fr Ligue 1,27,1992,26,22,"2,035",22.6,0,2,2,0,0,0,1,0,0.2,0.2,3.1,3.3,18,90,82,0.00,0.09,0.09,0.00,0.09,0.01,0.14,0.15,0.01,0.15,Matches
2621,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,25,1994,21,12,"1,166",13.0,2,1,3,2,0,0,0,0,3.8,3.8,2.1,5.9,31,35,79,0.15,0.08,0.23,0.15,0.23,0.29,0.16,0.46,0.29,0.46,Matches
2622,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,28,1991,35,30,"2,527",28.1,1,6,7,1,0,0,6,1,2.5,2.5,5.0,7.6,33,212,68,0.04,0.21,0.25,0.04,0.25,0.09,0.18,0.27,0.09,0.27,Matches
2623,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,de Bundesliga,33,1987,31,30,"2,572",28.6,1,9,10,1,0,0,9,0,0.3,0.3,5.9,6.3,47,85,78,0.03,0.31,0.35,0.03,0.35,0.01,0.21,0.22,0.01,0.22,Matches
2624,Francisco Trincão,pt POR,"FW,MF",Barcelona,es La Liga,20,1999,28,3,706,7.8,3,2,5,3,0,0,1,0,2.6,2.6,0.4,3.0,22,28,92,0.38,0.25,0.64,0.38,0.64,0.33,0.05,0.39,0.33,0.39,Matches
2625,Alessandro Tripaldelli,it ITA,DF,Cagliari,it Serie A,21,1999,10,3,300,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,10,13,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
2626,Kieran Trippier,eng ENG,DF,Atlético Madrid,es La Liga,29,1990,28,28,"2,475",27.5,0,6,6,0,0,0,0,0,0.1,0.1,3.6,3.8,43,169,196,0.00,0.22,0.22,0.00,0.22,0.00,0.13,0.14,0.00,0.14,Matches
2627,Leandro Trossard,be BEL,"MF,FW",Brighton,eng Premier League,25,1994,35,30,"2,607",29.0,5,5,10,5,0,0,2,0,4.6,4.6,4.9,9.5,73,142,219,0.17,0.17,0.35,0.17,0.35,0.16,0.17,0.33,0.16,0.33,Matches
2628,Alexis Trouillet,fr FRA,"MF,FW",Nice,fr Ligue 1,19,2000,5,1,109,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,8,5,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.13,0.07,0.13,Matches
2629,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,18,2001,29,23,"1,951",21.7,1,3,4,1,0,0,3,0,1.1,1.1,2.7,3.8,46,77,157,0.05,0.14,0.18,0.05,0.18,0.05,0.12,0.18,0.05,0.18,Matches
2630,Marvin Tshibuabua,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,1,0,43,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches
2631,Kostas Tsimikas,gr GRE,"DF,FW",Liverpool,eng Premier League,24,1996,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2632,Axel Tuanzebe,eng ENG,DF,Manchester Utd,eng Premier League,22,1997,9,4,404,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,13,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2633,Alessandro Tuia,it ITA,DF,Benevento,it Serie A,30,1990,27,19,"1,765",19.6,1,0,1,1,0,0,6,0,0.8,0.8,0.3,1.1,4,44,2,0.05,0.00,0.05,0.05,0.05,0.04,0.01,0.05,0.04,0.05,Matches
2634,Ľubomír Tupta,sk SVK,FW,Hellas Verona,it Serie A,22,1998,2,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.67,0.67,Matches
2635,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,21,1999,19,16,"1,459",16.2,0,0,0,0,0,0,5,0,0.2,0.2,0.2,0.4,24,87,15,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches
