,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
142,Youcef Atal,dz ALG,"DF,FW",Nice,fr Ligue 1,24,1996,10.6,790,26,192,367,243,22,790,36,20,55.6,16,44.4,481,2862,1567,43,29,11,39,13,515,95,Matches
143,Miguel Atienza,es ESP,MF,Eibar,es La Liga,21,1999,9.3,424,15,64,262,99,7,424,3,1,33.3,2,66.7,211,938,373,5,5,0,5,5,235,10,Matches
144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,31,1989,25.9,887,19,113,345,437,119,885,25,12,48.0,13,52.0,527,3138,1697,65,29,28,39,19,703,195,Matches
145,Emil Audero,it ITA,GK,Sampdoria,it Serie A,23,1997,37.0,1341,1180,1336,5,1,1,1341,0,0,,0,,709,3742,2187,0,0,0,0,0,572,0,Matches
146,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,35.7,2330,109,708,1016,632,31,2330,54,31,57.4,23,42.6,1215,6866,3913,105,72,7,43,16,1409,159,Matches
147,Jean-Kévin Augustin,fr FRA,FW,Nantes,fr Ligue 1,23,1997,0.4,7,0,1,5,1,0,7,0,0,,0,,4,5,0,0,0,0,1,0,5,1,Matches
148,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,de Bundesliga,26,1994,21.7,1375,79,409,540,436,29,1375,10,6,60.0,4,40.0,571,2745,1609,38,27,6,17,5,679,108,Matches
149,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,1221,78,416,555,264,25,1221,32,17,53.1,15,46.9,558,2181,1129,28,16,5,29,13,678,82,Matches
150,Charlie Austin,eng ENG,"FW,MF",West Brom,eng Premier League,31,1989,1.5,55,4,8,22,26,4,55,2,1,50.0,1,50.0,22,101,51,1,2,1,4,2,36,4,Matches
151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,26,1994,2.2,76,0,9,35,32,5,76,2,0,0.0,2,100.0,37,179,79,1,1,0,1,7,59,9,Matches
152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,15.1,485,3,26,268,203,66,485,29,13,44.8,16,55.2,294,1358,495,19,23,10,75,29,389,108,Matches
153,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,278,16,112,125,42,4,278,6,2,33.3,4,66.7,105,455,217,6,2,0,12,4,122,10,Matches
154,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,28,1991,23.3,973,17,137,476,381,57,973,89,52,58.4,37,41.6,585,3988,1762,58,32,14,82,60,711,109,Matches
155,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,651,68,219,358,77,4,651,4,3,75.0,1,25.0,394,1642,1030,19,9,1,1,3,466,13,Matches
156,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,3219,236,1348,1400,498,68,3219,59,41,69.5,18,30.5,1818,11724,7382,110,39,6,55,21,2030,110,Matches
157,Ramon Azeez,ng NGA,MF,Granada,es La Liga,27,1992,1.1,43,1,5,28,10,2,43,0,0,,0,,24,64,13,0,0,0,1,1,26,2,Matches
158,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,2302,113,813,1056,447,38,2302,14,6,42.9,8,57.1,1153,5097,2982,37,35,2,17,6,1603,83,Matches
159,Ludovic Baal,gf GUF,"DF,MF",Brest,fr Ligue 1,34,1986,3.3,280,13,104,152,27,0,280,8,7,87.5,1,12.5,183,889,560,8,3,0,3,4,193,7,Matches
160,Carlos Bacca,co COL,FW,Villarreal,es La Liga,33,1986,8.7,244,1,20,108,118,38,244,14,5,35.7,9,64.3,139,664,308,11,11,4,20,11,178,52,Matches
161,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,2323,260,1238,1050,56,10,2323,26,23,88.5,3,11.5,1403,9668,5896,42,19,2,21,11,1489,2,Matches
162,Milan Badelj,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,1905,78,478,1177,273,13,1905,46,36,78.3,10,21.7,1036,4111,1845,23,26,1,31,22,1193,25,Matches
163,Édgar Badía,es ESP,GK,Elche,es La Liga,28,1992,30.0,1228,1117,1226,2,1,1,1228,0,0,,0,,591,2683,1693,1,1,1,1,0,507,0,Matches
164,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2721,218,1123,1532,81,32,2721,7,4,57.1,3,42.9,1613,7551,4566,17,16,0,15,2,1955,6,Matches
165,Alex Baena,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,74,2,13,27,34,2,74,4,2,50.0,2,50.0,38,220,100,5,4,0,0,2,53,12,Matches
166,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,es La Liga,20,2000,6.0,269,4,61,106,102,19,269,8,2,25.0,6,75.0,142,681,290,9,10,3,15,3,189,26,Matches
167,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,28,1992,18.0,558,9,22,266,276,72,557,24,14,58.3,10,41.7,348,1948,747,34,18,15,70,34,423,110,Matches
168,Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,22,1997,23.8,1238,7,91,473,702,108,1238,136,74,54.4,62,45.6,734,5905,3027,112,68,43,71,30,899,254,Matches
169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,652,92,339,304,14,4,652,4,4,100.0,0,0.0,429,2480,1331,6,5,0,7,0,424,0,Matches
170,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1.0,39,35,39,0,0,0,39,0,0,,0,,24,92,37,0,0,0,0,0,20,0,Matches
171,Tiemoué Bakayoko,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,1449,36,296,973,187,16,1449,29,25,86.2,4,13.8,804,3386,1295,15,18,1,27,20,1063,17,Matches
172,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,1486,45,322,694,482,28,1486,30,15,50.0,15,50.0,837,3130,1476,31,31,4,18,11,1023,180,Matches
173,Ridle Baku,de GER,"FW,DF",Wolfsburg,de Bundesliga,22,1998,29.8,1843,41,358,821,685,75,1843,73,37,50.7,35,47.9,989,5064,2450,69,45,14,61,38,1141,243,Matches
174,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2.0,110,10,45,48,20,2,110,3,2,66.7,1,33.3,43,267,206,7,5,0,3,1,56,7,Matches
175,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,0.6,55,0,4,37,14,1,55,1,0,0.0,1,100.0,40,213,66,1,1,1,3,1,49,2,Matches
176,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,632,93,321,294,23,10,632,2,1,50.0,1,50.0,286,1263,610,3,1,0,3,0,334,2,Matches
177,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,473,4,21,189,270,83,473,26,16,61.5,10,38.5,302,1847,961,40,26,23,45,15,400,110,Matches
178,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,1443,95,389,502,569,45,1443,33,17,51.5,16,48.5,656,4130,1969,68,47,9,33,20,772,140,Matches
179,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,564,19,79,251,242,41,564,49,27,55.1,22,44.9,316,2345,1001,31,21,12,17,7,391,85,Matches
180,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,1106,59,325,555,231,2,1106,15,10,66.7,5,33.3,550,2848,1630,28,15,1,19,10,614,48,Matches
181,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,1248,122,627,580,50,16,1248,13,10,76.9,3,23.1,771,3755,1897,11,11,2,11,10,820,1,Matches
182,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,505,13,112,244,152,17,505,9,3,33.3,6,66.7,256,1560,789,30,17,6,7,5,302,52,Matches
183,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,105,13,62,40,3,1,105,1,1,100.0,0,0.0,63,300,196,1,1,0,1,0,64,1,Matches
184,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,993,36,315,495,189,5,993,9,4,44.4,5,55.6,479,1855,818,19,13,2,13,3,553,60,Matches
185,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,2079,26,186,1022,901,68,2079,119,52,43.7,67,56.3,1348,7685,3685,103,95,23,89,72,1517,262,Matches
186,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,940,138,552,377,16,4,940,6,3,50.0,3,50.0,625,3211,1827,10,0,0,9,5,663,5,Matches
187,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,850,47,82,384,394,163,848,40,19,47.5,21,52.5,388,1801,700,32,16,20,81,21,556,167,Matches
188,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,650,82,358,271,22,7,650,1,0,0.0,1,100.0,325,1489,671,1,3,1,2,5,389,3,Matches
189,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,846,115,491,336,22,10,846,0,0,,0,,487,2361,1238,5,2,0,3,1,587,5,Matches
190,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,1996,15.2,510,17,36,231,248,66,509,23,9,39.1,14,60.9,293,1341,542,17,13,4,52,22,400,115,Matches
191,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,1598,57,234,937,459,76,1598,41,27,65.9,14,34.1,882,4840,2376,64,49,14,44,28,1080,101,Matches
192,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,1672,154,817,669,201,25,1672,8,5,62.5,3,37.5,760,3883,2099,23,22,1,14,6,891,26,Matches
193,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,234,25,119,110,5,1,234,1,1,100.0,0,0.0,168,1032,619,3,1,0,3,0,169,0,Matches
194,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,48,7,29,16,3,0,48,0,0,,0,,15,103,10,0,0,0,0,0,11,0,Matches
195,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,453,12,100,208,148,9,453,11,8,72.7,3,27.3,255,1252,747,17,13,5,13,1,261,48,Matches
196,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,1098,26,206,504,405,35,1098,57,35,61.4,22,38.6,703,3605,1903,44,41,5,42,36,772,117,Matches
197,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,196,12,58,102,38,1,196,4,3,75.0,1,25.0,72,335,183,4,6,0,1,1,92,6,Matches
198,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,2236,41,358,1168,737,54,2236,52,35,67.3,17,32.7,1305,7055,3879,99,77,12,63,28,1700,149,Matches
199,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,19,3,8,9,2,0,19,0,0,,0,,12,54,31,1,0,0,0,1,10,1,Matches
200,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,697,13,106,294,313,32,697,82,54,65.9,28,34.1,468,3015,1281,46,29,8,55,40,506,143,Matches
201,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17.0,945,18,114,416,428,53,945,43,29,67.4,11,25.6,507,2834,1398,40,26,12,38,32,655,73,Matches
202,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,1993,0.5,32,1,7,18,8,0,32,1,1,100.0,0,0.0,18,132,69,2,2,0,2,1,26,1,Matches
203,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,668,12,73,309,298,28,668,45,23,51.1,22,48.9,357,2108,988,30,22,10,48,21,415,76,Matches
204,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,489,11,41,208,241,66,488,2,1,50.0,1,50.0,250,813,332,8,9,4,44,21,378,79,Matches
205,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1997,21.6,914,13,109,344,482,96,914,89,40,44.9,49,55.1,591,4576,2576,105,79,33,58,31,706,163,Matches
206,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,28,2,10,10,9,1,28,1,1,100.0,0,0.0,9,71,47,3,1,1,0,0,4,2,Matches
207,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,1527,133,691,630,210,11,1527,16,11,68.8,5,31.3,831,3526,1829,34,29,3,15,7,985,63,Matches
208,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,56,2,8,25,23,3,56,0,0,,0,,23,82,42,1,1,0,1,0,29,9,Matches
209,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,1028,78,286,490,256,51,1028,14,5,35.7,9,64.3,351,1311,521,11,14,1,34,11,425,42,Matches
210,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,2001,14.5,612,8,87,251,286,32,612,67,39,58.2,28,41.8,389,2805,1247,37,23,12,50,35,424,106,Matches
211,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,692,59,255,343,102,1,692,9,8,88.9,1,11.1,297,1316,638,13,3,0,13,2,331,20,Matches
212,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,1998,32.5,1559,16,150,652,771,119,1558,71,34,47.9,37,52.1,976,5680,2529,88,52,29,103,53,1175,253,Matches
213,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,1172,266,712,393,73,40,1172,4,4,100.0,0,0.0,440,2113,859,2,3,0,9,2,507,3,Matches
214,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,150,4,24,79,48,9,150,6,4,66.7,2,33.3,87,501,284,8,2,4,6,3,110,14,Matches
215,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,1173,132,605,530,44,14,1173,8,7,87.5,1,12.5,599,2610,1394,4,9,0,12,1,722,4,Matches
216,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,273,7,49,164,60,5,273,7,4,57.1,3,42.9,140,777,359,7,5,1,4,2,155,9,Matches
217,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,1988,28.6,1518,168,574,665,295,41,1518,30,21,70.0,9,30.0,707,4074,2566,38,32,2,30,19,792,48,Matches
218,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,1570,47,308,968,305,30,1570,31,23,74.2,8,25.8,998,4752,1986,31,24,2,46,22,1132,76,Matches
219,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,8,0,2,6,0,0,8,0,0,,0,,4,4,4,0,0,0,0,0,6,0,Matches
220,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,2547,245,931,1357,278,19,2547,15,12,80.0,3,20.0,1649,8511,5492,70,55,2,19,6,1923,60,Matches
221,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1272,41,363,544,382,26,1272,40,25,62.5,15,37.5,702,4151,2437,51,41,2,28,19,766,78,Matches
222,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,52,5,25,18,9,1,52,4,2,50.0,2,50.0,38,190,84,1,1,0,0,3,34,1,Matches
223,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,255,6,23,132,104,25,255,17,11,64.7,6,35.3,146,875,517,16,10,7,26,22,197,44,Matches
224,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,1253,84,366,770,129,20,1253,25,18,72.0,7,28.0,717,3705,1663,22,13,0,18,15,765,14,Matches
225,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,233,9,44,129,61,3,233,4,3,75.0,1,25.0,140,531,292,5,1,0,5,3,168,6,Matches
226,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31.0,1429,1069,1414,15,0,0,1429,0,0,,0,,827,3378,1767,0,0,0,0,0,756,1,Matches
227,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,758,18,143,496,123,9,758,6,6,100.0,0,0.0,389,1605,606,3,8,0,7,8,508,8,Matches
228,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,26.3,1353,36,203,674,498,95,1353,72,35,48.6,37,51.4,759,4314,2203,68,59,19,91,36,916,133,Matches
229,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,147,4,9,60,81,23,147,6,4,66.7,2,33.3,81,368,168,5,5,2,16,4,109,26,Matches
230,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,1989,225,986,978,33,18,1989,2,2,100.0,0,0.0,1220,5375,3139,17,10,1,3,3,1363,6,Matches
231,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,1996,0.4,23,1,4,13,7,1,23,4,1,25.0,3,75.0,11,86,17,1,1,0,3,3,14,4,Matches
232,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,24.4,958,25,93,371,519,134,958,76,43,56.6,33,43.4,569,3617,1893,70,34,31,110,56,715,225,Matches
233,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1693,215,789,789,125,26,1693,4,3,75.0,1,25.0,949,4693,3033,22,19,1,12,9,1074,22,Matches
234,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,1995,12.3,437,9,64,164,224,46,437,29,15,51.7,14,48.3,260,2179,1337,61,30,23,23,11,290,87,Matches
235,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,991,93,459,405,140,10,991,29,15,51.7,14,48.3,485,2676,1300,21,20,1,26,14,562,48,Matches
236,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,2480,276,1277,1156,57,16,2480,6,5,83.3,1,16.7,1357,6240,3249,13,8,0,11,5,1516,3,Matches
237,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,1997,5.8,345,12,58,184,106,24,345,11,8,72.7,3,27.3,183,637,272,7,6,0,11,8,243,39,Matches
238,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,310,20,82,169,63,6,310,3,1,33.3,2,66.7,130,553,270,5,4,2,7,2,148,16,Matches
239,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,61,2,12,40,9,0,61,0,0,,0,,24,71,36,0,0,0,0,0,32,2,Matches
240,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,2002,0.1,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,1,0,1,0,Matches
241,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,1992,6.6,209,5,13,84,116,35,209,26,14,53.8,12,46.2,125,559,218,9,5,4,23,13,167,54,Matches
242,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,15,2,9,4,2,1,15,1,1,100.0,0,0.0,10,57,30,2,0,1,1,0,7,1,Matches
243,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,1692,91,523,951,234,14,1692,34,23,67.6,11,32.4,1018,4842,2176,21,17,3,36,24,1137,32,Matches
244,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,756,99,442,291,27,16,756,0,0,,0,,305,1598,884,1,1,0,5,2,315,3,Matches
245,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,1990,8.9,530,5,68,196,275,51,530,43,26,60.5,17,39.5,327,2034,1062,42,27,18,22,17,397,109,Matches
246,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,1998,23.2,1091,22,161,560,389,54,1091,78,45,57.7,33,42.3,651,4827,2019,64,40,19,72,38,743,97,Matches
247,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,23.2,1527,55,394,658,482,47,1527,25,12,48.0,13,52.0,811,3779,2176,46,32,9,24,5,961,142,Matches
248,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,1299,20,195,730,384,52,1299,47,28,59.6,19,40.4,736,3119,1352,28,35,6,44,31,981,80,Matches
249,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,1142,26,80,542,544,147,1137,81,47,58.0,33,40.7,688,4414,2270,81,71,27,107,41,890,214,Matches
250,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1999,15.5,921,40,246,515,162,7,921,11,9,81.8,2,18.2,569,2585,1016,8,16,1,18,13,637,21,Matches
251,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,6,0,0,3,3,0,6,0,0,,0,,3,11,6,0,0,0,1,0,4,1,Matches
252,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,18.9,1086,0,69,574,470,47,1086,120,76,63.3,44,36.7,724,5615,2792,81,72,25,58,58,836,131,Matches
253,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,9,0,1,4,4,0,9,1,0,0.0,1,100.0,5,19,6,0,0,0,0,0,6,1,Matches
254,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29.0,1167,5,61,504,616,169,1155,59,30,50.8,29,49.2,644,3184,1596,61,38,34,70,43,866,226,Matches
255,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,899,40,241,488,178,28,899,20,9,45.0,11,55.0,512,2501,1091,24,20,5,22,11,638,48,Matches
256,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,2000,0.5,27,1,8,14,5,0,27,1,0,0.0,1,100.0,13,57,25,0,0,0,0,0,15,0,Matches
257,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,837,32,218,476,146,17,836,8,5,62.5,3,37.5,386,1829,835,15,13,0,12,3,508,31,Matches
258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,1140,90,546,575,21,11,1140,4,2,50.0,2,50.0,647,3019,1394,1,1,0,8,3,825,2,Matches
259,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,516,19,43,257,219,60,515,17,11,64.7,6,35.3,303,1235,376,15,10,6,41,22,387,96,Matches
260,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,1997,7.3,319,9,59,171,95,8,319,5,2,40.0,3,60.0,148,506,218,7,5,2,14,6,191,20,Matches
261,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1997,1.7,127,4,22,77,28,1,127,0,0,,0,,60,248,101,2,2,0,0,2,77,6,Matches
262,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38.0,1300,1175,1291,10,0,0,1300,0,0,,0,,705,3121,2059,0,0,0,2,0,596,0,Matches
263,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,2023,104,756,1003,286,15,2023,3,2,66.7,1,33.3,1099,5573,2818,57,36,1,13,8,1245,73,Matches
264,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
265,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,58,0,4,28,26,2,58,3,2,66.7,1,33.3,33,163,57,0,1,0,6,1,37,9,Matches
266,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,107,10,56,47,4,0,107,0,0,,0,,52,332,187,3,1,0,1,1,57,1,Matches
267,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,1140,33,261,749,140,4,1140,36,29,80.6,7,19.4,702,3777,1719,20,23,3,21,15,798,12,Matches
268,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,1995,15.5,752,13,113,307,351,49,752,80,42,52.5,38,47.5,509,3605,1793,63,35,16,48,33,535,107,Matches
269,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,742,6,89,343,318,29,742,37,17,45.9,20,54.1,411,2114,808,26,19,7,45,30,499,53,Matches
270,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,1521,97,560,779,202,32,1520,22,13,59.1,9,40.9,780,3405,1829,27,15,5,32,10,866,64,Matches
271,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,110,3,16,59,36,2,110,7,2,28.6,5,71.4,52,202,116,1,2,0,4,4,72,8,Matches
272,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,338,11,88,198,52,3,337,5,4,80.0,1,20.0,163,652,289,6,3,1,9,8,230,5,Matches
273,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,2127,101,507,1312,339,15,2127,51,35,68.6,16,31.4,1174,5484,2550,35,41,3,29,16,1503,25,Matches
274,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,837,53,82,411,350,118,837,27,16,59.3,11,40.7,351,1499,464,14,10,9,59,27,661,124,Matches
275,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,1533,31,119,588,837,217,1532,62,39,62.9,23,37.1,857,5094,2603,107,66,46,58,39,1287,256,Matches
276,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,1994,4.5,256,0,37,142,81,6,254,12,8,66.7,4,33.3,157,651,259,5,6,1,13,7,167,11,Matches
277,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,12,12,12,0,0,0,12,0,0,,0,,6,42,33,0,0,0,0,0,4,0,Matches
278,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,1660,41,193,614,879,121,1652,63,30,47.6,33,52.4,1006,6316,3125,101,59,36,54,31,1213,272,Matches
279,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,72,6,37,32,3,1,72,0,0,,0,,36,138,79,0,0,0,0,0,45,1,Matches
280,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,1294,37,280,617,406,40,1294,35,17,48.6,18,51.4,657,4077,2156,55,41,13,24,13,772,105,Matches
281,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,1.5,63,3,4,32,28,1,63,2,2,100.0,0,0.0,30,257,181,5,3,0,3,2,44,3,Matches
282,Álex Berenguer,es ESP,"MF,FW",Athletic Club,es La Liga,25,1995,25.3,1276,27,163,406,730,75,1276,73,35,47.9,38,52.1,640,4115,2105,64,52,21,55,39,821,201,Matches
283,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29.0,1788,133,632,809,368,15,1788,33,18,54.5,15,45.5,803,3982,2045,42,36,7,27,15,958,81,Matches
