,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
175,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,17,2002,0.6,40,40,0,0,0,0,0,0,0,0,0,0,34,0,1,Matches
176,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,488,463,22,22,1,9,3,0,0,0,0,0,362,3,4,Matches
177,Keita Baldé,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,315,292,23,1,0,0,8,2,2,2,0,0,230,0,9,Matches
178,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,1153,954,197,5,1,1,62,192,0,0,0,0,888,2,47,Matches
179,Gareth Bale,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,416,386,29,7,2,12,40,9,13,11,1,0,285,1,14,Matches
180,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,951,757,190,20,0,1,44,170,0,0,0,0,715,4,31,Matches
181,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,1064,1006,58,40,0,13,1,18,0,0,0,0,921,0,10,Matches
182,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,432,353,78,7,0,0,39,71,0,0,0,0,349,1,9,Matches
183,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,79,75,4,1,0,0,0,3,0,0,0,0,59,0,0,Matches
184,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,875,680,194,16,1,2,48,178,0,0,0,0,650,1,23,Matches
185,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,1680,1483,184,53,4,8,146,55,75,35,37,1,1305,13,42,Matches
186,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,827,787,40,27,0,6,1,13,0,0,0,0,720,0,13,Matches
187,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,516,422,90,1,2,0,3,0,2,0,0,0,394,4,14,Matches
188,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,529,513,15,12,0,5,2,3,0,0,0,0,443,1,6,Matches
189,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,712,684,28,21,0,6,3,6,0,0,0,0,633,0,2,Matches
190,Simon Banza,cd COD,FW,Lens,fr Ligue 1,23,1996,15.2,321,305,14,1,0,1,11,0,0,0,0,0,228,2,10,Matches
191,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,1311,1261,40,20,2,6,14,15,0,0,0,0,1017,10,37,Matches
192,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,1396,1152,240,61,0,4,38,171,0,0,0,0,1095,4,23,Matches
193,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,203,198,4,4,0,0,0,0,0,0,0,0,178,1,1,Matches
194,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,33,23,10,1,0,0,1,9,0,0,0,0,13,0,0,Matches
195,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,385,323,62,4,0,0,22,58,0,0,0,0,309,0,6,Matches
196,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,888,787,89,31,2,13,65,10,47,14,10,0,656,12,25,Matches
197,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,162,119,41,0,0,0,10,41,0,0,0,0,104,2,5,Matches
198,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,1931,1894,29,10,5,12,64,18,1,1,0,0,1591,8,41,Matches
199,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,16,16,0,0,0,0,0,0,0,0,0,0,15,0,1,Matches
200,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,505,492,11,1,1,3,72,5,3,0,1,0,341,2,23,Matches
201,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17.0,795,685,108,21,0,4,61,6,56,23,9,7,640,2,11,Matches
202,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,1993,0.5,27,27,0,0,0,1,0,0,0,0,0,0,23,0,0,Matches
203,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,495,437,57,11,2,1,41,19,27,4,15,0,362,1,13,Matches
204,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,315,310,2,1,0,3,8,0,0,0,0,0,189,3,11,Matches
205,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1997,21.6,637,632,2,0,2,3,27,2,0,0,0,0,459,3,25,Matches
206,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,19,9,10,2,0,0,6,6,2,0,2,0,11,0,2,Matches
207,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,1326,1115,206,47,0,12,53,159,0,0,0,0,1091,5,16,Matches
208,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,51,36,15,2,0,0,11,10,3,0,3,0,32,0,2,Matches
209,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,702,687,12,11,3,1,9,1,0,0,0,0,449,3,31,Matches
210,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,2001,14.5,413,399,13,3,2,2,34,9,1,0,0,0,291,1,19,Matches
211,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,557,441,115,10,1,1,21,105,0,0,0,0,434,1,12,Matches
212,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,1998,32.5,1165,1031,125,32,1,17,138,15,66,54,5,0,818,9,21,Matches
213,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,842,805,34,23,0,7,1,11,0,0,0,0,647,3,5,Matches
214,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,124,117,7,1,0,1,13,1,5,0,4,0,91,0,4,Matches
215,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,971,917,49,43,0,9,2,6,0,0,0,0,776,5,4,Matches
216,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,217,190,24,10,2,2,14,0,12,5,6,0,163,3,5,Matches
217,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,1988,28.6,1153,1071,80,10,0,4,25,69,0,0,0,0,939,2,16,Matches
218,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,1289,1227,57,33,1,12,64,2,22,11,8,0,1048,5,15,Matches
219,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,8,8,0,0,1,0,0,0,0,0,0,0,4,0,0,Matches
220,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,2306,2175,124,63,1,24,24,32,0,0,0,0,2065,7,24,Matches
221,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1068,862,199,30,0,3,93,135,34,0,31,0,794,7,35,Matches
222,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,41,39,2,2,0,0,0,0,0,0,0,0,38,0,0,Matches
223,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,174,160,14,1,0,0,5,2,0,0,0,0,122,0,9,Matches
224,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,1039,988,49,44,1,6,3,0,1,1,0,0,870,2,17,Matches
225,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,209,190,18,5,0,4,17,0,13,8,2,0,171,1,0,Matches
226,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31.0,1349,1043,304,100,0,8,0,0,0,0,0,0,1049,2,0,Matches
227,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,651,631,18,16,2,8,3,1,0,0,0,0,557,2,9,Matches
228,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,26.3,951,887,58,13,1,9,21,14,2,1,1,0,699,6,30,Matches
229,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,92,87,5,0,0,0,4,0,0,0,0,0,56,0,1,Matches
230,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,1715,1651,60,55,0,18,2,5,0,0,0,0,1502,4,11,Matches
231,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,1996,0.4,12,11,1,0,0,0,0,0,0,0,0,0,5,0,1,Matches
232,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,24.4,630,606,23,2,0,5,44,10,0,0,0,0,466,1,23,Matches
233,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1371,1313,54,49,0,5,13,5,0,0,0,0,1173,4,19,Matches
234,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,1995,12.3,326,321,2,0,0,2,52,2,0,0,0,0,202,3,11,Matches
235,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,788,672,114,17,0,6,23,97,0,0,0,0,593,2,27,Matches
236,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,2115,2016,96,52,0,10,0,44,0,0,0,0,1734,3,12,Matches
237,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,1997,5.8,275,267,8,4,0,2,0,2,0,0,0,0,237,0,9,Matches
238,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,218,211,6,4,0,0,3,2,0,0,0,0,162,1,2,Matches
239,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,58,42,16,3,0,3,1,13,0,0,0,0,38,0,1,Matches
240,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
241,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,1992,6.6,149,135,13,1,2,0,3,3,0,0,0,0,104,1,5,Matches
242,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
243,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,1421,1381,40,31,0,6,11,7,0,0,0,0,1237,0,22,Matches
244,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,594,557,33,22,0,2,2,11,0,0,0,0,438,4,3,Matches
245,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,1990,8.9,410,385,21,0,0,1,58,16,2,0,0,0,291,4,19,Matches
246,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,1998,23.2,806,763,39,9,0,13,68,3,27,15,5,0,618,4,30,Matches
247,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,23.2,1324,1158,163,10,2,5,54,153,0,0,0,0,1080,3,32,Matches
248,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,1049,1022,22,15,3,6,20,2,0,0,0,0,866,5,23,Matches
249,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,716,656,56,4,9,11,25,2,0,0,0,0,481,4,39,Matches
250,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1999,15.5,773,753,20,14,0,4,6,2,3,0,2,0,697,0,8,Matches
251,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,1998,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
252,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,18.9,894,757,136,43,4,17,80,19,46,21,15,0,719,1,15,Matches
253,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
254,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29.0,893,813,76,5,7,4,17,8,0,0,0,0,651,4,21,Matches
255,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,788,736,50,23,0,3,28,8,19,6,9,0,662,2,13,Matches
256,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,2000,0.5,23,23,0,0,0,1,0,0,0,0,0,0,20,0,0,Matches
257,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,725,621,101,11,0,4,12,90,0,0,0,0,600,3,17,Matches
258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,1020,998,22,22,0,5,1,0,0,0,0,0,916,0,3,Matches
259,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,360,341,19,0,0,7,11,0,0,0,0,0,240,0,11,Matches
260,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,1997,7.3,265,220,42,24,0,0,34,0,18,13,4,0,166,3,6,Matches
261,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,22,1997,1.7,112,89,23,14,0,1,16,0,9,3,6,0,81,0,1,Matches
262,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38.0,1222,857,362,62,0,0,0,0,0,0,0,0,994,3,0,Matches
263,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,1799,1514,283,45,0,2,40,237,1,0,0,0,1515,2,23,Matches
264,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
265,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,48,38,10,4,0,0,11,0,6,3,2,0,32,0,2,Matches
266,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,81,78,3,2,0,2,0,1,0,0,0,0,72,0,1,Matches
267,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,984,938,39,31,0,10,10,1,7,2,3,0,851,7,14,Matches
268,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,1995,15.5,536,519,14,1,3,1,44,5,0,0,0,0,411,3,9,Matches
269,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,604,508,94,40,2,8,93,2,50,22,19,3,442,2,12,Matches
270,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,25,1995,20.1,1237,1049,184,41,0,4,18,143,0,0,0,0,997,4,24,Matches
271,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,85,83,2,1,0,0,5,1,0,0,0,0,62,0,4,Matches
272,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,285,271,12,11,1,1,3,1,0,0,0,0,231,2,1,Matches
273,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,1851,1785,60,40,2,14,25,5,15,5,6,0,1643,6,21,Matches
274,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,583,567,12,1,0,1,3,1,0,0,0,0,339,4,9,Matches
275,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,1235,1169,59,2,4,12,18,1,3,0,0,0,1029,7,25,Matches
276,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,1994,4.5,201,168,32,15,0,1,22,0,10,4,6,0,155,1,2,Matches
277,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,11,6,5,1,0,0,0,0,0,0,0,0,6,0,0,Matches
278,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,1994,27.5,1310,1202,102,39,7,11,117,5,58,30,16,0,984,6,30,Matches
279,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,63,56,6,0,0,0,1,6,0,0,0,0,50,1,0,Matches
280,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,1132,895,233,34,1,21,76,199,0,0,0,0,909,4,31,Matches
281,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,1.5,47,42,4,2,2,0,5,0,2,0,2,0,32,1,0,Matches
282,Álex Berenguer,es ESP,"MF,FW",Athletic Club,es La Liga,25,1995,25.3,917,789,121,25,0,3,147,10,86,30,30,1,601,7,37,Matches
283,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29.0,1496,1218,274,41,0,2,46,233,0,0,0,0,1203,4,26,Matches
284,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,473,465,5,0,1,3,31,2,3,3,0,0,355,3,4,Matches
285,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,12.4,464,454,8,3,0,3,23,3,2,2,0,0,378,2,9,Matches
286,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,22,1997,13.4,430,421,9,2,0,1,13,1,4,3,0,0,350,0,8,Matches
287,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,1014,920,93,43,0,20,62,7,43,11,26,0,827,1,8,Matches
288,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,1992,5.1,270,263,5,1,0,1,14,2,0,0,0,0,219,2,10,Matches
289,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,1994,10.8,585,501,82,21,1,7,85,25,36,4,28,0,447,2,19,Matches
290,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,25,1995,2.3,85,78,6,1,0,0,5,5,0,0,0,0,61,1,6,Matches
291,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38.0,985,595,386,117,0,4,0,0,0,0,0,0,640,4,0,Matches
292,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,125,108,16,2,0,0,1,14,0,0,0,0,114,1,2,Matches
293,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,22,1998,8.3,312,194,118,36,0,3,0,0,0,0,0,0,217,0,1,Matches
294,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
295,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,1569,1214,347,58,0,3,82,282,7,3,0,3,1186,8,34,Matches
296,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,6.8,299,291,7,4,2,1,16,0,3,0,3,0,252,1,7,Matches
297,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1.0,44,43,1,1,0,2,0,0,0,0,0,0,38,0,0,Matches
298,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,20,2000,2.1,99,90,9,6,0,0,0,3,0,0,0,0,79,0,0,Matches
299,Giulian Biancone,fr FRA,"DF,MF",Monaco,fr Ligue 1,20,2000,1.0,90,81,9,1,0,1,8,8,0,0,0,0,66,0,2,Matches
300,Bartosz Białek,pl POL,"FW,MF",Wolfsburg,de Bundesliga,18,2001,3.0,74,73,1,0,0,2,0,0,0,0,0,0,50,0,3,Matches
301,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,61,60,1,1,0,0,0,0,0,0,0,0,53,0,0,Matches
302,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,17.0,676,603,68,31,0,17,9,37,0,0,0,0,474,5,7,Matches
303,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,2001,13.8,288,254,33,0,0,0,1,1,0,0,0,0,205,1,7,Matches
304,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,1992,31.1,1735,1313,413,86,0,4,286,242,85,13,64,1,1175,9,50,Matches
305,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,1994,10.2,518,449,64,10,0,3,13,54,0,0,0,0,405,5,10,Matches
306,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,1996,34.6,1697,1661,35,31,2,10,7,4,0,0,0,0,1476,1,18,Matches
307,Leonardo Bittencourt,de GER,"MF,FW",Werder Bremen,de Bundesliga,26,1993,16.8,656,597,52,16,0,4,72,5,19,5,12,0,459,7,31,Matches
308,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,1998,6.4,140,136,4,0,0,0,10,4,0,0,0,0,101,0,11,Matches
309,Antonio Blanco,es ESP,"MF,FW",Real Madrid,es La Liga,20,2000,2.4,171,168,1,1,0,1,2,0,0,0,0,0,157,2,2,Matches
310,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,1995,18.2,665,468,195,52,0,2,0,0,0,0,0,0,472,2,0,Matches
311,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,22,1997,31.0,968,907,53,14,5,21,23,4,6,4,0,0,764,8,19,Matches
312,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,2002,0.1,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
313,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,1988,26.3,2030,1964,60,51,1,15,18,9,0,0,0,0,1775,6,6,Matches
314,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,24,1995,10.1,548,498,50,21,2,12,43,3,25,7,15,1,441,0,10,Matches
315,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,1995,2.8,94,92,1,0,0,0,2,0,1,1,0,0,65,1,4,Matches
316,Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,de Bundesliga,26,1994,22.9,815,794,15,5,7,8,37,6,1,1,0,0,559,6,22,Matches
317,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,2000,20.7,1054,800,250,9,0,2,51,238,3,0,3,0,801,4,16,Matches
318,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,2000,1.4,88,71,17,0,0,0,3,17,0,0,0,0,75,0,1,Matches
319,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,23,1997,19.8,764,742,21,2,0,2,11,10,9,0,0,0,675,1,14,Matches
320,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,de Bundesliga,18,2002,3.1,170,152,18,3,0,3,2,15,0,0,0,0,143,0,1,Matches
321,Jayden Bogle,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,20,2000,12.3,387,324,62,0,0,0,12,62,0,0,0,0,296,1,11,Matches
322,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,1997,14.6,555,459,94,21,0,1,126,3,70,28,36,0,360,2,30,Matches
323,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,1991,20.9,1037,1019,17,17,0,1,0,0,0,0,0,0,855,1,9,Matches
324,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,1989,25.1,956,912,39,15,1,15,38,1,16,1,12,0,761,5,25,Matches
325,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,1997,6.3,155,136,19,1,0,7,1,0,0,0,0,0,129,0,4,Matches
326,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1997,1.5,27,25,2,0,0,1,1,0,0,0,0,0,19,0,0,Matches
327,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,1996,27.4,1360,1287,71,64,0,4,4,6,0,0,0,0,1204,2,9,Matches
328,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,1987,22.5,1518,1444,68,61,2,11,5,1,0,0,0,0,1363,6,5,Matches
329,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,2002,1.0,43,32,11,1,0,0,0,0,0,0,0,0,29,0,0,Matches
330,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,de Bundesliga,18,2002,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
331,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,1999,23.1,922,885,35,21,0,9,2,3,0,0,0,0,752,2,10,Matches
332,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,2000,36.8,2605,2542,57,50,2,21,1,7,0,0,0,0,2249,6,9,Matches
333,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,25,1994,30.2,794,731,61,10,0,15,64,22,7,4,2,0,506,2,22,Matches
334,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,1999,19.3,853,841,11,9,0,5,16,2,0,0,0,0,692,1,31,Matches
335,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,30,1990,7.2,467,407,55,24,2,6,51,2,25,17,5,0,344,5,8,Matches
336,Sofiane Boufal,ma MAR,"FW,MF",Angers,fr Ligue 1,26,1993,8.1,287,280,7,1,4,2,20,1,5,3,2,0,206,0,12,Matches
337,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,1999,6.7,177,174,2,0,0,0,3,0,0,0,0,0,120,1,8,Matches
338,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,27,1993,31.3,1581,1304,264,81,10,33,185,18,119,39,48,3,1080,13,43,Matches
339,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,1991,33.0,1096,826,269,69,0,2,0,0,0,0,0,0,862,1,2,Matches
340,Ismaëlben Boura,km COM,DF,Lens,fr Ligue 1,19,2000,9.1,484,383,100,6,0,6,47,88,6,4,2,0,372,1,15,Matches
341,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,1991,5.9,363,349,13,10,0,3,5,1,2,0,2,0,302,1,4,Matches
342,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,1994,28.4,1908,1669,233,81,2,34,226,15,132,57,65,0,1442,6,45,Matches
343,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,2002,0.1,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
344,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,23,1996,28.5,752,666,80,5,5,9,122,4,59,54,0,1,493,6,36,Matches
345,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,1990,17.2,1038,1013,24,21,0,10,0,3,0,0,0,0,923,1,7,Matches
346,John Boye,gh GHA,DF,Metz,fr Ligue 1,33,1987,33.8,1249,1207,40,29,0,17,0,11,0,0,0,0,1033,2,9,Matches
347,Lucas Boyé,ar ARG,FW,Elche,es La Liga,24,1996,29.9,645,599,43,0,1,14,11,0,0,0,0,0,491,3,24,Matches
348,Can Bozdogan,de GER,"MF,FW",Schalke 04,de Bundesliga,19,2001,7.2,215,206,8,5,1,1,15,0,3,1,2,0,156,1,10,Matches
349,Umut Bozok,tr TUR,"MF,FW",Lorient,fr Ligue 1,23,1996,0.7,27,27,0,0,0,0,0,0,0,0,0,0,17,0,1,Matches
350,Jayden Braaf,nl NED,FW,Udinese,it Serie A,17,2002,1.3,28,28,0,0,0,0,1,0,0,0,0,0,20,0,2,Matches
351,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,20,1999,14.0,911,773,134,19,0,0,53,112,3,1,2,0,722,4,15,Matches
