,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
1287,Gedeon Kalulu,cd COD,DF,Lorient,fr Ligue 1,25,1997,10.8,433,528,82.0,6775,2140,227,264,86.0,154,179,86.0,31,47,66.0,1,1.1,1.1,-0.1,8,29,11,6,35,Matches
1288,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,23,2000,4.2,230,259,88.8,3921,1103,93,101,92.1,122,127,96.1,10,16,62.5,0,0.1,0.2,-0.1,2,17,2,1,19,Matches
1289,Daichi Kamada,jp JPN,MF,Lazio,it Serie A,26,1996,17.2,810,921,87.9,13045,2683,422,461,91.5,320,346,92.5,51,71,71.8,2,2.8,2.1,-0.8,24,70,13,1,96,Matches
1290,Waren Kamanzi,no NOR,"DF,FW",Toulouse,fr Ligue 1,22,2000,13.2,502,604,83.1,7724,2412,275,315,87.3,199,238,83.6,20,31,64.5,3,2.5,2.3,+0.5,12,38,10,1,56,Matches
1291,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,23,1999,18.4,922,1035,89.1,14037,3978,521,560,93.0,319,344,92.7,56,82,68.3,1,1.3,1.4,-0.3,20,107,12,0,83,Matches
1292,Hassane Kamara,ci CIV,DF,Udinese,it Serie A,29,1994,24.7,600,818,73.3,9975,4049,293,337,86.9,239,311,76.8,52,114,45.6,1,2.8,1.8,-1.8,21,42,25,17,81,Matches
1293,Willy Kambwala,fr FRA,DF,Manchester Utd,eng Premier League,18,2004,3.7,163,192,84.9,2765,960,74,78,94.9,85,95,89.5,3,14,21.4,0,0.0,0.0,0.0,0,7,0,0,8,Matches
1294,Jakub Kamiński,pl POL,"FW,MF",Wolfsburg,de Bundesliga,21,2002,5.3,152,195,77.9,2424,587,84,95,88.4,60,74,81.1,8,20,40.0,2,0.7,1.7,+1.3,6,11,7,2,18,Matches
1295,Thomas Kaminski,be BEL,GK,Luton Town,eng Premier League,30,1992,37.8,869,1468,59.2,27614,22188,173,175,98.9,329,344,95.6,362,937,38.6,0,0.0,0.1,0.0,1,44,2,0,1,Matches
1296,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,32,1990,15.1,931,1019,91.4,15489,3486,424,446,95.1,428,460,93.0,58,76,76.3,0,1.8,1.5,-1.8,15,67,12,3,88,Matches
1297,Harry Kane,eng ENG,FW,Bayern Munich,de Bundesliga,30,1993,31.5,474,664,71.4,8936,2715,216,266,81.2,166,222,74.8,74,114,64.9,8,6.4,5.9,+1.6,31,66,41,6,102,Matches
1298,Lee Kang-in,kr KOR,"FW,MF",Paris S-G,fr Ligue 1,22,2001,16.3,835,1011,82.6,12568,3151,462,507,91.1,284,339,83.8,54,110,49.1,4,2.3,4.2,+1.7,27,58,31,8,103,Matches
1299,Yann Karamoh,fr FRA,"MF,FW",Torino,it Serie A,25,1998,1.8,45,66,68.2,696,176,21,30,70.0,21,28,75.0,2,4,50.0,0,0.1,0.2,-0.1,1,3,1,0,5,Matches
1300,Yann Karamoh,fr FRA,"FW,MF",Montpellier,fr Ligue 1,25,1998,3.2,63,88,71.6,887,140,35,46,76.1,18,24,75.0,4,7,57.1,0,0.2,0.2,-0.2,5,3,3,1,3,Matches
1301,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,26,1996,29.1,1698,1900,89.4,24791,6910,946,1027,92.1,637,684,93.1,55,75,73.3,4,2.6,2.5,+1.4,29,138,19,3,142,Matches
1302,Ayman Kari,fr FRA,MF,Lorient,fr Ligue 1,18,2004,9.9,338,386,87.6,4814,925,181,204,88.7,118,131,90.1,13,19,68.4,1,0.8,1.0,+0.2,13,25,12,0,37,Matches
1303,Emir Karic,at AUT,DF,Darmstadt 98,de Bundesliga,26,1997,19.8,953,1210,78.8,15725,6219,492,551,89.3,361,439,82.2,81,152,53.3,0,1.3,1.9,-1.3,21,89,27,9,115,Matches
1304,Loris Karius,de GER,GK,Newcastle Utd,eng Premier League,30,1993,1.0,21,37,56.8,507,279,4,4,100.0,14,14,100.0,3,18,16.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1305,Jesper Karlsson,se SWE,FW,Bologna,it Serie A,25,1998,3.8,103,152,67.8,1738,429,49,61,80.3,38,52,73.1,11,25,44.0,0,0.3,0.4,-0.3,5,8,7,1,16,Matches
1306,Jon Karrikaburu,es ESP,"MF,FW",Alavés,es La Liga,20,2002,0.2,2,5,40.0,58,9,0,2,0.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1307,Rick Karsdorp,nl NED,DF,Roma,it Serie A,28,1995,13.2,544,684,79.5,8723,2416,286,326,87.7,209,257,81.3,36,63,57.1,2,2.2,1.6,-0.2,10,21,7,3,33,Matches
1308,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,it Serie A,25,1998,16.4,458,650,70.5,7578,2346,216,260,83.1,141,205,68.8,61,105,58.1,3,2.8,1.5,+0.2,28,52,11,2,78,Matches
1309,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,24,1998,10.0,210,279,75.3,3355,617,93,112,83.0,96,113,85.0,11,24,45.8,2,2.3,1.7,-0.3,15,6,15,0,25,Matches
1310,Panos Katseris,gr GRE,DF,Lorient,fr Ligue 1,22,2001,11.6,275,393,70.0,4101,1231,153,195,78.5,99,137,72.3,14,31,45.2,1,0.8,0.5,+0.2,9,13,4,2,21,Matches
1311,Mikkel Kaufmann,dk DEN,FW,Union Berlin,de Bundesliga,22,2001,5.4,67,126,53.2,956,318,39,65,60.0,16,31,51.6,5,8,62.5,0,1.0,0.4,-1.0,4,13,1,0,11,Matches
1312,Michael Kayode,it ITA,DF,Fiorentina,it Serie A,19,2004,22.9,1056,1297,81.4,19700,5416,426,463,92.0,503,579,86.9,112,192,58.3,1,1.1,1.4,-0.1,15,68,23,15,80,Matches
1313,Moise Kean,it ITA,FW,Juventus,it Serie A,23,2000,7.3,66,96,68.8,911,134,37,49,75.5,18,20,90.0,5,6,83.3,0,0.7,0.1,-0.7,5,3,0,0,6,Matches
1314,Michael Keane,eng ENG,DF,Everton,eng Premier League,30,1993,4.9,171,221,77.4,3519,1261,47,60,78.3,98,113,86.7,23,42,54.8,0,0.0,0.1,0.0,0,15,0,0,14,Matches
1315,Ibrahima Kebe,ml MLI,MF,Girona,es La Liga,22,2000,0.1,5,8,62.5,67,10,3,6,50.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1316,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,19,2004,5.8,209,260,80.4,3723,1447,91,104,87.5,102,117,87.2,15,32,46.9,0,0.1,0.1,-0.1,3,13,0,0,13,Matches
1317,Yassine Kechta,ma MAR,MF,Le Havre,fr Ligue 1,21,2002,20.5,778,960,81.0,13063,3630,347,393,88.3,333,387,86.0,63,116,54.3,1,2.2,1.4,-1.2,27,87,11,0,122,Matches
1318,Thilo Kehrer,de GER,"DF,MF",West Ham,eng Premier League,26,1996,0.2,9,9,100.0,86,36,7,7,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1319,Thilo Kehrer,de GER,DF,Monaco,fr Ligue 1,26,1996,14.7,859,966,88.9,16369,6851,292,325,89.8,463,496,93.3,88,118,74.6,1,1.1,0.3,-0.1,5,88,2,0,90,Matches
1320,Habib Keita,ml MLI,MF,Clermont Foot,fr Ligue 1,21,2002,14.2,591,675,87.6,11080,2447,253,287,88.2,253,278,91.0,74,89,83.1,0,0.6,0.6,-0.6,10,45,7,0,53,Matches
1321,Naby Keïta,gn GUI,"MF,DF",Werder Bremen,de Bundesliga,28,1995,1.2,52,67,77.6,844,293,22,27,81.5,23,28,82.1,4,8,50.0,0,0.0,0.0,0.0,0,8,2,0,13,Matches
1322,Yannik Keitel,de GER,"DF,MF",Freiburg,de Bundesliga,23,2000,10.2,443,560,79.1,8934,3894,145,170,85.3,239,260,91.9,57,115,49.6,0,0.4,0.2,-0.4,2,49,4,0,48,Matches
1323,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,24,1998,10.0,359,442,81.2,8077,5323,101,101,100.0,196,198,99.0,62,140,44.3,0,0.0,0.0,0.0,1,9,0,0,1,Matches
1324,Thomas Keller,de GER,"MF,FW",Heidenheim,de Bundesliga,23,1999,0.0,5,7,71.4,73,37,3,3,100.0,0,0,,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
1325,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24,1998,17.3,673,906,74.3,13526,4407,234,277,84.5,341,400,85.3,90,191,47.1,1,1.2,0.8,-0.2,9,76,7,4,56,Matches
1326,Omari Kellyman,eng ENG,FW,Aston Villa,eng Premier League,17,2005,0.4,6,7,85.7,78,11,4,5,80.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
1327,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,18,2004,0.3,7,9,77.8,122,52,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1328,Tobias Kempe,de GER,MF,Darmstadt 98,de Bundesliga,34,1989,15.0,413,557,74.1,6804,2095,223,251,88.8,127,160,79.4,48,101,47.5,2,2.1,2.5,-0.1,28,38,5,3,44,Matches
1329,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,19,2003,21.9,613,844,72.6,9811,3390,322,375,85.9,237,333,71.2,43,94,45.7,1,0.8,1.0,+0.2,12,34,14,9,44,Matches
1330,Kaine Kesler-Hayden,eng ENG,"MF,DF",Aston Villa,eng Premier League,20,2002,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1331,Reda Khadra,de GER,"FW,MF",Reims,fr Ligue 1,22,2001,15.2,289,389,74.3,4676,1169,131,162,80.9,118,149,79.2,21,41,51.2,3,3.5,2.4,-0.5,22,21,19,9,40,Matches
1332,Wahbi Khazri,tn TUN,FW,Montpellier,fr Ligue 1,32,1991,12.6,227,318,71.4,3892,1215,108,141,76.6,71,98,72.4,28,47,59.6,0,1.2,0.8,-1.2,10,21,5,2,33,Matches
1333,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29,1994,14.9,329,450,73.1,5258,1287,160,192,83.3,135,174,77.6,19,45,42.2,0,0.1,0.5,-0.1,5,21,5,1,35,Matches
1334,Kiké,es ESP,"FW,MF",Alavés,es La Liga,33,1989,15.8,200,301,66.4,2973,589,105,147,71.4,67,95,70.5,11,19,57.9,2,2.0,1.4,0.0,18,15,8,2,32,Matches
1335,Luca Kilian,de GER,DF,Köln,de Bundesliga,23,1999,7.1,241,317,76.0,4399,1173,87,103,84.5,131,154,85.1,19,51,37.3,0,0.0,0.0,0.0,1,11,0,0,12,Matches
1336,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26,1997,38.0,1979,2309,85.7,36846,13119,766,824,93.0,1008,1087,92.7,183,346,52.9,0,1.4,1.1,-1.4,17,109,11,1,117,Matches
1337,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,28,1995,24.2,1951,2267,86.1,35635,10089,809,864,93.6,923,1013,91.1,187,320,58.4,6,7.1,9.3,-1.1,72,188,51,18,229,Matches
1338,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23,2000,10.5,523,625,83.7,8555,3042,270,303,89.1,214,249,85.9,34,58,58.6,3,0.9,0.6,+2.1,6,43,8,3,55,Matches
1339,Simon Kjær,dk DEN,DF,Milan,it Serie A,34,1989,13.0,735,833,88.2,13856,5025,257,274,93.8,409,435,94.0,62,108,57.4,1,0.8,0.6,+0.2,4,42,1,0,52,Matches
1340,Davy Klaassen,nl NED,MF,Inter,it Serie A,30,1993,2.3,82,95,86.3,1290,289,46,52,88.5,28,29,96.6,6,7,85.7,0,0.2,0.2,-0.2,3,6,1,0,7,Matches
1341,Christoph Klarer,at AUT,DF,Darmstadt 98,de Bundesliga,23,2000,26.2,1044,1200,87.0,20473,6575,336,363,92.6,586,633,92.6,111,176,63.1,2,0.9,1.0,+1.1,12,58,4,1,64,Matches
1342,Tim Kleindienst,de GER,FW,Heidenheim,de Bundesliga,27,1995,31.9,516,874,59.0,7296,1708,295,462,63.9,147,231,63.6,30,47,63.8,3,3.3,2.0,-0.3,27,58,10,2,73,Matches
1343,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27,1996,16.0,1035,1155,89.6,19235,6293,340,372,91.4,610,647,94.3,77,112,68.8,0,0.4,0.9,-0.4,5,77,7,0,90,Matches
1344,Justin Kluivert,nl NED,"MF,FW",Bournemouth,eng Premier League,24,1999,21.3,288,421,68.4,4393,1193,147,194,75.8,104,137,75.9,18,32,56.3,1,1.9,1.6,-0.9,21,10,24,2,50,Matches
1345,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,21,2002,23.4,475,747,63.6,7063,2278,274,355,77.2,160,245,65.3,26,60,43.3,2,2.3,2.7,-0.3,18,25,26,10,57,Matches
1346,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31,1992,21.3,931,1153,80.7,18490,7064,269,307,87.6,539,606,88.9,107,204,52.5,0,0.3,0.4,-0.3,3,49,3,0,71,Matches
1347,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25,1997,26.3,974,1175,82.9,24299,15016,210,211,99.5,500,505,99.0,259,450,57.6,0,0.0,0.0,0.0,0,13,1,0,0,Matches
1348,Robin Koch,de GER,DF,Eint Frankfurt,de Bundesliga,27,1996,30.4,1902,2161,88.0,36596,12775,590,638,92.5,1145,1225,93.5,158,262,60.3,0,0.2,0.6,-0.2,4,97,4,0,116,Matches
1349,Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,25,1998,22.0,479,667,71.8,13030,9307,81,81,100.0,238,240,99.2,159,344,46.2,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1350,Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,29,1994,24.3,876,1159,75.6,16488,5668,326,390,83.6,454,540,84.1,82,181,45.3,0,1.2,1.2,-1.2,15,87,15,5,99,Matches
1351,Koke,es ESP,MF,Atlético Madrid,es La Liga,31,1992,27.7,2037,2263,90.0,33074,10659,1066,1117,95.4,724,790,91.6,174,242,71.9,4,3.6,3.0,+0.4,26,196,33,1,212,Matches
1352,Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,30,1993,24.2,1077,1278,84.3,16702,6039,583,638,91.4,433,494,87.7,41,86,47.7,0,1.1,0.6,-1.1,8,79,7,2,94,Matches
1353,Luca Koleosho,it ITA,"MF,FW",Burnley,eng Premier League,18,2004,10.8,192,274,70.1,2509,475,126,153,82.4,56,79,70.9,2,9,22.2,1,1.3,1.1,-0.3,11,9,6,2,19,Matches
1354,Randal Kolo Muani,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,24,1998,14.1,259,359,72.1,3749,980,157,204,77.0,77,101,76.2,12,21,57.1,5,3.3,1.6,+1.7,26,23,14,3,42,Matches
1355,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,24,1998,1.7,17,26,65.4,227,67,11,15,73.3,3,4,75.0,2,4,50.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches
1356,Mert Kömür,de GER,"MF,DF",Augsburg,de Bundesliga,18,2005,1.3,30,34,88.2,462,132,17,19,89.5,9,9,100.0,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4,Matches
1357,Cheick Konaté,ml MLI,DF,Clermont Foot,fr Ligue 1,19,2004,11.9,319,484,65.9,5214,1779,162,210,77.1,125,175,71.4,24,70,34.3,1,1.6,1.3,-0.6,16,27,13,6,37,Matches
1358,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,24,1999,17.5,1286,1463,87.9,22733,9043,514,566,90.8,673,718,93.7,81,140,57.9,0,0.4,0.5,-0.4,8,145,8,0,118,Matches
1359,Geoffrey Kondogbia,cf CTA,MF,Marseille,fr Ligue 1,30,1993,16.3,832,952,87.4,14691,4488,359,389,92.3,379,413,91.8,72,108,66.7,0,0.5,1.0,-0.5,11,105,11,1,93,Matches
1360,Abdoul Koné,fr FRA,DF,Reims,fr Ligue 1,18,2005,2.1,53,85,62.4,1041,401,19,24,79.2,26,42,61.9,8,17,47.1,0,0.7,0.0,-0.7,2,6,1,0,5,Matches
1361,Amadou Koné,ml MLI,MF,Reims,fr Ligue 1,18,2005,5.3,204,256,79.7,3787,1027,72,95,75.8,99,113,87.6,23,28,82.1,0,0.2,0.1,-0.2,3,19,1,0,28,Matches
1362,Ibrahima Koné,ml MLI,FW,Almería,es La Liga,24,1999,3.1,38,56,67.9,533,141,22,30,73.3,13,18,72.2,2,3,66.7,0,0.1,0.5,-0.1,2,0,0,0,3,Matches
1363,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,24,1999,0.4,2,3,66.7,16,7,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1364,Manu Koné,fr FRA,MF,Gladbach,de Bundesliga,22,2001,17.3,583,688,84.7,8747,2218,330,368,89.7,199,225,88.4,31,44,70.5,0,1.2,0.8,-1.2,24,45,12,0,70,Matches
1365,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25,1997,34.1,1907,2094,91.1,31947,10672,827,878,94.2,959,1029,93.2,95,129,73.6,0,0.5,1.0,-0.5,8,132,14,2,136,Matches
1366,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25,1998,29.2,1092,1419,77.0,18824,6491,505,590,85.6,442,531,83.2,107,201,53.2,5,5.9,5.4,-0.9,60,126,45,17,169,Matches
1367,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22,2001,20.1,1274,1428,89.2,19913,6199,680,733,92.8,497,535,92.9,75,105,71.4,0,0.7,1.5,-0.7,10,155,16,0,141,Matches
1368,Filip Kostić,rs SRB,DF,Juventus,it Serie A,30,1992,20.2,726,997,72.8,12641,4579,339,386,87.8,308,396,77.8,65,152,42.8,4,5.4,4.1,-1.4,40,53,30,19,88,Matches
1369,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25,1997,12.1,325,448,72.5,4901,1038,171,216,79.2,120,155,77.4,20,35,57.1,1,1.8,1.2,-0.8,12,15,18,1,41,Matches
1370,Rominigue Kouamé,ml MLI,MF,Cádiz,es La Liga,26,1996,9.1,355,411,86.4,6129,1351,166,194,85.6,152,169,89.9,30,34,88.2,0,0.1,0.3,-0.1,4,41,5,1,34,Matches
1371,Koffi Kouao,ci CIV,DF,Metz,fr Ligue 1,25,1998,9.6,317,401,79.1,5434,2296,155,176,88.1,129,157,82.2,28,56,50.0,2,1.5,0.7,+0.5,6,23,7,4,29,Matches
1372,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30,1992,3.0,69,98,70.4,2113,1604,11,11,100.0,31,31,100.0,27,55,49.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1373,Therence Koudou,fr FRA,DF,Reims,fr Ligue 1,18,2004,3.5,142,173,82.1,2412,704,62,69,89.9,66,73,90.4,10,21,47.6,0,0.3,0.3,-0.3,5,8,3,2,14,Matches
1374,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24,1998,32.2,2478,2757,89.9,41514,13135,1192,1263,94.4,1090,1164,93.6,156,237,65.8,2,2.2,2.6,-0.2,23,267,20,5,245,Matches
1375,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26,1997,21.4,719,873,82.4,14305,5064,217,251,86.5,387,436,88.8,99,155,63.9,2,1.3,0.4,+0.7,5,49,1,0,58,Matches
1376,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33,1989,2.4,47,74,63.5,604,159,32,43,74.4,11,19,57.9,1,2,50.0,0,0.0,0.0,0.0,1,3,0,0,5,Matches
1377,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,29,1994,17.2,1435,1527,94.0,20506,4603,835,862,96.9,514,544,94.5,41,57,71.9,0,1.6,1.9,-1.6,21,120,15,0,100,Matches
1378,Viktor Kovalenko,ua UKR,MF,Empoli,it Serie A,27,1996,6.8,179,250,71.6,2662,743,100,122,82.0,63,87,72.4,11,27,40.7,1,0.8,0.6,+0.2,8,15,5,2,20,Matches
1379,Matej Kovar,cz CZE,GK,Leverkusen,de Bundesliga,23,2000,1.0,17,17,100.0,376,274,4,4,100.0,9,9,100.0,4,4,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1380,Dawid Kownacki,pl POL,FW,Werder Bremen,de Bundesliga,26,1997,4.2,69,109,63.3,942,199,36,50,72.0,21,34,61.8,4,7,57.1,0,0.4,0.6,-0.4,5,10,1,0,10,Matches
1381,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28,1994,10.1,488,580,84.1,7498,2971,246,275,89.5,216,236,91.5,15,39,38.5,0,1.0,0.8,-1.0,9,26,13,7,29,Matches
1382,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,25,1998,15.2,340,487,69.8,5624,1533,158,196,80.6,149,196,76.0,24,55,43.6,0,0.4,0.5,-0.4,5,32,6,2,44,Matches
1383,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,32,1991,24.4,904,1139,79.4,13884,3748,494,558,88.5,305,373,81.8,72,132,54.5,6,7.3,7.0,-1.3,78,67,22,3,119,Matches
1384,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,32,1991,2.8,145,183,79.2,1896,667,87,108,80.6,38,43,88.4,7,12,58.3,0,0.1,0.4,-0.1,2,14,1,0,17,Matches
1385,Frans Krätzig,de GER,DF,Bayern Munich,de Bundesliga,20,2003,0.6,45,50,90.0,705,183,24,26,92.3,18,20,90.0,2,3,66.7,0,0.3,0.1,-0.3,2,3,1,0,7,Matches
1386,Tom Krauß,de GER,MF,Mainz 05,de Bundesliga,22,2001,15.0,486,651,74.7,7591,2399,262,314,83.4,186,228,81.6,28,61,45.9,2,0.4,0.8,+1.6,7,42,9,2,68,Matches
1387,Rasmus Kristensen,dk DEN,DF,Roma,it Serie A,26,1997,19.4,799,1037,77.0,12574,3602,413,468,88.2,323,408,79.2,43,100,43.0,1,0.9,1.3,+0.1,12,35,11,8,40,Matches
1388,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,21,2002,23.3,662,863,76.7,12745,5457,262,307,85.3,316,399,79.2,77,132,58.3,1,0.4,0.2,+0.6,4,33,2,0,47,Matches
1389,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33,1990,23.6,2291,2505,91.5,42164,15443,1087,1121,97.0,828,881,94.0,333,438,76.0,8,4.9,5.9,+3.1,62,327,23,5,290,Matches
1390,Nikola Krstović,me MNE,FW,Lecce,it Serie A,23,2000,26.4,354,526,67.3,4950,1126,207,284,72.9,97,128,75.8,22,35,62.9,1,3.0,1.7,-2.0,41,28,14,1,52,Matches
1391,Rade Krunić,ba BIH,MF,Milan,it Serie A,29,1993,7.6,388,431,90.0,5999,1258,195,209,93.3,161,179,89.9,19,23,82.6,0,0.5,0.3,-0.5,5,17,2,0,24,Matches
1392,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30,1992,20.5,805,1030,78.2,13760,4910,379,427,88.8,340,423,80.4,74,146,50.7,0,0.3,0.6,-0.3,4,74,4,2,70,Matches
1393,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22,2001,23.9,611,862,70.9,9540,2892,353,417,84.7,183,255,71.8,54,116,46.6,4,6.4,6.5,-2.4,58,38,31,5,89,Matches
1394,Mahmut Kücüksahin,,MF,Augsburg,de Bundesliga,19,2004,0.0,4,4,100.0,59,17,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1395,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,22,2000,27.6,677,875,77.4,11263,1764,357,405,88.1,231,281,82.2,70,108,64.8,6,3.5,3.7,+2.5,28,32,29,16,80,Matches
1396,Christian Kühlwetter,de GER,MF,Heidenheim,de Bundesliga,27,1996,0.1,1,2,50.0,24,11,0,1,0.0,1,1,100.0,0,0,,1,0.6,0.4,+0.4,1,0,0,0,0,Matches
1397,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,eng Premier League,23,2000,30.7,953,1234,77.2,13509,3584,610,700,87.1,279,363,76.9,39,72,54.2,3,7.7,6.7,-4.7,66,55,73,19,144,Matches
1398,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,18,2005,10.3,470,592,79.4,7036,1816,266,306,86.9,180,224,80.4,14,40,35.0,1,0.7,0.6,+0.3,5,30,11,4,42,Matches
1399,Marash Kumbulla,al ALB,DF,Sassuolo,it Serie A,23,2000,4.0,83,106,78.3,1761,785,20,22,90.9,52,59,88.1,8,20,40.0,0,0.0,0.0,0.0,0,5,2,0,3,Matches
1400,Justin Kumi,it ITA,FW,Sassuolo,it Serie A,19,2004,0.0,2,2,100.0,41,15,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
1401,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,30,1992,0.1,13,13,100.0,206,38,7,7,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1402,Berkan Kutlu,tr TUR,MF,Genoa,it Serie A,25,1998,2.2,46,64,71.9,867,363,21,27,77.8,12,14,85.7,10,16,62.5,0,0.3,0.3,-0.3,5,7,4,3,5,Matches
1403,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,30,1993,23.2,824,1050,78.5,12347,3407,422,511,82.6,305,360,84.7,42,77,54.5,2,1.3,1.3,+0.7,29,87,21,1,119,Matches
1404,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22,2001,30.4,965,1200,80.4,15513,2850,541,598,90.5,300,372,80.6,96,162,59.3,6,6.8,5.4,-0.8,63,46,34,2,89,Matches
1405,Giorgi Kvernadze,ge GEO,"FW,DF",Frosinone,it Serie A,20,2003,0.7,31,36,86.1,498,57,17,18,94.4,10,11,90.9,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
1406,Moritz-Broni Kwarteng,gh GHA,FW,Bochum,de Bundesliga,25,1998,3.1,67,94,71.3,990,208,37,42,88.1,25,36,69.4,3,9,33.3,1,0.5,0.1,+0.5,4,3,2,0,6,Matches
1407,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27,1995,11.4,198,265,74.7,2891,584,98,122,80.3,47,65,72.3,22,27,81.5,1,1.2,1.1,-0.2,12,19,12,1,30,Matches
1408,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,27,1996,19.0,891,1080,82.5,15032,4779,446,472,94.5,366,434,84.3,64,120,53.3,3,1.4,2.0,+1.6,21,62,20,12,70,Matches
1409,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25,1998,21.7,620,764,81.2,7881,2176,396,440,90.0,176,205,85.9,14,27,51.9,4,1.4,1.5,+2.6,17,58,7,0,93,Matches
