,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
849,Ansu Fati,es ESP,"MF,FW",Barcelona,es La Liga,20,2002,0.6,0,7,1,14.3,12.60,1.80,0.00,0.00,18.6,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
850,Khalil Fayad,fr FRA,"FW,MF",Montpellier,fr Ligue 1,19,2004,11.4,3,17,7,41.2,1.49,0.61,0.18,0.43,18.9,1,0,0,1.9,1.9,0.11,+1.1,+1.1,Matches
851,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,36,1987,15.1,1,8,2,25.0,0.53,0.13,0.13,0.50,11.5,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
852,Jacopo Fazzini,it ITA,MF,Empoli,it Serie A,20,2003,13.7,1,23,4,17.4,1.68,0.29,0.04,0.25,19.8,2,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
853,Nabil Fekir,fr FRA,"MF,FW",Betis,es La Liga,30,1993,11.7,1,28,7,25.0,2.40,0.60,0.04,0.14,19.2,6,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
854,Felipe,br BRA,DF,Nott'ham Forest,eng Premier League,34,1989,4.2,0,3,0,0.0,0.72,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
855,Luiz Felipe,it ITA,DF,Betis,es La Liga,26,1997,4.0,0,2,0,0.0,0.50,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
856,João Félix,pt POR,FW,Barcelona,es La Liga,23,1999,17.1,7,61,25,41.0,3.56,1.46,0.11,0.28,15.8,1,0,0,8.7,8.7,0.14,-1.7,-1.7,Matches
857,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,25,1997,32.5,2,13,3,23.1,0.40,0.09,0.15,0.67,9.2,0,0,0,1.4,1.4,0.11,+0.6,+0.6,Matches
858,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,32,1991,17.6,0,1,0,0.0,0.06,0.00,0.00,,51.1,1,0,0,0.0,0.0,0.01,0.0,0.0,Matches
859,Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,18,2004,15.2,6,33,20,60.6,2.17,1.32,0.18,0.30,15.5,0,0,0,4.6,4.6,0.14,+1.4,+1.4,Matches
860,Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,23,1999,30.1,6,60,20,33.3,1.99,0.66,0.10,0.30,16.0,0,0,0,5.4,5.4,0.09,+0.6,+0.6,Matches
861,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,eng Premier League,28,1994,34.6,10,90,35,38.9,2.60,1.01,0.07,0.17,22.8,11,4,5,10.0,6.1,0.07,0.0,-0.1,Matches
862,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,27,1996,14.3,0,15,0,0.0,1.05,0.00,0.00,,26.8,3,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
863,Aitor Fernández,es ESP,GK,Osasuna,es La Liga,32,1991,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
864,Álex Fernández,es ESP,MF,Cádiz,es La Liga,30,1992,14.3,0,7,1,14.3,0.49,0.07,0.00,0.00,24.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
865,Carlos Fernández,es ESP,FW,Real Sociedad,es La Liga,27,1996,4.5,2,8,3,37.5,1.76,0.66,0.13,0.33,15.1,0,1,1,1.5,0.7,0.09,+0.5,+0.3,Matches
866,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,22,2001,24.5,3,45,13,28.9,1.83,0.53,0.04,0.15,21.3,2,1,2,6.2,4.6,0.10,-3.2,-2.6,Matches
867,Raúl Fernández,es ESP,GK,Granada,es La Liga,35,1988,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
868,Valery Fernández,es ESP,"MF,FW",Girona,es La Liga,23,1999,5.6,2,5,2,40.0,0.89,0.36,0.40,1.00,18.9,0,0,0,0.7,0.7,0.14,+1.3,+1.3,Matches
869,Fernando,es ESP,GK,Almería,es La Liga,33,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
870,Fernando,br BRA,MF,Sevilla,es La Liga,36,1987,5.1,0,1,0,0.0,0.20,0.00,0.00,,16.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
871,Ichem Ferrah,fr FRA,FW,Lille,fr Ligue 1,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
872,Andrea Ferraris,it ITA,MF,Monza,it Serie A,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
873,André Ferreira,pt POR,GK,Granada,es La Liga,27,1996,14.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
874,João Ferreira,pt POR,DF,Udinese,it Serie A,22,2001,20.2,0,3,0,0.0,0.15,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
875,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,31,1992,22.6,1,9,1,11.1,0.40,0.04,0.11,1.00,22.0,1,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
876,Nacho Ferri,es ESP,"FW,MF",Eint Frankfurt,de Bundesliga,18,2004,0.8,1,5,2,40.0,6.08,2.43,0.20,0.50,16.4,0,0,0,1.2,1.2,0.24,-0.2,-0.2,Matches
877,Rachad Fettal,ma MAR,FW,Almería,es La Liga,18,2005,0.2,0,1,0,0.0,5.29,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
878,Seydou Fini,it ITA,"DF,FW",Genoa,it Serie A,17,2006,0.4,0,2,0,0.0,5.14,0.00,0.00,,18.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
879,Max Finkgräfe,de GER,"DF,FW",Köln,de Bundesliga,19,2004,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,21.8,2,0,0,1.0,1.0,0.09,0.0,0.0,Matches
880,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,33,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
881,Kilian Fischer,de GER,"DF,MF",Wolfsburg,de Bundesliga,22,2000,3.2,0,4,0,0.0,1.24,0.00,0.00,,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
882,John Fleck,sct SCO,"MF,DF",Sheffield Utd,eng Premier League,31,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
883,Mark Flekken,nl NED,GK,Brentford,eng Premier League,30,1993,36.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
884,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,32,1991,19.2,1,32,10,31.3,1.66,0.52,0.03,0.10,25.4,4,0,0,1.7,1.7,0.05,-0.7,-0.7,Matches
885,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,23,2000,31.7,19,105,48,45.7,3.31,1.51,0.18,0.40,18.5,4,0,0,10.3,10.3,0.10,+8.7,+8.7,Matches
886,Wes Foderingham,eng ENG,GK,Sheffield Utd,eng Premier League,32,1991,29.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
887,Malick Fofana,be BEL,FW,Lyon,fr Ligue 1,18,2005,6.2,3,9,7,77.8,1.45,1.13,0.33,0.43,14.2,0,0,0,1.8,1.8,0.20,+1.2,+1.2,Matches
888,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,24,1999,30.0,4,52,13,25.0,1.74,0.43,0.08,0.31,19.6,0,0,0,5.0,5.0,0.10,-1.0,-1.0,Matches
889,Jonas Föhrenbach,de GER,DF,Heidenheim,de Bundesliga,27,1996,31.0,0,12,0,0.0,0.39,0.00,0.00,,20.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
890,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,28,1994,20.4,0,3,0,0.0,0.15,0.00,0.00,,15.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
891,Michael Folorunsho,it ITA,"MF,FW",Hellas Verona,it Serie A,25,1998,30.9,5,47,14,29.8,1.52,0.45,0.11,0.36,19.8,0,0,0,4.0,3.9,0.08,+1.0,+1.1,Matches
892,Tiago Fonseca Morais,pt POR,FW,Lille,fr Ligue 1,19,2003,0.5,0,1,0,0.0,1.96,0.00,0.00,,13.0,0,0,0,0.4,0.4,0.36,-0.4,-0.4,Matches
893,Pablo Fornals,es ESP,"MF,FW",West Ham,eng Premier League,27,1996,4.7,0,7,3,42.9,1.48,0.63,0.00,0.00,20.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
894,Pablo Fornals,es ESP,"FW,MF",Betis,es La Liga,27,1996,12.8,3,17,5,29.4,1.33,0.39,0.18,0.60,18.2,0,0,0,1.8,1.8,0.11,+1.2,+1.2,Matches
895,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,31,1991,5.2,2,11,4,36.4,2.13,0.78,0.18,0.50,22.5,1,0,1,1.4,0.6,0.05,+0.6,+1.4,Matches
896,Omari Forson,eng ENG,FW,Manchester Utd,eng Premier League,19,2004,0.8,0,1,0,0.0,1.29,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
897,Philipp Förster,de GER,"MF,FW",Bochum,de Bundesliga,28,1995,4.3,0,6,1,16.7,1.40,0.23,0.00,0.00,19.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
898,Héctor Fort,es ESP,DF,Barcelona,es La Liga,16,2006,3.5,0,1,0,0.0,0.28,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
899,Lyle Foster,za RSA,"FW,MF",Burnley,eng Premier League,22,2000,21.1,5,34,16,47.1,1.61,0.76,0.15,0.31,14.6,0,0,0,4.5,4.5,0.13,+0.5,+0.5,Matches
900,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,es La Liga,30,1993,20.5,0,7,1,14.3,0.34,0.05,0.00,0.00,16.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
901,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,25,1998,11.8,1,6,2,33.3,0.51,0.17,0.17,0.50,12.8,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
902,Matheus França,br BRA,"MF,FW",Crystal Palace,eng Premier League,19,2004,2.6,0,8,2,25.0,3.10,0.78,0.00,0.00,21.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
903,Bartol Franjić,hr CRO,MF,Darmstadt 98,de Bundesliga,23,2000,13.7,0,4,0,0.0,0.29,0.00,0.00,,18.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
904,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,28,1995,24.4,3,29,8,27.6,1.19,0.33,0.07,0.25,21.7,2,1,2,3.7,2.1,0.08,-0.7,-0.1,Matches
905,Nathan Fraser,ie IRL,FW,Wolves,eng Premier League,18,2005,2.1,0,3,2,66.7,1.45,0.97,0.00,0.00,16.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
906,Davide Frattesi,it ITA,MF,Inter,it Serie A,23,1999,10.6,6,32,13,40.6,3.02,1.23,0.19,0.46,11.4,0,0,0,7.1,7.1,0.22,-1.1,-1.1,Matches
907,Jean Frederic N'Guessan,ci CIV,"MF,FW",Metz,fr Ligue 1,20,2003,1.2,0,3,1,33.3,2.45,0.82,0.00,0.00,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
908,Morten Frendrup,dk DEN,MF,Genoa,it Serie A,22,2001,34.9,2,30,4,13.3,0.86,0.11,0.07,0.50,20.5,0,0,0,1.7,1.7,0.06,+0.3,+0.3,Matches
909,Remo Freuler,ch SUI,MF,Bologna,it Serie A,31,1992,29.2,1,14,4,28.6,0.48,0.14,0.07,0.25,17.4,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
910,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,25,1998,24.4,1,7,1,14.3,0.29,0.04,0.14,1.00,25.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
911,Marvin Friedrich,de GER,DF,Gladbach,de Bundesliga,27,1995,17.4,0,12,2,16.7,0.69,0.11,0.00,0.00,15.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
912,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,22,2000,25.0,9,55,21,38.2,2.20,0.84,0.16,0.43,13.9,0,0,0,8.2,8.2,0.15,+0.8,+0.8,Matches
913,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,es La Liga,26,1997,17.2,2,29,11,37.9,1.68,0.64,0.07,0.18,17.8,0,0,0,2.6,2.6,0.09,-0.6,-0.6,Matches
914,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,25,1998,28.5,8,53,24,45.3,1.86,0.84,0.15,0.33,17.7,2,0,1,6.6,5.8,0.11,+1.4,+2.2,Matches
915,Shiō Fukuda,jp JPN,"FW,MF",Gladbach,de Bundesliga,19,2004,0.4,0,2,0,0.0,5.00,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
916,Angelo Fulgini,fr FRA,MF,Lens,fr Ligue 1,26,1996,15.3,1,46,10,21.7,3.01,0.65,0.02,0.10,19.0,7,0,0,3.2,3.2,0.07,-2.2,-2.2,Matches
917,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,30,1993,2.0,0,5,1,20.0,2.50,0.50,0.00,0.00,15.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
918,Niclas Füllkrug,de GER,FW,Dortmund,de Bundesliga,30,1993,24.6,12,50,23,46.0,2.03,0.94,0.18,0.39,12.2,0,3,3,12.4,10.0,0.20,-0.4,-1.0,Matches
919,Gerardo Fusco,it ITA,FW,Salernitana,it Serie A,18,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
920,Daniel Fuzato,br BRA,GK,Getafe,es La Liga,26,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
921,Matteo Gabbia,it ITA,DF,Milan,it Serie A,23,1999,14.2,2,11,5,45.5,0.78,0.35,0.18,0.40,12.4,0,0,0,1.6,1.6,0.14,+0.4,+0.4,Matches
922,Matteo Gabbia,it ITA,DF,Villarreal,es La Liga,23,1999,5.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
923,Gianluca Gaetano,it ITA,"FW,MF",Cagliari,it Serie A,23,2000,8.3,4,13,5,38.5,1.57,0.60,0.23,0.60,22.5,0,1,1,1.3,0.5,0.04,+2.7,+2.5,Matches
924,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,23,2000,1.8,1,9,4,44.4,5.03,2.24,0.11,0.25,22.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
925,Roberto Gagliardini,it ITA,"MF,DF",Monza,it Serie A,29,1994,26.2,1,36,9,25.0,1.37,0.34,0.03,0.11,17.8,1,0,0,2.9,2.9,0.08,-1.9,-1.9,Matches
926,Cody Gakpo,nl NED,"FW,MF",Liverpool,eng Premier League,24,1999,18.3,8,66,24,36.4,3.60,1.31,0.12,0.33,15.4,0,0,0,9.0,9.0,0.14,-1.0,-1.0,Matches
927,Javi Galán,es ESP,DF,Atlético Madrid,es La Liga,28,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
928,Javi Galán,es ESP,DF,Real Sociedad,es La Liga,28,1994,11.9,0,3,1,33.3,0.25,0.08,0.00,0.00,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
929,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,es La Liga,29,1993,23.2,1,11,2,18.2,0.47,0.09,0.09,0.50,25.4,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
930,Pablo Galdames Millán,cl CHI,"MF,DF",Genoa,it Serie A,26,1996,0.1,0,1,1,100.0,8.18,8.18,0.00,0.00,14.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
931,Conor Gallagher,eng ENG,MF,Chelsea,eng Premier League,23,2000,34.8,5,48,17,35.4,1.38,0.49,0.10,0.29,20.4,0,0,0,4.2,4.2,0.09,+0.8,+0.8,Matches
932,Antonino Gallo,it ITA,DF,Lecce,it Serie A,23,2000,27.7,0,15,3,20.0,0.54,0.11,0.00,0.00,22.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
933,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,33,1989,13.2,0,6,1,16.7,0.45,0.08,0.00,0.00,31.2,0,0,0,0.1,0.1,0.01,-0.1,-0.1,Matches
934,Kévin Gameiro,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,36,1987,15.0,4,27,10,37.0,1.81,0.67,0.07,0.20,19.8,1,2,2,3.4,1.9,0.07,+0.6,+0.1,Matches
935,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,33,1989,20.9,4,26,7,26.9,1.24,0.33,0.15,0.57,22.2,1,0,0,1.3,1.3,0.05,+2.7,+2.7,Matches
936,Ignatius Ganago,cm CMR,"FW,MF",Nantes,fr Ligue 1,24,1999,2.0,0,6,0,0.0,2.93,0.00,0.00,,10.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
937,Aleix García,es ESP,MF,Girona,es La Liga,26,1997,35.5,3,39,12,30.8,1.10,0.34,0.08,0.25,26.4,8,0,0,1.8,1.8,0.05,+1.2,+1.2,Matches
938,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,30,1992,27.5,6,45,17,37.8,1.64,0.62,0.13,0.35,16.0,0,0,0,6.2,6.2,0.14,-0.2,-0.2,Matches
939,Dani García,es ESP,MF,Athletic Club,es La Liga,33,1990,8.3,1,6,3,50.0,0.72,0.36,0.17,0.33,13.6,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
940,David García,es ESP,DF,Osasuna,es La Liga,29,1994,25.9,0,15,2,13.3,0.58,0.08,0.00,0.00,9.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
941,Eric García,es ESP,DF,Barcelona,es La Liga,22,2001,0.6,0,1,0,0.0,1.58,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
942,Eric García,es ESP,DF,Girona,es La Liga,22,2001,29.3,5,16,6,37.5,0.55,0.20,0.31,0.83,9.4,0,0,0,2.8,2.8,0.18,+2.2,+2.2,Matches
943,Fran Garcia,es ESP,DF,Real Madrid,es La Liga,23,1999,15.5,1,9,1,11.1,0.58,0.06,0.11,1.00,20.9,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
944,Francisco Jesús Crespo García,es ESP,FW,Las Palmas,es La Liga,27,1996,5.6,2,17,8,47.1,3.04,1.43,0.12,0.25,22.2,0,0,0,1.3,1.3,0.08,+0.7,+0.7,Matches
945,Gonzalo García,es ESP,"FW,MF",Real Madrid,es La Liga,19,2004,0.2,0,1,1,100.0,4.74,4.74,0.00,0.00,19.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
946,Jastin García,es ESP,FW,Girona,es La Liga,19,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
947,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,37,1986,4.7,1,10,1,10.0,2.14,0.21,0.10,1.00,14.3,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
948,Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,30,1993,17.2,3,28,10,35.7,1.63,0.58,0.11,0.30,18.0,3,0,0,2.3,2.3,0.08,+0.7,+0.7,Matches
949,Santiago García,,FW,Getafe,es La Liga,21,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
950,Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,27,1996,10.1,0,11,5,45.5,1.09,0.50,0.00,0.00,24.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
951,Unai García,es ESP,DF,Osasuna,es La Liga,31,1992,6.2,1,2,1,50.0,0.32,0.16,0.50,1.00,14.4,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches
952,Alejandro Garnacho,ar ARG,FW,Manchester Utd,eng Premier League,19,2004,28.5,7,100,27,27.0,3.51,0.95,0.07,0.26,15.8,0,0,0,8.4,8.3,0.08,-1.4,-1.3,Matches
953,James Garner,eng ENG,MF,Everton,eng Premier League,22,2001,33.4,1,41,10,24.4,1.23,0.30,0.02,0.10,22.1,5,0,0,2.7,2.7,0.07,-1.7,-1.7,Matches
954,Luca Garritano,it ITA,"MF,DF",Frosinone,it Serie A,29,1994,5.4,0,12,3,25.0,2.23,0.56,0.00,0.00,18.9,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
955,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,35,1988,25.1,0,12,5,41.7,0.48,0.20,0.00,0.00,26.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
956,Federico Gatti,it ITA,DF,Juventus,it Serie A,25,1998,29.3,4,35,7,20.0,1.19,0.24,0.11,0.57,14.3,0,0,0,5.5,5.5,0.16,-1.5,-1.5,Matches
957,Federico Gattoni,ar ARG,"DF,FW",Sevilla,es La Liga,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
958,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,18,2004,10.5,1,9,4,44.4,0.86,0.38,0.11,0.25,15.2,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
959,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,31,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
960,Yann Gboho,fr FRA,"MF,FW",Toulouse,fr Ligue 1,22,2001,13.3,3,23,8,34.8,1.74,0.60,0.13,0.38,17.0,0,0,0,1.2,1.2,0.05,+1.8,+1.8,Matches
961,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,25,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
962,Gelabert,es ESP,"MF,FW",Toulouse,fr Ligue 1,22,2000,8.4,1,14,4,28.6,1.67,0.48,0.07,0.25,20.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
963,Francesco Gelli,it ITA,"MF,DF",Frosinone,it Serie A,26,1996,17.3,0,10,3,30.0,0.58,0.17,0.00,0.00,18.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
964,Luca Gemello,it ITA,GK,Torino,it Serie A,23,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
965,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,23,2000,33.8,2,18,5,27.8,0.53,0.15,0.11,0.40,12.6,0,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
966,Denis Genreau,au AUS,"MF,FW",Toulouse,fr Ligue 1,24,1999,5.2,0,3,1,33.3,0.58,0.19,0.00,0.00,22.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
967,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,29,1994,18.1,2,19,9,47.4,1.05,0.50,0.11,0.22,16.2,0,0,0,1.9,1.9,0.10,+0.1,+0.1,Matches
968,Anwar El Ghazi,nl NED,"MF,DF",Mainz 05,de Bundesliga,28,1995,0.6,0,2,0,0.0,3.33,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
969,Farés Ghedjemis,fr FRA,"FW,MF",Frosinone,it Serie A,20,2002,2.0,0,3,2,66.7,1.48,0.99,0.00,0.00,17.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
970,Saman Ghoddos,ir IRN,DF,Brentford,eng Premier League,29,1993,8.2,1,9,2,22.2,1.10,0.24,0.11,0.50,22.5,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
971,Lautaro Gianetti,ar ARG,DF,Udinese,it Serie A,29,1993,7.0,1,3,2,66.7,0.43,0.29,0.33,0.50,9.7,0,0,0,0.4,0.4,0.13,+0.6,+0.6,Matches
972,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,23,2000,35.1,5,70,13,18.6,2.00,0.37,0.06,0.31,19.8,4,1,1,6.9,6.1,0.09,-1.9,-2.1,Matches
973,Samuel Gigot,fr FRA,DF,Marseille,fr Ligue 1,29,1993,19.2,3,19,9,47.4,0.99,0.47,0.16,0.33,9.6,0,0,0,2.4,2.4,0.13,+0.6,+0.6,Matches
974,Bryan Gil,es ESP,"FW,MF",Tottenham,eng Premier League,22,2001,2.3,0,4,1,25.0,1.72,0.43,0.00,0.00,13.9,0,0,0,0.8,0.8,0.19,-0.8,-0.8,Matches
975,David Gil,es ESP,GK,Cádiz,es La Liga,29,1994,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
976,Mario Gila,es ESP,DF,Lazio,it Serie A,22,2000,20.1,0,8,2,25.0,0.40,0.10,0.00,0.00,16.2,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
977,Alfie Gilchrist,eng ENG,DF,Chelsea,eng Premier League,19,2003,2.3,1,5,1,20.0,2.17,0.43,0.20,1.00,13.5,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
978,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,22,2001,23.6,0,25,5,20.0,1.06,0.21,0.00,0.00,25.4,0,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
979,Benedikt Gimber,de GER,DF,Heidenheim,de Bundesliga,26,1997,22.5,1,18,3,16.7,0.80,0.13,0.06,0.33,12.2,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
980,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,19,2004,6.0,0,9,2,22.2,1.51,0.33,0.00,0.00,26.8,3,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
981,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,29,1994,21.3,0,7,4,57.1,0.33,0.19,0.00,0.00,7.7,0,0,0,1.4,1.4,0.20,-1.4,-1.4,Matches
982,Olivier Giroud,fr FRA,FW,Milan,it Serie A,36,1986,26.3,15,72,29,40.3,2.74,1.10,0.15,0.38,12.6,2,4,5,14.2,10.2,0.14,+0.8,+0.8,Matches
983,Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,de Bundesliga,33,1989,15.1,0,9,1,11.1,0.59,0.07,0.00,0.00,14.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
984,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,28,1995,4.8,3,17,6,35.3,3.54,1.25,0.18,0.50,12.9,0,0,0,2.4,2.4,0.15,+0.6,+0.6,Matches
