,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
102,Ayoub Amraoui,ma MAR,"DF,FW",Nice,fr Ligue 1,18,2004,7,3,294,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,13,18,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
103,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,26,1996,32,32,"2,782",30.9,1,0,1,1,0,0,8,0,1.8,1.8,1.3,3.1,16,105,7,0.03,0.00,0.03,0.03,0.03,0.06,0.04,0.10,0.06,0.10,Matches
104,Elliot Anderson,sct SCO,"MF,FW",Newcastle Utd,eng Premier League,19,2002,22,3,410,4.6,0,1,1,0,0,0,0,0,1.0,1.0,1.3,2.3,23,24,35,0.00,0.22,0.22,0.00,0.22,0.22,0.28,0.50,0.22,0.50,Matches
105,Felipe Anderson,br BRA,FW,Lazio,it Serie A,29,1993,38,35,"2,958",32.9,9,2,11,9,0,0,3,0,6.0,6.0,4.8,10.9,83,114,224,0.27,0.06,0.33,0.27,0.33,0.18,0.15,0.33,0.18,0.33,Matches
106,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,31,1990,34,33,"2,916",32.4,1,1,2,1,0,0,12,0,1.6,1.6,1.8,3.4,41,309,46,0.03,0.03,0.06,0.03,0.06,0.05,0.06,0.11,0.05,0.11,Matches
107,Marcos André,br BRA,"FW,MF",Valencia,es La Liga,25,1996,17,3,447,5.0,1,0,1,1,0,0,2,1,1.5,1.3,0.4,1.8,2,7,20,0.20,0.00,0.20,0.20,0.20,0.29,0.09,0.38,0.27,0.36,Matches
108,Komnen Andrić,rs SRB,FW,Clermont Foot,fr Ligue 1,27,1995,34,16,"1,446",16.1,4,3,7,3,1,2,4,0,5.5,3.9,0.9,4.8,8,27,88,0.25,0.19,0.44,0.19,0.37,0.34,0.06,0.39,0.24,0.30,Matches
109,Robert Andrich,de GER,MF,Leverkusen,de Bundesliga,27,1994,29,28,"2,406",26.7,2,2,4,2,0,0,7,0,1.6,1.6,1.2,2.8,12,99,8,0.07,0.07,0.15,0.07,0.15,0.06,0.04,0.11,0.06,0.11,Matches
110,Angeliño,es ESP,DF,Hoffenheim,de Bundesliga,25,1997,33,30,"2,617",29.1,0,8,8,0,0,0,2,0,1.1,1.1,7.2,8.3,24,108,120,0.00,0.28,0.28,0.00,0.28,0.04,0.25,0.28,0.04,0.28,Matches
111,Fabrizio Angileri,ar ARG,DF,Getafe,es La Liga,28,1994,15,7,585,6.5,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,4,16,14,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
112,Jaidon Anthony,eng ENG,"MF,FW",Bournemouth,eng Premier League,22,1999,30,11,"1,257",14.0,3,1,4,3,0,0,2,0,2.2,2.2,1.0,3.3,31,49,72,0.21,0.07,0.29,0.21,0.29,0.16,0.07,0.24,0.16,0.24,Matches
113,Janis Antiste,fr FRA,FW,Sassuolo,it Serie A,19,2002,2,0,52,0.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,2,1.73,0.00,1.73,1.73,1.73,0.31,0.00,0.31,0.31,0.31,Matches
114,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,26,1996,34,34,"2,934",32.6,1,2,3,1,0,0,4,0,1.6,1.6,1.4,3.0,56,135,52,0.03,0.06,0.09,0.03,0.09,0.05,0.04,0.09,0.05,0.09,Matches
115,Josep Antoni Gayá,es ESP,"DF,MF",Mallorca,es La Liga,22,2000,2,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
116,José Antonio,es ESP,"MF,DF",Cádiz,es La Liga,18,2004,2,0,46,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,0.00,1.96,1.96,0.00,1.96,0.00,0.03,0.03,0.00,0.03,Matches
117,Marcos Antônio,br BRA,MF,Lazio,it Serie A,22,2000,16,6,594,6.6,1,1,2,1,0,0,2,0,1.2,1.2,0.3,1.5,1,25,8,0.15,0.15,0.30,0.15,0.30,0.18,0.04,0.23,0.18,0.23,Matches
118,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,32,1990,33,21,"1,829",20.3,5,3,8,5,0,0,2,0,6.6,6.6,1.3,7.8,49,27,120,0.25,0.15,0.39,0.25,0.39,0.32,0.06,0.38,0.32,0.38,Matches
119,Antony,br BRA,FW,Manchester Utd,eng Premier League,22,2000,25,23,"1,802",20.0,4,2,6,4,0,0,5,0,6.6,6.6,2.9,9.4,95,74,168,0.20,0.10,0.30,0.20,0.30,0.33,0.14,0.47,0.33,0.47,Matches
120,Valentin Antov,bg BUL,DF,Monza,it Serie A,21,2000,9,2,306,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
121,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,de Bundesliga,28,1994,29,22,"1,981",22.0,3,6,9,3,0,0,2,0,2.2,2.2,3.8,6.0,67,36,231,0.14,0.27,0.41,0.14,0.41,0.10,0.17,0.27,0.10,0.27,Matches
122,Anuar,ma MAR,"MF,FW",Valladolid,es La Liga,27,1995,3,3,210,2.3,1,0,1,1,0,0,1,0,0.4,0.4,0.5,0.8,6,3,4,0.43,0.00,0.43,0.43,0.43,0.15,0.20,0.35,0.15,0.35,Matches
123,Houssem Aouar,dz ALG,MF,Lyon,fr Ligue 1,24,1998,16,6,526,5.8,1,1,2,1,0,0,2,0,1.4,1.4,1.1,2.6,12,37,36,0.17,0.17,0.34,0.17,0.34,0.25,0.20,0.44,0.25,0.44,Matches
124,Adil Aouchiche,fr FRA,MF,Lorient,fr Ligue 1,20,2002,11,1,250,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,16,23,20,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.22,0.20,0.22,Matches
125,Dennis Appiah,fr FRA,"DF,MF",Nantes,fr Ligue 1,30,1992,15,9,795,8.8,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,15,39,51,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
126,Stredair Appuah,fr FRA,"DF,MF",Nantes,fr Ligue 1,18,2004,5,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,7,3,10,0.00,0.00,0.00,0.00,0.00,0.09,0.29,0.38,0.09,0.38,Matches
127,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,26,1995,13,13,992,11.0,0,1,1,0,0,0,5,1,0.2,0.2,1.5,1.8,8,33,7,0.00,0.09,0.09,0.00,0.09,0.02,0.14,0.16,0.02,0.16,Matches
128,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,33,1989,10,4,493,5.5,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,3,32,7,0.18,0.00,0.18,0.18,0.18,0.06,0.04,0.10,0.06,0.10,Matches
129,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,23,1999,22,21,"1,800",20.0,0,2,2,0,0,0,5,1,2.1,2.1,0.8,2.9,29,79,11,0.00,0.10,0.10,0.00,0.10,0.10,0.04,0.15,0.10,0.15,Matches
130,Cameron Archer,eng ENG,"FW,MF",Aston Villa,eng Premier League,21,2001,6,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
131,Taïryk Arconte,fr FRA,FW,Brest,fr Ligue 1,18,2003,4,1,128,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,8,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.29,0.19,0.29,Matches
132,Alphonse Areola,fr FRA,GK,West Ham,eng Premier League,29,1993,5,2,309,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
133,Adu Ares,es ESP,"FW,MF",Athletic Club,es La Liga,20,2001,8,0,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,8,4,19,0.00,0.00,0.00,0.00,0.00,0.11,0.19,0.30,0.11,0.30,Matches
134,Joe Aribo,ng NGA,"MF,FW",Southampton,eng Premier League,26,1996,21,13,"1,224",13.6,2,0,2,2,0,0,2,0,1.5,1.5,0.8,2.3,19,39,64,0.15,0.00,0.15,0.15,0.15,0.11,0.06,0.17,0.11,0.17,Matches
135,Adam Armstrong,eng ENG,"FW,MF",Southampton,eng Premier League,25,1997,30,14,"1,335",14.8,2,1,3,2,0,0,2,0,2.1,2.1,1.3,3.3,39,16,70,0.13,0.07,0.20,0.13,0.20,0.14,0.09,0.23,0.14,0.23,Matches
136,Stuart Armstrong,sct SCO,"MF,FW",Southampton,eng Premier League,30,1992,32,14,"1,408",15.6,2,1,3,2,0,0,6,0,2.4,2.4,2.2,4.7,61,75,88,0.13,0.06,0.19,0.13,0.19,0.15,0.14,0.30,0.15,0.30,Matches
137,Marko Arnautović,at AUT,FW,Bologna,it Serie A,33,1989,21,18,"1,530",17.0,10,0,10,7,3,3,5,0,7.2,4.8,1.9,6.7,13,36,116,0.59,0.00,0.59,0.41,0.41,0.42,0.11,0.53,0.28,0.39,Matches
138,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,28,1994,32,32,"2,767",30.7,5,3,8,2,3,5,5,0,5.0,1.0,4.9,5.9,29,150,19,0.16,0.10,0.26,0.07,0.16,0.16,0.16,0.32,0.03,0.19,Matches
139,Mohamed El Arouch,fr FRA,MF,Lyon,fr Ligue 1,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
140,Sergio Arribas,es ESP,"MF,FW",Real Madrid,es La Liga,20,2001,2,0,19,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.74,0.14,0.88,0.74,0.88,Matches
141,Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,27,1994,29,29,"2,565",28.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
142,Roberto Arroyo,es ESP,MF,Valladolid,es La Liga,18,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
143,Tolgay Arslan,de GER,MF,Udinese,it Serie A,31,1990,36,12,"1,211",13.5,1,0,1,1,0,0,3,0,2.2,2.2,1.6,3.8,45,77,37,0.07,0.00,0.07,0.07,0.07,0.16,0.12,0.29,0.16,0.29,Matches
144,Ricard Artero,es ESP,"MF,FW",Girona,es La Liga,19,2003,7,0,133,1.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,3,9,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,Matches
145,Santiago Arzamendia,py PAR,"DF,MF",Cádiz,es La Liga,24,1998,12,5,483,5.4,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,8,17,22,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.12,0.04,0.12,Matches
146,Takuma Asano,jp JPN,"FW,MF",Bochum,de Bundesliga,27,1994,25,21,"1,713",19.0,3,3,6,3,0,0,1,0,5.6,5.6,2.1,7.7,32,34,119,0.16,0.16,0.32,0.16,0.32,0.29,0.11,0.41,0.29,0.41,Matches
147,Santiago Ascacíbar,ar ARG,MF,Cremonese,it Serie A,25,1997,13,7,727,8.1,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,1,41,6,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
148,Sergio Asenjo,es ESP,GK,Valladolid,es La Liga,33,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
149,Marco Asensio,es ESP,"FW,MF",Real Madrid,es La Liga,26,1996,31,15,"1,442",16.0,9,6,15,9,0,1,1,0,6.3,5.5,4.9,10.4,56,70,108,0.56,0.37,0.94,0.56,0.94,0.39,0.30,0.70,0.35,0.65,Matches
150,Kristoffer Askildsen,no NOR,MF,Lecce,it Serie A,21,2001,21,7,728,8.1,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.9,10,24,17,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.11,0.06,0.11,Matches
151,Fisnik Asllani,xk KVX,FW,Hoffenheim,de Bundesliga,19,2002,8,0,167,1.9,0,0,0,0,0,0,0,0,1.7,1.7,0.2,1.8,4,1,19,0.00,0.00,0.00,0.00,0.00,0.88,0.10,0.98,0.88,0.98,Matches
152,Kristjan Asllani,al ALB,MF,Inter,it Serie A,20,2002,20,5,592,6.6,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.5,6,29,6,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.22,0.08,0.22,Matches
153,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,34,1987,37,31,"2,868",31.9,12,3,15,10,2,3,6,0,11.0,8.7,5.6,14.3,80,162,239,0.38,0.09,0.47,0.31,0.41,0.35,0.18,0.52,0.27,0.45,Matches
154,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,22,2000,12,2,261,2.9,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,10,11,13,0.00,0.34,0.34,0.00,0.34,0.11,0.10,0.22,0.11,0.22,Matches
155,Youcef Atal,dz ALG,"DF,MF",Nice,fr Ligue 1,26,1996,18,8,779,8.7,1,0,1,1,0,0,1,0,1.0,1.0,1.3,2.3,38,39,63,0.12,0.00,0.12,0.12,0.12,0.12,0.15,0.27,0.12,0.27,Matches
156,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,16,2005,7,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,5,6,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches
157,Pierre-Emerick Aubameyang,ga GAB,FW,Chelsea,eng Premier League,33,1989,15,5,554,6.2,1,0,1,1,0,0,1,0,1.5,1.5,0.4,1.9,9,3,29,0.16,0.00,0.16,0.16,0.16,0.24,0.07,0.30,0.24,0.30,Matches
158,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,es La Liga,33,1989,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.18,0.00,1.18,1.18,1.18,Matches
159,Emil Audero,it ITA,GK,Sampdoria,it Serie A,25,1997,25,25,"2,250",25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
160,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,27,1994,37,35,"3,061",34.0,2,5,7,2,0,0,3,0,1.0,1.0,3.9,4.8,84,119,153,0.06,0.15,0.21,0.06,0.21,0.03,0.11,0.14,0.03,0.14,Matches
161,Ludwig Augustinsson,se SWE,DF,Aston Villa,eng Premier League,28,1994,3,1,77,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
162,Ludwig Augustinsson,se SWE,DF,Mallorca,es La Liga,28,1994,4,1,132,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
163,Carlos Augusto,br BRA,DF,Monza,it Serie A,23,1999,35,35,"3,083",34.3,6,5,11,6,0,0,4,0,4.4,4.4,3.7,8.1,87,101,151,0.18,0.15,0.32,0.18,0.32,0.13,0.11,0.24,0.13,0.24,Matches
164,Serge Aurier,ci CIV,DF,Nott'ham Forest,eng Premier League,29,1992,24,22,"1,943",21.6,1,0,1,1,0,0,2,0,0.8,0.8,1.0,1.8,37,71,50,0.05,0.00,0.05,0.05,0.05,0.04,0.05,0.08,0.04,0.08,Matches
165,Mathias Autret,fr FRA,"MF,FW",Auxerre,fr Ligue 1,31,1991,23,16,"1,290",14.3,2,2,4,1,1,1,0,0,2.5,1.7,2.0,3.7,20,77,58,0.14,0.14,0.28,0.07,0.21,0.17,0.14,0.31,0.12,0.26,Matches
166,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,28,1994,29,23,"1,709",19.0,8,2,10,6,2,3,7,1,7.0,4.7,1.8,6.5,23,39,96,0.42,0.11,0.53,0.32,0.42,0.37,0.10,0.47,0.25,0.34,Matches
167,Cédric Avinel,gp GLP,DF,Ajaccio,fr Ligue 1,35,1986,24,19,"1,794",19.9,1,0,1,1,0,0,2,1,1.0,1.0,0.0,1.0,3,31,1,0.05,0.00,0.05,0.05,0.05,0.05,0.00,0.05,0.05,0.05,Matches
168,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,24,1997,27,17,"1,404",15.6,10,1,11,10,0,0,2,0,6.6,6.6,1.1,7.7,18,12,55,0.64,0.06,0.71,0.64,0.71,0.42,0.07,0.49,0.42,0.49,Matches
169,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,18,2003,3,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,2,2,0.00,0.00,0.00,0.00,0.00,0.03,0.18,0.21,0.03,0.21,Matches
170,Mehmet Aydin,de GER,"DF,FW",Schalke 04,de Bundesliga,20,2002,16,3,567,6.3,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1.0,9,15,21,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15,Matches
171,André Ayew,gh GHA,"FW,MF",Nott'ham Forest,eng Premier League,32,1989,13,1,316,3.5,0,0,0,0,0,1,1,0,1.0,0.3,0.0,0.3,3,11,16,0.00,0.00,0.00,0.00,0.00,0.30,0.01,0.31,0.07,0.08,Matches
172,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,30,1991,38,31,"2,714",30.2,4,3,7,4,0,0,5,0,3.2,3.2,3.2,6.4,83,63,174,0.13,0.10,0.23,0.13,0.23,0.10,0.11,0.21,0.10,0.21,Matches
173,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,10,5,545,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
174,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,29,22,"2,054",22.8,2,1,3,2,0,0,3,0,3.2,3.2,2.0,5.2,28,77,100,0.09,0.04,0.13,0.09,0.13,0.14,0.09,0.23,0.14,0.23,Matches
175,Ayman Azhil,ma MAR,MF,Leverkusen,de Bundesliga,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
176,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,27,1995,23,8,927,10.3,4,1,5,4,0,0,1,0,3.5,3.5,2.5,6.0,11,32,45,0.39,0.10,0.49,0.39,0.49,0.34,0.24,0.58,0.34,0.58,Matches
177,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,32,1989,25,16,"1,527",17.0,0,0,0,0,0,0,3,0,0.4,0.4,1.1,1.5,23,71,81,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
178,Sanoussy Ba,de GER,DF,RB Leipzig,de Bundesliga,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
179,Iddrisu Baba,gh GHA,"MF,DF",Mallorca,es La Liga,26,1996,29,20,"1,705",18.9,0,0,0,0,0,0,5,0,0.6,0.6,0.2,0.8,3,47,8,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
180,Srđan Babić,rs SRB,DF,Almería,es La Liga,26,1996,34,33,"2,998",33.3,3,0,3,3,0,0,5,0,1.2,1.2,0.3,1.5,21,63,5,0.09,0.00,0.09,0.09,0.09,0.04,0.01,0.04,0.04,0.04,Matches
181,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,22,2000,19,16,"1,449",16.1,1,0,1,1,0,0,4,0,0.3,0.3,0.1,0.4,7,42,2,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.02,0.02,0.02,Matches
182,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,22,2000,1,1,90,1.0,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,0,3,0,0.00,1.00,1.00,0.00,1.00,0.20,0.06,0.26,0.20,0.26,Matches
183,Édgar Badía,es ESP,GK,Elche,es La Liga,30,1992,36,36,"3,240",36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
184,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,21,2001,11,10,905,10.1,1,0,1,1,0,0,2,0,1.2,1.2,0.5,1.6,11,56,2,0.10,0.00,0.10,0.10,0.10,0.12,0.05,0.16,0.12,0.16,Matches
185,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.6,0.6,0.4,1.0,3,39,0,0.21,0.00,0.21,0.21,0.21,0.07,0.04,0.11,0.07,0.11,Matches
186,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,21,2001,35,19,"1,947",21.6,6,2,8,6,0,0,13,1,3.9,3.9,5.2,9.1,50,124,110,0.28,0.09,0.37,0.28,0.37,0.18,0.24,0.42,0.18,0.42,Matches
187,Jaime Báez,uy URU,DF,Cremonese,it Serie A,27,1995,2,1,96,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,5,4,8,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,Matches
188,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,24,1997,33,26,"1,967",21.9,4,4,8,4,0,0,4,0,5.3,5.3,4.8,10.1,85,28,182,0.18,0.18,0.37,0.18,0.37,0.24,0.22,0.46,0.24,0.46,Matches
189,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28,1994,17,5,543,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,12,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
190,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29,1993,2,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
191,Brandon Baiye,be BEL,MF,Clermont Foot,fr Ligue 1,21,2000,7,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21,Matches
192,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,17,2004,11,6,526,5.8,1,0,1,1,0,0,2,0,0.8,0.8,0.4,1.2,10,24,1,0.17,0.00,0.17,0.17,0.17,0.13,0.06,0.20,0.13,0.20,Matches
193,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,23,1999,19,8,940,10.4,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,22,29,47,0.10,0.10,0.19,0.10,0.19,0.12,0.11,0.23,0.12,0.23,Matches
194,Nedim Bajrami,al ALB,"FW,MF",Sassuolo,it Serie A,23,1999,18,7,819,9.1,1,0,1,1,0,0,0,0,1.9,1.9,1.5,3.4,23,44,96,0.11,0.00,0.11,0.11,0.11,0.21,0.16,0.37,0.21,0.37,Matches
195,Cédric Bakambu,cd COD,MF,Marseille,fr Ligue 1,31,1991,3,0,59,0.7,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1,0,4,0.00,1.53,1.53,0.00,1.53,0.00,1.56,1.56,0.00,1.56,Matches
196,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,27,1994,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
197,Mitchel Bakker,nl NED,"DF,MF",Leverkusen,de Bundesliga,22,2000,28,19,"1,659",18.4,3,2,5,3,0,0,6,1,1.7,1.7,2.0,3.6,28,57,65,0.16,0.11,0.27,0.16,0.27,0.09,0.11,0.20,0.09,0.20,Matches
198,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,24,1998,33,29,"2,580",28.7,5,3,8,5,0,0,6,0,2.9,2.9,4.1,7.0,50,126,157,0.17,0.10,0.28,0.17,0.28,0.10,0.14,0.24,0.10,0.24,Matches
199,Tommaso Baldanzi,it ITA,MF,Empoli,it Serie A,19,2003,26,24,"1,772",19.7,4,0,4,4,0,0,2,0,2.4,2.4,1.8,4.2,57,69,94,0.20,0.00,0.20,0.20,0.20,0.12,0.09,0.21,0.12,0.21,Matches
200,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,18,2003,33,30,"2,471",27.5,1,6,7,1,0,0,4,0,1.9,1.9,4.9,6.8,96,79,234,0.04,0.22,0.25,0.04,0.25,0.07,0.18,0.25,0.07,0.25,Matches
201,Thierno Balde,fr FRA,"DF,MF",Troyes,fr Ligue 1,20,2002,31,25,"2,153",23.9,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,66,60,118,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06,Matches
202,Carlos Baleba,cm CMR,MF,Lille,fr Ligue 1,18,2004,19,5,478,5.3,0,0,0,0,0,0,3,1,0.5,0.5,0.1,0.6,16,33,12,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches
203,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,34,1988,3,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
204,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23,1999,35,30,"2,639",29.3,0,1,1,0,0,0,9,1,1.3,1.3,0.2,1.4,15,97,19,0.00,0.03,0.03,0.00,0.03,0.04,0.01,0.05,0.04,0.05,Matches
