,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
127,Ayoub Amraoui,ma MAR,"DF,FW",Nice,fr Ligue 1,18,2004,7,294,42,8.6,3.3,3,75,2,4,17,4,1.71,5,3,+2,+0.61,+0.35,6.4,2.9,+3.6,+1.09,+0.83,Matches
128,Joseph Anang,eng ENG,GK,West Ham,eng Premier League,22,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
129,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,26,1996,32,"2,782",87,81.3,30.9,32,87,30,0,,0,1.31,35,37,-2,-0.06,+0.92,34.0,35.4,-1.3,-0.04,+1.01,Matches
130,Djavan Anderson,nl NED,"DF,MF",Lazio,it Serie A,27,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
131,Elliot Anderson,sct SCO,"MF,FW",Newcastle Utd,eng Premier League,19,2002,22,410,19,12.0,4.6,3,58,0,19,12,12,1.82,8,7,+1,+0.22,-0.80,11.7,5.5,+6.2,+1.37,+0.59,Matches
132,Felipe Anderson,br BRA,FW,Lazio,it Serie A,29,1993,38,"2,958",78,86.5,32.9,35,82,23,3,28,0,1.95,48,24,+24,+0.73,-0.44,44.1,35.7,+8.3,+0.25,-0.03,Matches
133,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,31,1990,34,"2,916",86,85.3,32.4,33,88,28,1,23,0,1.76,55,35,+20,+0.62,+0.44,58.6,32.6,+26.0,+0.80,+0.41,Matches
134,Komnen Andrić,rs SRB,FW,Clermont Foot,fr Ligue 1,27,1995,34,"1,446",43,42.3,16.1,16,74,2,18,15,0,1.38,14,26,-12,-0.75,-1.11,16.7,30.4,-13.7,-0.85,-0.99,Matches
135,Robert Andrich,de GER,MF,Leverkusen,de Bundesliga,27,1994,29,"2,406",83,78.6,26.7,28,85,24,1,15,0,1.55,50,38,+12,+0.45,+1.00,40.9,34.9,+6.0,+0.23,-0.13,Matches
136,Matteo Angeli,it ITA,DF,Bologna,it Serie A,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
137,Angeliño,es ESP,DF,Hoffenheim,de Bundesliga,25,1997,33,"2,617",79,85.5,29.1,30,86,23,3,13,0,1.09,38,51,-13,-0.45,-1.26,39.9,45.6,-5.7,-0.20,-0.73,Matches
138,Fabrizio Angileri,ar ARG,DF,Getafe,es La Liga,28,1994,15,585,39,17.1,6.5,7,70,2,8,12,15,1.13,7,15,-8,-1.23,-1.14,5.2,10.1,-4.9,-0.75,-0.61,Matches
139,Samuele Angori,it ITA,DF,Empoli,it Serie A,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
140,Jaidon Anthony,eng ENG,"MF,FW",Bournemouth,eng Premier League,22,1999,30,"1,257",42,36.8,14.0,11,76,4,19,22,8,0.97,9,29,-20,-1.43,-0.85,13.6,26.0,-12.4,-0.89,-0.35,Matches
141,Janis Antiste,fr FRA,FW,Sassuolo,it Serie A,19,2002,2,52,26,1.5,0.6,0,,0,2,26,13,1.50,2,1,+1,+1.73,+2.13,1.0,1.0,0.0,-0.08,-0.13,Matches
142,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,26,1996,34,"2,934",86,95.9,32.6,34,86,27,0,,0,0.97,44,54,-10,-0.31,+1.12,44.6,44.0,+0.7,+0.02,-1.19,Matches
143,Josep Antoni Gayá,es ESP,"DF,MF",Mallorca,es La Liga,22,2000,2,98,49,2.9,1.1,1,90,1,1,8,19,1.50,0,2,-2,-1.84,-1.73,0.0,2.3,-2.3,-3.86,-3.62,Matches
144,José Antonio,es ESP,"MF,DF",Cádiz,es La Liga,18,2004,2,46,23,1.3,0.5,0,,0,2,23,4,0.00,1,1,0,0.00,+0.61,1.1,0.7,+0.4,+0.76,+1.30,Matches
145,Marcos Antônio,br BRA,MF,Lazio,it Serie A,22,2000,16,594,37,17.4,6.6,6,70,1,10,18,21,1.75,7,6,+1,+0.15,-0.77,8.2,7.3,+0.9,+0.14,-0.15,Matches
146,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,32,1990,33,"1,829",55,53.5,20.3,21,75,2,12,22,1,1.09,23,29,-6,-0.30,+0.10,25.9,29.3,-3.4,-0.17,-0.14,Matches
147,Antony,br BRA,FW,Manchester Utd,eng Premier League,22,2000,25,"1,802",72,52.7,20.0,23,76,6,2,30,0,1.88,29,21,+8,+0.40,+0.01,32.5,25.2,+7.3,+0.36,-0.19,Matches
148,Valentin Antov,bg BUL,DF,Monza,it Serie A,21,2000,9,306,34,8.9,3.4,2,75,1,7,22,28,0.89,6,8,-2,-0.59,-0.53,3.7,4.0,-0.3,-0.10,+0.05,Matches
149,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,de Bundesliga,28,1994,29,"1,981",68,64.7,22.0,22,81,10,7,29,2,1.21,32,40,-8,-0.36,+1.64,29.3,38.3,-9.0,-0.41,+0.99,Matches
150,Anuar,ma MAR,"MF,FW",Valladolid,es La Liga,27,1995,3,210,70,6.1,2.3,3,70,1,0,,3,0.33,2,5,-3,-1.29,-0.53,1.6,4.4,-2.9,-1.22,-0.57,Matches
151,Houssem Aouar,dz ALG,MF,Lyon,fr Ligue 1,24,1998,16,526,33,15.4,5.8,6,57,0,10,18,10,1.88,8,6,+2,+0.34,-0.16,7.9,7.4,+0.4,+0.07,-0.21,Matches
152,Adil Aouchiche,fr FRA,MF,Lorient,fr Ligue 1,20,2002,11,250,23,7.3,2.8,1,73,0,10,18,14,0.82,3,5,-2,-0.72,-0.75,3.5,2.9,+0.5,+0.19,+0.59,Matches
153,Ayman Aourir,de GER,MF,Leverkusen,de Bundesliga,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
154,Arvin Appiah,eng ENG,MF,Almería,es La Liga,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
155,Dennis Appiah,fr FRA,"DF,MF",Nantes,fr Ligue 1,30,1992,15,795,53,23.2,8.8,9,76,3,6,18,0,0.87,8,16,-8,-0.91,-0.56,10.0,12.5,-2.4,-0.28,-0.03,Matches
156,Stredair Appuah,fr FRA,"DF,MF",Nantes,fr Ligue 1,18,2004,5,66,13,1.9,0.7,0,,0,5,13,0,0.80,1,1,0,0.00,+0.48,1.3,1.3,0.0,-0.07,+0.19,Matches
157,Ylies Aradj,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
158,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,26,1995,13,992,76,29.0,11.0,13,76,5,0,,0,1.08,11,18,-7,-0.64,-0.49,11.5,13.2,-1.7,-0.16,+0.13,Matches
159,Egoitz Arana,es ESP,GK,Real Sociedad,es La Liga,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
160,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,33,1989,10,493,49,16.1,5.5,4,60,0,6,42,0,0.80,7,10,-3,-0.55,-0.93,7.4,8.6,-1.2,-0.22,-0.57,Matches
161,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,23,1999,22,"1,800",82,52.6,20.0,21,85,16,1,24,2,2.45,42,5,+37,+1.85,+1.13,44.4,14.0,+30.4,+1.52,+0.86,Matches
162,Matías Árbol,es ESP,GK,Sevilla,es La Liga,19,2002,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
163,Cameron Archer,eng ENG,"FW,MF",Aston Villa,eng Premier League,21,2001,6,49,8,1.4,0.5,0,,0,6,8,8,1.17,0,1,-1,-1.84,-2.00,0.2,0.4,-0.1,-0.25,-0.19,Matches
164,Taïryk Arconte,fr FRA,FW,Brest,fr Ligue 1,18,2003,4,128,32,3.7,1.4,1,66,0,3,21,17,0.25,2,2,0,0.00,+0.27,0.9,2.2,-1.3,-0.91,-0.59,Matches
165,Alphonse Areola,fr FRA,GK,West Ham,eng Premier League,29,1993,5,309,62,9.0,3.4,2,90,2,3,43,30,0.80,5,7,-2,-0.58,-0.26,5.3,7.5,-2.2,-0.64,-0.59,Matches
166,Joe Aribo,ng NGA,"MF,FW",Southampton,eng Premier League,26,1996,21,"1,224",58,35.8,13.6,13,77,3,8,28,8,0.57,13,24,-11,-0.81,+0.26,13.5,16.6,-3.1,-0.23,+0.60,Matches
167,Adam Armstrong,eng ENG,"FW,MF",Southampton,eng Premier League,25,1997,30,"1,335",45,39.0,14.8,14,73,0,16,20,4,0.80,17,24,-7,-0.47,+0.82,13.8,24.0,-10.2,-0.69,-0.13,Matches
168,Stuart Armstrong,sct SCO,"MF,FW",Southampton,eng Premier League,30,1992,32,"1,408",44,41.2,15.6,14,70,0,18,24,3,0.56,12,34,-22,-1.41,-0.74,16.3,28.9,-12.6,-0.81,-0.33,Matches
169,Marko Arnautović,at AUT,FW,Bologna,it Serie A,33,1989,21,"1,530",73,44.7,17.0,18,81,10,3,22,2,1.24,22,24,-2,-0.12,-0.40,19.8,21.2,-1.4,-0.08,+0.09,Matches
170,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,28,1994,32,"2,767",86,90.4,30.7,32,86,24,0,,0,1.47,53,44,+9,+0.29,+0.29,46.8,45.3,+1.5,+0.05,+0.51,Matches
171,Mohamed El Arouch,fr FRA,MF,Lyon,fr Ligue 1,18,2004,1,2,2,0.1,0.0,0,,0,1,2,7,3.00,1,0,+1,+45.00,+44.55,0.6,0.0,+0.6,+50.45,+50.22,Matches
172,Sergio Arribas,es ESP,"MF,FW",Real Madrid,es La Liga,20,2001,2,19,10,0.6,0.2,0,,0,2,10,1,1.50,0,1,-1,-4.74,-5.80,0.9,0.1,+0.8,+3.81,+2.86,Matches
173,Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,27,1994,29,"2,565",88,75.0,28.5,29,88,28,0,,7,1.14,27,33,-6,-0.21,+0.11,39.2,39.1,+0.1,0.00,+0.34,Matches
174,Roberto Arroyo,es ESP,MF,Valladolid,es La Liga,18,2003,1,15,15,0.4,0.2,0,,0,1,15,3,0.00,0,1,-1,-6.00,-5.23,0.0,0.8,-0.8,-4.79,-4.12,Matches
175,Tolgay Arslan,de GER,MF,Udinese,it Serie A,31,1990,36,"1,211",34,35.4,13.5,12,60,0,24,21,0,1.28,12,16,-4,-0.30,-0.42,16.7,17.7,-1.1,-0.08,+0.07,Matches
176,Ricard Artero,es ESP,"MF,FW",Girona,es La Liga,19,2003,7,133,19,3.9,1.5,0,,0,7,19,19,2.00,2,2,0,0.00,-0.08,2.6,3.0,-0.5,-0.31,-0.20,Matches
177,Arthur,br BRA,FW,Fiorentina,it Serie A,24,1998,28,"1,432",51,41.9,15.9,15,77,5,13,21,6,1.50,25,17,+8,+0.50,+0.41,24.6,18.1,+6.5,+0.41,+0.18,Matches
178,Santiago Arzamendia,py PAR,"DF,MF",Cádiz,es La Liga,24,1998,12,483,40,14.1,5.4,5,81,3,7,11,26,0.92,1,15,-14,-2.61,-2.33,3.8,12.0,-8.2,-1.53,-1.17,Matches
179,Takuma Asano,jp JPN,"FW,MF",Bochum,de Bundesliga,27,1994,25,"1,713",69,56.0,19.0,21,75,4,4,33,0,0.88,24,38,-14,-0.74,+0.47,26.8,37.4,-10.6,-0.56,+0.45,Matches
180,Santiago Ascacíbar,ar ARG,MF,Cremonese,it Serie A,25,1997,13,727,56,21.3,8.1,7,74,3,6,35,3,0.31,6,11,-5,-0.62,+0.32,10.4,14.4,-4.0,-0.50,+0.28,Matches
181,Sergio Asenjo,es ESP,GK,Valladolid,es La Liga,33,1989,10,900,90,26.3,10.0,10,90,10,0,,20,0.80,7,21,-14,-1.40,-0.83,8.8,18.1,-9.3,-0.93,-0.32,Matches
182,Marco Asensio,es ESP,"FW,MF",Real Madrid,es La Liga,26,1996,31,"1,442",47,42.2,16.0,15,80,7,16,16,6,1.90,34,16,+18,+1.12,+0.17,38.7,16.0,+22.7,+1.42,+0.79,Matches
183,Harrison Ashby,sct SCO,DF,West Ham,eng Premier League,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
184,Harrison Ashby,sct SCO,DF,Newcastle Utd,eng Premier League,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
185,Kristoffer Askildsen,no NOR,MF,Lecce,it Serie A,21,2001,21,728,35,21.3,8.1,7,63,0,14,21,15,1.19,9,10,-1,-0.12,+0.28,8.6,10.7,-2.1,-0.26,-0.12,Matches
186,Fisnik Asllani,xk KVX,FW,Hoffenheim,de Bundesliga,19,2002,8,167,21,5.5,1.9,0,,0,8,21,2,0.38,1,3,-2,-1.08,-0.86,3.2,2.7,+0.5,+0.25,+0.37,Matches
187,Kristjan Asllani,al ALB,MF,Inter,it Serie A,20,2002,20,592,30,17.3,6.6,5,69,1,15,16,18,2.05,9,10,-1,-0.15,-1.11,10.7,7.8,+2.9,+0.44,-0.47,Matches
188,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,34,1987,37,"2,868",78,83.9,31.9,31,89,27,6,20,0,1.16,36,46,-10,-0.31,-0.31,37.9,37.5,+0.3,+0.01,+0.52,Matches
189,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,22,2000,12,261,22,7.6,2.9,2,81,1,10,10,9,2.42,5,3,+2,+0.69,-0.11,4.6,1.5,+3.1,+1.07,+0.67,Matches
190,Ander Astralaga,es ESP,GK,Barcelona,es La Liga,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
191,Youcef Atal,dz ALG,"DF,MF",Nice,fr Ligue 1,26,1996,18,779,43,22.8,8.7,8,66,2,10,25,2,1.56,10,6,+4,+0.46,+0.22,13.8,8.9,+4.9,+0.57,+0.30,Matches
192,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,16,2005,7,174,25,5.1,1.9,2,64,0,5,9,5,1.00,0,5,-5,-2.59,-2.72,1.9,4.0,-2.1,-1.11,-1.42,Matches
193,Noah Atubolu,de GER,GK,Freiburg,de Bundesliga,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
194,Pierre-Emerick Aubameyang,ga GAB,FW,Chelsea,eng Premier League,33,1989,15,554,37,16.2,6.2,5,62,0,10,24,5,1.07,3,8,-5,-0.81,-0.69,6.0,8.5,-2.5,-0.41,-0.39,Matches
195,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,es La Liga,33,1989,1,9,9,0.3,0.1,0,,0,1,9,2,1.00,0,0,0,0.00,-1.32,0.4,0.1,+0.3,+2.87,+1.76,Matches
196,Emil Audero,it ITA,GK,Sampdoria,it Serie A,25,1997,25,"2,250",90,65.8,25.0,25,90,25,0,,0,0.48,11,39,-28,-1.12,+0.34,21.4,37.7,-16.3,-0.65,+0.57,Matches
197,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,27,1994,37,"3,061",83,89.5,34.0,35,85,28,2,45,1,0.51,23,64,-41,-1.21,+0.30,31.0,59.4,-28.4,-0.84,+0.10,Matches
198,Ludwig Augustinsson,se SWE,DF,Aston Villa,eng Premier League,28,1994,3,77,26,2.3,0.9,1,44,0,2,17,9,1.67,1,0,+1,+1.17,+1.06,2.5,0.8,+1.6,+1.92,+2.02,Matches
199,Ludwig Augustinsson,se SWE,DF,Mallorca,es La Liga,28,1994,4,132,33,3.9,1.5,1,71,0,3,20,6,0.00,1,4,-3,-2.05,-1.96,1.2,2.6,-1.5,-1.00,-0.73,Matches
200,Serge Aurier,ci CIV,DF,Nott'ham Forest,eng Premier League,29,1992,24,"1,943",81,56.8,21.6,22,84,16,2,45,0,1.38,24,31,-7,-0.32,+1.08,22.7,32.7,-10.0,-0.46,+0.45,Matches
201,Brandon Austin,eng ENG,GK,Tottenham,eng Premier League,23,1999,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
202,Mathias Autret,fr FRA,"MF,FW",Auxerre,fr Ligue 1,31,1991,23,"1,290",56,37.7,14.3,16,72,0,7,19,12,0.83,15,26,-11,-0.77,-0.05,15.1,20.5,-5.4,-0.37,+0.08,Matches
203,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,28,1994,29,"1,709",59,50.0,19.0,23,68,1,6,23,3,1.31,18,17,+1,+0.05,+0.37,19.2,20.2,-1.0,-0.05,+0.22,Matches
204,Cédric Avinel,gp GLP,DF,Ajaccio,fr Ligue 1,35,1986,24,"1,794",75,52.5,19.9,19,88,18,5,23,11,0.63,11,40,-29,-1.45,-0.24,19.0,28.4,-9.4,-0.47,0.00,Matches
205,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,24,1997,27,"1,404",52,41.1,15.6,17,71,0,10,19,2,0.93,19,29,-10,-0.64,+0.25,17.9,25.9,-8.1,-0.52,+0.24,Matches
206,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,18,2003,3,67,22,2.0,0.7,1,45,0,2,11,12,2.00,2,2,0,0.00,-0.51,2.7,1.5,+1.3,+1.72,+1.13,Matches
207,Mehmet Aydin,de GER,"DF,FW",Schalke 04,de Bundesliga,20,2002,16,567,35,18.5,6.3,3,78,1,13,26,9,0.75,5,12,-7,-1.11,-0.06,8.3,9.7,-1.4,-0.22,+0.36,Matches
208,André Ayew,gh GHA,"FW,MF",Nott'ham Forest,eng Premier League,32,1989,13,316,24,9.2,3.5,1,78,0,12,20,5,0.69,5,10,-5,-1.42,-0.70,4.7,7.2,-2.6,-0.73,-0.09,Matches
209,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,30,1991,38,"2,714",71,79.4,30.2,31,82,17,7,24,0,1.18,32,41,-9,-0.30,-0.30,29.7,40.2,-10.5,-0.35,-0.57,Matches
210,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,10,545,55,15.9,6.1,5,90,5,5,19,8,1.40,6,11,-5,-0.83,-0.54,5.7,7.3,-1.6,-0.26,-0.37,Matches
211,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,29,"2,054",71,60.1,22.8,22,89,21,7,14,4,0.79,27,48,-21,-0.92,-0.33,27.7,43.5,-15.8,-0.69,-0.43,Matches
212,Ayman Azhil,ma MAR,MF,Leverkusen,de Bundesliga,21,2001,1,1,1,0.0,0.0,0,,0,1,1,10,3.00,0,0,0,0.00,-0.24,0.0,0.0,0.0,0.00,-0.25,Matches
213,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,27,1995,23,927,40,30.3,10.3,8,81,3,15,19,3,1.22,13,17,-4,-0.39,-0.89,17.8,13.6,+4.2,+0.41,+0.22,Matches
214,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,32,1989,25,"1,527",61,44.6,17.0,16,82,12,9,23,6,1.12,17,21,-4,-0.24,0.00,22.5,27.1,-4.6,-0.27,-0.34,Matches
215,Sanoussy Ba,de GER,DF,RB Leipzig,de Bundesliga,18,2004,1,1,1,0.0,0.0,0,,0,1,1,18,3.00,0,0,0,0.00,-0.68,0.0,0.0,0.0,0.00,-0.75,Matches
216,Iddrisu Baba,gh GHA,"MF,DF",Mallorca,es La Liga,26,1996,29,"1,705",59,49.9,18.9,20,76,10,9,21,6,1.45,14,24,-10,-0.53,-0.74,16.6,25.5,-8.9,-0.46,-0.33,Matches
217,Srđan Babić,rs SRB,DF,Almería,es La Liga,26,1996,34,"2,998",88,87.7,33.3,33,89,32,1,45,3,1.15,42,56,-14,-0.42,+0.01,39.5,51.7,-12.2,-0.37,+0.67,Matches
218,Loïc Bade,fr FRA,DF,Nott'ham Forest,eng Premier League,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
219,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,22,2000,19,"1,449",76,42.4,16.1,16,88,15,3,11,1,1.84,24,16,+8,+0.50,+1.18,21.9,19.1,+2.8,+0.17,+0.66,Matches
220,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,22,2000,1,90,90,2.6,1.0,1,90,1,0,,4,3.00,2,1,+1,+1.00,+0.22,1.2,1.4,-0.2,-0.25,-0.72,Matches
221,Édgar Badía,es ESP,GK,Elche,es La Liga,30,1992,36,"3,240",90,94.7,36.0,36,90,36,0,,0,0.69,29,63,-34,-0.94,+0.56,35.8,67.0,-31.2,-0.87,-0.21,Matches
222,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,21,2001,11,905,82,26.5,10.1,10,90,10,1,5,7,1.55,11,9,+2,+0.20,+0.59,14.0,12.3,+1.7,+0.17,+0.34,Matches
223,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,21,2001,11,839,76,24.5,9.3,9,87,8,2,27,2,1.55,20,15,+5,+0.54,+0.29,14.5,15.2,-0.7,-0.07,-0.41,Matches
224,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,21,2001,35,"1,947",56,56.9,21.6,19,81,9,16,26,0,1.71,32,23,+9,+0.42,-0.19,36.3,30.6,+5.7,+0.26,-0.09,Matches
225,Jaime Báez,uy URU,DF,Cremonese,it Serie A,27,1995,2,96,48,2.8,1.1,1,61,0,1,35,13,0.00,0,2,-2,-1.87,-1.04,0.6,1.5,-0.9,-0.84,-0.12,Matches
226,Miguel Baeza,es ESP,MF,Celta Vigo,es La Liga,22,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
227,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,18,2004,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
228,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,24,1997,33,"1,967",60,57.5,21.9,26,70,4,7,21,0,1.61,27,32,-5,-0.23,-0.85,30.7,35.5,-4.8,-0.22,-0.38,Matches
229,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28,1994,17,543,32,15.9,6.0,5,64,1,12,19,7,2.06,8,10,-2,-0.33,-1.24,10.5,8.1,+2.4,+0.40,-0.24,Matches
230,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29,1993,2,126,63,3.7,1.4,1,90,1,1,36,14,0.50,2,3,-1,-0.71,+0.02,1.8,1.5,+0.3,+0.20,+0.65,Matches
231,Brandon Baiye,be BEL,MF,Clermont Foot,fr Ligue 1,21,2000,7,51,7,1.5,0.6,0,,0,7,7,8,1.71,2,2,0,0.00,+0.11,0.8,1.6,-0.7,-1.26,-1.00,Matches
232,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,17,2004,11,526,48,15.4,5.8,6,78,0,5,12,10,2.09,11,4,+7,+1.20,+0.54,12.5,6.6,+6.0,+1.02,+0.53,Matches
233,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,23,1999,19,940,49,27.5,10.4,8,80,4,11,27,1,1.21,8,14,-6,-0.57,-0.36,8.9,18.6,-9.7,-0.93,-0.58,Matches
234,Nedim Bajrami,al ALB,"FW,MF",Sassuolo,it Serie A,23,1999,18,819,46,23.9,9.1,7,71,1,11,29,0,1.39,9,19,-10,-1.10,-0.96,11.7,11.9,-0.2,-0.02,-0.09,Matches
235,Cédric Bakambu,cd COD,MF,Marseille,fr Ligue 1,31,1991,3,59,20,1.7,0.7,0,,0,3,20,2,2.33,1,1,0,0.00,-0.72,1.5,1.6,-0.1,-0.14,-0.75,Matches
236,Elias Bakatukanda,de GER,MF,Köln,de Bundesliga,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
237,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,27,1994,3,41,14,1.2,0.5,0,,0,3,14,30,2.00,1,1,0,0.00,-0.56,0.8,1.0,-0.2,-0.54,-1.01,Matches
238,Mitchel Bakker,nl NED,"DF,MF",Leverkusen,de Bundesliga,22,2000,28,"1,659",59,54.2,18.4,19,80,11,9,15,4,1.50,33,28,+5,+0.27,+0.08,25.1,22.9,+2.2,+0.12,-0.29,Matches
239,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,24,1998,33,"2,580",78,84.3,28.7,29,86,23,4,25,0,1.48,52,41,+11,+0.38,+0.76,44.3,42.9,+1.4,+0.05,+0.32,Matches
240,Tommaso Baldanzi,it ITA,MF,Empoli,it Serie A,19,2003,26,"1,772",68,51.8,19.7,24,72,6,2,28,5,1.15,17,23,-6,-0.30,+0.02,18.9,26.2,-7.3,-0.37,+0.30,Matches
241,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,18,2003,33,"2,471",75,72.3,27.5,30,81,21,3,9,4,2.45,48,15,+33,+1.20,-0.41,53.8,25.9,+27.9,+1.02,-0.35,Matches
242,Ibrahima Baldé,fr FRA,FW,Lens,fr Ligue 1,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
243,Thierno Balde,fr FRA,"DF,MF",Troyes,fr Ligue 1,20,2002,31,"2,153",69,63.0,23.9,25,83,13,6,15,1,0.65,28,52,-24,-1.00,-0.15,22.7,45.6,-22.9,-0.95,+0.19,Matches
244,Gabriele Baldi,it ITA,GK,Roma,it Serie A,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
245,Carlos Baleba,cm CMR,MF,Lille,fr Ligue 1,18,2004,19,478,25,14.0,5.3,5,72,0,14,9,13,2.05,9,4,+5,+0.94,+0.45,9.0,4.8,+4.2,+0.80,+0.07,Matches
246,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,34,1988,3,115,38,3.4,1.3,1,69,0,2,23,27,1.00,1,3,-2,-1.57,-1.73,0.8,1.5,-0.6,-0.50,-0.99,Matches
247,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23,1999,35,"2,639",75,77.2,29.3,30,82,24,5,36,1,1.89,51,31,+20,+0.68,-0.12,48.4,33.6,+14.8,+0.51,-0.42,Matches
248,Dominic Ballard,eng ENG,"FW,MF",Southampton,eng Premier League,17,2005,2,26,13,0.8,0.3,0,,0,2,13,0,0.50,0,0,0,0.00,+0.98,0.1,1.2,-1.0,-3.63,-3.04,Matches
249,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,30,1992,37,"3,232",87,94.5,35.9,37,87,31,0,,0,1.30,43,47,-4,-0.11,+1.80,38.8,45.7,-7.0,-0.19,-0.65,Matches
250,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,25,1997,10,523,52,15.3,5.8,5,90,5,5,15,24,1.80,6,8,-2,-0.34,-1.06,8.4,7.6,+0.9,+0.15,-0.37,Matches
251,Kofi Balmer,nir NIR,DF,Crystal Palace,eng Premier League,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
252,Folarin Balogun,us USA,FW,Reims,fr Ligue 1,21,2001,37,"2,999",81,87.7,33.3,34,86,19,3,29,0,1.35,42,37,+5,+0.15,+1.22,56.9,45.2,+11.7,+0.35,+0.96,Matches
253,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,32,1990,21,"1,364",65,39.9,15.2,12,90,12,9,32,14,0.52,17,36,-19,-1.25,+0.02,16.9,23.5,-6.6,-0.44,+0.19,Matches
254,Jonathan Bamba,ci CIV,FW,Lille,fr Ligue 1,26,1996,34,"2,783",82,81.4,30.9,32,86,23,2,24,0,1.76,54,41,+13,+0.42,-0.71,54.6,34.6,+20.0,+0.65,-0.51,Matches
