,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
2100,2506,Ismaël Traoré,ci CIV,DF,Metz,fr Ligue 1,37.0,1986.0,18,18,1592,17.7,0.06,0.06,0.06,0.06,0.03,0.04,0.03,0.04,5.0,3.0,60.0,2.0,40.0,41.86,6.89,23.9,17.29,0.9,0.45,41.86,0.28,0.17,0.11,28.25,130.51,43.79,0.06,0.11,0.0,0.45,0.17,24.01,0.06,0.34,0.06,0.28,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,509.0,571.0,89.1,11007.0,4371.0,107.0,117.0,91.5,322.0,343.0,93.9,76.0,105.0,72.4,0.0,0.01,0.01,-0.01,0.11,1.02,0.06,0.0,1.58,32.26,31.41,0.85,0.85,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,28.76,0.0,0.17,0.34,0.06,0.17,1.0,0.08,0.5,0.5,38.1,0.0,0.0,0.0,0.79,0.17,0.0,1.47,0.56,0.0,0.0,5.03,0.9,1.47,0.9,0.56,0.34,0.0,0.34,0.9,0.56,1.53,0.96,2.37,3.73,0.0,37.5,1,0,0,0,1,0
2101,2507,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,26.0,1998.0,22,20,1735,19.3,0.0,0.05,0.0,0.05,0.01,0.06,0.01,0.06,36.0,15.0,41.7,19.0,52.8,56.42,2.8,15.96,25.96,15.28,0.31,56.42,1.87,0.78,0.98,24.56,160.36,81.87,2.07,1.55,0.16,1.24,0.62,27.93,3.52,1.4,0.16,1.24,0.1,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,651.0,904.0,72.0,11165.0,5096.0,303.0,351.0,86.3,274.0,363.0,75.5,58.0,126.0,46.0,0.05,0.05,0.05,0.01,0.73,2.18,0.98,0.52,3.06,46.84,35.23,11.45,0.41,0.0,0.05,2.54,11.04,0.0,0.0,0.0,0.0,33.73,0.16,1.97,0.41,0.05,0.0,0.0,0.02,-0.2,-0.2,44.0,0.16,0.0,0.0,1.04,1.04,0.0,1.19,1.3,0.0,0.05,5.91,0.57,0.73,2.23,1.24,0.73,0.26,1.19,2.12,0.93,0.98,0.26,3.42,1.66,0.05,56.1,1,0,0,0,0,1
2109,2516,Auston Trusty,us USA,DF,Sheffield Utd,eng Premier League,25.0,1998.0,21,18,1683,18.7,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.04,6.0,1.0,16.7,5.0,83.3,43.85,8.13,23.64,16.42,3.96,0.86,43.85,0.32,0.05,0.27,17.11,68.07,27.43,0.43,0.32,0.11,0.59,0.05,20.0,0.43,0.43,0.0,0.32,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,592.0,73.3,7570.0,2832.0,185.0,214.0,86.4,209.0,275.0,76.0,32.0,74.0,43.2,0.0,0.03,0.02,-0.03,0.21,0.8,0.11,0.05,1.39,31.66,28.66,2.89,0.05,0.0,0.0,0.05,2.83,0.0,0.0,0.0,0.0,23.21,0.11,0.32,0.27,0.05,0.0,0.0,0.05,-0.3,-0.3,54.3,0.21,0.0,0.0,0.64,0.43,0.16,0.96,1.23,0.0,0.0,2.67,2.03,1.71,1.93,1.23,0.53,0.16,0.75,1.66,0.91,1.18,0.75,2.89,5.61,0.16,45.2,1,1,0,0,0,0
2112,2521,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22.0,2002.0,18,11,978,10.9,0.0,0.09,0.0,0.09,0.07,0.12,0.07,0.12,30.0,16.0,53.3,8.0,26.7,41.83,1.47,7.89,24.4,10.55,0.64,41.83,2.75,1.47,0.73,23.94,143.3,67.16,1.47,1.1,0.18,1.56,0.73,27.98,1.93,1.75,0.09,1.28,0.0,0.18,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,286.0,351.0,81.5,4505.0,946.0,161.0,180.0,89.4,98.0,110.0,89.1,19.0,36.0,52.8,0.09,0.05,0.04,0.05,0.73,2.94,0.09,0.0,2.94,32.2,30.92,1.19,0.37,0.0,0.37,1.1,0.0,0.83,0.64,0.09,0.0,26.24,0.09,0.83,1.2,0.37,0.0,0.0,0.06,-0.7,-0.7,30.8,0.28,0.0,0.0,2.48,1.83,0.0,0.28,1.1,0.0,0.0,4.5,1.1,2.48,2.02,0.37,1.28,0.37,0.83,1.93,1.1,0.83,0.28,2.29,1.01,0.0,42.9,1,0,1,0,0,0
2115,2524,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,27.0,1996.0,22,22,1980,22.0,0.14,0.27,0.14,0.27,0.05,0.17,0.05,0.17,30.0,13.0,43.3,15.0,50.0,58.27,4.5,20.68,26.41,11.86,1.27,58.27,1.36,0.59,0.68,33.55,190.86,90.86,1.77,1.5,0.05,1.0,0.32,29.5,3.05,2.0,0.14,1.68,0.05,0.05,0.09,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,755.0,1016.0,74.3,13650.0,5738.0,303.0,355.0,85.4,383.0,463.0,82.7,59.0,155.0,38.1,0.14,0.12,0.08,0.01,1.23,2.45,1.0,0.68,3.82,46.18,36.41,9.55,1.23,0.09,0.09,2.82,8.27,0.05,0.0,0.05,0.0,34.32,0.23,1.18,0.64,0.32,0.21,0.43,0.08,1.9,1.9,38.0,0.14,0.0,0.0,0.95,0.64,0.05,1.55,1.18,0.0,0.0,5.23,0.86,1.41,1.82,1.18,0.41,0.23,1.18,1.73,0.55,2.14,0.55,3.36,3.68,0.0,68.4,1,0,0,0,1,0
2116,2525,Manuel Ugarte Ribeiro,uy URU,MF,Paris S-G,fr Ligue 1,22.0,2001.0,18,16,1426,15.8,0.0,0.13,0.0,0.13,0.03,0.08,0.03,0.08,30.0,13.0,43.3,13.0,43.3,72.97,4.37,15.38,44.24,14.37,0.51,72.97,1.9,0.82,0.82,56.08,242.85,85.32,0.82,1.52,0.25,1.27,1.2,49.75,1.08,1.77,0.32,1.33,0.0,0.19,0.0,0.19,0.06,0.19,0.0,0.06,0.0,0.06,0.0,882.0,958.0,92.1,16382.0,3060.0,333.0,362.0,92.0,453.0,476.0,95.2,82.0,95.0,86.3,0.13,0.05,0.05,0.08,0.57,4.37,0.25,0.0,4.05,60.63,59.94,0.7,0.63,0.13,0.32,0.13,0.06,0.0,0.0,0.0,0.0,55.82,0.0,0.25,0.38,0.06,0.0,0.0,0.07,-0.4,-0.4,52.4,0.19,0.0,0.0,1.84,1.2,0.0,1.96,2.66,0.06,0.0,8.67,0.7,0.63,4.24,1.39,2.09,0.76,2.03,4.24,2.22,1.2,0.25,6.2,1.08,0.06,47.8,1,0,0,0,1,0
2120,2532,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,27.0,1996.0,21,14,1344,14.9,0.94,1.27,0.94,1.27,0.73,0.95,0.67,0.9,36.0,20.0,55.6,14.0,38.9,44.03,0.47,2.89,19.8,21.74,6.51,43.96,2.42,1.34,0.94,28.99,133.09,61.68,2.01,1.68,0.74,2.68,2.28,35.7,7.38,3.95,0.67,2.82,0.0,0.54,0.27,0.27,0.07,0.54,0.0,0.07,0.07,0.0,0.0,341.0,468.0,72.9,4707.0,1233.0,199.0,248.0,80.2,102.0,129.0,79.1,14.0,24.0,58.3,0.34,0.23,0.23,0.11,1.41,2.01,1.41,0.07,3.42,31.41,29.4,1.68,0.07,0.6,0.13,0.27,0.47,0.0,0.0,0.0,0.0,22.89,0.34,1.81,4.55,2.34,0.21,0.4,0.15,3.2,4.0,33.3,0.2,0.0,0.0,1.21,1.21,0.2,0.34,0.54,0.13,0.0,2.82,0.87,1.74,1.28,0.34,0.4,0.54,0.2,0.67,0.47,0.67,0.0,1.61,0.27,0.0,30.0,1,0,0,0,0,1
2124,2536,Myrto Uzuni,al ALB,"FW,MF",Granada,es La Liga,28.0,1995.0,26,22,1937,21.5,0.33,0.37,0.23,0.28,0.4,0.52,0.29,0.41,25.0,12.0,48.0,12.0,48.0,19.58,0.47,2.56,8.05,9.3,3.35,19.44,1.16,0.56,0.56,11.07,58.79,22.09,0.79,0.56,0.37,1.53,1.49,11.95,3.49,1.21,0.05,0.88,0.0,0.05,0.19,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,189.0,247.0,76.5,2842.0,405.0,111.0,131.0,84.7,62.0,78.0,79.5,12.0,20.0,60.0,0.05,0.11,0.11,-0.07,0.74,0.33,0.28,0.09,0.6,11.49,9.95,1.53,0.09,0.09,0.05,0.51,0.23,0.0,0.0,0.0,0.0,8.79,0.0,0.47,2.04,0.79,0.11,0.29,0.14,-1.7,-1.3,17.9,0.09,0.0,0.0,1.02,0.6,0.65,0.14,0.47,0.0,0.0,2.28,0.47,2.14,0.56,0.19,0.28,0.09,0.23,1.16,0.93,0.79,0.09,0.7,0.28,0.0,20.0,1,0,1,0,0,0
2131,2544,Kévin Van Den Kerkhof,dz ALG,"FW,MF",Metz,fr Ligue 1,27.0,1996.0,19,13,1249,13.9,0.07,0.22,0.07,0.22,0.05,0.2,0.05,0.2,50.0,22.0,44.0,28.0,56.0,40.72,1.51,8.42,13.31,20.43,2.01,40.72,3.6,1.58,2.01,26.47,232.73,98.35,3.53,3.09,0.5,2.37,1.58,24.32,7.41,1.51,0.22,1.01,0.29,0.07,0.07,0.0,0.07,0.22,0.0,0.0,0.0,0.0,0.0,220.0,405.0,54.3,3713.0,941.0,111.0,158.0,70.3,78.0,142.0,54.9,26.0,63.0,41.3,0.14,0.14,0.09,0.0,0.79,0.43,1.08,0.72,1.58,29.14,25.61,3.53,0.29,0.07,0.07,6.47,2.16,1.08,0.5,0.5,0.0,15.83,0.0,2.59,1.01,0.43,0.07,0.17,0.05,0.3,0.3,31.8,0.07,0.0,0.0,0.29,0.29,0.14,0.58,1.15,0.0,0.0,4.68,0.5,1.08,1.58,0.58,0.65,0.36,0.65,1.58,0.94,0.79,0.14,2.16,1.65,0.07,40.9,1,0,0,0,1,0
2138,2551,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,25.0,1998.0,26,26,2312,25.7,0.16,0.19,0.0,0.04,0.18,0.28,0.03,0.13,18.0,10.0,55.6,5.0,27.8,66.58,3.11,14.36,39.77,13.11,0.31,66.38,0.7,0.39,0.19,33.81,147.12,69.14,0.74,0.82,0.04,0.47,0.54,39.88,1.28,3.31,0.23,2.3,0.78,0.04,0.12,0.04,0.04,0.23,0.0,0.0,0.0,0.0,0.0,1163.0,1485.0,78.3,21371.0,7501.0,487.0,580.0,84.0,477.0,564.0,84.6,158.0,263.0,60.1,0.04,0.1,0.13,-0.06,1.52,6.26,1.05,0.43,7.16,57.78,52.02,5.45,2.57,0.08,0.78,3.81,0.04,2.76,0.54,1.05,0.04,45.25,0.31,0.74,0.82,0.12,0.0,0.0,0.03,-0.6,-0.7,58.7,0.08,0.0,0.0,1.63,0.97,0.04,1.21,1.71,0.0,0.04,6.61,1.71,1.21,2.41,1.21,0.97,0.23,1.09,1.95,0.86,1.17,0.31,3.62,1.83,0.0,56.0,1,0,1,0,0,0
2144,2559,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,28.0,1995.0,13,12,1097,12.2,0.08,0.16,0.08,0.16,0.07,0.12,0.07,0.12,4.0,3.0,75.0,1.0,25.0,69.92,5.9,33.36,33.77,3.2,0.57,69.92,0.33,0.25,0.08,44.26,225.16,133.93,0.57,0.33,0.08,0.25,0.0,49.1,0.57,0.66,0.25,0.66,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,639.0,771.0,82.9,13814.0,4514.0,181.0,211.0,85.8,348.0,381.0,91.3,108.0,164.0,65.9,0.08,0.04,0.05,0.04,0.25,2.87,0.74,0.33,3.85,63.2,60.25,2.38,2.21,0.16,1.8,0.74,0.16,0.0,0.0,0.0,0.0,52.38,0.57,0.25,0.33,0.16,0.25,0.5,0.22,0.1,0.1,57.1,0.16,0.0,0.0,0.57,0.33,0.0,0.41,0.74,0.0,0.0,5.25,2.3,1.72,1.48,0.74,0.66,0.08,0.9,1.64,0.74,1.23,0.82,1.89,2.46,0.0,55.0,1,0,0,0,0,1
2159,2580,Gonzalo Villar,es ESP,MF,Granada,es La Liga,25.0,1998.0,23,17,1394,15.5,0.06,0.26,0.06,0.26,0.11,0.19,0.11,0.19,33.0,20.0,60.6,11.0,33.3,59.81,2.58,16.32,35.35,9.81,1.03,59.81,2.13,1.29,0.71,35.87,185.1,89.42,1.1,1.42,0.06,1.03,1.29,40.06,1.16,2.49,0.46,1.42,0.13,0.26,0.13,0.32,0.19,0.32,0.0,0.0,0.0,0.06,0.06,620.0,756.0,82.0,9965.0,2631.0,342.0,377.0,90.7,207.0,250.0,82.8,53.0,84.0,63.1,0.19,0.08,0.09,0.11,0.58,3.48,0.45,0.06,3.55,48.77,46.06,2.65,1.81,0.32,0.32,0.97,0.06,0.71,0.39,0.13,0.0,40.0,0.06,0.97,0.9,0.19,0.07,0.33,0.12,-0.6,-0.6,61.5,0.39,0.0,0.0,2.06,3.03,0.06,0.39,1.68,0.06,0.0,7.16,1.55,0.97,2.65,1.29,1.1,0.26,1.23,2.13,0.9,1.74,0.65,3.03,1.48,0.06,57.6,1,0,1,0,0,0
2160,2582,Matías Viña,uy URU,DF,Sassuolo,it Serie A,26.0,1997.0,15,13,1014,11.3,0.0,0.27,0.0,0.27,0.03,0.15,0.03,0.15,29.0,12.0,41.4,16.0,55.2,59.56,3.01,20.97,23.89,15.22,1.15,59.56,2.57,1.06,1.42,29.2,157.17,91.86,2.12,1.42,0.44,1.59,0.62,32.39,3.27,2.93,0.53,2.12,0.18,0.27,0.09,0.18,0.09,0.44,0.0,0.0,0.09,0.0,0.0,390.0,528.0,73.9,6507.0,2891.0,196.0,223.0,87.9,156.0,204.0,76.5,30.0,75.0,40.0,0.27,0.12,0.06,0.14,1.42,3.98,0.88,0.35,4.07,46.73,37.35,9.38,1.5,0.09,0.18,2.57,7.79,0.09,0.0,0.09,0.0,34.51,0.0,1.06,0.71,0.18,0.0,0.0,0.04,-0.3,-0.3,42.3,0.09,0.0,0.0,1.06,0.8,0.0,0.8,1.86,0.0,0.0,3.98,0.97,1.33,3.01,1.95,0.62,0.44,1.77,3.19,1.42,1.06,0.18,3.81,3.01,0.0,55.6,1,0,0,1,0,0
2163,2585,Nicolas Viola,it ITA,"MF,FW",Cagliari,it Serie A,34.0,1989.0,18,10,983,10.9,0.27,0.46,0.27,0.46,0.23,0.5,0.16,0.43,29.0,13.0,44.8,13.0,44.8,54.04,0.55,5.96,24.13,24.77,2.11,53.94,2.66,1.19,1.19,28.17,149.45,62.75,1.74,1.47,0.64,2.39,1.65,35.23,5.14,4.95,0.37,1.93,2.2,0.18,0.18,0.37,0.09,0.09,0.18,0.0,0.0,0.0,0.09,308.0,472.0,65.3,5889.0,2183.0,146.0,186.0,78.5,88.0,126.0,69.8,60.0,121.0,49.6,0.18,0.28,0.25,-0.09,2.57,2.57,1.01,0.46,4.04,43.3,33.67,8.99,3.39,0.28,0.28,9.72,0.18,5.23,2.2,2.66,0.09,28.26,0.64,1.28,2.47,0.73,0.11,0.38,0.06,0.5,1.3,33.3,0.28,0.0,0.0,1.47,1.65,0.09,0.18,0.73,0.0,0.09,3.76,1.19,2.39,1.01,0.18,0.55,0.28,0.55,1.38,0.83,0.64,0.0,1.19,0.46,0.0,40.0,1,0,0,1,0,0
2167,2593,Vitinho,br BRA,DF,Burnley,eng Premier League,24.0,1999.0,21,17,1515,16.8,0.0,0.0,0.0,0.0,0.06,0.07,0.06,0.07,34.0,19.0,55.9,10.0,29.4,54.17,2.98,16.55,23.21,14.7,1.61,54.17,2.02,1.13,0.6,26.73,169.46,91.07,2.5,1.37,0.71,1.43,1.01,28.1,4.17,1.9,0.18,1.55,0.12,0.18,0.06,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,525.0,728.0,72.1,8397.0,2801.0,283.0,328.0,86.3,203.0,290.0,70.0,31.0,61.0,50.8,0.0,0.01,0.04,-0.01,0.36,2.08,0.65,0.06,3.21,43.33,34.05,9.11,0.36,0.06,0.06,2.38,8.75,0.0,0.0,0.0,0.0,31.25,0.18,1.31,0.77,0.06,0.0,0.0,0.08,-1.0,-1.0,58.3,0.06,0.0,0.0,1.07,0.89,0.06,0.6,1.25,0.0,0.12,4.05,0.83,0.6,2.62,1.61,0.77,0.24,1.79,3.57,1.79,1.43,0.06,3.21,1.79,0.18,50.0,1,1,0,0,0,0
2173,2602,Kevin Volland,de GER,"FW,MF",Union Berlin,de Bundesliga,31.0,1992.0,18,13,987,11.0,0.18,0.55,0.09,0.46,0.28,0.49,0.2,0.41,12.0,3.0,25.0,9.0,75.0,39.27,0.64,5.91,16.0,17.73,3.36,39.18,1.09,0.27,0.82,18.73,76.91,24.91,0.91,0.45,0.55,2.45,1.45,26.09,6.64,3.19,0.36,2.18,0.55,0.0,0.27,0.09,0.09,0.27,0.09,0.0,0.0,0.0,0.0,190.0,317.0,59.9,3140.0,1148.0,102.0,140.0,72.9,58.0,93.0,62.4,19.0,44.0,43.2,0.36,0.21,0.13,0.15,1.55,2.0,1.36,0.45,3.0,28.82,25.91,2.82,0.64,0.27,0.09,4.0,0.18,1.36,0.18,1.09,0.0,17.27,0.09,1.36,2.28,0.73,0.04,0.13,0.09,-1.0,-1.2,40.9,0.18,0.18,0.09,1.91,0.91,0.64,0.45,0.64,0.0,0.0,3.91,1.64,2.36,1.64,0.73,0.36,0.55,0.64,1.55,0.91,0.55,0.0,2.09,0.82,0.0,41.2,1,0,0,0,0,1
2180,2611,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,23.0,2000.0,18,16,1414,15.7,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,6.0,5.0,83.3,1.0,16.7,60.7,11.34,36.43,23.06,1.78,0.32,60.7,0.38,0.32,0.06,34.78,213.95,121.08,0.7,0.76,0.0,0.38,0.06,37.58,0.19,0.76,0.06,0.51,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,652.0,770.0,84.7,13726.0,5250.0,167.0,192.0,87.0,391.0,434.0,90.1,90.0,133.0,67.7,0.0,0.01,0.01,-0.01,0.19,2.74,0.13,0.0,2.42,49.04,46.11,2.8,1.72,0.0,0.51,0.0,0.06,0.0,0.0,0.0,0.0,41.53,0.13,0.19,0.25,0.13,0.0,0.0,0.04,-0.1,-0.1,48.3,0.32,0.0,0.0,0.89,0.32,0.13,0.76,1.27,0.0,0.13,3.69,1.78,1.91,1.78,1.66,0.13,0.0,1.27,1.66,0.38,1.78,1.02,2.55,5.73,0.0,76.9,1,0,0,1,0,0
2188,2619,Wout Weghorst,nl NED,FW,Hoffenheim,de Bundesliga,31.0,1992.0,20,18,1520,16.9,0.3,0.3,0.24,0.24,0.31,0.48,0.26,0.44,14.0,3.0,21.4,10.0,71.4,36.8,1.18,2.96,17.75,16.33,5.09,36.75,0.83,0.18,0.59,20.36,70.24,24.5,0.71,0.65,0.3,2.19,0.77,27.63,6.15,3.32,0.18,3.14,0.0,0.0,0.06,0.12,0.0,0.18,0.0,0.0,0.0,0.0,0.0,331.0,458.0,72.3,4178.0,884.0,210.0,269.0,78.1,79.0,107.0,73.8,14.0,19.0,73.7,0.0,0.18,0.15,-0.18,1.66,1.24,0.95,0.0,2.54,27.1,26.15,0.89,0.06,0.53,0.12,0.24,0.0,0.0,0.0,0.0,0.0,19.59,0.06,0.89,1.78,0.65,0.13,0.36,0.15,-0.2,-0.4,50.5,0.18,0.0,0.0,0.77,1.3,0.65,0.24,0.36,0.0,0.0,2.07,3.14,3.08,0.71,0.24,0.36,0.12,0.53,0.71,0.18,1.01,0.24,0.95,0.95,0.0,75.0,1,0,0,0,0,1
2201,2638,Willian,br BRA,FW,Fulham,eng Premier League,35.0,1988.0,22,18,1501,16.7,0.24,0.36,0.12,0.24,0.27,0.43,0.17,0.33,42.0,18.0,42.9,19.0,45.2,56.53,0.78,7.07,22.22,27.9,2.99,56.41,2.51,1.08,1.14,38.5,255.63,125.03,3.83,3.11,1.2,1.68,1.08,44.37,7.9,4.8,0.48,3.59,0.54,0.24,0.36,0.06,0.0,0.48,0.0,0.0,0.0,0.0,0.0,657.0,799.0,82.2,11567.0,2627.0,321.0,358.0,89.7,237.0,285.0,83.2,83.0,114.0,72.8,0.12,0.16,0.17,-0.04,1.86,2.57,2.63,0.3,6.53,47.84,44.91,2.63,0.72,0.42,0.6,2.81,0.36,1.56,0.42,0.6,0.0,39.34,0.3,0.72,2.1,0.84,0.06,0.14,0.08,-0.5,-0.9,47.1,0.06,0.0,0.0,0.48,1.38,0.06,0.48,0.24,0.0,0.0,4.19,0.48,0.54,0.48,0.18,0.12,0.18,0.12,0.9,0.78,0.72,0.0,0.96,0.72,0.0,13.3,1,1,0,0,0,0
2224,2661,Lamine Yamal,es ESP,FW,Barcelona,es La Liga,16.0,2007.0,27,14,1477,16.4,0.24,0.43,0.24,0.43,0.26,0.54,0.26,0.54,100.0,46.0,46.0,30.0,30.0,58.48,0.61,5.3,17.2,37.13,5.55,58.48,6.1,2.8,1.83,40.73,275.98,165.0,5.06,2.93,2.2,2.44,1.04,44.51,12.44,4.63,0.91,2.87,0.06,0.73,0.43,0.24,0.3,0.61,0.0,0.12,0.06,0.06,0.06,567.0,722.0,78.5,8085.0,1985.0,355.0,407.0,87.2,170.0,225.0,75.6,26.0,43.0,60.5,0.18,0.28,0.29,-0.1,1.46,1.52,2.44,0.79,3.41,44.02,42.56,1.16,0.18,0.3,0.18,3.48,0.49,0.49,0.06,0.12,0.0,34.57,0.3,0.73,2.56,0.91,0.1,0.27,0.1,-0.3,-0.3,15.4,0.12,0.0,0.0,0.91,2.2,0.18,0.85,1.83,0.06,0.0,4.57,0.12,0.67,2.8,1.46,0.73,0.61,0.85,2.07,1.22,1.4,0.0,3.66,0.67,0.0,41.2,1,0,1,0,0,0
2228,2665,Yusuf Yazıcı,tr TUR,"MF,FW",Lille,fr Ligue 1,27.0,1997.0,22,13,1091,12.1,0.33,0.41,0.33,0.41,0.39,0.49,0.39,0.49,27.0,12.0,44.4,15.0,55.6,43.64,0.58,5.62,19.67,18.76,4.71,43.64,2.23,0.99,1.24,33.8,186.86,87.11,1.98,1.32,0.41,2.23,1.65,31.98,5.45,2.72,0.33,1.82,0.41,0.08,0.33,0.0,0.08,0.33,0.0,0.0,0.0,0.0,0.0,302.0,399.0,75.7,4354.0,1032.0,177.0,215.0,82.3,82.0,109.0,75.2,21.0,34.0,61.8,0.08,0.1,0.18,-0.02,1.16,2.56,0.74,0.0,3.39,32.98,30.83,1.9,0.5,0.08,0.08,0.99,0.0,0.5,0.08,0.33,0.0,24.96,0.25,0.91,2.89,0.91,0.11,0.36,0.13,-0.7,-0.7,26.3,0.41,0.0,0.0,1.32,0.83,0.33,0.41,0.83,0.0,0.0,4.38,0.41,1.16,1.4,0.5,0.58,0.33,0.25,0.91,0.66,0.74,0.08,1.82,0.41,0.0,27.3,1,0,0,0,1,0
2232,2669,Leny Yoro,fr FRA,DF,Lille,fr Ligue 1,18.0,2005.0,23,22,1948,21.6,0.09,0.09,0.09,0.09,0.05,0.06,0.05,0.06,10.0,8.0,80.0,1.0,10.0,74.44,7.87,36.2,37.64,1.02,0.56,74.44,0.46,0.37,0.05,58.19,282.59,144.58,0.23,0.23,0.0,0.51,0.05,54.31,0.05,0.55,0.09,0.28,0.05,0.0,0.14,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,1320.0,1432.0,92.2,23647.0,7173.0,493.0,514.0,95.9,700.0,735.0,95.2,92.0,141.0,65.2,0.0,0.0,0.01,-0.0,0.09,1.67,0.0,0.0,2.41,66.3,63.24,3.01,1.76,0.0,0.32,0.05,0.09,0.0,0.0,0.0,0.0,61.11,0.05,0.19,0.51,0.32,0.18,0.29,0.1,0.9,0.9,65.4,0.14,0.0,0.0,0.6,0.6,0.0,1.44,0.93,0.0,0.05,4.44,1.57,0.83,1.25,0.88,0.28,0.09,0.56,0.88,0.32,0.51,0.28,2.69,3.19,0.05,63.2,1,0,0,0,1,0
