,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
1807,2269.0,Rogério,br BRA,DF,Sassuolo,it Serie A,24.0,1998.0,36.0,34.0,2996,33.3,0.0,0.09,0.0,0.09,0.02,0.1,0.02,0.1,41.0,23.0,56.1,11.0,26.8,69.31,2.82,23.42,31.02,15.71,0.93,69.31,1.23,0.69,0.33,38.2,234.32,137.69,3.3,1.95,0.39,0.84,0.24,42.61,3.45,2.22,0.18,1.86,0.18,0.03,0.03,0.12,0.0,0.15,0.0,0.0,0.0,0.03,0.0,1644.0,2038.0,80.7,28400.0,11170.0,820.0,884.0,92.8,618.0,731.0,84.5,174.0,313.0,55.6,0.0,0.08,0.07,0.01,0.9,3.78,1.41,0.75,5.56,61.2,49.46,11.56,1.59,0.03,0.66,3.39,9.97,0.0,0.0,0.0,0.0,49.37,0.18,1.56,0.45,0.15,0.0,0.0,0.04,-0.5,-0.5,39.6,0.15,0.03,0.0,0.9,1.14,0.0,1.11,0.63,0.0,0.0,4.86,0.63,0.96,1.11,0.66,0.24,0.21,0.51,1.05,0.54,0.96,0.27,2.22,2.1,0.0,48.6,1,0,0,1,0,0
1808,2273.0,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,27.0,1995.0,34.0,33.0,2922,32.5,0.06,0.06,0.06,0.06,0.04,0.05,0.04,0.05,1.0,1.0,100.0,0.0,0.0,64.83,9.42,33.51,30.4,1.05,0.52,64.83,0.03,0.03,0.0,33.45,137.54,63.2,0.09,0.22,0.06,0.31,0.09,42.65,0.09,0.43,0.09,0.34,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1673.0,1849.0,90.5,28906.0,11821.0,753.0,789.0,95.4,717.0,764.0,93.8,153.0,223.0,68.6,0.0,0.0,0.01,-0.0,0.06,2.8,0.12,0.0,1.91,56.89,51.94,4.95,2.8,0.03,0.4,0.0,0.06,0.0,0.0,0.0,0.0,51.48,0.0,0.18,0.4,0.15,0.15,0.4,0.11,0.6,0.6,63.4,0.18,0.0,0.0,1.08,0.58,0.03,1.17,0.46,0.0,0.0,4.28,2.4,1.38,1.02,0.58,0.43,0.0,0.34,0.68,0.34,1.02,0.8,2.18,3.32,0.0,50.0,1,0,0,1,0,0
1809,2276.0,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,24.0,1998.0,27.0,26.0,2364,26.3,0.0,0.04,0.0,0.04,0.06,0.1,0.06,0.1,22.0,13.0,59.1,8.0,36.4,73.12,11.37,37.11,32.28,4.22,0.65,73.12,0.84,0.49,0.3,43.73,198.33,113.8,0.72,0.95,0.04,0.72,0.38,46.62,0.34,0.91,0.15,0.84,0.0,0.0,0.0,0.04,0.04,0.11,0.0,0.0,0.0,0.04,0.0,1407.0,1606.0,87.6,25378.0,9085.0,562.0,618.0,90.9,698.0,746.0,93.6,119.0,176.0,67.6,0.0,0.05,0.04,-0.01,0.3,3.31,0.3,0.0,3.5,61.06,57.91,3.04,2.28,0.15,0.76,0.0,0.72,0.0,0.0,0.0,0.0,53.5,0.11,0.91,0.42,0.08,0.0,0.0,0.13,-1.5,-1.5,68.7,0.42,0.04,0.04,1.6,0.46,0.0,1.67,1.37,0.04,0.04,6.58,2.17,0.99,2.59,1.6,0.91,0.08,1.1,1.75,0.65,1.52,0.68,4.26,3.88,0.11,63.0,1,1,0,0,0,0
1810,2285.0,Marten de Roon,nl NED,MF,Atalanta,it Serie A,31.0,1991.0,35.0,34.0,2964,32.9,0.09,0.12,0.09,0.12,0.03,0.09,0.03,0.09,10.0,4.0,40.0,5.0,50.0,67.14,3.62,19.27,37.45,10.76,0.64,67.14,0.3,0.12,0.15,34.26,142.86,66.72,0.55,0.91,0.06,0.49,0.46,42.22,0.7,1.55,0.06,1.37,0.0,0.03,0.03,0.09,0.03,0.06,0.0,0.0,0.0,0.0,0.0,1587.0,1912.0,83.0,29393.0,8619.0,635.0,714.0,88.9,736.0,842.0,87.4,177.0,273.0,64.8,0.0,0.05,0.06,-0.02,0.61,4.74,0.73,0.03,5.2,58.12,55.71,2.28,1.64,0.0,0.73,0.4,0.52,0.0,0.0,0.0,0.0,48.24,0.12,0.64,0.58,0.15,0.16,0.6,0.06,1.9,1.9,62.2,0.21,0.0,0.0,1.4,0.73,0.03,1.09,1.19,0.0,0.0,6.63,1.55,0.94,2.34,1.12,1.06,0.15,1.12,2.46,1.34,1.12,0.12,3.43,1.76,0.0,45.7,1,0,0,1,0,0
1813,2295.0,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,28.0,1994.0,29.0,27.0,2448,27.2,0.07,0.11,0.07,0.11,0.07,0.11,0.07,0.11,6.0,3.0,50.0,2.0,33.3,87.21,8.38,35.11,48.79,3.75,1.07,87.21,0.22,0.11,0.07,57.83,301.51,184.71,0.85,0.85,0.04,0.33,0.11,65.0,0.18,0.96,0.15,0.85,0.0,0.04,0.04,0.0,0.04,0.15,0.0,0.0,0.0,0.0,0.0,1977.0,2167.0,91.2,39821.0,13543.0,641.0,688.0,93.2,1039.0,1081.0,96.1,266.0,349.0,76.2,0.0,0.04,0.03,0.0,0.44,5.48,0.26,0.0,4.96,79.67,77.1,2.46,2.32,0.0,1.1,0.04,0.11,0.0,0.0,0.0,0.0,72.68,0.11,0.26,0.77,0.11,0.1,0.67,0.09,0.2,0.2,62.6,0.07,0.0,0.0,0.81,0.44,0.04,0.51,0.66,0.0,0.0,5.96,2.46,1.47,1.21,0.74,0.48,0.0,0.62,0.96,0.33,1.32,0.74,1.73,2.9,0.04,65.4,1,0,0,1,0,0
1815,2298.0,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,29.0,1993.0,33.0,26.0,2415,26.8,0.04,0.04,0.04,0.04,0.07,0.07,0.07,0.07,4.0,3.0,75.0,1.0,25.0,67.69,7.24,33.84,31.34,2.95,0.93,67.69,0.15,0.11,0.04,45.37,223.54,139.22,0.78,0.41,0.0,0.3,0.07,49.96,0.37,0.67,0.04,0.6,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1486.0,1617.0,91.9,26566.0,8924.0,595.0,621.0,95.8,768.0,807.0,95.2,109.0,153.0,71.2,0.0,0.0,0.03,-0.0,0.07,2.8,0.22,0.0,2.2,60.34,58.28,2.05,0.93,0.11,0.6,0.19,0.75,0.0,0.0,0.0,0.0,55.45,0.0,0.52,0.82,0.15,0.05,0.25,0.08,-0.8,-0.8,62.7,0.04,0.0,0.0,0.49,0.26,0.07,0.71,0.6,0.0,0.0,5.9,1.38,0.82,0.67,0.45,0.19,0.04,0.52,0.86,0.34,0.86,0.49,1.38,2.76,0.0,60.9,1,0,1,0,0,0
1816,2302.0,Mário Rui,pt POR,DF,Napoli,it Serie A,31.0,1991.0,22.0,21.0,1749,19.4,0.0,0.31,0.0,0.31,0.03,0.24,0.03,0.24,16.0,8.0,50.0,5.0,31.3,96.08,1.86,19.64,48.76,28.45,0.57,96.08,0.82,0.41,0.26,56.75,242.84,153.4,2.68,2.89,0.1,0.52,0.36,64.07,5.0,4.48,0.67,3.25,1.08,0.05,0.0,0.05,0.05,0.57,0.05,0.0,0.0,0.0,0.05,1408.0,1734.0,81.2,25486.0,8770.0,685.0,748.0,91.6,520.0,625.0,83.2,180.0,290.0,62.1,0.0,0.21,0.23,0.1,2.37,7.53,2.78,0.88,7.89,89.38,73.56,15.46,3.61,0.1,1.55,5.67,9.69,2.16,0.77,0.98,0.0,72.58,0.36,1.34,0.57,0.21,0.0,0.0,0.06,-0.6,-0.6,34.2,0.1,0.05,0.0,0.98,1.6,0.0,0.77,1.13,0.0,0.0,7.99,0.67,1.29,1.75,0.88,0.67,0.21,1.03,2.11,1.08,0.88,0.21,2.53,1.24,0.05,48.8,1,0,0,1,0,0
1817,2305.0,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,26.0,1996.0,27.0,21.0,1892,21.0,0.14,0.24,0.14,0.24,0.13,0.23,0.13,0.23,30.0,18.0,60.0,12.0,40.0,93.86,2.52,19.57,55.29,19.52,1.95,93.86,1.43,0.86,0.57,80.05,344.29,150.57,1.52,1.67,0.19,1.1,0.76,75.24,4.1,1.95,0.29,1.76,0.0,0.05,0.1,0.0,0.05,0.29,0.0,0.0,0.0,0.0,0.0,1614.0,1763.0,91.5,24039.0,6080.0,876.0,929.0,94.3,556.0,596.0,93.3,96.0,124.0,77.4,0.0,0.1,0.14,-0.0,0.81,7.19,1.05,0.05,6.1,83.95,81.71,2.1,1.19,0.43,0.52,0.62,0.71,0.19,0.0,0.14,0.0,76.86,0.14,1.14,1.24,0.43,0.12,0.33,0.11,0.2,0.2,41.7,0.0,0.0,0.0,0.9,0.62,0.19,0.86,1.33,0.0,0.05,7.48,0.24,0.33,2.95,1.19,1.43,0.33,2.05,3.76,1.71,1.14,0.05,3.81,1.1,0.05,54.4,1,0,0,0,1,0
1819,2324.0,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,23.0,1999.0,30.0,14.0,1403,15.6,0.13,0.32,0.13,0.32,0.16,0.42,0.16,0.42,72.0,31.0,43.1,32.0,44.4,53.59,0.83,6.73,21.6,26.09,3.21,53.59,4.62,1.99,2.05,32.24,206.99,100.19,3.33,1.47,0.96,2.44,1.35,36.41,9.17,4.05,0.39,2.69,0.32,0.45,0.45,0.13,0.0,0.32,0.0,0.06,0.0,0.0,0.0,480.0,621.0,77.3,6935.0,1932.0,279.0,332.0,84.0,155.0,197.0,78.7,26.0,46.0,56.5,0.0,0.26,0.23,-0.07,1.41,1.79,1.92,0.64,3.33,39.81,36.73,2.95,0.32,0.19,0.13,3.08,2.31,0.32,0.13,0.19,0.0,30.77,0.13,0.77,2.25,0.64,0.06,0.2,0.07,-0.5,-0.5,64.3,0.06,0.0,0.0,1.47,1.41,0.13,1.22,1.28,0.0,0.06,4.04,0.58,0.32,1.99,0.77,1.03,0.19,1.22,2.63,1.41,0.83,0.06,3.21,0.71,0.0,46.3,1,0,0,1,0,0
1820,2329.0,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,20.0,2001.0,38.0,37.0,3181,35.3,0.4,0.71,0.34,0.65,0.32,0.56,0.26,0.5,161.0,61.0,37.9,69.0,42.9,53.31,0.59,4.53,13.43,35.98,6.71,53.23,4.56,1.73,1.95,33.74,238.05,129.09,5.07,2.61,2.38,2.21,1.67,38.56,14.73,4.56,0.79,3.0,0.76,0.23,0.31,0.2,0.06,0.57,0.11,0.06,0.03,0.0,0.03,1054.0,1430.0,73.7,15405.0,3694.0,653.0,753.0,86.7,292.0,378.0,77.2,70.0,164.0,42.7,0.0,0.24,0.16,0.07,2.12,1.42,1.87,0.34,3.09,40.51,36.74,3.71,0.31,0.06,0.08,4.87,0.59,2.8,2.15,0.0,0.06,29.86,0.06,1.76,2.43,0.82,0.14,0.41,0.11,2.8,2.9,29.6,0.17,0.0,0.0,1.22,1.84,0.25,0.4,0.96,0.0,0.0,3.6,0.45,1.08,1.78,0.62,0.42,0.74,0.57,1.25,0.68,1.08,0.0,2.18,0.54,0.0,45.5,1,1,0,0,0,0
1821,2334.0,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,30.0,1992.0,38.0,37.0,3290,36.6,0.52,0.85,0.47,0.79,0.59,0.8,0.51,0.72,134.0,50.0,37.3,72.0,53.7,44.64,0.11,2.27,14.73,28.09,8.22,44.54,3.66,1.37,1.97,30.25,174.37,82.95,3.28,1.8,2.38,3.01,2.16,35.66,11.5,3.83,0.66,2.9,0.05,0.33,0.33,0.16,0.05,0.46,0.03,0.0,0.05,0.08,0.03,902.0,1185.0,76.1,12538.0,3403.0,533.0,648.0,82.3,283.0,352.0,80.4,38.0,66.0,57.6,0.0,0.21,0.2,0.12,1.78,1.45,2.19,0.19,4.07,32.38,31.31,0.79,0.11,0.38,0.08,1.04,0.46,0.0,0.0,0.0,0.0,24.64,0.27,1.09,3.31,1.23,0.14,0.38,0.15,-2.7,-1.5,21.1,0.05,0.0,0.0,0.55,0.9,0.6,0.16,0.33,0.0,0.0,2.73,0.22,0.82,0.57,0.11,0.14,0.33,0.27,0.71,0.44,0.57,0.0,0.74,0.11,0.0,38.5,1,1,0,0,0,0
1822,2337.0,William Saliba,fr FRA,DF,Arsenal,eng Premier League,21.0,2001.0,27.0,27.0,2415,26.8,0.07,0.11,0.07,0.11,0.03,0.08,0.03,0.08,11.0,8.0,72.7,1.0,9.1,76.72,6.49,33.77,40.82,2.39,0.56,76.72,0.41,0.3,0.04,49.37,248.43,145.82,0.49,0.52,0.04,0.56,0.22,53.1,0.07,0.52,0.07,0.41,0.07,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1698.0,1865.0,91.0,29692.0,11617.0,715.0,767.0,93.2,844.0,905.0,93.3,108.0,144.0,75.0,0.0,0.04,0.01,-0.01,0.22,4.14,0.11,0.0,3.69,69.59,67.99,1.6,1.27,0.0,0.07,0.04,0.0,0.0,0.0,0.0,0.0,63.36,0.0,0.3,0.22,0.11,0.33,0.67,0.15,1.1,1.1,55.2,0.15,0.0,0.0,0.71,0.49,0.0,0.71,0.75,0.0,0.07,7.69,1.98,1.6,1.27,0.86,0.34,0.07,0.56,0.67,0.11,0.49,0.37,1.98,3.17,0.15,83.3,1,1,0,0,0,0
1823,2340.0,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,25.0,1997.0,19.0,10.0,1002,11.1,0.09,0.36,0.09,0.36,0.24,0.35,0.24,0.35,27.0,12.0,44.4,12.0,44.4,41.89,0.99,6.49,17.48,18.2,3.6,41.89,2.43,1.08,1.08,24.68,129.28,52.16,1.98,0.99,0.27,1.89,0.9,29.55,6.4,3.5,0.45,2.07,0.09,0.36,0.18,0.72,0.09,0.27,0.0,0.09,0.0,0.09,0.0,238.0,342.0,69.6,3506.0,824.0,136.0,160.0,85.0,74.0,106.0,69.8,13.0,35.0,37.1,0.0,0.12,0.14,0.15,1.53,0.99,1.08,0.63,1.53,30.81,29.55,0.9,0.36,0.18,0.27,3.15,0.45,0.09,0.09,0.0,0.0,21.44,0.36,1.08,2.87,0.99,0.03,0.09,0.08,-1.6,-1.6,53.8,0.54,0.0,0.0,2.61,2.7,0.27,0.18,0.72,0.18,0.0,5.23,1.89,1.62,0.99,0.36,0.27,0.36,0.36,0.9,0.54,0.63,0.09,1.17,0.99,0.0,40.0,1,0,0,0,0,1
1826,2351.0,Antonio Sanabria,py PAR,FW,Torino,it Serie A,26.0,1996.0,33.0,28.0,2433,27.0,0.44,0.59,0.41,0.55,0.34,0.45,0.32,0.42,41.0,23.0,56.1,11.0,26.8,35.04,0.41,1.81,16.93,16.67,4.33,35.0,1.52,0.85,0.41,18.37,84.63,19.85,0.63,0.7,0.41,3.07,1.07,27.04,5.15,1.85,0.19,1.52,0.0,0.19,0.07,0.04,0.04,0.19,0.0,0.0,0.0,0.0,0.0,524.0,691.0,75.8,7116.0,910.0,335.0,405.0,82.7,132.0,177.0,74.6,23.0,31.0,74.2,0.0,0.11,0.05,0.04,0.93,1.26,0.56,0.0,1.7,25.59,23.41,2.15,0.07,0.04,0.19,0.07,0.07,0.0,0.0,0.0,0.0,19.41,0.04,0.67,2.48,0.89,0.16,0.46,0.13,2.7,2.5,41.0,0.15,0.0,0.0,1.22,1.0,0.52,0.15,0.19,0.0,0.0,2.37,3.19,4.59,0.41,0.11,0.11,0.19,0.04,0.26,0.22,0.33,0.07,0.56,0.26,0.0,14.3,1,0,0,1,0,0
1827,2353.0,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,22.0,2000.0,36.0,32.0,2532,28.1,0.36,0.43,0.28,0.36,0.27,0.42,0.21,0.36,83.0,46.0,55.4,25.0,30.1,45.16,0.6,4.06,22.17,19.96,2.85,45.09,2.95,1.64,0.89,30.14,188.11,99.86,3.24,2.53,0.6,2.92,2.17,34.91,5.55,3.38,0.21,2.7,0.04,0.25,0.18,0.18,0.04,0.14,0.0,0.0,0.04,0.04,0.0,788.0,975.0,80.8,11658.0,3001.0,453.0,516.0,87.8,271.0,329.0,82.4,41.0,59.0,69.5,0.0,0.15,0.09,-0.08,1.57,3.13,0.96,0.04,5.66,34.7,33.31,1.0,0.46,0.32,0.11,0.6,0.04,0.11,0.0,0.07,0.0,28.04,0.39,0.68,1.99,0.68,0.14,0.42,0.11,2.4,2.0,52.2,0.21,0.04,0.0,1.46,1.92,0.07,0.14,0.57,0.0,0.0,4.98,0.85,0.78,0.96,0.07,0.68,0.21,0.39,1.32,0.93,0.36,0.0,1.1,0.32,0.04,29.7,1,0,1,0,0,0
1829,2360.0,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,21.0,2000.0,31.0,22.0,2124,23.6,0.0,0.08,0.0,0.08,0.03,0.12,0.03,0.12,41.0,16.0,39.0,23.0,56.1,58.69,2.71,13.98,26.23,19.11,1.82,58.69,1.74,0.68,0.97,29.19,146.65,81.78,1.78,1.14,0.13,1.14,0.59,33.14,4.45,2.58,0.17,2.33,0.04,0.08,0.0,0.04,0.08,0.13,0.0,0.0,0.0,0.04,0.0,916.0,1144.0,80.1,13651.0,4619.0,538.0,603.0,89.2,302.0,375.0,80.5,53.0,106.0,50.0,0.0,0.09,0.13,-0.0,1.19,3.05,1.48,0.89,4.24,48.47,39.96,8.35,0.47,0.0,0.08,3.01,7.88,0.0,0.0,0.0,0.0,38.81,0.17,1.19,0.42,0.13,0.0,0.0,0.08,-0.8,-0.8,40.5,0.13,0.0,0.0,1.1,0.42,0.08,0.59,1.48,0.04,0.0,5.34,0.64,0.93,2.16,1.48,0.38,0.3,1.4,2.67,1.27,1.4,0.21,2.75,2.16,0.0,52.4,1,0,1,0,0,0
1830,2364.0,Leroy Sané,de GER,"MF,FW",Bayern Munich,de Bundesliga,26.0,1996.0,32.0,20.0,2010,22.3,0.36,0.67,0.36,0.67,0.38,0.57,0.38,0.57,136.0,75.0,55.1,56.0,41.2,61.84,0.45,4.98,27.62,30.63,4.53,61.84,6.1,3.36,2.51,42.2,275.78,118.83,3.45,3.09,1.35,2.69,2.69,50.85,8.88,4.17,0.67,3.23,0.04,0.31,0.31,0.18,0.09,0.58,0.0,0.0,0.09,0.0,0.0,880.0,1078.0,81.6,12202.0,3032.0,533.0,614.0,86.8,264.0,311.0,84.9,43.0,69.0,62.3,0.0,0.19,0.23,0.12,1.57,2.6,2.11,0.04,6.01,48.34,47.22,0.9,0.0,0.4,0.13,0.72,0.4,0.22,0.13,0.0,0.0,39.46,0.22,0.99,3.49,1.3,0.1,0.28,0.11,-0.5,-0.5,46.2,0.18,0.0,0.0,0.76,1.03,0.31,0.13,1.35,0.0,0.0,5.16,0.27,0.31,1.7,0.49,0.85,0.36,0.81,1.61,0.81,0.49,0.04,1.84,0.04,0.09,50.0,1,0,0,0,0,1
1831,2369.0,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,27.0,1995.0,25.0,20.0,1813,20.1,0.1,0.1,0.1,0.1,0.06,0.09,0.06,0.09,17.0,9.0,52.9,7.0,41.2,74.58,2.04,13.48,50.9,10.85,0.8,74.58,0.85,0.45,0.35,55.82,284.98,135.62,0.85,1.84,0.05,1.49,0.55,50.95,1.04,1.84,0.05,1.74,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1119.0,1317.0,85.0,21674.0,5252.0,410.0,476.0,86.1,515.0,583.0,88.3,162.0,204.0,79.4,0.0,0.03,0.06,-0.03,0.6,6.22,0.4,0.0,7.01,65.52,63.68,1.74,1.74,0.05,0.6,0.35,0.0,0.0,0.0,0.0,0.0,55.67,0.1,0.95,0.94,0.4,0.11,0.25,0.06,0.9,0.9,60.0,0.1,0.0,0.0,1.14,1.0,0.05,1.04,1.09,0.0,0.0,8.61,2.99,1.99,2.04,0.65,1.14,0.25,1.04,2.04,1.0,1.04,0.25,3.08,1.14,0.0,51.2,1,0,0,0,1,0
1833,2380.0,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,30.0,1991.0,30.0,30.0,2546,28.3,0.42,0.57,0.21,0.35,0.3,0.51,0.14,0.34,138.0,72.0,52.2,42.0,30.4,73.04,1.45,10.21,40.21,23.92,1.2,72.83,4.88,2.54,1.48,52.76,300.35,125.34,1.7,2.23,0.14,2.51,1.77,48.73,4.13,4.6,0.39,2.23,1.45,0.39,0.04,0.49,0.0,0.21,0.14,0.0,0.0,0.04,0.0,1185.0,1695.0,69.9,22639.0,8622.0,530.0,631.0,84.0,362.0,486.0,74.5,227.0,456.0,49.8,0.0,0.2,0.2,-0.06,1.98,6.08,1.7,0.39,7.24,59.89,49.26,10.25,4.03,0.21,1.24,8.3,1.02,4.84,2.05,2.23,0.07,41.87,0.39,1.17,2.05,0.85,0.1,0.25,0.07,3.4,2.2,35.3,0.14,0.11,0.0,2.05,3.43,0.0,1.06,1.06,0.0,0.0,7.42,0.42,0.78,1.63,0.57,0.67,0.39,0.81,2.47,1.66,1.06,0.07,2.69,0.42,0.04,32.9,1,0,0,0,1,0
1834,2382.0,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,31.0,1991.0,22.0,22.0,1943,21.6,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,5.0,4.0,80.0,0.0,0.0,60.97,7.69,29.95,29.44,1.62,0.28,60.97,0.23,0.19,0.0,35.97,183.66,117.41,0.93,0.23,0.05,0.09,0.14,41.3,0.28,0.51,0.05,0.51,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1001.0,1141.0,87.7,18727.0,7359.0,380.0,404.0,94.1,498.0,553.0,90.1,107.0,150.0,71.3,0.0,0.0,0.01,0.0,0.05,2.82,0.05,0.0,3.43,52.82,51.25,1.34,1.02,0.0,0.19,0.0,0.32,0.0,0.0,0.0,0.0,46.34,0.23,0.19,0.09,0.05,0.0,0.0,0.09,-0.2,-0.2,65.1,0.19,0.09,0.0,1.44,0.37,0.05,1.53,1.2,0.0,0.0,4.81,2.59,1.39,1.81,1.34,0.32,0.14,1.2,1.81,0.6,0.79,0.37,3.33,3.1,0.09,66.7,1,0,1,0,0,0
1837,2385.0,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,23.0,1999.0,16.0,11.0,926,10.3,0.29,0.29,0.29,0.29,0.24,0.31,0.24,0.31,14.0,6.0,42.9,6.0,42.9,26.41,0.49,1.26,13.11,12.33,3.69,26.41,1.36,0.58,0.58,13.88,64.08,27.38,1.26,0.68,0.29,2.23,1.84,19.71,4.66,2.33,0.1,1.94,0.0,0.1,0.19,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,118.0,177.0,66.7,2014.0,378.0,63.0,85.0,74.1,31.0,52.0,59.6,17.0,21.0,81.0,0.0,0.07,0.05,-0.07,1.26,1.36,0.49,0.1,1.65,17.18,16.8,0.29,0.0,0.0,0.78,0.1,0.0,0.0,0.0,0.0,0.0,11.46,0.1,0.68,2.92,0.97,0.1,0.3,0.08,0.5,0.5,44.7,0.29,0.0,0.0,1.55,0.97,0.58,0.39,0.49,0.0,0.0,2.23,1.65,2.04,0.97,0.1,0.29,0.58,0.19,0.19,0.0,0.29,0.0,1.36,0.49,0.0,100.0,1,1,0,0,0,0
1838,2390.0,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,30.0,1991.0,36.0,36.0,3206,35.6,0.03,0.11,0.03,0.11,0.14,0.23,0.14,0.23,13.0,4.0,30.8,7.0,53.8,62.78,6.97,30.93,26.35,5.98,2.05,62.78,0.37,0.11,0.2,34.1,178.01,115.59,0.76,0.73,0.08,0.56,0.2,37.67,0.9,1.66,0.22,1.21,0.0,0.06,0.25,0.06,0.08,0.14,0.0,0.0,0.0,0.03,0.06,1423.0,1846.0,77.1,29289.0,11775.0,480.0,560.0,85.7,734.0,851.0,86.3,199.0,386.0,51.6,0.0,0.09,0.06,-0.01,0.53,3.99,0.65,0.11,3.9,51.85,49.72,2.05,1.74,0.2,0.96,0.51,0.28,0.0,0.0,0.0,0.0,39.97,0.08,0.53,1.57,0.39,0.02,0.07,0.09,-3.9,-3.9,67.1,0.2,0.0,0.0,0.56,0.76,0.17,1.46,0.62,0.0,0.0,5.87,3.15,1.54,1.32,0.87,0.37,0.08,0.67,1.1,0.42,0.96,0.53,2.78,3.9,0.0,61.5,1,1,0,0,0,0
