Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
2500.0,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30.0,1990.0,30.0,30.0,2700,30.0,0.0,0.03,0.0,0.03,0.04,0.1,0.04,0.1,35.0,20.0,57.1,16.0,45.7,59.5,3.73,17.57,26.27,16.17,1.5,59.5,1.17,0.67,0.53,27.17,133.73,68.03,1.47,0.67,0.2,1.5,0.97,33.1,3.3,1.3,0.13,1.2,0.0,0.0,0.03,0.07,0.0,0.1,0.0,0.0,0.0,0.03,0.0,1108.0,1459.0,75.9,16993.0,7282.0,627.0,703.0,89.2,375.0,482.0,77.8,77.0,186.0,41.4,0.0,0.05,0.06,-0.02,0.57,2.93,1.1,0.33,4.13,48.63,41.27,6.87,0.37,0.0,0.3,2.13,6.5,0.0,0.0,0.0,0.0,36.93,0.5,1.03,0.53,0.13,0.0,0.0,0.08,-1.3,-1.3,51.5,0.2,0.0,0.0,1.1,0.33,0.1,0.73,0.87,0.0,0.0,5.6,1.17,1.1,1.97,1.07,0.63,0.27,1.1,1.93,0.83,1.37,0.4,2.7,2.7,0.03,56.9
2501.0,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,31.0,1988.0,30.0,23.0,1961,21.8,0.64,1.01,0.37,0.73,0.46,0.68,0.21,0.43,16.0,10.0,62.5,6.0,37.5,58.35,0.78,6.15,33.53,19.04,2.48,58.03,0.73,0.46,0.28,28.9,98.35,45.73,1.01,0.78,0.09,1.88,1.42,43.3,5.09,3.9,0.6,2.84,0.55,0.0,0.32,0.14,0.05,0.37,0.05,0.0,0.14,0.05,0.0,846.0,1052.0,80.4,12885.0,3178.0,439.0,506.0,86.8,300.0,369.0,81.3,54.0,77.0,70.1,0.0,0.22,0.13,0.15,2.06,3.44,1.01,0.09,5.32,48.26,45.41,2.52,0.64,0.32,0.09,1.83,0.09,1.1,0.23,0.64,0.0,38.81,0.32,0.78,2.25,0.96,0.16,0.38,0.09,3.9,3.4,39.4,0.28,0.0,0.0,1.93,1.38,0.18,0.6,0.78,0.0,0.0,5.23,1.19,1.83,1.1,0.14,0.73,0.23,0.32,1.47,1.15,1.19,0.14,1.7,0.64,0.0,21.9
2503.0,John Stones,eng ENG,DF,Manchester City,eng Premier League,26.0,1994.0,22.0,22.0,1933,21.5,0.19,0.19,0.19,0.19,0.08,0.09,0.08,0.09,11.0,10.0,90.9,1.0,9.1,87.72,6.37,31.49,51.12,5.53,0.79,87.72,0.51,0.47,0.05,63.72,392.42,228.84,1.77,1.86,0.0,0.19,0.09,70.7,0.14,0.84,0.09,0.7,0.0,0.05,0.05,0.05,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1620.0,1737.0,93.3,27840.0,8403.0,682.0,711.0,95.9,807.0,843.0,95.7,96.0,133.0,72.2,0.0,0.0,0.02,-0.0,0.09,5.35,0.19,0.0,4.7,80.79,79.86,0.93,0.51,0.0,0.47,0.05,0.42,0.0,0.0,0.0,0.0,75.35,0.0,0.42,0.7,0.23,0.27,0.8,0.12,2.2,2.2,66.7,0.0,0.05,0.0,0.33,0.42,0.05,0.84,0.47,0.0,0.0,4.93,1.77,0.88,0.98,0.6,0.23,0.14,0.42,0.65,0.23,1.07,0.7,1.81,2.6,0.05,64.3
2505.0,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30.0,1990.0,29.0,21.0,1846,20.5,0.0,0.0,0.0,0.0,0.04,0.08,0.04,0.08,12.0,9.0,75.0,3.0,25.0,48.54,2.39,14.83,27.61,6.39,0.73,48.54,0.59,0.44,0.15,26.49,110.93,47.9,0.44,0.59,0.05,1.41,0.83,30.73,1.66,1.37,0.1,1.32,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,656.0,809.0,81.1,11628.0,3764.0,305.0,347.0,87.9,256.0,295.0,86.8,74.0,114.0,64.9,0.0,0.04,0.03,-0.04,0.68,3.17,0.29,0.05,3.95,39.46,38.73,0.59,0.49,0.0,0.39,0.34,0.0,0.0,0.0,0.0,0.0,32.0,0.15,0.88,0.29,0.05,0.0,0.0,0.15,-0.9,-0.9,38.8,0.2,0.0,0.0,0.88,1.32,0.0,1.37,0.49,0.0,0.0,6.39,0.93,1.46,1.02,0.59,0.44,0.0,0.49,1.46,0.98,1.02,0.39,2.39,1.32,0.0,33.3
2508.0,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,20.0,1999.0,27.0,22.0,2075,23.1,0.04,0.04,0.04,0.04,0.07,0.08,0.07,0.08,5.0,4.0,80.0,1.0,20.0,68.4,8.66,38.61,26.62,3.38,0.87,68.4,0.22,0.17,0.04,37.71,203.64,122.68,0.17,0.35,0.0,0.43,0.39,43.81,0.22,0.65,0.09,0.61,0.0,0.0,0.04,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1118.0,1301.0,85.9,21896.0,7066.0,343.0,390.0,87.9,653.0,700.0,93.3,106.0,176.0,60.2,0.0,0.0,0.01,-0.0,0.17,2.29,0.09,0.04,3.07,56.32,55.02,1.26,1.13,0.0,0.56,0.04,0.13,0.0,0.0,0.0,0.0,48.4,0.04,0.3,0.61,0.17,0.07,0.25,0.12,-0.7,-0.7,48.9,0.13,0.0,0.0,1.13,0.3,0.0,2.03,1.3,0.0,0.04,5.58,1.99,2.08,2.12,1.21,0.82,0.09,0.74,1.21,0.48,1.52,0.91,4.16,3.98,0.0,60.7
2509.0,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29.0,1991.0,33.0,30.0,2638,29.3,0.07,0.07,0.07,0.07,0.1,0.15,0.1,0.15,23.0,14.0,60.9,9.0,39.1,52.83,3.52,15.8,23.28,13.92,1.06,52.83,0.78,0.48,0.31,29.8,133.92,66.55,1.47,0.85,0.07,1.09,0.65,33.28,3.86,1.13,0.03,0.92,0.0,0.1,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1022.0,1314.0,77.8,15641.0,6484.0,591.0,657.0,90.0,334.0,437.0,76.4,67.0,149.0,45.0,0.0,0.04,0.05,-0.04,0.34,2.66,0.68,0.17,3.65,44.85,38.23,6.52,0.34,0.03,0.1,2.05,6.14,0.03,0.0,0.03,0.0,34.88,0.1,0.89,0.78,0.41,0.09,0.17,0.13,-1.0,-1.0,40.7,0.0,0.0,0.0,0.41,0.44,0.14,0.82,0.38,0.0,0.03,4.47,0.75,1.09,0.58,0.48,0.1,0.0,0.27,0.85,0.58,0.89,0.38,1.4,2.22,0.0,32.0
2512.0,Damián Suárez,uy URU,DF,Getafe,es La Liga,32.0,1988.0,31.0,28.0,2434,27.0,0.04,0.04,0.04,0.04,0.01,0.05,0.01,0.05,39.0,22.0,56.4,17.0,43.6,58.44,1.63,14.19,29.04,16.19,0.33,58.44,1.44,0.81,0.63,21.15,87.33,49.96,1.04,1.0,0.11,1.11,0.52,24.22,1.96,1.41,0.07,0.74,0.41,0.04,0.04,0.15,0.04,0.04,0.0,0.04,0.0,0.0,0.0,863.0,1343.0,64.3,15823.0,8962.0,392.0,493.0,79.5,333.0,487.0,68.4,113.0,268.0,42.2,0.0,0.04,0.06,-0.04,0.7,4.41,0.89,0.56,5.0,49.74,34.74,14.63,2.96,0.04,1.22,3.37,11.44,0.22,0.0,0.15,0.0,31.96,0.37,1.19,0.37,0.07,0.1,0.5,0.03,0.7,0.7,55.6,0.48,0.04,0.04,1.96,1.41,0.0,1.15,1.44,0.0,0.04,5.74,1.3,1.04,2.19,1.07,0.85,0.26,1.11,3.0,1.89,1.59,0.07,3.33,1.56,0.0,37.0
2513.0,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26.0,1994.0,35.0,34.0,2852,31.7,0.0,0.28,0.0,0.28,0.03,0.22,0.03,0.22,58.0,36.0,62.1,22.0,37.9,73.09,1.07,10.63,44.48,18.68,0.5,73.09,1.83,1.14,0.69,44.48,247.82,122.21,2.59,2.52,0.13,1.77,0.79,52.81,2.74,2.81,0.47,1.77,0.73,0.09,0.06,0.13,0.03,0.32,0.13,0.0,0.0,0.0,0.03,1650.0,2037.0,81.0,25777.0,7577.0,848.0,952.0,89.1,575.0,680.0,84.6,135.0,239.0,56.5,0.0,0.19,0.17,0.1,1.45,5.49,0.98,0.16,6.44,64.26,57.57,6.53,2.62,0.22,0.69,3.75,0.35,2.21,0.73,1.26,0.03,52.05,0.16,1.23,0.5,0.09,0.0,0.0,0.07,-1.1,-1.1,52.0,0.32,0.0,0.0,1.42,1.26,0.03,0.69,1.01,0.0,0.0,5.52,0.41,0.38,2.02,0.69,0.95,0.38,0.66,2.97,2.3,0.95,0.06,2.71,0.47,0.06,22.3
2514.0,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33.0,1987.0,32.0,30.0,2508,27.9,0.75,0.86,0.65,0.75,0.58,0.69,0.5,0.6,33.0,13.0,39.4,20.0,60.6,30.65,0.57,1.58,12.19,16.99,6.2,30.54,1.18,0.47,0.72,15.38,62.11,28.6,1.08,0.54,0.72,2.19,0.97,24.48,6.13,2.3,0.29,1.4,0.0,0.11,0.47,0.32,0.0,0.14,0.0,0.0,0.04,0.11,0.0,418.0,588.0,71.1,5622.0,896.0,234.0,308.0,76.0,90.0,130.0,69.2,35.0,47.0,74.5,0.0,0.11,0.07,0.0,0.97,0.82,0.79,0.04,1.65,21.08,20.04,0.93,0.04,0.18,0.47,0.29,0.07,0.0,0.0,0.0,0.0,14.98,0.11,0.47,3.62,1.44,0.18,0.45,0.14,4.8,4.1,50.0,0.22,0.0,0.0,0.75,1.43,1.18,0.18,0.25,0.07,0.0,1.36,0.93,0.93,0.39,0.0,0.14,0.25,0.11,0.43,0.32,0.25,0.0,0.57,0.47,0.0,25.0
2516.0,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24.0,1995.0,20.0,16.0,1505,16.7,0.06,0.06,0.06,0.06,0.06,0.08,0.06,0.08,16.0,11.0,68.8,5.0,31.3,89.22,6.05,33.05,46.23,10.48,1.44,89.22,0.96,0.66,0.3,50.78,278.32,180.12,2.16,1.8,0.12,0.48,0.24,64.25,1.74,1.55,0.18,1.38,0.0,0.06,0.12,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1203.0,1331.0,90.4,22122.0,7967.0,450.0,489.0,92.0,618.0,661.0,93.5,110.0,144.0,76.4,0.0,0.02,0.09,-0.02,0.42,5.33,0.9,0.3,7.72,79.7,74.55,5.09,1.14,0.0,0.78,0.48,3.89,0.06,0.0,0.0,0.0,72.04,0.06,0.3,1.2,0.24,0.05,0.25,0.05,0.0,0.0,58.1,0.06,0.0,0.0,0.54,0.24,0.0,1.26,1.26,0.0,0.0,6.53,1.5,1.08,1.92,0.9,0.84,0.18,0.78,1.26,0.48,1.44,0.72,3.17,2.16,0.06,61.9
2517.0,Suso,es ESP,FW,Sevilla,es La Liga,26.0,1993.0,34.0,28.0,2210,24.6,0.12,0.29,0.12,0.29,0.09,0.27,0.09,0.27,69.0,58.0,84.1,11.0,15.9,57.07,0.33,5.37,21.87,30.24,2.03,57.07,2.8,2.36,0.45,40.08,228.94,102.32,2.8,2.6,0.65,2.03,1.54,47.76,7.97,4.4,0.57,3.33,0.24,0.57,0.12,0.12,0.0,0.49,0.04,0.0,0.04,0.0,0.0,977.0,1209.0,80.8,15931.0,3789.0,516.0,556.0,92.8,315.0,391.0,80.6,99.0,164.0,60.4,0.0,0.18,0.26,-0.02,1.79,3.41,2.36,0.65,6.91,49.15,46.34,2.6,0.89,0.2,1.59,4.11,0.45,1.1,0.49,0.04,0.0,39.72,0.2,1.26,1.95,0.69,0.06,0.18,0.04,0.9,0.9,40.0,0.08,0.0,0.0,1.02,1.5,0.24,0.33,0.41,0.0,0.0,3.46,0.16,0.24,0.81,0.33,0.24,0.24,0.41,1.67,1.26,0.49,0.0,1.14,0.33,0.0,24.4
2519.0,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21.0,1999.0,34.0,24.0,1852,20.6,0.24,0.34,0.24,0.34,0.22,0.35,0.22,0.35,30.0,21.0,70.0,9.0,30.0,43.83,2.09,10.34,22.67,11.8,1.17,43.83,1.46,1.02,0.44,23.98,123.93,64.61,1.55,1.26,0.15,1.17,0.87,27.28,1.7,2.38,0.29,1.65,0.05,0.19,0.24,0.15,0.1,0.24,0.0,0.05,0.0,0.0,0.0,512.0,653.0,78.4,8602.0,2821.0,245.0,293.0,83.6,212.0,248.0,85.5,40.0,59.0,67.8,0.0,0.12,0.09,-0.02,0.73,2.48,0.87,0.0,4.27,31.7,30.73,0.78,0.39,0.29,0.34,0.29,0.0,0.0,0.0,0.0,0.0,24.85,0.19,1.02,2.82,0.83,0.09,0.29,0.08,0.4,0.4,55.6,0.39,0.05,0.05,2.23,2.14,0.0,1.46,0.83,0.0,0.0,5.29,0.97,0.78,1.84,1.02,0.44,0.39,0.78,2.18,1.41,1.21,0.19,3.3,1.21,0.05,35.6
2521.0,Issiaga Sylla,gn GUI,"DF,MF",Lens,fr Ligue 1,26.0,1994.0,20.0,13.0,1116,12.4,0.08,0.08,0.08,0.08,0.13,0.2,0.13,0.2,28.0,16.0,57.1,12.0,42.9,67.1,2.18,12.9,33.95,20.97,1.61,67.1,2.26,1.29,0.97,31.85,179.03,96.37,2.58,2.1,0.24,1.53,1.05,37.74,6.77,1.61,0.08,1.05,0.24,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,518.0,681.0,76.1,8383.0,2982.0,266.0,318.0,83.6,212.0,266.0,79.7,33.0,61.0,54.1,0.0,0.07,0.09,-0.07,0.65,2.66,1.05,0.73,3.95,54.92,43.63,11.21,0.81,0.08,0.08,3.79,10.08,0.32,0.0,0.0,0.0,41.77,0.08,2.1,0.81,0.16,0.1,0.5,0.16,-0.6,-0.6,58.7,0.0,0.08,0.0,1.37,0.65,0.16,1.29,1.61,0.0,0.0,6.69,2.18,1.53,2.26,0.89,1.37,0.0,0.89,1.69,0.81,1.05,0.24,3.55,1.69,0.0,52.4
2526.0,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24.0,1995.0,29.0,13.0,1443,16.0,0.31,0.5,0.31,0.5,0.4,0.57,0.35,0.52,38.0,24.0,63.2,14.0,36.8,40.81,0.94,2.44,16.56,22.12,7.0,40.75,2.38,1.5,0.88,20.56,126.81,58.81,2.69,2.06,1.19,2.75,2.0,31.94,8.94,3.62,0.25,2.88,0.0,0.19,0.38,0.12,0.06,0.19,0.0,0.0,0.06,0.0,0.0,330.0,466.0,70.8,3954.0,760.0,211.0,264.0,79.9,76.0,108.0,70.4,8.0,15.0,53.3,0.0,0.17,0.19,0.02,1.81,0.62,1.0,0.12,2.12,29.12,27.69,1.25,0.0,0.06,0.0,1.12,0.12,0.0,0.0,0.0,0.0,20.62,0.19,0.94,2.87,1.06,0.11,0.29,0.13,-1.4,-0.6,64.5,0.12,0.0,0.0,1.69,0.44,0.44,0.19,0.31,0.06,0.0,2.31,5.0,2.75,0.44,0.0,0.31,0.12,0.12,0.88,0.75,0.81,0.12,0.62,0.81,0.0,14.3
2528.0,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24.0,1996.0,27.0,24.0,2219,24.7,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,8.0,7.0,87.5,1.0,12.5,89.96,6.56,34.86,51.54,3.77,0.85,89.96,0.32,0.28,0.04,56.8,286.07,147.0,0.53,0.49,0.08,0.53,0.57,63.44,0.49,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.0,1991.0,89.3,35025.0,10587.0,521.0,562.0,92.7,1057.0,1132.0,93.4,185.0,261.0,70.9,0.0,0.0,0.02,0.0,0.04,4.62,0.08,0.0,5.06,80.61,77.81,2.67,1.38,0.0,0.4,0.2,1.3,0.0,0.0,0.0,0.0,71.98,0.12,0.28,0.37,0.08,0.11,0.5,0.09,0.2,0.2,67.0,0.12,0.0,0.0,1.17,0.45,0.04,1.34,0.69,0.0,0.0,6.44,2.79,1.38,1.21,0.77,0.36,0.08,0.45,0.85,0.4,0.77,0.49,2.55,3.6,0.04,52.4
2530.0,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,27.0,1993.0,23.0,16.0,1368,15.2,0.07,0.26,0.07,0.26,0.12,0.27,0.12,0.27,47.0,23.0,48.9,24.0,51.1,64.28,0.79,9.01,34.34,21.84,2.83,64.28,3.09,1.51,1.58,40.26,245.33,121.12,3.03,2.11,0.66,1.78,0.92,48.88,6.05,3.42,0.26,2.43,0.2,0.33,0.2,0.26,0.0,0.2,0.0,0.07,0.0,0.0,0.0,673.0,813.0,82.8,11609.0,2779.0,325.0,373.0,87.1,248.0,286.0,86.7,77.0,103.0,74.8,0.0,0.14,0.17,0.05,1.38,5.13,1.05,0.0,6.84,53.49,51.51,1.78,0.59,0.13,0.59,1.84,0.53,0.66,0.33,0.26,0.0,44.28,0.2,0.86,1.64,0.53,0.04,0.13,0.08,-0.9,-0.9,47.4,0.39,0.0,0.0,1.18,2.04,0.0,0.86,0.72,0.0,0.0,7.5,0.59,0.66,1.71,0.72,0.79,0.2,0.66,2.11,1.45,1.12,0.2,2.57,0.13,0.0,31.3
2531.0,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26.0,1994.0,33.0,28.0,2304,25.6,0.04,0.04,0.04,0.04,0.05,0.07,0.05,0.07,45.0,34.0,75.6,11.0,24.4,49.88,2.07,10.9,29.22,10.62,0.66,49.88,1.76,1.33,0.43,24.96,130.86,67.15,1.29,0.74,0.04,1.52,1.09,28.16,2.27,1.37,0.16,1.02,0.0,0.08,0.04,0.08,0.12,0.08,0.0,0.04,0.0,0.0,0.04,802.0,1014.0,79.1,14073.0,3190.0,359.0,426.0,84.3,332.0,394.0,84.3,87.0,127.0,68.5,0.0,0.02,0.04,-0.02,0.43,2.77,0.7,0.08,3.95,39.61,37.93,1.37,1.09,0.04,0.23,0.59,0.2,0.0,0.0,0.0,0.0,31.33,0.31,0.47,0.7,0.12,0.06,0.33,0.07,-0.2,-0.2,47.8,0.23,0.0,0.0,1.37,1.13,0.08,1.25,0.98,0.0,0.04,7.34,1.72,1.88,1.52,0.9,0.59,0.04,0.43,1.05,0.62,1.21,0.31,2.77,1.8,0.08,40.7
2533.0,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25.0,1995.0,32.0,32.0,2701,30.0,0.0,0.03,0.0,0.03,0.03,0.07,0.03,0.07,38.0,28.0,73.7,10.0,26.3,65.63,3.53,22.1,38.07,6.27,0.53,65.63,1.27,0.93,0.33,36.4,155.8,80.4,0.87,0.87,0.0,0.87,0.8,40.17,0.33,0.87,0.1,0.7,0.0,0.0,0.03,0.07,0.07,0.1,0.0,0.0,0.0,0.0,0.0,1292.0,1598.0,80.9,23638.0,6606.0,519.0,598.0,86.8,566.0,639.0,88.6,159.0,258.0,61.6,0.0,0.03,0.02,0.0,0.3,3.43,0.27,0.0,4.0,53.27,51.43,1.7,1.6,0.0,1.13,0.13,0.1,0.0,0.0,0.0,0.0,43.07,0.13,0.67,0.57,0.17,0.0,0.0,0.06,-1.0,-1.0,52.0,0.37,0.0,0.0,2.1,1.57,0.0,1.77,1.47,0.0,0.0,7.53,2.13,1.97,3.1,1.67,1.13,0.3,1.07,2.77,1.7,1.87,0.43,4.87,2.5,0.07,38.6
2534.0,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,21.0,1999.0,31.0,29.0,2652,29.5,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.05,31.0,20.0,64.5,11.0,35.5,106.54,8.58,47.69,55.86,3.66,0.78,106.54,1.05,0.68,0.37,70.27,363.59,212.31,0.85,0.78,0.03,0.75,0.31,77.22,0.27,1.05,0.07,0.98,0.03,0.0,0.03,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2523.0,2816.0,89.6,52432.0,17783.0,695.0,760.0,91.4,1475.0,1568.0,94.1,333.0,433.0,76.9,0.0,0.02,0.03,-0.02,0.1,4.68,0.2,0.03,5.66,95.46,92.51,2.88,2.0,0.03,0.85,0.14,0.24,0.0,0.0,0.0,0.0,85.53,0.07,0.64,0.54,0.17,0.06,0.2,0.06,0.0,0.0,65.7,0.17,0.0,0.0,1.46,0.34,0.2,1.63,0.95,0.0,0.0,9.63,2.27,1.19,1.83,1.19,0.61,0.03,0.71,1.53,0.81,1.86,0.98,3.46,3.25,0.0,46.7
2535.0,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,24.0,1995.0,38.0,38.0,3404,37.8,0.0,0.05,0.0,0.05,0.01,0.07,0.01,0.07,25.0,15.0,60.0,10.0,40.0,67.04,4.23,20.5,29.05,17.96,0.93,67.04,0.66,0.4,0.26,30.45,106.88,51.85,0.69,0.79,0.05,0.63,0.16,35.66,4.13,2.17,0.24,1.53,0.5,0.0,0.0,0.08,0.05,0.16,0.05,0.0,0.0,0.03,0.0,1647.0,2189.0,75.2,27404.0,13151.0,879.0,1006.0,87.4,565.0,742.0,76.1,159.0,314.0,50.6,0.0,0.07,0.08,-0.01,1.01,4.26,1.24,0.37,6.11,57.91,46.43,11.16,1.61,0.03,0.34,3.86,9.18,0.37,0.26,0.05,0.0,43.57,0.32,1.16,0.16,0.05,0.0,0.0,0.04,-0.3,-0.3,58.7,0.19,0.0,0.0,0.74,0.58,0.0,1.46,1.03,0.0,0.03,4.68,1.88,1.32,2.2,1.38,0.53,0.29,1.48,2.33,0.85,1.06,0.37,3.65,2.7,0.03,63.6
2536.0,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,27.0,1992.0,36.0,36.0,3240,36.0,0.03,0.03,0.03,0.03,0.09,0.13,0.09,0.13,14.0,12.0,85.7,2.0,14.3,46.56,6.81,22.61,20.47,3.64,1.81,46.56,0.39,0.33,0.06,19.22,87.03,41.61,0.11,0.19,0.0,0.47,0.11,22.03,0.36,0.81,0.0,0.56,0.11,0.0,0.06,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,889.0,1279.0,69.5,19153.0,8450.0,285.0,379.0,75.2,408.0,520.0,78.5,172.0,319.0,53.9,0.0,0.03,0.04,-0.03,0.33,1.92,0.47,0.06,2.31,35.53,34.14,1.14,1.0,0.0,0.69,0.17,0.14,0.0,0.0,0.0,0.0,24.69,0.25,0.22,0.61,0.14,0.05,0.2,0.15,-2.4,-2.4,69.9,0.17,0.0,0.0,0.75,0.81,0.08,1.22,1.08,0.0,0.0,4.44,4.58,1.97,1.83,1.44,0.31,0.08,0.69,1.36,0.67,1.5,1.17,3.06,4.53,0.03,51.0
2543.0,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,26.0,1993.0,29.0,28.0,2426,27.0,0.0,0.04,0.0,0.04,0.0,0.06,0.0,0.06,47.0,25.0,53.2,22.0,46.8,60.15,4.67,19.3,27.85,13.44,0.37,60.15,1.74,0.93,0.81,28.33,197.63,88.59,2.3,1.96,0.15,0.78,0.33,31.33,2.52,1.15,0.11,0.78,0.0,0.07,0.07,0.22,0.0,0.07,0.0,0.0,0.0,0.04,0.0,922.0,1342.0,68.7,15099.0,6380.0,496.0,563.0,88.1,308.0,437.0,70.5,94.0,261.0,36.0,0.0,0.05,0.07,-0.01,0.44,2.63,0.93,0.67,2.7,49.7,39.96,9.63,0.59,0.0,0.22,3.89,9.04,0.0,0.0,0.0,0.0,34.15,0.11,1.04,0.11,0.07,0.0,0.0,0.04,-0.1,-0.1,56.5,0.04,0.0,0.0,0.33,1.26,0.04,1.07,1.04,0.0,0.0,5.19,1.44,1.11,1.78,1.11,0.56,0.11,0.93,1.7,0.78,1.33,0.7,2.85,3.22,0.07,54.3
