Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
37,Nayef Aguerd,ma MAR,DF,West Ham,eng Premier League,,1996.0,21,21,1857,20.6,0.05,0.05,0.05,0.05,0.07,0.09,0.07,0.09,5.0,3.0,60.0,2.0,40.0,66.65,9.08,34.42,30.0,2.43,1.02,66.65,0.24,0.15,0.1,41.8,204.42,115.92,0.49,0.39,0.0,0.49,0.1,44.27,0.15,0.68,0.0,0.58,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,1177.0,80.1,19870.0,8804.0,335.0,360.0,93.1,452.0,493.0,91.7,143.0,297.0,48.1,0.0,0.01,0.02,-0.01,0.19,3.59,0.1,0.0,3.3,57.14,53.4,3.64,2.67,0.05,1.41,0.24,0.29,0.0,0.0,0.0,0.0,45.78,0.1,0.24,0.68,0.15,0.07,0.33,0.11,-0.5,-0.5,60.0,0.15,0.05,0.05,0.49,0.29,0.0,0.83,0.68,0.0,0.05,4.95,2.33,1.55,1.26,0.92,0.34,0.0,0.78,1.07,0.29,1.6,1.17,2.09,4.13,0.1,72.7
38,Ruben Aguilar,fr FRA,DF,Lens,fr Ligue 1,,1993.0,25,22,1922,21.4,0.05,0.19,0.05,0.19,0.07,0.2,0.07,0.2,20.0,6.0,30.0,12.0,60.0,71.64,2.99,15.23,32.66,24.21,1.78,71.64,0.93,0.28,0.56,48.55,249.25,109.02,1.68,1.73,0.09,1.45,0.47,45.33,7.57,2.2,0.23,2.01,0.05,0.05,0.09,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,1044.0,1282.0,81.4,15383.0,5987.0,594.0,666.0,89.2,369.0,443.0,83.3,44.0,93.0,47.3,0.14,0.14,0.19,0.0,1.21,3.41,1.96,0.65,5.14,59.91,51.12,8.64,0.79,0.14,0.05,3.5,7.85,0.0,0.0,0.0,0.0,48.79,0.14,1.64,0.56,0.19,0.08,0.25,0.12,-0.4,-0.4,51.1,0.14,0.0,0.0,0.93,1.12,0.14,1.21,1.45,0.0,0.05,4.95,1.12,1.07,2.48,1.26,1.07,0.14,1.26,2.1,0.84,1.64,0.23,3.69,2.15,0.0,60.0
41,Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,eng Premier League,,1999.0,31,29,2649,29.4,0.07,0.07,0.07,0.07,0.11,0.14,0.11,0.14,21.0,11.0,52.4,9.0,42.9,45.27,7.76,24.83,17.28,3.54,1.12,45.27,0.71,0.37,0.31,20.51,118.95,66.19,0.51,0.51,0.1,0.48,0.37,23.57,0.71,0.88,0.03,0.78,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,745.0,988.0,75.4,12681.0,5037.0,334.0,384.0,87.0,345.0,422.0,81.8,53.0,137.0,38.7,0.0,0.03,0.02,-0.03,0.24,1.39,0.1,0.03,1.46,33.61,32.31,1.22,0.37,0.03,0.07,0.2,0.85,0.0,0.0,0.0,0.0,25.34,0.07,0.68,0.65,0.17,0.11,0.4,0.17,-1.1,-1.1,58.0,0.37,0.03,0.03,1.16,0.44,0.07,1.19,1.22,0.0,0.0,3.64,1.73,1.26,2.18,1.63,0.48,0.07,1.02,1.67,0.65,1.46,0.88,3.37,4.66,0.07,61.2
43,Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,,1996.0,22,20,1692,18.8,0.05,0.11,0.05,0.11,0.01,0.06,0.01,0.06,45.0,27.0,60.0,14.0,31.1,54.2,3.3,18.09,24.57,12.13,0.69,54.2,2.39,1.44,0.74,26.28,166.97,97.34,2.82,1.54,0.59,1.28,0.53,28.67,2.02,2.02,0.05,1.33,0.27,0.16,0.05,0.16,0.05,0.05,0.0,0.0,0.0,0.0,0.0,603.0,802.0,75.2,9610.0,4012.0,328.0,374.0,87.7,217.0,284.0,76.4,45.0,99.0,45.5,0.05,0.05,0.05,0.01,0.59,3.09,0.69,0.32,3.62,42.66,34.52,7.98,0.64,0.11,0.11,1.49,7.34,0.0,0.0,0.0,0.0,32.07,0.16,0.9,0.59,0.05,0.09,1.0,0.02,0.7,0.7,57.1,0.16,0.0,0.0,0.96,1.33,0.11,0.96,1.65,0.0,0.05,5.16,0.85,0.64,2.5,1.65,0.64,0.21,1.54,2.18,0.64,1.01,0.16,3.46,2.71,0.05,70.7
44,Rayan Aït-Nouri,dz ALG,"DF,MF",Wolves,eng Premier League,,2001.0,33,29,2329,25.9,0.08,0.12,0.08,0.12,0.13,0.22,0.13,0.22,115.0,62.0,53.9,39.0,33.9,58.76,2.16,15.68,26.95,17.22,1.89,58.76,4.44,2.39,1.51,33.51,189.34,94.02,2.59,1.85,0.31,1.97,2.16,38.88,3.82,2.51,0.19,1.58,0.35,0.23,0.12,0.23,0.0,0.08,0.0,0.0,0.0,0.12,0.0,1005.0,1190.0,84.5,13946.0,3935.0,627.0,688.0,91.1,297.0,344.0,86.3,38.0,72.0,52.8,0.04,0.09,0.07,-0.05,0.97,2.32,0.5,0.15,3.82,45.95,40.42,5.33,0.93,0.08,0.19,1.58,4.09,0.31,0.19,0.08,0.0,38.8,0.19,0.93,0.93,0.31,0.08,0.25,0.14,-1.3,-1.3,45.7,0.27,0.0,0.0,0.97,2.05,0.31,0.58,1.7,0.04,0.04,5.25,0.81,0.97,2.74,1.58,0.89,0.27,1.08,1.89,0.81,1.24,0.23,3.32,1.47,0.0,57.1
45,Tosin Aiyegun,bj BEN,"MF,FW",Lorient,fr Ligue 1,,1998.0,19,10,902,10.0,0.2,0.2,0.2,0.2,0.18,0.21,0.18,0.21,26.0,12.0,46.2,13.0,50.0,29.1,1.0,5.4,12.0,12.3,2.1,29.1,2.6,1.2,1.3,22.7,166.0,68.6,1.7,1.0,0.6,1.8,1.3,21.8,5.2,1.3,0.1,1.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,154.0,203.0,75.9,2377.0,486.0,73.0,98.0,74.5,58.0,70.0,82.9,10.0,15.0,66.7,0.0,0.03,0.03,-0.03,0.7,0.7,0.2,0.0,1.6,20.3,19.3,0.7,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,15.4,0.3,0.4,1.1,0.3,0.18,0.67,0.17,0.2,0.2,37.5,0.0,0.1,0.0,1.3,1.6,0.3,0.2,0.4,0.1,0.0,3.3,0.6,1.0,0.6,0.2,0.3,0.1,0.3,0.9,0.6,0.4,0.1,0.8,0.8,0.0,33.3
46,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,,1998.0,28,21,1832,20.4,0.1,0.15,0.1,0.15,0.06,0.18,0.06,0.18,12.0,10.0,83.3,2.0,16.7,51.08,5.49,21.08,22.4,7.75,2.84,51.08,0.59,0.49,0.1,22.75,116.03,70.34,1.08,0.54,0.25,0.78,0.29,27.6,1.52,1.33,0.15,1.18,0.0,0.05,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,610.0,810.0,75.3,10210.0,3786.0,291.0,337.0,86.4,263.0,332.0,79.2,45.0,103.0,43.7,0.05,0.11,0.13,-0.06,0.59,2.75,0.49,0.15,2.99,39.71,35.78,3.87,0.44,0.05,0.44,1.08,3.19,0.0,0.0,0.0,0.0,29.9,0.05,0.54,0.59,0.2,0.17,0.5,0.11,0.7,0.7,73.3,0.25,0.0,0.0,1.23,0.49,0.05,1.23,1.03,0.0,0.0,2.94,3.09,1.13,1.86,1.23,0.44,0.2,1.13,1.76,0.64,1.27,0.54,3.09,3.87,0.05,63.9
47,Ludovic Ajorque,fr FRA,FW,Mainz 05,de Bundesliga,,1994.0,26,15,1360,15.1,0.13,0.13,0.13,0.13,0.35,0.41,0.25,0.31,11.0,2.0,18.2,8.0,72.7,39.93,0.79,3.51,20.79,15.76,5.63,39.8,0.73,0.13,0.53,17.22,59.87,19.27,0.33,0.4,0.07,2.78,0.66,29.8,5.83,2.45,0.0,1.92,0.07,0.0,0.07,0.33,0.07,0.0,0.0,0.0,0.0,0.0,0.0,318.0,453.0,70.2,4546.0,479.0,172.0,241.0,71.4,105.0,145.0,72.4,15.0,19.0,78.9,0.0,0.07,0.11,-0.07,1.06,1.39,0.2,0.0,1.39,30.0,28.01,1.85,0.13,0.13,0.26,0.2,0.0,0.0,0.0,0.0,0.0,21.06,0.13,0.4,1.79,0.4,0.07,0.33,0.14,-3.3,-1.7,46.2,0.26,0.0,0.0,1.85,0.99,0.33,0.26,0.13,0.0,0.0,3.25,5.17,6.03,0.2,0.07,0.13,0.0,0.13,0.73,0.6,0.4,0.13,0.46,0.73,0.0,18.2
48,Manuel Akanji,ch SUI,"DF,MF",Manchester City,eng Premier League,,1995.0,30,28,2511,27.9,0.07,0.07,0.07,0.07,0.07,0.09,0.07,0.09,4.0,2.0,50.0,2.0,50.0,91.18,5.84,27.92,49.64,14.05,0.97,91.18,0.14,0.07,0.07,58.75,296.85,176.45,1.65,1.83,0.11,0.5,0.32,71.08,1.29,1.97,0.14,1.61,0.04,0.0,0.11,0.07,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2180.0,2334.0,93.4,35688.0,9787.0,1091.0,1136.0,96.0,923.0,975.0,94.7,126.0,163.0,77.3,0.0,0.02,0.06,-0.02,0.47,7.67,0.54,0.07,5.3,83.66,81.04,2.54,1.22,0.14,0.54,0.32,0.97,0.0,0.0,0.0,0.0,78.14,0.07,0.36,0.54,0.18,0.13,0.4,0.13,0.1,0.1,50.0,0.14,0.04,0.04,0.61,0.68,0.0,0.82,1.0,0.0,0.0,5.09,0.97,0.97,1.51,0.57,0.65,0.29,0.79,1.4,0.61,1.0,0.43,2.33,2.51,0.11,56.4
50,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,,1995.0,29,24,2042,22.7,0.09,0.18,0.09,0.18,0.11,0.16,0.11,0.16,10.0,5.0,50.0,3.0,30.0,89.25,4.63,27.93,49.16,12.38,1.67,89.25,0.44,0.22,0.13,56.39,266.04,154.23,1.06,1.89,0.04,0.35,0.09,66.39,0.79,1.59,0.26,1.23,0.0,0.09,0.18,0.04,0.04,0.13,0.0,0.04,0.09,0.0,0.0,1716.0,1864.0,92.1,26189.0,8717.0,882.0,921.0,95.8,750.0,796.0,94.2,43.0,85.0,50.6,0.09,0.05,0.05,0.04,0.44,6.52,0.22,0.04,5.11,82.11,76.83,5.2,1.41,0.04,0.13,0.48,3.57,0.0,0.0,0.0,0.0,75.59,0.09,0.62,0.88,0.22,0.1,0.4,0.12,-0.5,-0.5,62.2,0.0,0.0,0.0,0.44,0.79,0.0,0.62,0.7,0.0,0.0,5.24,2.03,1.23,1.15,0.66,0.35,0.13,0.57,0.88,0.31,0.75,0.09,1.76,2.38,0.0,65.0
51,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,,2004.0,31,17,1511,16.8,0.12,0.24,0.12,0.24,0.19,0.34,0.19,0.34,128.0,57.0,44.5,59.0,46.1,44.35,0.71,5.3,16.13,23.99,4.17,44.35,7.62,3.39,3.51,29.23,209.7,119.4,4.05,2.8,1.61,2.92,2.14,32.8,9.52,3.4,0.18,2.02,0.12,0.77,0.12,0.3,0.06,0.12,0.0,0.06,0.0,0.0,0.0,372.0,481.0,77.3,5109.0,1318.0,239.0,275.0,86.9,101.0,133.0,75.9,14.0,28.0,50.0,0.12,0.15,0.15,-0.04,1.25,1.19,1.43,0.36,2.68,28.63,27.62,0.83,0.3,0.24,0.12,1.73,0.3,0.24,0.06,0.06,0.0,22.14,0.18,0.83,1.79,0.42,0.07,0.29,0.11,-1.2,-1.2,30.0,0.24,0.0,0.0,2.44,2.08,0.24,0.77,1.25,0.0,0.0,4.17,0.18,0.42,2.14,0.65,0.95,0.54,0.6,1.19,0.6,0.6,0.12,2.92,0.77,0.0,50.0
55,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,fr Ligue 1,,2002.0,28,18,1613,17.9,0.39,0.61,0.39,0.61,0.3,0.49,0.3,0.49,52.0,27.0,51.9,22.0,42.3,58.94,0.56,5.64,25.53,28.66,4.41,58.94,2.91,1.51,1.23,45.53,257.09,104.25,2.57,2.51,0.78,2.29,2.23,42.23,7.54,4.91,0.5,3.3,0.61,0.34,0.17,0.22,0.28,0.39,0.0,0.0,0.0,0.0,0.11,645.0,833.0,77.4,9118.0,2859.0,380.0,444.0,85.6,196.0,246.0,79.7,32.0,69.0,46.4,0.22,0.2,0.19,0.03,2.12,3.58,2.12,0.17,5.2,46.54,43.18,3.02,0.67,0.45,0.11,3.02,0.17,2.07,0.78,0.45,0.0,36.03,0.34,1.34,2.01,1.23,0.19,0.32,0.15,1.6,1.6,17.4,0.28,0.0,0.0,1.84,1.73,0.06,0.5,1.28,0.0,0.0,6.15,0.22,1.06,2.07,0.67,1.12,0.28,0.67,2.01,1.34,1.17,0.0,2.57,0.17,0.0,33.3
60,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,,1995.0,17,11,1097,12.2,0.0,0.0,0.0,0.0,0.02,0.05,0.02,0.05,13.0,9.0,69.2,4.0,30.8,70.57,5.9,29.51,36.8,4.84,0.41,70.57,1.07,0.74,0.33,39.59,184.51,86.39,0.82,0.9,0.16,0.82,0.08,46.23,0.74,1.31,0.25,1.07,0.0,0.16,0.0,0.08,0.0,0.25,0.0,0.0,0.0,0.0,0.0,611.0,711.0,85.9,10584.0,3879.0,275.0,302.0,91.1,277.0,307.0,90.2,50.0,79.0,63.3,0.0,0.02,0.03,-0.02,0.41,5.82,0.16,0.0,4.51,58.28,55.74,2.46,1.39,0.0,0.16,0.33,1.07,0.0,0.0,0.0,0.0,50.08,0.08,0.49,0.16,0.0,0.0,0.0,0.15,-0.3,-0.3,54.3,0.57,0.0,0.0,1.23,1.15,0.0,1.48,1.48,0.0,0.08,4.92,2.05,1.72,2.87,1.8,0.98,0.08,2.13,2.87,0.74,2.3,0.66,4.34,2.62,0.0,74.3
61,David Alaba,at AUT,DF,Real Madrid,es La Liga,,1992.0,14,14,1154,12.8,0.0,0.08,0.0,0.08,0.08,0.13,0.08,0.13,0.0,0.0,0.0,0.0,0.0,78.44,9.92,37.03,35.7,6.25,0.86,78.44,0.0,0.0,0.0,54.61,278.67,157.11,0.7,0.86,0.0,0.39,0.08,57.03,1.02,1.4,0.08,1.02,0.31,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,810.0,904.0,89.6,12977.0,4997.0,447.0,464.0,96.3,297.0,330.0,90.0,49.0,84.0,58.3,0.08,0.05,0.06,0.02,0.78,4.38,0.39,0.0,3.98,70.62,65.23,5.08,1.8,0.31,0.55,1.33,0.39,0.94,0.55,0.23,0.0,63.28,0.31,0.16,1.09,0.23,0.0,0.0,0.07,-1.0,-1.0,52.6,0.16,0.0,0.0,0.31,0.0,0.0,1.17,0.7,0.0,0.0,4.92,0.78,0.7,1.02,0.55,0.39,0.08,0.31,0.62,0.31,0.78,0.55,2.19,2.66,0.0,50.0
62,Luis Alberto,es ESP,MF,Lazio,it Serie A,,1992.0,33,29,2311,25.7,0.19,0.47,0.19,0.47,0.18,0.37,0.18,0.37,45.0,25.0,55.6,16.0,35.6,74.09,0.89,8.99,39.07,26.85,2.37,74.09,1.75,0.97,0.62,39.61,206.34,124.2,3.23,2.41,0.39,1.28,0.93,53.81,4.82,4.6,0.35,3.15,1.13,0.0,0.27,0.0,0.04,0.31,0.04,0.0,0.0,0.0,0.0,1303.0,1679.0,77.6,20459.0,6568.0,711.0,797.0,89.2,442.0,538.0,82.2,104.0,239.0,43.5,0.27,0.18,0.19,0.09,2.49,6.69,1.87,0.16,8.25,65.33,56.5,8.37,2.76,0.54,0.23,5.84,0.51,4.44,1.75,2.1,0.0,50.7,0.47,1.09,2.18,0.58,0.09,0.33,0.08,0.3,0.3,34.5,0.27,0.0,0.0,0.62,0.89,0.23,0.27,0.78,0.0,0.0,5.45,0.39,0.74,1.36,0.62,0.47,0.27,0.58,2.06,1.48,1.32,0.16,1.63,0.51,0.0,28.3
63,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,,1985.0,26,24,2031,22.6,0.0,0.04,0.0,0.04,0.02,0.06,0.02,0.06,0.0,0.0,0.0,0.0,0.0,65.31,10.8,37.74,26.77,1.15,0.62,65.31,0.0,0.0,0.0,35.88,203.36,112.92,0.35,0.04,0.0,0.44,0.13,45.09,0.0,0.18,0.04,0.09,0.0,0.0,0.09,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1095.0,1272.0,86.1,22569.0,8497.0,295.0,325.0,90.8,663.0,714.0,92.9,130.0,206.0,63.1,0.04,0.04,0.03,0.01,0.13,2.83,0.04,0.0,2.74,56.28,53.41,2.7,1.99,0.0,0.27,0.0,0.13,0.0,0.0,0.0,0.0,48.45,0.18,0.35,0.27,0.04,0.0,0.0,0.07,-0.4,-0.4,61.3,0.27,0.0,0.0,0.93,0.35,0.04,0.71,0.62,0.0,0.0,3.32,2.04,1.28,1.11,0.66,0.4,0.04,0.8,1.19,0.4,1.37,1.06,1.81,4.51,0.0,66.7
66,Rubén Alcaraz,es ESP,MF,Cádiz,es La Liga,,1991.0,36,36,3134,34.8,0.09,0.11,0.03,0.06,0.09,0.13,0.05,0.09,23.0,10.0,43.5,11.0,47.8,56.61,2.61,13.51,34.28,9.43,0.8,56.55,0.66,0.29,0.32,28.65,134.71,54.86,0.78,0.78,0.09,0.8,0.78,32.61,1.06,2.15,0.14,1.49,0.29,0.03,0.2,0.06,0.09,0.09,0.0,0.0,0.06,0.0,0.0,1271.0,1582.0,80.3,23608.0,6666.0,577.0,637.0,90.6,487.0,558.0,87.3,167.0,303.0,55.1,0.03,0.04,0.05,-0.01,0.66,4.34,0.46,0.09,4.43,45.46,42.01,3.05,2.44,0.03,1.21,1.03,0.2,0.23,0.03,0.2,0.0,36.52,0.4,0.49,1.32,0.29,0.02,0.1,0.04,-0.3,-0.7,49.0,0.4,0.0,0.0,2.41,2.04,0.03,0.95,1.7,0.0,0.0,6.72,1.35,1.41,2.79,1.12,1.49,0.17,1.44,3.48,2.04,1.72,0.4,3.74,1.58,0.06,41.3
67,Omar Alderete,py PAR,DF,Getafe,es La Liga,,1996.0,31,24,2195,24.4,0.0,0.04,0.0,0.04,0.05,0.09,0.05,0.09,13.0,9.0,69.2,3.0,23.1,53.93,5.41,24.22,27.34,2.99,1.31,53.93,0.53,0.37,0.12,26.84,166.39,110.7,0.94,0.53,0.0,0.33,0.2,28.03,0.37,1.27,0.12,0.98,0.0,0.16,0.08,0.04,0.0,0.12,0.0,0.0,0.0,0.0,0.0,678.0,1056.0,64.2,16564.0,7319.0,155.0,199.0,77.9,351.0,441.0,79.6,167.0,384.0,43.5,0.04,0.04,0.03,0.0,0.53,4.02,0.57,0.04,4.02,43.28,40.37,2.38,2.21,0.0,1.52,0.2,0.12,0.0,0.0,0.0,0.0,27.79,0.53,0.45,0.98,0.21,0.0,0.0,0.05,-1.2,-1.2,55.0,0.33,0.04,0.0,1.39,0.45,0.08,0.53,0.86,0.0,0.0,4.39,2.25,1.84,1.15,0.61,0.53,0.0,0.78,1.43,0.66,1.23,0.74,1.68,4.55,0.0,54.3
68,Iván Alejo,es ESP,MF,Cádiz,es La Liga,,1995.0,30,21,1692,18.8,0.0,0.11,0.0,0.11,0.03,0.1,0.03,0.1,61.0,24.0,39.3,31.0,50.8,37.29,1.44,7.39,12.82,17.82,1.12,37.29,3.24,1.28,1.65,21.33,158.19,74.41,2.55,2.18,0.05,2.87,1.49,22.23,5.53,1.97,0.27,1.33,0.16,0.05,0.0,0.43,0.0,0.16,0.0,0.0,0.0,0.11,0.0,245.0,481.0,50.9,4241.0,1711.0,117.0,163.0,71.8,70.0,147.0,47.6,39.0,104.0,37.5,0.11,0.07,0.15,0.04,0.85,0.9,1.33,1.17,1.65,25.59,23.03,2.45,0.53,0.05,0.11,8.03,1.28,0.64,0.0,0.59,0.0,13.03,0.11,1.7,0.59,0.11,0.0,0.0,0.04,-0.5,-0.5,45.5,0.9,0.0,0.0,2.61,2.61,0.48,0.37,1.22,0.0,0.05,4.63,0.8,0.96,2.13,1.22,0.59,0.32,0.9,3.03,2.13,1.06,0.0,2.5,0.9,0.0,29.8
69,Carles Aleñá,es ESP,MF,Getafe,es La Liga,,1998.0,29,10,1020,11.3,0.09,0.18,0.09,0.18,0.11,0.25,0.11,0.25,28.0,6.0,21.4,20.0,71.4,48.32,1.24,6.55,22.21,19.73,1.95,48.32,2.48,0.53,1.77,27.26,116.37,35.58,1.06,1.24,0.44,2.21,1.59,32.39,3.98,3.18,0.18,1.86,1.06,0.0,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,308.0,396.0,77.8,5315.0,1146.0,144.0,169.0,85.2,114.0,138.0,82.6,38.0,59.0,64.4,0.09,0.14,0.09,-0.05,1.59,2.74,0.27,0.18,2.04,35.04,31.77,3.19,1.5,0.09,0.35,2.92,0.44,1.24,1.15,0.09,0.0,27.26,0.09,1.06,1.41,0.44,0.06,0.2,0.08,-0.2,-0.2,36.7,0.53,0.0,0.0,1.95,1.59,0.27,0.35,0.71,0.0,0.0,4.69,0.97,1.68,2.12,0.62,1.24,0.27,0.88,2.12,1.24,1.24,0.27,2.48,1.15,0.0,41.7
70,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,,1998.0,28,25,2155,23.9,0.13,0.29,0.13,0.29,0.11,0.41,0.1,0.4,52.0,28.0,53.8,21.0,40.4,96.07,3.14,21.88,50.92,24.35,1.42,96.07,2.18,1.17,0.88,52.3,238.54,113.97,1.88,2.01,0.29,1.13,0.25,62.43,4.06,5.27,0.29,3.35,1.38,0.21,0.25,0.0,0.08,0.17,0.13,0.0,0.0,0.0,0.0,1553.0,2062.0,75.3,30386.0,12434.0,676.0,734.0,92.1,607.0,762.0,79.7,244.0,495.0,49.3,0.17,0.3,0.26,-0.13,2.68,8.45,2.38,0.75,8.58,86.28,71.34,14.48,3.22,0.92,1.34,7.03,8.28,2.97,0.42,2.18,0.0,64.98,0.46,0.96,1.96,0.33,0.06,0.38,0.05,0.4,0.7,57.1,0.25,0.0,0.0,0.38,0.38,0.08,1.3,1.09,0.0,0.0,7.36,0.33,0.25,1.63,1.09,0.46,0.08,1.13,3.64,2.51,0.92,0.08,2.93,2.01,0.21,31.0
74,Faride Alidou,de GER,"FW,MF",Köln,de Bundesliga,,2001.0,26,14,1282,14.2,0.28,0.28,0.28,0.28,0.21,0.26,0.21,0.26,70.0,24.0,34.3,38.0,54.3,36.76,0.99,5.42,14.79,17.11,3.59,36.76,4.93,1.69,2.68,21.97,180.35,83.87,3.59,1.62,1.27,2.75,1.9,24.23,6.69,2.39,0.21,1.62,0.0,0.35,0.07,0.35,0.0,0.07,0.0,0.07,0.0,0.07,0.0,196.0,305.0,64.3,3211.0,831.0,97.0,134.0,72.4,69.0,100.0,69.0,20.0,41.0,48.8,0.0,0.04,0.05,-0.04,0.99,0.99,0.49,0.21,2.32,21.48,20.63,0.85,0.0,0.0,0.14,2.75,0.49,0.07,0.0,0.07,0.0,13.8,0.0,1.2,2.32,0.77,0.12,0.36,0.09,1.0,1.0,39.1,0.28,0.0,0.0,1.48,1.62,0.21,0.56,0.28,0.07,0.07,4.01,1.27,1.97,0.7,0.21,0.42,0.07,0.28,1.27,0.99,1.62,0.14,1.27,1.06,0.07,22.2
75,Nabil Alioui,fr FRA,"MF,FW",Le Havre,fr Ligue 1,,1999.0,18,12,1009,11.2,0.36,0.45,0.36,0.45,0.21,0.41,0.21,0.41,38.0,15.0,39.5,21.0,55.3,43.3,0.54,4.46,20.0,19.73,2.95,43.3,3.39,1.34,1.88,30.36,174.82,75.54,1.96,1.79,0.62,2.05,1.52,29.29,6.43,3.56,0.18,2.14,0.98,0.27,0.18,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,228.0,358.0,63.7,3856.0,1464.0,118.0,151.0,78.1,64.0,92.0,69.6,35.0,83.0,42.2,0.09,0.2,0.22,-0.11,2.14,3.12,1.34,0.27,3.84,31.96,25.8,5.89,1.52,0.54,0.09,4.82,0.09,3.21,2.05,1.16,0.0,20.36,0.27,1.25,2.5,0.8,0.14,0.44,0.09,1.6,1.6,50.0,0.09,0.0,0.0,0.89,1.79,0.45,0.27,0.18,0.0,0.0,3.21,0.89,0.89,0.27,0.18,0.09,0.0,0.18,0.36,0.18,0.54,0.09,0.54,0.36,0.0,50.0
