,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
139,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,32,1989,11.5,319,2,33,117,171,50,317,7,2,28.6,5,71.4,142,779,456,21,9,10,16,4,220,47,Matches
140,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,es La Liga,32,1989,12.0,343,5,11,164,169,65,343,6,4,66.7,2,33.3,187,729,348,16,3,9,29,8,263,79,Matches
141,Emil Audero,it ITA,GK,Sampdoria,it Serie A,24,1997,28.4,1076,953,1074,2,0,0,1076,0,0,,0,,593,2866,1726,0,0,0,0,0,501,0,Matches
142,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,26,1994,26.6,1614,96,616,633,384,14,1614,44,23,52.3,21,47.7,867,4352,2402,60,30,2,29,13,898,100,Matches
143,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,fr Ligue 1,24,1997,0.9,26,0,1,16,9,3,26,0,0,,0,,14,70,14,1,0,1,7,3,19,7,Matches
144,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,es La Liga,27,1994,8.8,629,30,219,226,185,11,629,2,2,100.0,0,0.0,291,1291,627,12,12,1,12,4,381,46,Matches
145,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28,1992,11.2,858,31,285,377,200,23,858,19,14,73.7,5,26.3,488,1967,947,21,8,4,15,11,550,53,Matches
146,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,es La Liga,27,1994,20.8,787,20,90,310,394,53,786,32,18,56.3,14,43.8,459,2306,1022,32,27,8,48,22,553,117,Matches
147,Taiwo Awoniyi,ng NGA,FW,Union Berlin,de Bundesliga,23,1997,24.2,829,32,56,393,396,129,827,63,35,55.6,28,44.4,501,2643,1004,36,23,19,140,41,609,171,Matches
148,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1990,1.5,33,4,11,18,4,0,33,0,0,,0,,16,47,30,0,0,0,0,0,15,2,Matches
149,Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,29,1991,22.4,1087,15,149,514,450,67,1087,71,34,47.9,37,52.1,696,4590,2316,98,49,24,84,77,779,151,Matches
150,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,1994,15.0,999,115,477,504,21,5,999,1,1,100.0,0,0.0,574,3300,2328,19,3,0,2,0,692,2,Matches
151,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,1991,25.2,1884,178,905,758,244,35,1884,37,23,62.2,14,37.8,1002,5566,3583,45,23,2,42,10,1147,51,Matches
152,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,4.3,182,14,109,60,15,1,182,3,1,33.3,2,66.7,106,507,283,4,3,0,3,2,113,4,Matches
153,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,26,1995,4.0,151,9,20,78,54,16,151,6,4,66.7,2,33.3,73,457,279,8,4,2,6,2,105,22,Matches
154,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,1989,23.0,2017,112,616,932,480,53,2017,19,15,78.9,4,21.1,1098,4607,2789,49,33,7,21,10,1420,132,Matches
155,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,25,1996,21.5,1028,57,333,603,113,8,1028,31,22,71.0,9,29.0,548,2604,1121,14,24,0,29,20,515,6,Matches
156,Carlos Bacca,co COL,FW,Granada,es La Liga,34,1986,5.7,145,7,18,57,73,18,145,11,7,63.6,4,36.4,67,389,188,7,4,4,8,4,98,20,Matches
157,Daniel Bachmann,at AUT,GK,Watford,eng Premier League,27,1994,12.0,401,325,399,2,0,0,401,1,1,100.0,0,0.0,214,1241,835,0,0,0,0,0,148,0,Matches
158,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,830,84,424,391,19,7,830,5,4,80.0,1,20.0,557,3420,2025,8,6,0,4,1,611,3,Matches
159,Milan Badelj,hr CRO,MF,Genoa,it Serie A,32,1989,31.6,1922,76,466,1186,297,25,1922,50,34,68.0,16,32.0,944,3678,1469,19,32,6,47,26,1119,24,Matches
160,Édgar Badía,es ESP,GK,Elche,es La Liga,29,1992,24.0,904,799,900,4,0,0,904,0,0,,0,,425,2478,1415,0,2,1,1,0,310,0,Matches
161,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,1570,149,642,903,30,19,1570,4,2,50.0,2,50.0,984,4272,2403,16,4,0,7,5,1057,5,Matches
162,Youssouph Badji,sn SEN,"FW,MF",Brest,fr Ligue 1,19,2001,1.5,45,0,0,16,29,7,45,0,0,,0,,25,103,23,0,0,1,4,1,34,11,Matches
163,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,5,0,0,3,2,0,5,0,0,,0,,3,62,36,2,1,0,0,0,4,0,Matches
164,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,17,2004,0.0,4,4,4,0,0,0,4,0,0,,0,,2,16,15,0,0,0,0,0,0,0,Matches
165,Issa Bah,lu LUX,FW,Venezia,it Serie A,19,2002,0.1,8,0,1,6,1,0,8,0,0,,0,,5,23,12,0,0,0,0,2,4,1,Matches
166,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,29,1992,12.2,351,6,23,183,151,33,351,14,7,50.0,7,50.0,222,1084,327,9,8,4,40,17,253,78,Matches
167,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,23,1997,8.5,348,3,29,119,206,35,348,29,13,44.8,16,55.2,232,1679,693,34,14,10,33,24,244,61,Matches
168,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,114,25,73,38,3,0,114,1,0,0.0,1,100.0,55,340,155,1,0,0,3,1,59,0,Matches
169,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,97,16,46,51,1,1,97,0,0,,0,,71,390,204,0,0,0,0,0,65,0,Matches
170,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,19,2001,5.7,204,167,202,2,0,0,204,0,0,,0,,103,468,283,0,0,0,0,0,69,0,Matches
171,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,22,1999,22.8,1119,10,75,444,621,89,1116,71,42,59.2,29,40.8,639,4134,2072,72,39,27,55,34,742,177,Matches
172,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,30,1991,4.0,113,2,8,34,71,28,113,2,1,50.0,1,50.0,75,405,148,7,3,4,10,1,85,28,Matches
173,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,195,15,108,88,1,1,195,5,4,80.0,1,20.0,95,564,292,1,1,0,6,2,91,1,Matches
174,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,1994,5.6,374,16,83,236,59,4,374,7,4,57.1,3,42.9,184,915,381,3,7,0,3,4,242,1,Matches
175,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,1443,66,389,778,292,26,1443,49,28,57.1,21,42.9,768,3441,1719,38,30,4,36,14,894,95,Matches
176,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,23,1998,27.2,1702,50,461,740,517,60,1702,71,36,50.7,35,49.3,920,4838,2368,74,40,16,60,23,991,171,Matches
177,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,0.5,23,1,2,12,9,2,23,3,1,33.3,2,66.7,13,83,22,1,0,1,1,1,14,1,Matches
178,Tommaso Baldanzi,it ITA,FW,Empoli,it Serie A,18,2003,0.2,10,0,0,2,8,0,10,0,0,,0,,7,19,6,0,0,0,2,0,8,2,Matches
179,Alejandro Balde,es ESP,"DF,FW",Barcelona,es La Liga,17,2003,2.1,177,2,24,95,58,7,177,5,1,20.0,4,80.0,141,578,316,9,7,2,4,3,143,23,Matches
180,Ibrahima Baldé,fr FRA,"FW,MF",Lens,fr Ligue 1,18,2003,0.6,16,0,1,7,8,1,16,2,0,0.0,2,100.0,7,30,8,0,0,0,3,0,11,5,Matches
181,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,1995,13.7,411,6,23,183,209,51,411,18,6,33.3,12,66.7,234,977,342,14,12,4,49,10,305,73,Matches
182,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,1989,3.1,102,0,12,32,58,15,102,4,1,25.0,3,75.0,65,292,136,6,3,4,5,2,74,10,Matches
183,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,1225,88,371,609,254,10,1225,12,6,50.0,6,50.0,507,2081,1147,29,16,0,13,12,565,66,Matches
184,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,919,79,404,506,11,4,919,13,11,84.6,2,15.4,621,3062,1682,6,1,0,8,6,678,2,Matches
185,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,2114,88,538,945,655,37,2114,54,22,40.7,32,59.3,938,5258,2727,84,48,8,40,20,1107,132,Matches
186,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,329,9,61,162,109,14,329,10,5,50.0,5,50.0,188,1190,642,17,10,0,5,6,196,48,Matches
187,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,0.8,22,1,2,7,13,6,22,2,0,0.0,2,100.0,8,22,8,0,0,0,4,0,14,4,Matches
188,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,fr Ligue 1,31,1990,5.1,240,18,81,90,69,7,240,1,0,0.0,1,100.0,122,587,264,7,5,0,10,1,112,21,Matches
189,Jonathan Bamba,ci CIV,"MF,FW",Lille,fr Ligue 1,25,1996,27.0,1504,16,182,689,661,80,1504,103,34,33.0,69,67.0,1018,6405,3121,101,63,36,76,57,1064,200,Matches
190,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,6.2,173,10,15,83,76,33,173,7,4,57.1,3,42.9,92,486,196,8,4,3,18,3,111,24,Matches
191,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,21.7,976,54,213,423,354,43,976,39,17,43.6,22,56.4,564,3152,1755,57,42,10,40,25,627,101,Matches
192,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,642,129,383,240,25,18,642,1,1,100.0,0,0.0,248,1193,552,1,1,0,8,0,262,1,Matches
193,Simon Banza,cd COD,FW,Lens,fr Ligue 1,24,1996,1.4,49,2,3,16,32,5,49,6,4,66.7,2,33.3,28,159,74,2,2,0,2,3,36,8,Matches
194,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,10.1,418,15,83,216,126,15,418,28,19,67.9,9,32.1,252,1225,603,14,13,4,21,12,269,29,Matches
195,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,26.0,1376,40,185,723,488,91,1372,55,31,56.4,24,43.6,851,4966,2391,68,51,16,42,54,1039,124,Matches
196,Barbero,es ESP,"FW,MF",Osasuna,es La Liga,22,1998,0.2,18,1,1,6,11,3,18,0,0,,0,,7,31,0,0,1,0,5,2,14,3,Matches
197,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,60,12,32,28,0,0,60,0,0,,0,,31,100,51,1,0,0,4,0,35,0,Matches
198,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,26,1,13,12,1,0,26,0,0,,0,,10,65,31,1,0,0,0,1,8,0,Matches
199,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,18,2002,2.9,122,4,22,45,60,17,122,8,2,25.0,6,75.0,76,601,317,9,6,5,6,3,70,27,Matches
200,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,2175,87,593,1222,393,14,2175,37,22,59.5,15,40.5,1290,6636,3629,65,54,5,41,17,1292,129,Matches
201,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,18.9,995,12,124,425,461,41,993,74,38,51.4,36,48.6,597,2971,1436,41,31,12,52,32,669,105,Matches
202,Francesco Bardi,it ITA,GK,Bologna,it Serie A,29,1992,2.0,54,49,54,0,0,0,54,0,0,,0,,25,142,83,0,0,0,0,0,22,0,Matches
203,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,1038,51,275,633,137,14,1038,16,9,56.3,7,43.8,542,2836,1200,20,19,2,11,11,702,15,Matches
204,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,32.4,2199,28,344,1133,757,95,2199,64,37,57.8,27,42.2,1427,8196,4128,114,69,15,56,38,1703,204,Matches
205,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,9.6,525,5,48,216,270,33,525,57,34,59.6,23,40.4,343,2315,926,34,19,5,37,28,390,92,Matches
206,Ross Barkley,eng ENG,"MF,FW",Chelsea,eng Premier League,27,1993,2.0,153,0,6,49,98,7,153,8,7,87.5,1,12.5,94,715,373,14,10,0,3,7,124,17,Matches
207,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,103,7,25,52,30,0,103,7,4,57.1,3,42.9,52,414,176,3,5,0,5,8,52,3,Matches
208,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9.0,302,6,22,163,120,25,301,8,5,62.5,3,37.5,139,530,215,5,5,1,37,22,224,47,Matches
209,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,23,1997,23.3,1052,17,115,361,589,130,1052,75,31,41.3,44,58.7,732,5181,2962,107,61,48,58,43,834,237,Matches
210,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,635,59,260,272,105,2,635,1,0,0.0,1,100.0,282,917,445,7,3,0,9,1,353,30,Matches
211,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,806,31,187,396,231,37,806,13,5,38.5,8,61.5,378,1542,636,15,13,1,41,13,410,53,Matches
212,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2001,6.1,275,5,43,117,120,24,275,37,15,40.5,22,59.5,183,1147,577,20,11,10,23,16,203,72,Matches
213,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,945,59,295,444,214,7,945,23,12,52.2,11,47.8,364,1821,819,25,11,0,16,5,409,24,Matches
214,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,22,1998,23.7,1193,6,118,495,600,78,1193,63,31,49.2,32,50.8,753,4411,2030,61,51,22,63,52,911,158,Matches
215,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,147,14,47,62,40,4,147,4,1,25.0,3,75.0,74,328,158,3,2,1,9,2,71,12,Matches
216,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,1397,198,769,579,52,24,1397,8,7,87.5,1,12.5,754,3315,1865,14,10,2,12,4,862,5,Matches
217,Daniele Baselli,it ITA,"MF,FW",Torino,it Serie A,29,1992,1.7,102,4,25,45,33,3,102,2,1,50.0,1,50.0,49,256,106,1,5,0,3,0,62,11,Matches
218,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,1992,3.2,189,5,40,89,62,2,189,9,4,44.4,5,55.6,103,502,191,4,6,0,5,8,107,5,Matches
219,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,1996,10.9,570,27,95,331,148,24,570,14,7,50.0,7,50.0,318,1627,644,18,15,2,17,6,404,44,Matches
220,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,1996,2.3,118,1,17,62,39,5,118,4,1,25.0,3,75.0,77,403,179,6,3,0,4,0,85,10,Matches
221,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,2.0,146,1,23,77,48,2,146,4,3,75.0,1,25.0,90,445,158,5,3,0,5,3,97,11,Matches
222,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,66,2,12,45,9,0,66,0,0,,0,,32,102,40,0,1,0,0,0,39,0,Matches
223,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,2036,242,881,956,218,18,2036,19,11,57.9,8,42.1,1280,5399,3236,30,30,5,21,5,1448,34,Matches
224,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,25.4,1546,68,403,716,461,28,1546,68,42,61.8,26,38.2,804,4624,2198,50,45,6,61,32,887,89,Matches
225,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,86,3,27,51,9,0,86,5,1,20.0,4,80.0,47,267,57,0,2,0,9,2,53,1,Matches
226,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,663,52,193,394,82,14,663,15,10,66.7,5,33.3,317,1671,932,19,9,1,12,11,336,2,Matches
227,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,1102,164,685,401,20,12,1102,2,1,50.0,1,50.0,601,2610,1135,4,3,0,5,2,634,0,Matches
228,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33.0,1609,1277,1592,23,0,0,1609,1,1,100.0,0,0.0,1005,4395,2397,0,0,0,0,0,895,0,Matches
229,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,1453,135,683,695,87,31,1453,6,4,66.7,2,33.3,764,3588,1651,7,4,0,15,8,845,14,Matches
230,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1988,1.0,79,3,30,44,5,0,79,0,0,,0,,34,168,65,2,2,0,0,0,50,1,Matches
231,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,1999,21.0,990,26,153,466,384,76,990,48,21,43.8,27,56.3,551,2845,1256,34,28,15,61,27,680,116,Matches
232,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,0.5,15,1,2,8,5,1,15,1,1,100.0,0,0.0,4,16,6,0,0,0,0,1,6,1,Matches
233,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,1988,0.1,6,3,4,3,0,0,6,0,0,,0,,2,11,5,0,0,0,0,0,1,0,Matches
234,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,1996,2.7,109,4,17,31,63,21,109,10,3,30.0,7,70.0,52,509,205,10,7,6,12,4,61,26,Matches
235,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,9.6,497,8,47,184,286,21,497,48,29,60.4,19,39.6,299,2819,1333,54,46,10,41,19,330,80,Matches
236,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,1994,23.2,903,27,127,328,455,102,903,44,18,40.9,25,56.8,511,2782,1162,48,27,17,62,30,610,166,Matches
237,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,1755,200,852,744,175,42,1755,8,5,62.5,3,37.5,848,3867,2372,23,19,3,18,7,977,34,Matches
238,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,576,65,291,218,71,6,576,1,0,0.0,1,100.0,296,1631,1014,9,4,0,2,0,325,4,Matches
239,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,19.5,774,3,61,292,440,62,774,39,24,61.5,15,38.5,513,3778,1941,82,54,31,45,19,586,195,Matches
240,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,1828,206,865,904,72,33,1828,1,1,100.0,0,0.0,873,3515,1642,0,8,0,7,4,993,5,Matches
241,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,0.8,56,2,22,19,17,3,56,5,1,20.0,4,80.0,25,116,27,0,1,0,3,3,31,4,Matches
242,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,5.4,306,11,56,179,74,7,306,9,3,33.3,6,66.7,149,568,264,3,4,0,5,6,180,10,Matches
243,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3.0,97,90,97,0,0,0,97,0,0,,0,,34,240,138,0,0,0,0,0,26,0,Matches
244,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,1985,3.5,90,9,20,53,17,3,90,1,1,100.0,0,0.0,42,140,57,2,0,1,6,3,44,4,Matches
245,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,273,9,25,130,120,38,273,8,4,50.0,3,37.5,134,711,230,9,2,6,18,6,200,48,Matches
246,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,9.2,492,4,44,230,233,31,491,49,24,49.0,25,51.0,359,2909,1248,36,29,15,21,16,355,56,Matches
247,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,21.5,629,562,628,1,0,0,629,0,0,,0,,308,2007,1375,0,0,0,1,0,180,0,Matches
248,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,643,17,56,296,295,80,642,40,18,45.0,22,55.0,370,2033,795,35,14,18,38,29,489,129,Matches
249,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,1211,59,296,754,180,9,1211,41,30,73.2,11,26.8,765,4000,1697,15,16,3,33,18,741,27,Matches
250,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,1842,216,1045,698,112,46,1842,9,7,77.8,2,22.2,903,3630,1778,13,9,2,12,4,1040,15,Matches
251,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,965,158,554,391,29,13,965,3,2,66.7,1,33.3,539,3098,1345,9,10,1,6,5,509,1,Matches
252,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,2000,27.7,1228,68,328,496,424,53,1228,73,39,53.4,34,46.6,720,4934,2553,81,38,10,42,22,755,146,Matches
253,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,1990,7.6,366,10,58,156,160,35,366,33,17,51.5,16,48.5,239,1572,873,24,18,7,19,12,270,69,Matches
254,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,25.9,1394,43,267,766,388,42,1394,63,38,60.3,25,39.7,881,5779,2997,75,53,14,60,33,900,90,Matches
255,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22.0,1285,68,365,573,357,41,1285,42,22,52.4,20,47.6,596,3170,1755,43,32,7,26,8,726,103,Matches
256,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31.0,1959,48,331,1124,515,84,1959,96,55,57.3,41,42.7,1242,6020,2770,78,44,23,82,62,1499,138,Matches
257,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,234,21,74,99,67,7,234,22,9,40.9,13,59.1,114,680,348,9,5,2,10,4,121,18,Matches
258,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,10,1,8,2,0,0,10,0,0,,0,,10,53,36,0,0,0,0,0,9,0,Matches
259,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,551,14,27,236,293,83,548,25,15,60.0,10,40.0,318,1397,576,25,10,10,59,28,461,117,Matches
260,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,2177,63,582,1351,262,5,2177,27,19,70.4,8,29.6,1317,6821,2801,18,33,2,31,20,1509,22,Matches
261,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,fr Ligue 1,34,1987,3.5,190,1,18,87,93,12,190,15,7,46.7,8,53.3,130,943,381,12,13,6,12,10,147,18,Matches
262,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
263,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,939,3,31,334,581,191,931,57,25,43.9,32,56.1,583,3127,1259,59,23,45,62,45,712,238,Matches
264,Marco Benassi,it ITA,"DF,MF",Fiorentina,it Serie A,26,1994,1.8,146,6,45,65,37,2,146,1,1,100.0,0,0.0,75,332,115,3,0,1,1,0,97,6,Matches
265,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,1994,4.2,216,9,27,114,78,15,216,4,1,25.0,3,75.0,119,774,382,13,7,2,5,1,145,29,Matches
266,Darío Benedetto,ar ARG,"FW,MF",Elche,es La Liga,31,1990,6.6,177,0,11,100,69,20,177,18,10,55.6,8,44.4,110,508,144,6,6,0,16,4,128,25,Matches
267,Darío Benedetto,ar ARG,"FW,MF",Marseille,fr Ligue 1,31,1990,0.6,19,0,0,10,10,4,19,2,0,0.0,2,100.0,12,54,6,1,1,0,1,0,13,2,Matches
268,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,23,1997,2.7,223,6,43,136,47,3,223,3,1,33.3,2,66.7,123,423,218,6,1,1,7,1,151,9,Matches
269,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,1993,37.0,1103,920,1100,3,0,0,1103,0,0,,0,,651,3509,2435,0,0,0,0,0,427,0,Matches
270,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,18,2002,1.3,52,1,9,22,21,0,52,6,2,33.3,4,66.7,30,154,78,2,1,0,4,4,29,7,Matches
271,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,61,4,27,30,4,0,61,0,0,,0,,39,163,43,0,1,0,1,1,35,0,Matches
272,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,7,0,0,4,3,0,7,0,0,,0,,6,21,8,1,0,0,2,0,6,1,Matches
273,Filip Benković,hr CRO,"DF,FW",Udinese,it Serie A,24,1997,0.1,6,1,3,2,1,1,6,0,0,,0,,2,8,7,0,0,0,0,0,5,0,Matches
274,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,1293,44,228,838,247,12,1293,47,36,76.6,11,23.4,790,4679,2094,28,27,3,29,26,881,34,Matches
275,Keanan Bennetts,eng ENG,"FW,DF",Gladbach,de Bundesliga,22,1999,0.6,39,0,4,23,13,2,39,7,3,42.9,4,57.1,19,176,64,3,1,1,3,0,23,3,Matches
276,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,25,1995,24.1,1121,12,136,422,577,87,1121,80,37,46.3,43,53.8,725,4411,2034,73,42,26,62,30,807,222,Matches
277,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,26,1995,22.4,1590,131,604,795,207,39,1588,29,16,55.2,13,44.8,843,3930,2085,26,17,4,28,13,964,66,Matches
278,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,1093,32,286,688,133,10,1093,31,20,64.5,11,35.5,752,3463,1318,12,14,0,33,9,742,16,Matches
279,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,24,1997,15.1,1184,59,255,747,193,15,1184,20,14,70.0,6,30.0,760,3623,1781,20,21,2,12,13,898,11,Matches
280,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,24,1997,12.8,887,27,164,578,155,10,887,11,7,63.6,4,36.4,521,2267,1072,22,17,2,17,13,628,32,Matches
281,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,450,38,61,196,197,72,450,13,9,69.2,4,30.8,203,947,391,15,8,9,39,17,345,79,Matches
