,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
163,Youssouph Badji,sn SEN,"FW,MF",Brest,fr Ligue 1,19,2001,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
164,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
165,Nicola Bagnolini,it ITA,GK,Bologna,it Serie A,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
166,Issa Bah,lu LUX,FW,Venezia,it Serie A,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
167,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,29,1992,12.2,15,1.23,13,0,0,1,1,0,1,0.08,1,0,0,0,0,0,Matches
168,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,23,1997,8.5,20,2.37,15,0,1,2,2,0,1,0.12,1,0,0,0,0,0,Matches
169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
170,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
171,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,19,2001,5.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
172,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,22,1999,22.8,104,4.55,66,21,8,5,1,3,7,0.31,5,1,0,1,0,0,Matches
173,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,30,1991,4.0,13,3.30,11,0,1,1,0,0,3,0.76,3,0,0,0,0,0,Matches
174,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,3,0.88,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
175,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,1994,5.6,7,1.26,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
176,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,37,1.83,34,0,1,1,1,0,6,0.30,6,0,0,0,0,0,Matches
177,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,23,1998,27.2,82,3.02,60,4,4,7,7,0,9,0.33,5,0,0,1,3,0,Matches
178,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
179,Tommaso Baldanzi,it ITA,FW,Empoli,it Serie A,18,2003,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
180,Alejandro Balde,es ESP,"DF,FW",Barcelona,es La Liga,17,2003,2.1,3,1.44,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
181,Ibrahima Baldé,fr FRA,"FW,MF",Lens,fr Ligue 1,18,2003,0.6,1,1.58,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
182,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,1995,13.7,23,1.68,14,0,1,4,3,1,2,0.15,1,0,0,0,1,0,Matches
183,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,1989,3.1,2,0.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
184,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,23,1.02,19,2,0,1,1,0,1,0.04,0,0,0,0,1,0,Matches
185,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,6,0.57,3,1,1,1,0,0,2,0.19,1,1,0,0,0,0,Matches
186,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,94,2.69,68,13,6,2,3,2,5,0.14,4,0,1,0,0,0,Matches
187,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,13,2.62,11,0,1,0,1,0,2,0.40,2,0,0,0,0,0,Matches
188,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
189,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,fr Ligue 1,31,1990,5.1,7,1.38,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
190,Jonathan Bamba,ci CIV,"MF,FW",Lille,fr Ligue 1,25,1996,27.0,89,3.30,47,25,9,3,4,1,7,0.26,5,0,1,1,0,0,Matches
191,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,6.2,13,2.09,9,0,1,2,1,0,3,0.48,2,0,1,0,0,0,Matches
192,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,21.7,58,2.67,46,4,3,3,1,1,4,0.18,4,0,0,0,0,0,Matches
193,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,5,0.37,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
194,Simon Banza,cd COD,FW,Lens,fr Ligue 1,24,1996,1.4,4,2.90,3,0,0,0,0,1,2,1.45,1,0,0,0,0,1,Matches
195,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,10.1,21,2.07,16,0,4,1,0,0,1,0.10,1,0,0,0,0,0,Matches
196,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,26.0,70,2.69,57,1,4,6,2,0,9,0.35,6,0,1,1,1,0,Matches
197,Barbero,es ESP,"FW,MF",Osasuna,es La Liga,22,1998,0.2,1,4.29,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
198,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
199,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
200,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,18,2002,2.9,11,3.74,9,0,1,1,0,0,2,0.68,2,0,0,0,0,0,Matches
201,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,45,1.56,40,3,1,0,0,1,4,0.14,4,0,0,0,0,0,Matches
202,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,18.9,83,4.39,44,23,3,8,5,0,5,0.26,2,2,1,0,0,0,Matches
203,Francesco Bardi,it ITA,GK,Bologna,it Serie A,29,1992,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
204,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,20,1.21,18,0,1,0,1,0,2,0.12,1,0,0,0,1,0,Matches
205,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,32.4,140,4.32,116,0,10,6,6,2,21,0.65,18,0,1,1,1,0,Matches
206,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,9.6,21,2.18,12,0,2,2,4,1,2,0.21,0,0,0,1,1,0,Matches
207,Ross Barkley,eng ENG,"MF,FW",Chelsea,eng Premier League,27,1993,2.0,18,9.00,13,3,1,1,0,0,3,1.50,3,0,0,0,0,0,Matches
208,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,3,1.69,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
209,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9.0,18,2.00,12,0,0,3,3,0,1,0.11,1,0,0,0,0,0,Matches
210,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,23,1997,23.3,63,2.70,48,0,7,4,3,1,13,0.56,11,0,0,2,0,0,Matches
211,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,8,0.71,7,0,0,0,1,0,2,0.18,2,0,0,0,0,0,Matches
212,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,32,1.61,19,0,2,5,5,1,4,0.20,2,0,0,0,2,0,Matches
213,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2001,6.1,14,2.31,10,0,3,0,1,0,3,0.49,2,0,1,0,0,0,Matches
214,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,22,1.21,12,9,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
215,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,22,1998,23.7,87,3.67,65,11,3,4,4,0,10,0.42,8,1,0,1,0,0,Matches
216,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,3,1.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
217,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,12,0.54,8,1,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
218,Daniele Baselli,it ITA,"MF,FW",Torino,it Serie A,29,1992,1.7,2,1.23,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
219,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,1992,3.2,15,4.69,8,3,0,2,0,2,1,0.31,0,1,0,0,0,0,Matches
220,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,1996,10.9,9,0.83,5,1,1,2,0,0,3,0.28,1,1,0,1,0,0,Matches
221,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,1996,2.3,6,2.58,2,3,1,0,0,0,1,0.43,0,1,0,0,0,0,Matches
222,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,2.0,12,5.87,4,6,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
223,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
224,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,45,1.75,39,0,2,2,0,2,5,0.19,5,0,0,0,0,0,Matches
225,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,25.4,80,3.15,49,22,3,4,1,1,5,0.20,3,1,0,1,0,0,Matches
226,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,3,1.85,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
227,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,13,0.99,10,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
228,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,8,0.43,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
229,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33.0,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
230,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,29,1.20,20,1,2,5,0,1,2,0.08,1,0,0,1,0,0,Matches
231,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
232,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,1999,21.0,53,2.53,43,0,3,1,4,2,4,0.19,3,0,0,0,0,1,Matches
233,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,0.5,2,4.00,0,0,0,0,2,0,1,2.00,0,0,0,0,1,0,Matches
234,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
235,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,1996,2.7,5,1.86,3,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
236,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,9.6,39,4.05,19,6,5,5,4,0,5,0.52,1,1,2,0,1,0,Matches
237,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,1994,23.2,57,2.45,41,2,6,6,2,0,7,0.30,4,0,1,2,0,0,Matches
238,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,27,0.78,20,3,1,0,3,0,1,0.03,1,0,0,0,0,0,Matches
239,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,11,1.19,4,7,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
240,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,19.5,72,3.69,59,0,3,2,8,0,11,0.56,9,0,2,0,0,0,Matches
241,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,22,0.75,16,3,0,1,0,2,1,0.03,1,0,0,0,0,0,Matches
242,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,0.8,6,7.20,5,0,1,0,0,0,1,1.20,1,0,0,0,0,0,Matches
243,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,5.4,8,1.49,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
244,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
245,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,1985,3.5,5,1.45,4,0,0,1,0,0,1,0.29,1,0,0,0,0,0,Matches
246,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,21,3.79,15,0,3,2,1,0,5,0.90,2,0,1,1,1,0,Matches
247,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,9.2,36,3.93,18,8,4,4,2,0,4,0.44,3,0,1,0,0,0,Matches
248,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,21.5,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
249,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,53,2.92,41,0,4,5,2,1,8,0.44,4,0,1,1,1,1,Matches
250,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,34,1.32,32,0,0,1,1,0,1,0.04,1,0,0,0,0,0,Matches
251,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,23,0.72,21,0,0,2,0,0,2,0.06,1,0,0,1,0,0,Matches
252,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,10,0.54,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
253,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,2000,27.7,66,2.38,54,1,4,2,5,0,8,0.29,8,0,0,0,0,0,Matches
254,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,1990,7.6,28,3.69,15,0,2,6,4,1,4,0.53,2,0,0,1,1,0,Matches
255,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,25.9,52,2.01,32,5,2,5,7,1,5,0.19,3,0,0,1,1,0,Matches
256,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22.0,47,2.14,39,6,2,0,0,0,7,0.32,6,0,1,0,0,0,Matches
257,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31.0,104,3.35,72,0,13,5,11,3,17,0.55,11,0,2,0,2,2,Matches
258,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,5,1.04,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
259,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
260,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,38,2.49,18,2,2,7,9,0,4,0.26,1,0,1,0,2,0,Matches
261,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,38,1.32,34,0,1,1,1,1,1,0.03,0,0,0,1,0,0,Matches
262,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,fr Ligue 1,34,1987,3.5,13,3.73,9,2,1,1,0,0,2,0.57,1,0,1,0,0,0,Matches
263,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
264,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,71,2.53,57,0,4,5,5,0,14,0.50,10,0,2,1,1,0,Matches
265,Marco Benassi,it ITA,"DF,MF",Fiorentina,it Serie A,26,1994,1.8,1,0.56,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
266,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,1994,4.2,7,1.65,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
267,Darío Benedetto,ar ARG,"FW,MF",Elche,es La Liga,31,1990,6.6,12,1.84,7,0,3,2,0,0,3,0.46,2,0,0,1,0,0,Matches
268,Darío Benedetto,ar ARG,"FW,MF",Marseille,fr Ligue 1,31,1990,0.6,1,1.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
269,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,23,1997,2.7,14,5.12,6,5,0,1,1,1,1,0.37,0,0,0,1,0,0,Matches
270,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,1993,37.0,3,0.08,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
271,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,18,2002,1.3,2,1.53,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
272,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
273,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
274,Filip Benković,hr CRO,"DF,FW",Udinese,it Serie A,24,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,61,3.60,44,7,4,1,3,2,3,0.18,3,0,0,0,0,0,Matches
276,Keanan Bennetts,eng ENG,"FW,DF",M'Gladbach,de Bundesliga,22,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
277,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,25,1995,24.1,75,3.11,58,0,7,7,3,0,8,0.33,7,0,0,1,0,0,Matches
278,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,1995,22.4,31,1.45,24,2,0,1,1,3,4,0.19,3,0,0,1,0,0,Matches
279,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,18,1.07,15,0,1,1,1,0,1,0.06,1,0,0,0,0,0,Matches
280,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,24,1997,15.1,38,2.51,33,0,1,2,1,1,7,0.46,6,0,0,1,0,0,Matches
281,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,24,1997,12.8,36,2.81,30,1,0,3,0,2,3,0.23,2,0,0,1,0,0,Matches
282,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,23,1.81,19,0,1,1,2,0,2,0.16,1,0,0,0,1,0,Matches
283,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,28.8,128,4.45,108,0,12,7,1,0,22,0.77,16,0,5,1,0,0,Matches
284,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,30,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
285,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,26,1994,31.3,170,5.42,126,22,8,3,8,3,22,0.70,17,2,1,0,2,0,Matches
286,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,17,1.51,14,2,0,0,1,0,3,0.27,2,1,0,0,0,0,Matches
287,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,24.1,77,3.20,47,16,6,3,4,1,10,0.41,6,2,0,1,0,1,Matches
288,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,54,1.65,39,7,4,2,2,0,7,0.21,4,2,1,0,0,0,Matches
289,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,12.2,23,1.88,16,0,1,4,2,0,2,0.16,2,0,0,0,0,0,Matches
290,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,3.4,5,1.47,4,0,0,1,0,0,1,0.29,1,0,0,0,0,0,Matches
291,Mitchell van Bergen,nl NED,"FW,MF",Reims,fr Ligue 1,21,1999,10.9,27,2.47,17,5,4,1,0,0,0,0.00,0,0,0,0,0,0,Matches
292,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,23,1997,6.3,21,3.35,15,1,2,1,2,0,3,0.48,1,0,1,0,1,0,Matches
293,Etrit Berisha,al ALB,GK,Torino,it Serie A,32,1989,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
294,Valon Berisha,xk KVX,"MF,FW",Reims,fr Ligue 1,28,1993,5.1,10,1.98,5,4,1,0,0,0,2,0.40,1,1,0,0,0,0,Matches
295,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,27,1994,16.4,62,3.78,40,5,6,8,3,0,4,0.24,3,0,0,1,0,0,Matches
296,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,24,1997,13.0,1,0.08,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
297,Paul Bernardoni,fr FRA,GK,Saint-Étienne,fr Ligue 1,24,1997,19.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
298,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,28,1993,10.6,10,0.94,10,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
299,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,23,1998,9.3,2,0.22,2,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
300,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,31,1990,19.2,89,4.63,45,33,5,5,1,0,9,0.47,3,5,0,1,0,0,Matches
301,Nicolò Bertola,it ITA,"MF,DF",Spezia,it Serie A,18,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
302,Ryan Bertrand,eng ENG,DF,Leicester City,eng Premier League,31,1989,3.7,2,0.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
303,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,28,1993,8.5,26,3.05,25,0,0,1,0,0,4,0.47,4,0,0,0,0,0,Matches
304,Beto,gw GNB,FW,Udinese,it Serie A,23,1998,24.1,49,2.03,31,0,7,9,2,0,3,0.12,1,0,0,2,0,0,Matches
305,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,21,2000,15.4,24,1.67,18,1,0,1,2,2,1,0.07,1,0,0,0,0,0,Matches
306,Giulian Biancone,fr FRA,"DF,MF",Troyes,fr Ligue 1,21,2000,25.5,45,1.77,34,1,0,5,4,1,3,0.12,2,1,0,0,0,0,Matches
307,Bartosz Białek,pl POL,"FW,DF",Wolfsburg,de Bundesliga,19,2001,2.0,4,2.02,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
308,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,31,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
309,Mads Bidstrup,dk DEN,MF,Brentford,eng Premier League,20,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
310,Pedro Bigas,es ESP,DF,Elche,es La Liga,30,1990,17.2,12,0.70,9,0,0,1,2,0,1,0.06,1,0,0,0,0,0,Matches
311,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,19,2001,13.3,28,2.11,21,0,1,3,1,2,7,0.53,5,0,0,2,0,0,Matches
312,Jean-Claude Billong,cm CMR,DF,Clermont Foot,fr Ligue 1,27,1993,10.9,4,0.37,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
313,Luis Binks,eng ENG,DF,Bologna,it Serie A,19,2001,7.2,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
314,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,28,1992,35.0,126,3.59,64,55,0,6,1,0,8,0.23,5,3,0,0,0,0,Matches
315,Davide Biraschi,it ITA,DF,Genoa,it Serie A,27,1994,10.3,5,0.48,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
316,Tom Bischof,de GER,MF,Hoffenheim,de Bundesliga,16,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
317,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,24,1996,23.5,31,1.32,24,0,4,1,0,2,4,0.17,3,0,0,0,0,1,Matches
318,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,fr Ligue 1,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
319,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,30,1991,38.0,6,0.16,6,0,0,0,0,0,2,0.05,2,0,0,0,0,0,Matches
320,Bjarki Bjarkason,is ISL,MF,Venezia,it Serie A,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
321,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,23,1997,32.9,107,3.25,77,2,7,11,8,2,17,0.52,12,0,2,1,2,0,Matches
322,Danny Blum,de GER,FW,Bochum,de Bundesliga,30,1991,3.8,19,4.94,13,5,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
323,Myron Boadu,nl NED,FW,Monaco,fr Ligue 1,20,2001,10.7,22,2.07,16,0,3,0,3,0,5,0.47,3,0,1,0,1,0,Matches
324,Jérôme Boateng,de GER,DF,Lyon,fr Ligue 1,32,1988,18.0,23,1.28,20,1,0,2,0,0,3,0.17,3,0,0,0,0,0,Matches
325,Kevin-Prince Boateng,gh GHA,"MF,FW",Hertha BSC,de Bundesliga,34,1987,7.7,19,2.46,16,0,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
326,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,25,1995,0.4,2,4.74,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
327,Herbert Bockhorn,de GER,DF,Bochum,de Bundesliga,26,1995,9.4,15,1.78,8,1,2,0,4,0,1,0.12,0,0,1,0,0,0,Matches
