,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
168,168,178,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38,38,3420,38.0,48.0,1.26,137.0,91.0,69.3,11,13.0,14.0,10.0,26.3,7.0,6.0,0.0,1.0,0.0,2.0,3.0,2.0,48.7,0.31,2.7,0.07,144.0,380.0,37.9,872.0,142.0,31.9,32.0,302.0,33.8,34.1,547.0,13.0,2.4,21.0,0.55,12.2,102,278,916.0,1177.0,77.8,23603.0,17093.0,190.0,190.0,100.0,486.0,492.0,98.8,236.0,488.0,48.4,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.21,0.0,1140.0,1267.0,0.0,1267.0,625.0,544.0,30.0,33.34,0.0,33.34,16.45,14.32
169,169,179,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,31,31,2745,30.5,37.0,1.21,104.0,70.0,67.3,13,6.0,12.0,9.0,29.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,31.7,0.28,-2.3,-0.08,134.0,351.0,38.2,762.0,154.0,30.6,33.2,186.0,63.4,49.4,355.0,18.0,5.1,40.0,1.31,17.5,117,233,690.0,951.0,72.6,19697.0,14574.0,94.0,95.0,98.9,383.0,393.0,97.5,212.0,459.0,46.2,0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,2.0,0.07,0.0,810.0,1001.0,7.0,1007.0,598.0,480.0,26.56,32.82,0.23,33.02,19.61,15.74
172,172,182,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37,37,3330,37.0,49.0,1.32,161.0,113.0,73.9,13,12.0,12.0,7.0,18.9,9.0,7.0,2.0,0.0,22.2,1.0,6.0,3.0,47.8,0.25,1.8,0.05,146.0,371.0,39.4,933.0,206.0,29.8,31.7,278.0,33.5,33.0,492.0,29.0,5.9,24.0,0.65,12.9,93,278,957.0,1216.0,78.7,24937.0,16773.0,197.0,199.0,99.0,426.0,430.0,99.1,306.0,554.0,55.2,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.11,0.0,1189.0,1306.0,5.0,1311.0,707.0,553.0,32.14,35.3,0.14,35.43,19.11,14.95
174,174,186,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38,38,3420,38.0,45.0,1.18,166.0,119.0,75.3,10,12.0,16.0,13.0,34.2,8.0,4.0,4.0,0.0,50.0,0.0,7.0,2.0,45.5,0.23,2.5,0.07,409.0,904.0,45.2,782.0,99.0,75.1,49.8,347.0,91.4,59.8,586.0,36.0,6.1,46.0,1.21,15.0,317,587,610.0,1136.0,53.7,28998.0,25913.0,28.0,30.0,93.3,119.0,126.0,94.4,463.0,972.0,47.6,0,0.2,0.2,-0.2,4.0,57.0,3.0,0.0,1.0,0.0,7.0,0.18,0.0,1011.0,1216.0,11.0,1224.0,541.0,291.0,26.61,32.0,0.29,32.21,14.24,7.66
175,175,187,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,15,14,1339,14.9,21.0,1.41,64.0,43.0,68.8,6,3.0,5.0,2.0,14.3,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,19.6,0.29,-1.4,-0.1,52.0,148.0,35.1,346.0,85.0,20.5,28.8,116.0,66.4,49.7,200.0,18.0,9.0,18.0,1.21,15.0,77,70,362.0,462.0,78.4,9718.0,6618.0,59.0,59.0,100.0,209.0,212.0,98.6,94.0,191.0,49.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.27,0.0,429.0,481.0,5.0,486.0,277.0,202.0,28.79,32.28,0.34,32.62,18.59,13.56
176,176,188,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15,15,1350,15.0,23.0,1.53,57.0,36.0,61.4,7,3.0,5.0,6.0,40.0,2.0,1.0,1.0,0.0,50.0,0.0,2.0,3.0,18.5,0.29,-1.5,-0.1,34.0,74.0,45.9,483.0,48.0,14.9,24.2,55.0,3.6,13.9,126.0,10.0,7.9,19.0,1.27,15.7,1,71,478.0,541.0,88.4,9705.0,6922.0,179.0,182.0,98.4,216.0,222.0,97.3,80.0,130.0,61.5,1,0.1,0.2,0.9,1.0,2.0,0.0,0.0,0.0,2.0,6.0,0.4,0.13,469.0,570.0,4.0,574.0,377.0,354.0,31.27,38.0,0.27,38.27,25.13,23.6
178,178,190,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,28,28,2472,27.5,26.0,0.95,93.0,67.0,75.3,17,3.0,8.0,14.0,50.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,26.0,0.25,0.0,0.0,128.0,270.0,47.4,634.0,128.0,32.2,33.5,153.0,43.1,38.3,389.0,11.0,2.8,21.0,0.76,14.7,65,204,625.0,789.0,79.2,18108.0,12812.0,99.0,99.0,100.0,287.0,290.0,99.0,238.0,395.0,60.3,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.07,0.0,731.0,833.0,4.0,837.0,498.0,406.0,26.58,30.29,0.15,30.44,18.11,14.76
179,179,191,Ciprian Tătărușanu,ro ROU,GK,Milan,it Serie A,36,1986,16,16,1440,16.0,22.0,1.37,61.0,40.0,67.2,9,3.0,4.0,4.0,25.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,16.8,0.25,-4.2,-0.26,94.0,195.0,48.2,473.0,75.0,32.1,32.9,83.0,51.8,41.8,195.0,9.0,4.6,13.0,0.81,14.4,42,151,434.0,560.0,77.5,12788.0,9173.0,60.0,60.0,100.0,198.0,204.0,97.1,174.0,290.0,60.0,1,0.5,0.0,0.5,2.0,9.0,0.0,0.0,0.0,2.0,7.0,0.44,0.12,509.0,587.0,0.0,587.0,359.0,315.0,31.81,36.69,0.0,36.69,22.44,19.69
180,180,192,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,30,1992,38,38,3347,37.2,18.0,0.48,98.0,83.0,84.7,28,4.0,6.0,26.0,68.4,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,23.7,0.21,8.7,0.23,168.0,335.0,50.1,1215.0,185.0,22.1,28.9,197.0,34.0,35.2,368.0,18.0,4.9,41.0,1.1,16.4,66,268,1193.0,1412.0,84.5,30703.0,21527.0,228.0,232.0,98.3,600.0,613.0,97.9,362.0,564.0,64.2,0,0.3,0.0,-0.3,3.0,15.0,0.0,0.0,4.0,1.0,12.0,0.32,0.03,1076.0,1436.0,22.0,1457.0,963.0,851.0,28.92,38.6,0.59,39.17,25.89,22.88
181,181,193,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,32,1990,29,29,2610,29.0,38.0,1.31,96.0,59.0,66.7,9,8.0,12.0,5.0,17.2,7.0,6.0,1.0,0.0,14.3,0.0,3.0,2.0,33.1,0.28,-2.9,-0.1,155.0,375.0,41.3,871.0,113.0,32.7,33.2,198.0,45.5,40.5,271.0,12.0,4.4,55.0,1.9,18.4,90,284,816.0,1072.0,76.1,23589.0,16226.0,130.0,133.0,97.7,358.0,365.0,98.1,324.0,566.0,57.2,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.14,0.0,893.0,1125.0,10.0,1135.0,602.0,612.0,30.79,38.79,0.34,39.14,20.76,21.1
182,182,194,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,32,1990,33,33,2970,33.0,51.0,1.55,130.0,80.0,62.3,13,10.0,10.0,6.0,18.2,2.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,42.3,0.32,-7.7,-0.23,80.0,326.0,24.5,664.0,128.0,39.2,34.8,219.0,30.1,34.1,401.0,17.0,4.2,24.0,0.73,14.4,65,260,616.0,888.0,69.4,15447.0,10068.0,133.0,134.0,99.3,327.0,332.0,98.5,151.0,412.0,36.7,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.09,0.0,854.0,951.0,6.0,957.0,493.0,417.0,25.88,28.82,0.18,29.0,14.94,12.64
183,183,195,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,23,1999,12,11,1035,11.5,32.0,2.78,66.0,36.0,54.5,2,0.0,9.0,2.0,18.2,2.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,24.0,0.34,-6.0,-0.52,71.0,154.0,46.1,250.0,54.0,35.6,31.9,118.0,55.1,43.8,229.0,5.0,2.2,5.0,0.43,10.5,65,89,281.0,368.0,76.4,7963.0,5655.0,97.0,97.0,100.0,101.0,102.0,99.0,82.0,168.0,48.8,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,401.0,1.0,402.0,182.0,145.0,32.43,34.87,0.09,34.96,15.83,12.61
187,187,199,Guglielmo Vicario,it ITA,GK,Empoli,it Serie A,25,1996,31,31,2783,30.9,39.0,1.26,134.0,95.0,73.9,9,12.0,10.0,7.0,22.6,6.0,4.0,1.0,1.0,20.0,0.0,8.0,1.0,40.9,0.27,2.9,0.09,138.0,455.0,30.3,1106.0,151.0,33.5,33.8,170.0,50.0,42.9,606.0,34.0,5.6,22.0,0.71,11.5,85,370,923.0,1277.0,72.3,24781.0,16933.0,169.0,170.0,99.4,479.0,487.0,98.4,274.0,618.0,44.3,0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.19,0.0,1120.0,1363.0,2.0,1365.0,820.0,736.0,36.25,44.11,0.06,44.17,26.54,23.82
188,188,200,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,25,1997,19,19,1710,19.0,24.0,1.26,62.0,38.0,66.1,6,5.0,8.0,4.0,21.1,4.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,22.2,0.31,-1.8,-0.09,81.0,239.0,33.9,435.0,96.0,34.7,33.8,157.0,56.1,44.8,256.0,8.0,3.1,14.0,0.74,14.2,88,150,414.0,599.0,69.1,11814.0,8420.0,65.0,67.0,97.0,227.0,233.0,97.4,122.0,292.0,41.8,0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,5.0,0.26,0.0,553.0,626.0,5.0,630.0,318.0,250.0,29.11,32.95,0.26,33.16,16.74,13.16
189,189,201,Danny Ward,wls WAL,GK,Leicester City,eng Premier League,29,1993,26,26,2340,26.0,46.0,1.77,119.0,75.0,63.0,7,3.0,16.0,6.0,23.1,3.0,2.0,1.0,0.0,33.3,2.0,6.0,4.0,36.5,0.29,-5.5,-0.21,94.0,303.0,31.0,750.0,154.0,29.7,30.4,190.0,42.1,35.1,355.0,20.0,5.6,42.0,1.62,15.9,79,222,708.0,945.0,74.9,16865.0,10488.0,197.0,199.0,99.0,352.0,355.0,99.2,158.0,383.0,41.3,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,806.0,996.0,5.0,1000.0,559.0,482.0,31.0,38.31,0.19,38.46,21.5,18.54
192,192,204,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,27,1994,26,26,2340,26.0,39.0,1.5,109.0,69.0,67.0,9,8.0,9.0,7.0,26.9,5.0,3.0,1.0,1.0,25.0,1.0,2.0,0.0,35.4,0.3,-3.6,-0.14,160.0,474.0,33.8,672.0,146.0,50.0,40.0,194.0,71.1,54.1,321.0,43.0,13.4,53.0,2.04,17.4,137,336,532.0,868.0,61.3,17507.0,13349.0,63.0,63.0,100.0,237.0,244.0,97.1,232.0,559.0,41.5,0,0.1,0.2,-0.1,1.0,26.0,1.0,0.0,6.0,2.0,9.0,0.35,0.08,729.0,917.0,19.0,941.0,520.0,334.0,28.04,35.27,0.73,36.19,20.0,12.85
197,197,1,Benjamin Lecomte,fr FRA,GK,Espanyol+Montpellier,es La Liga+fr Ligue 1,31,1991,29,29,2609,29.0,36.0,1.24,136.0,99.0,73.0,11,8.0,10.0,9.0,31.0,4.0,2.0,2.0,0.0,50.0,0.0,4.0,1.0,39.9,0.29,4.9,0.17,188.0,482.0,39.0,667.0,97.0,50.0,40.45,245.0,61.0,45.6,419.0,19.0,5.0,24.0,0.83,13.05,149,332,590.0,918.0,64.0,18985.0,14984.0,74.0,74.0,100.0,237.0,244.0,97.0,278.0,593.0,47.0,0,0.2,0.0,-0.2,2.0,8.0,0.0,0.0,0.0,1.0,7.0,3.97,0.66,795.0,984.0,13.0,996.0,550.0,381.0,450.1,554.69,6.03,560.07,321.86,222.62
198,198,2,Jonas Omlin,ch SUI,GK,Montpellier+M'Gladbach,fr Ligue 1+de Bundesliga,28,1994,29,29,2456,27.3,44.0,1.61,129.0,86.0,67.0,10,5.0,14.0,7.0,24.0,6.0,5.0,1.0,0.0,17.0,0.0,2.0,2.0,42.2,0.33,0.2,0.01,110.0,338.0,33.0,968.0,151.0,26.0,30.2,185.0,48.0,41.3,429.0,29.0,7.000000000000001,32.0,1.17,13.4,89,247,890.0,1153.0,77.0,22465.0,15239.0,183.0,186.0,98.0,478.0,486.0,98.0,227.0,479.0,47.0,0,0.4,0.0,-0.4,2.0,9.0,1.0,0.0,0.0,0.0,4.0,2.05,0.0,973.0,1217.0,6.0,1223.0,750.0,631.0,492.29,616.14,3.05,619.19,378.67,322.33
199,199,3,Fernando Pacheco,es ESP,GK,Almería+Espanyol,es La Liga,30,1992,17,17,1530,17.0,35.0,2.06,93.0,57.0,61.0,4,3.0,10.0,3.0,18.0,5.0,4.0,1.0,0.0,20.0,0.0,4.0,0.0,28.200000000000003,0.3,-6.800000000000001,-0.4,130.0,284.0,46.0,443.0,64.0,42.0,38.2,141.0,67.0,42.8,258.0,17.0,7.000000000000001,21.0,1.24,14.15,95,186,419.0,588.0,71.0,13563.0,10988.0,56.0,57.0,98.0,184.0,187.0,98.0,179.0,340.0,53.0,0,0.2,0.1,-0.2,3.0,23.0,1.0,0.0,2.0,0.0,5.0,4.71,0.0,534.0,625.0,7.0,632.0,337.0,246.0,476.12,558.24,6.59,564.82,299.53,220.06
200,200,4,Ionuț Radu,ro ROU,GK,Cremonese+Auxerre,it Serie A+fr Ligue 1,25,1997,26,26,2340,26.0,39.0,1.5,138.0,98.0,71.0,4,9.0,13.0,6.0,23.0,5.0,3.0,2.0,0.0,40.0,0.0,3.0,1.0,42.9,0.31,4.9,0.19,155.0,492.0,32.0,734.0,99.0,49.0,39.3,195.0,68.0,49.7,380.0,20.0,5.0,22.0,0.85,13.7,133,356,566.0,934.0,61.0,17608.0,13396.0,92.0,93.0,99.0,242.0,245.0,99.0,228.0,585.0,39.0,0,0.4,0.1,-0.4,3.0,26.0,2.0,0.0,0.0,1.0,9.0,4.04,0.65,843.0,992.0,4.0,996.0,636.0,423.0,457.35,536.0,2.62,538.62,352.77,224.27
201,201,5,Yann Sommer,ch SUI,GK,Bayern Munich+M'Gladbach,de Bundesliga,33,1988,29,29,2610,29.0,39.0,1.34,115.0,77.0,67.0,15,8.0,6.0,8.0,28.000000000000004,9.0,9.0,0.0,0.0,0.0,2.0,1.0,1.0,40.4,0.35,2.4000000000000004,0.08,96.0,259.0,37.0,1168.0,135.0,18.0,26.65,188.0,23.0,28.65,374.0,17.0,5.0,40.0,1.38,15.65,44,213,1149.0,1358.0,85.0,26018.0,16952.0,289.0,290.0,100.0,640.0,651.0,98.0,216.0,409.0,53.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,3.0,1.34,0.0,1047.0,1406.0,11.0,1417.0,945.0,910.0,548.17,723.79,6.59,730.38,488.79,470.52
